Shibatou	id=g:6414646
Yu Long Hotel Beijing	id=g:6521423
Baiyue Great Hotel Suzhou	id=g:6521429
Blue Sky Hotel Weihai	id=g:6521430
Jun Hao International Service Shanghai	id=g:6521435
Xindu International Hotel Taizhou	id=g:6521436
Hunan International Convention	id=g:6521438
Sheraton Changsha Hotel	id=g:6521439
Sea View Garden Hotel	id=g:6521446
Shaoguang Xihe Liuhua Hotel	id=g:6521447
Hua Guan Hotel Qingyuan	id=g:6521448
Jinjiang Inn Chengdu Wenwu Road	id=g:6521451
Ramada Plaza Optics Valley Hot	id=g:6521456
Howard Johnson Pearl Plaza Wuh	id=g:6521457
Jinhua Hotel Zhejiang	id=g:6521463
Yong Kang Hotel	id=g:6521467
Tianmenshan Hotel Zhangjiajie	id=g:6521471
Nanyou Zhuhai Hotel	id=g:6521473
Grand Harbour Plaza Hotel	id=g:6521474
Home Inn Beijing Yansha	id=g:6521475
Yue Hai Zhi Xing Hotel Shenzhen	id=g:6521476
Super 8 Hotel Beijing Baihua	id=g:6521478
Beijing Wangfujing Era Holiday	id=g:6521479
Beijing Jingguang New World Hot	id=g:6521480
Shandong University Academic Ce	id=g:6521485
Huiyinglou Hotel Weihai	id=g:6521486
Fu Hua Hotel Jinan	id=g:6521488
Hai Du Hotel	id=g:6521490
Ai Jing Hua Hotel Shanghai  Cha	id=g:6521496
Hubei Taihua Plaza	id=g:6521499
Southern Airline Fortune Hotel	id=g:6521501
Home Inn Shanghai Hemei Hotel	id=g:6521502
Xindu Hotel Changsha	id=g:6521505
Somerset Xu Hui	id=g:6521518
Shangyuan Hotel Shanghai	id=g:6521519
Shanghai Songlong Hotel	id=g:6521520
Picturesque Hotel Wuxi	id=g:6521521
Tian Lin Hotel	id=g:6521525
Home Inn Shanghai Jiangshu Road	id=g:6521527
Home Inn Shanghai Changning	id=g:6521528
Home Inn Shanghai Songjiang	id=g:6521531
Guo Tai Hotel Guiyang	id=g:6521534
Dynasty Hotel Zhaoqing	id=g:6521537
Qinghai Victory Hotel	id=g:6521550
Xin Shi Jie Hotel Lanzhou	id=g:6521551
Wuhu Tieshan Hotel	id=g:6521563
Chang An Hotel	id=g:6521566
Lake Malaren Golf Resort	id=g:6521567
Tibet Shannan Hubei Hotel Lhasa	id=g:6521570
Sisu Guest House Hotel	id=g:6521573
Xin Yuan Hot Spring Hotel	id=g:6521574
City Hotel Xian	id=g:6521579
Railway New East Hotel Shenyang	id=g:6521585
Zhao Qing Hotel Guangzhou	id=g:6521587
Wan Jie International Hotel Zibo	id=g:6521589
Golden Bridge Hotel Lhasa	id=g:6521590
Luoxingge Hotel Jiashan	id=g:6521591
Sainty Lakeside Garden Resort Wuxi	id=g:6521592
C T S  Grand Hotel Wuxi	id=g:6521596
Sofitel Riverside Qingyuan	id=g:6521598
Sanyuan Hotel Suzhou	id=g:6521599
Phoenix Service Apartment Pudon	id=g:6521602
Jin Hu Hotel Wuxi	id=g:6521604
Beijing Jintai Hotel	id=g:6521605
Polly World Great Hotel Qingdao	id=g:6521606
Qingdao Hotel	id=g:6521607
Chu Yuan Hotel Wuhan	id=g:6521608
Wandai Hotel Changsha	id=g:6521618
Hua Ying Mountain Hotel Guangan	id=g:6521619
Home Inn Jiangyin Renmin Rd E	id=g:6521622
You Dian Hotel Qingdao	id=g:6521623
Yanming Lake Hot Spring Hotel Changchun	id=g:6521625
Rong Hua International Hotel Xiangfan	id=g:6521626
Golden Lake Hotel Dongguan	id=g:6521628
Wuhan Tianhe Airport Hotel Wuhan	id=g:6521630
Super 8 Hotel Beijing Dong Si	id=g:6521632
Shui Xin Hotel Wenzhou	id=g:6521634
Civil Aviation Hotel Shantou	id=g:6521635
Shindom Hotel Beijing	id=g:6521641
Nan Tong You Fei Hotel	id=g:6521642
Gui Lin New Century Hotel	id=g:6521647
Super 8 Hotel Shanghai Changyi	id=g:6521648
Nan Jiao Hotel Xuzhou	id=g:6521650
Lanzhou Legend Hotel Lanzhou	id=g:6521651
Shandong Min Zheng Hotel	id=g:6521652
Leidiseng International Hotel Deqing	id=g:6521654
Friendship Palace Hotel Harbin	id=g:6521655
Lolo Grand Hotel Chengde	id=g:6521656
Beijing Hua Tai Hotel	id=g:6521657
Taiping Inn Beijing	id=g:6521658
Nanhang Fulilai Hotel Zhangjiajie	id=g:6521659
Qian Wang Hotel Linan	id=g:6521662
Zhong Ya Hotel Sanya	id=g:6521663
Qin Feng Hotel Xi An	id=g:6521664
Nei Meng Gu Hotel Beijing	id=g:6521665
Yuan Hua International Hotel Wuyishan	id=g:6521668
Green Lake View Kunming	id=g:6521670
Shaoshan Hotel	id=g:6521672
Alishan Mountain Hotel Linan	id=g:6521673
Cheng Yuan Hotel Beijing	id=g:6521674
Nanshan Leisure Villas Sanya	id=g:6521675
Beijing North Taiwei Garden Hot	id=g:6521676
Qi Shi Hotel Jiujiang	id=g:6521677
Standard International Hotel Xichang	id=g:6521679
Handan Hotel	id=g:6521680
Green Land Hotel Kunming	id=g:6521682
Bi Gong Hotel Xiamen	id=g:6521685
Home Inn Xiamen Hubin South Roa	id=g:6521686
Lijiang Gua Dai Hotel	id=g:6521690
Luzhou Nanyuan Hotel	id=g:6521691
Fangzhong Sunshine Hotel Dongguan	id=g:6521692
Hualian Hotel Changshu	id=g:6521693
Phoenix Hotel Hohhot	id=g:6521694
Guan Du Hotel Kunming	id=g:6521696
China Garden Hotel Suzhou	id=g:6521697
Santiago Hotel Qingdao	id=g:6521698
Asia Gulf Hotel Xiamen	id=g:6521699
Jinqilin Hotel Chengdu	id=g:6521700
Paradise Rainforest Spa   Resor	id=g:6521701
Wanhao International Hotel Heyuan	id=g:6521705
Bao Hui Hotel Shenzhen	id=g:6521708
Wishes Hotel Shenzhen	id=g:6521709
Sea Time Hotel	id=g:6521710
Chang An Business Hotel	id=g:6521711
Rebecca Hotel Xuchang	id=g:6521712
Legend Holiday Hotel Changzhou	id=g:6521715
Dunhe Apartment Hotel Guangzhou	id=g:6521718
Boao Lan Se Hai An Villa Hotel	id=g:6521719
Dongfang Hotel Jiashan	id=g:6521720
Palm Hotel Jiangmen	id=g:6521725
Conference Center Hotel Suzhou	id=g:6521726
Home Inn Beijing Agriculture Ex	id=g:6521731
Lushan Guomai Hotel	id=g:6521732
Beijing Hailun Hotel	id=g:6521733
Liyang Hotel Changchun	id=g:6521735
Tai Hua Hotel Wuhan	id=g:6521736
Yangjiang International Hotel	id=g:6521737
Xinyuan Holiday Hotel Zhangjiagang	id=g:6521743
Maple Leaf Hotel Ningbo	id=g:6521745
Sealake Hotel Huizhou	id=g:6521747
Hai Hu Hotel Huizhou	id=g:6521748
Peaceful Hotel Ningbo	id=g:6521749
Guangshen Hotel Shenzhen	id=g:6521755
Zhuodaoquan Hotel Wuhan	id=g:6521758
Huzhou International Hotel	id=g:6521759
Qingliangfeng Hotel Lin An	id=g:6521762
Shangyu Hotel	id=g:6521765
Universe Holiday Hotel Yangzhou	id=g:6521766
Paragon Hotel Xiangtan	id=g:6521770
Guo Lin Hotel Beijing	id=g:6521771
Beijing Jingdu Zijincheng Hotel	id=g:6521773
Beijing Jintang Hotel	id=g:6521774
Beijing Jinshi Business Hotel	id=g:6521775
Cheng Shi Hua Yuan Hotel Hangzhou	id=g:6521777
Haiyatt Garden Hotel  Houjie  Dongguan	id=g:6521779
America Garden Hotel Chengdu	id=g:6521781
Peaceful Hotel Chengdu	id=g:6521784
Golden Dome International Hotel	id=g:6521785
Zhejiang Jin Hua World Trade Ho	id=g:6521788
Baoqing Hotel Nanjing	id=g:6521792
Regal Hotel Guiyang	id=g:6521793
Chengdu Babao Grand Hotel	id=g:6521794
Home Inn Chengdu Hongzhaobi	id=g:6521795
Xing Cheng Grand Hotel Jiangyin	id=g:6521796
New Century Hotel Yangzhou	id=g:6521800
Airport Hotel Haikou	id=g:6521803
Jing Xiu Hotel Guilin	id=g:6521804
Dandong Holiday Sunshine Hotel	id=g:6521807
Long You International Hotel	id=g:6521808
Lin An Oriental Holiday Hotel	id=g:6521810
Shanghai Le Jiu Hotel	id=g:6521811
Liyang Holiday Hotel	id=g:6521812
Home Inn Chongqing Shangqingsi	id=g:6521815
Guanfang Hotel Lijiang	id=g:6521816
Ming Zhu Hotel Puyang	id=g:6521817
Peony Hotel Luoyang	id=g:6521819
Golden Sun Hotel Zhuhai	id=g:6521820
Tian Ci Apartment Shanghai	id=g:6521821
Home Inn Suzhou Dongwu Road N	id=g:6521822
Hejia Hotel	id=g:6521823
Ji Di Business Hotel Lhasa	id=g:6521825
Tiedao Hotel Bengbu	id=g:6521828
Vienna Hotel Qing	id=g:6521829
Junyi Frontier Hotel Changsha	id=g:6521832
Sanfod Hotel Rizhao	id=g:6521833
E Meishan Grand Hotel	id=g:6521834
Royalty Garden Hotel Jilin	id=g:6521837
Xinxiang Business Hotel	id=g:6521839
Enshi Asia Hotel	id=g:6521841
Sunshine Great Hotel Taiyuan	id=g:6521845
Dragon House Guilin	id=g:6521846
Haikou International Finance Ho	id=g:6521847
Gudou Hot Spring Resort Ya Nan	id=g:6521848
Kailun Hotel Anji	id=g:6521849
Happy Holiday Great Hotel Beijing	id=g:6521852
Dalian Sincere Apartment Dalian	id=g:6521853
Taizhou Traders Hotel Linhai	id=g:6521854
Zhongjing Grand Hotel	id=g:6521856
Hong Gui Hotel Shenzhen	id=g:6521857
Hong Qiao Hotel Hang Zhou	id=g:6521859
Chang Men Hotel Suzhou	id=g:6521865
New World Hotel Heyuan	id=g:6521869
Huashan Hotel	id=g:6521870
Royal City Hotel Guiyang	id=g:6521871
Xin Guo Hotel Haikou	id=g:6521873
Yinquan Shangzhuang Hotel Nanjing	id=g:6521874
Zhejiang Kai Xuan Men Hotel Anji	id=g:6521878
Dali Huai Ren Hotel	id=g:6521880
Hua Sheng Hotel E Meishan	id=g:6521882
Liaoning Rui Xin Hotel	id=g:6521883
New Business International Hote	id=g:6521884
Lishan Holiday Inn Yanji	id=g:6521885
Hongqi Hotel Datong	id=g:6521886
Garden Hotel Beijing	id=g:6521888
Jiangcheng Hotel Wuhan	id=g:6521890
Tachee Island Holiday Hotel Qiandaohu	id=g:6521891
Luo Hu Hotel Shenzhen	id=g:6521892
Home Inn Shaoxing Moer City	id=g:6521894
Yi Lai Celebrity City Hotel Nanjing	id=g:6521896
Petrel Hotel Taizhou	id=g:6521897
Home Inn Hangzhou Wenyi Road	id=g:6521899
Golden Bridge Hotel	id=g:6521900
Qi Fu Hotel Guangzhou	id=g:6521901
Wenzhou Shun Sheng Hotel	id=g:6521902
White Magnolia Hotel Chaozhou	id=g:6521903
Baoshan Hotel Kunming	id=g:6521905
Home Inn Hefei Sanxiaokou	id=g:6521908
Nantong Gui Ji Hotel	id=g:6521910
Cixi Qiantang Guo Mai Hotel	id=g:6521914
Jin Yin Dao Hai Jing Hotel Sanya	id=g:6521916
Zhong Gang Mansion Qingdao	id=g:6521917
Home Inn Shaoxing Transport Cen	id=g:6521918
Concord Plaza Hotel Wuxi	id=g:6521920
Xihai Garden Hotel Wuxi	id=g:6521921
Haiying Hotel Hangzhou	id=g:6521922
Shunhua Hotel Xichang	id=g:6521923
Great View Apartment Hotel Shanghai	id=g:6521924
Prince Hotel Mianyang	id=g:6521925
Sun City Hotel Taicang	id=g:6521928
Home Inn Shenyang Gugong	id=g:6521929
Jiyang Hotel	id=g:6521930
Future Inn Nanjing	id=g:6521933
Guotai Hotel Taizhou	id=g:6521934
Huidong Hotel Zigong	id=g:6521935
Yingxing Hotel Nanchang	id=g:6521937
Wan Bo Wen Quan Hotel Sanya	id=g:6521941
Super 8 Hotel Yantai Hai Yuan	id=g:6521943
Wenzhou New Gardon Hotel	id=g:6521945
Houhai Holiday Hotel Linan	id=g:6521946
Wan He Hotel Yantai	id=g:6521947
New World Hotel Lishui	id=g:6521950
Wuyishan International Trade Ho	id=g:6521953
Oceanwide Elite Hotel Qingdao	id=g:6521955
Sha He Hotel Guangzhou	id=g:6521958
Home Inn Guangzhou Xiaoxiguan	id=g:6521959
Garden International Hotel	id=g:6521960
Super 8 Li Jiang Hua Ma	id=g:6521961
Lijiang Wang Fu Hotel	id=g:6521962
Garden Hotel Xuzhou	id=g:6521963
New Great Wall Hotel Hefei	id=g:6521965
Hawaii Intl Business Hotel Mudanjiang	id=g:6521968
Yixing International Hotel	id=g:6521969
Xin Fei Hotel Xinxiang	id=g:6521971
Binjiang Vacation Center Of Shanghai	id=g:6521974
Home Inn Wuxi Shenglimen	id=g:6521976
Blue Sky Hotel Yangzhou	id=g:6521977
Home Inn Beijing Sanlihe	id=g:6521978
Beijing Gongshang Hotel	id=g:6521979
Xi An City Flower Hotel	id=g:6521981
Holiday Star Hotel Lin An	id=g:6521984
Xin Xing Business Hotel	id=g:6521987
Dun Huang Hotel Dunhuang	id=g:6521988
Home Inn Changzhou Jingtan	id=g:6521989
Shuang Long Hotel Beijing	id=g:6521992
Hui Yuan International Apartmen	id=g:6521993
Xiao Xiang Hotel Beijing	id=g:6521994
Nirvana Resort	id=g:6521995
Guo Tong Hotel Beijing	id=g:6521996
Tongshi Travel Villa	id=g:6521997
Dong Yue Hotel Taian	id=g:6521999
Baosheng Great Hotel Taian	id=g:6522004
Yuandu Hotel Jinzhou	id=g:6522006
Shanghai Mingzhu Hotel	id=g:6522008
Grand View Hotel Foshan	id=g:6522011
Home Inn Suzhou Shanxiang	id=g:6522014
Tie Lu Building Shanghai	id=g:6522018
Bai Ling Hotel Guangzhou	id=g:6522020
Shang Lin Yuan Hotel Shenzhen	id=g:6522022
Jinwangjiao Haigang Hotel Wenzhou	id=g:6522024
Universal Hotel Nanchong	id=g:6522025
Bamboo Garden Hotel Shenzhen	id=g:6522026
Home Inn Beijing Xueqing Road	id=g:6522028
Sun Castle Hotel Fuyang	id=g:6522029
Taige Hotel Shenzhen	id=g:6522030
Shenzhou Business Hotel	id=g:6522032
Beijing Zhongcai Hotel	id=g:6522034
Huiyuan Hotel Xi An	id=g:6522035
Paradise Hotel Jilin	id=g:6522038
Wu Yang Cheng Hotel Guangzhou	id=g:6522039
Wuhan New Beacon International	id=g:6522040
Guangxi Hotel Wuhan	id=g:6522041
Nantong Hotel	id=g:6522044
Tianyou International Hotel	id=g:6522045
Liyang Hotel	id=g:6522046
Zhanggongshan Hotel Bengbu	id=g:6522047
Golden Sunshine Hotel Zhengzhou	id=g:6522049
Beijing Hongkun International H	id=g:6522052
Yayuncun Hotel Beijing	id=g:6522053
Shanghai Jing Yuan Hotel	id=g:6522054
Shanghai King And Queen Hotel	id=g:6522055
Eadry Resort Sanya	id=g:6522058
Wan Nian Grand Hotel Xian	id=g:6522062
Best International Hotel Yixing	id=g:6522063
Yaofang Business Hotel Huizhou	id=g:6522066
Sunshine Hotel Weihai	id=g:6522067
Dawu Sea Feeling Hotel Weihai	id=g:6522068
Home Inn Chengdu Ruomashi	id=g:6522069
Zhong Nan Hai Bing Hotel Shenzhen	id=g:6522070
Guo Mao Hotel Panjin	id=g:6522071
Shengguang Holiday Hotel Shanghai	id=g:6522075
Shandong East Hotel	id=g:6522078
Milkyway Hotel Changsha	id=g:6522079
Petroleum Hotel Tangshan	id=g:6522081
Jin Ao Garden Hotel Zhenjiang	id=g:6522083
Overseas Chinese Hotel Nantong	id=g:6522086
Home Inn Nantong Zhonghuayuan	id=g:6522087
Jin Huang Hotel Zhongshan	id=g:6522088
Weijela Park Hotel Dalian	id=g:6522089
Nantian Resort Spa Sanya	id=g:6522093
Beijing Tianlun Xingming Lake H	id=g:6522095
Home Inn Beijing Beixinqiao	id=g:6522096
Qianyang Hotel Chengde	id=g:6522099
West Asia Hotel Shanghai	id=g:6522100
Ju Feng Yuan Hotel Wuxi	id=g:6522101
Ming Hu Hotel Jinan	id=g:6522106
Zhejiang Jun Gong Hotel Hangzhou	id=g:6522107
Lutianhua Hotel Chengdu	id=g:6522108
Minxi Hotel Longyan	id=g:6522111
Tian Xing Hotel Tieling	id=g:6522114
Guolin Hotel Changsha	id=g:6522115
Gaoyuanhong Hotel	id=g:6522117
Wang Hai Guo Ji Hotel Haikou	id=g:6522118
Guan Zhi Shan Post Villa Liancheng	id=g:6522119
Taipei Suites Hotel Xinjiang	id=g:6522120
Huang Jin Hai Jing Hotel Haikou	id=g:6522122
Zhejiang Century Great Hotel Hangzhou	id=g:6522123
San Meng Commercial Hotel Linyi	id=g:6522127
Beijing Aihua Hotel	id=g:6522128
Lan Lin Ge Hotel Dali	id=g:6522134
Incaa Hotel Yichang	id=g:6522138
Rome Hotel Wuxi	id=g:6522139
Shanghai Yinbo Hotel	id=g:6522140
Home Inn Wuxi Wuai Road	id=g:6522143
Weihai Intl Business Building	id=g:6522144
Heyuan Hotel Hebi	id=g:6522146
Dianchi Garden Hotel   Spa Kunming	id=g:6522147
Chongqing Xin Hua Hotel	id=g:6522148
Meng Zhi Dao Hotel Qiandaohu	id=g:6522151
Jinbin Hotel Tangshan	id=g:6522152
Long Feng Xiang Hotel Shangri L	id=g:6522153
Huirong Hotel Harbin	id=g:6522154
Sanya Holiday Resort	id=g:6522159
Sha Shan Hotel Ningbo	id=g:6522161
Huan Tai Hotel Shangri La	id=g:6522162
Lijing Hotel Liuzhou	id=g:6522163
Harbin Romantic Hotel	id=g:6522165
Jiazhou Hotel Leshan	id=g:6522169
Hua Qiao Hotel Zhangzhou	id=g:6522172
An Steel Factory Hotel Dalian	id=g:6522174
Ordos Hotel	id=g:6522175
Grand Skylight Garden Hotel	id=g:6522176
Pinghu Hotel Yichang	id=g:6522179
Meihai Hotel Of Wuyishan	id=g:6522180
Bei Dou Xing Hotel Zhangjiajie	id=g:6522181
Super 8 Hotel Yibin Lu Neng	id=g:6522182
Nan Hai Hotel Zhanjiang	id=g:6522184
Grain International Hotel Chengdu	id=g:6522185
Golden Cup Automobile Building	id=g:6522187
Best Business Hotel Dongguan	id=g:6522189
The Hoi Tak Hotel Chongqing	id=g:6522190
Zha Xi De Le Hotel Shangri La	id=g:6522194
Jin Jiang Intl Hotel Tangshan	id=g:6522195
Hongzhushan Hotel E Meishan	id=g:6522196
Qiao Dao Lake Sunshine Hotel	id=g:6522197
Xing Long Jin Yin Dao Wen Quan	id=g:6522198
San Ta Yuan Hotel Dali	id=g:6522199
Shanghai Honglou Hotel	id=g:6522200
Century Hotel Tianjin	id=g:6522202
Beijing Lankui Xianfeng Hotel	id=g:6522207
Super 8 Hotel Beijing Guo Mao	id=g:6522208
Nanshan Hotel Sanya	id=g:6522210
Liangyun Hotel Dalian	id=g:6522211
The Royal Fortune Shenyang	id=g:6522212
Mianzhou Hotel Mianzhou	id=g:6522213
Celebrity City Hotel Xiangfan	id=g:6522216
Jiangsu Grand Hotel Nanjing	id=g:6522218
Maiya Business Hotel	id=g:6522219
Tai Hu Hua Yuan Resort Wuxi	id=g:6522233
Xin Jin Hui Grand Hotel Wuxi	id=g:6522234
Zhongshan Hotel Suzhou	id=g:6522235
Cao E Jiang Hotel Shangyu	id=g:6522237
Wenshang Hotel Xi An	id=g:6522240
British International Commercia	id=g:6522241
Jinyuan Dasha	id=g:6522242
Tian Lang Resort Lingshui	id=g:6522243
Beijing Jing An Hotel	id=g:6522244
Huang Jin Hai An Hotel Qingdao	id=g:6522245
Xi An Hason Hotel	id=g:6522248
New Forestry Hotel Xiamen	id=g:6522250
Zhongjing Holiday Hotel Jiujiang	id=g:6522251
Xi Lan International Hotel	id=g:6522258
Xiao Xia Hotel Lushan	id=g:6522260
Tianzhi Hotel Harbin	id=g:6522261
Xin Ao Hotel Langfang	id=g:6522262
Meiyuan Hotel Jiashan	id=g:6522264
Sunny Hotel Jiaxing	id=g:6522265
Sky Treasure Hotel Tianjin	id=g:6522267
Zhonghui Hotel Anji	id=g:6522271
Dongsheng Hotel Shenyang	id=g:6522272
Jing Ming Da Hotel Shenzhen	id=g:6522274
Xinlong Pearl Hot Spring Hotel	id=g:6522275
Anji International Hotel	id=g:6522276
Yuewang Mountain Zixia Hotel Heyuan	id=g:6522278
Sheng Li Hotel Tianjin	id=g:6522279
Fuzhou Hotel Zhongshan	id=g:6522287
Dezeyuan Hotel Huizhou	id=g:6522289
Shun De Garden Holiday Resorts	id=g:6522292
Qingdao Jianyin Hotel	id=g:6522293
Red Crowned Crane Hotel Qingdao	id=g:6522294
Beijing Yuandong Hotel	id=g:6522298
Guesthouse International Hotel	id=g:6522299
Lindao Seaview Hotel Sanya	id=g:6522300
Home Inn Beijing Tuanjiehu	id=g:6522301
Tian Ze Hai Yun Resort Sanya	id=g:6522302
Hai Zhong Zhou Hotel Zhoushan	id=g:6522303
Zi Jing Hua Hotel Lanzhou	id=g:6522304
Beijing Longxuan Hotel	id=g:6522307
Seaview Hotel Zhoushan	id=g:6522308
Home Inn Beijing Guomao	id=g:6522311
China Merchants Club Zhongshan	id=g:6522312
Dong Xu Business Hotel Shenyang	id=g:6522316
Commercial Mansion Hotel Changchun	id=g:6522318
Jin Long Hotel Guilin	id=g:6522319
Long Yun Building Hegang	id=g:6522320
Great Business Hotel Harbin	id=g:6522322
Dongguan Earl Resort	id=g:6522324
Shawan Hotel Zigong	id=g:6522327
Hotel Dynasty Dongguan	id=g:6522330
Home Inn Zhengzhou 27 Square	id=g:6522334
Phoenix Grand Hotel Fenghuang	id=g:6522337
Hongshan Hotel	id=g:6522339
Bai Yun Hong Bo Hotel Guangzhou	id=g:6522340
Super 8 Hotel Beijing Ju Feng	id=g:6522341
Royal Hotel Guangzhou	id=g:6522342
Eastlake Hotel Wuhan	id=g:6522346
Guangming Hotel Jiaxing	id=g:6522347
Zhongyin Hotel Baoding	id=g:6522349
Construction International Hote	id=g:6522350
Lian Tian Hotel Yangzhou	id=g:6522353
Golden Bay Hotel Dalian	id=g:6522354
Home Inn Suzhou Mudu	id=g:6522356
Beijing Yongzheng Business Hote	id=g:6522357
Home Inn Shanghai Guangda	id=g:6522359
Yu Lan Hotel Shanghai	id=g:6522360
Sakura Hotel Kunming	id=g:6522363
Shan Hai Tian Hotel Sanya	id=g:6522364
Education Hotel Changchun	id=g:6522365
Shungeng Hillview Hotel Jinan	id=g:6522367
The Pleasune Hotel Chengdu	id=g:6522368
Xiong Fei Holiday Hotel Zigong	id=g:6522370
Zhenjiang Guoji Hotel	id=g:6522371
Jinjiang Hot Spring Hotel Qionghai	id=g:6522373
Manwan Hotel Dali	id=g:6522374
Xi He Liu Hua Hotel Shaoguan	id=g:6522376
Hai Tian Hotel Lanzhou	id=g:6522379
Home Inn Wuhan Gaoxiong	id=g:6522382
Wuxi Hotel Kapok	id=g:6522384
Guo Tai Hotel Guangzhou	id=g:6522388
Quzhou Friendship Hotel	id=g:6522394
Golden Leaf Hotel Dujiangyan	id=g:6522396
Songtsam Hotel Shangri La	id=g:6522397
Howard Johnson Hawana Resort Ho	id=g:6522398
Liuzhou Hotel	id=g:6522399
Dong Fang Hotel Lianyungang	id=g:6522401
Universal Hotel Urumchi	id=g:6522402
Hna Resort Bo Ao Qionghai	id=g:6522403
Tianxin Hotel Changchun	id=g:6522406
Huating International Hotel Yixing	id=g:6522407
Sea View International Hotel Jinzhou	id=g:6522410
Donghu Hotel Wuhan	id=g:6522413
Hilmon Hotel Wuhan	id=g:6522414
Golden Circle Mansion Hotel Shijiazhuang	id=g:6522417
Guang Ming Garden Hotel Weihai	id=g:6522419
Liancheng Hotel	id=g:6522420
Scholars Inn Suzhou Jingde	id=g:6522421
Zhejiang Lan Tian Bai Yun Confe	id=g:6522423
Chengde Building Hotel	id=g:6522424
Butterfly Valley Hotel Foshan	id=g:6522425
Weihaiwei Hotel Weihai	id=g:6522426
Yuxiang Hotel Kaifeng	id=g:6522427
Liangyou Fulin Hotel Jinan	id=g:6522429
Conily Inn Xichang	id=g:6522430
Pan Jin International Hotel	id=g:6522435
Gorden Brilliance Hotel Shenyang	id=g:6522436
Guilin China Travel Service Hot	id=g:6522439
Bozhou Gu Jing Hotel	id=g:6522441
Qionghua Hotel Yangzhou	id=g:6522443
Yalong Bay Golf Club Sanya	id=g:6522445
New Empire Hotel	id=g:6522446
Cixi Xiang Yuan Hotel	id=g:6522447
Phoenix Garden Hotel Jingmen	id=g:6522448
Kaifeng Guest Hotel	id=g:6522449
Shengfeng Hotel Guiyang	id=g:6522451
Celeste Palace Hot Jiangmen	id=g:6522453
Changqing Hotel Jinggangshan	id=g:6522454
Beijing Sunshine Young Hotel	id=g:6522455
Dazhu Sea Hotel Anji	id=g:6522458
Seaview Great Hotel Hangzhou	id=g:6522459
New Sailor Great Hotel Hangzhou	id=g:6522460
Shijiazhuang International Buil	id=g:6522463
Yanji Hotel	id=g:6522464
Hua Yi Hotel	id=g:6522466
Tian Mu Hu Hotel Liyang	id=g:6522467
Lidu  Jasper  Hotel Suzhou	id=g:6522468
Jinlun Hotel Wuxi	id=g:6522469
Wuyue Hotel Guiyang	id=g:6522470
Cherry And Maple Hotel Shanghai	id=g:6522471
Tongyuan Great Wall Hotel  Nanjing	id=g:6522472
Treasure Harbour International	id=g:6522478
Jin Hai Hotel Taishan	id=g:6522480
Han Yuan Hotel Xuzhou	id=g:6522481
Aviation Hotel Xianyang	id=g:6522490
Sun Lake Hotel Pinghu	id=g:6522491
Jin Feng Huang Hai Jing Hotel Sanya City	id=g:6522492
Citic Putuo Hotel Zhoushan	id=g:6522494
Xin Hua Hotel Tangshan	id=g:6522497
Jin Quan Hotel Lijing	id=g:6522498
Xihai Hotel Huangshan	id=g:6522499
Warm Hotel Hangzhou	id=g:6522500
Mingzhu Hotel Sanmenxia	id=g:6522501
Sandai Wood Resort Lingshui	id=g:6522502
Rosewood Lakeview Hotel Xiamen	id=g:6522505
Shen Zhou Hotel Jilin	id=g:6522507
Hanbo Hotel Shanghai	id=g:6522508
Jade Emperor Hotel Hangzhou	id=g:6522509
Haitian Great Hotel Wuxi	id=g:6522510
Golden Sea Hotel Sanya	id=g:6522512
Poyanghu Hotel Nanchang	id=g:6522514
Jingdu Hotel Liuzhou	id=g:6522515
Yantai Hotel Yantai	id=g:6522517
Peng De Hotel Kunshan	id=g:6522518
Yanbian Eaewoo Hotel Jilin	id=g:6522519
Gu Luo Ma Hotel Wuxi	id=g:6522521
Beijing Dabao Hotel	id=g:6522522
Beijing New Era Hotel	id=g:6522523
International Hotel	id=g:6522526
Tian Du Hotel Shenyang	id=g:6522528
Peninsula Hotel Yichang	id=g:6522529
Linhai Golden Horse Holiday Hot	id=g:6522530
Lin An Hotel	id=g:6522531
Yang Zhou Hotel	id=g:6522533
Garden Hotel Haining	id=g:6522535
Fu Ke Du Hotel Yangzhou	id=g:6522536
E Meishan Hotel	id=g:6522537
Hainan Xianju Hotel Haikou	id=g:6522538
Feilongge Hotel Beijing	id=g:6522539
Guangyuan Dingshan Hotel Yangzhou	id=g:6522541
Dehe Hotel Yichun	id=g:6522543
Nantong International Hotel	id=g:6522544
Shilin Hotel Huangshan	id=g:6522545
Super 8 Hotel Shenzhen Peng Yu	id=g:6522546
Oriental Home Hotel Suzhou	id=g:6522548
Suzhou Taihulake Mandarin Hotel	id=g:6522549
Dragon Inn Wuxi China	id=g:6522550
Zijing Hotel Wuxi	id=g:6522551
The Center Hotel Yantai	id=g:6522552
Lv Yang Chun Hotel Daqing	id=g:6522554
Convention And Exhibition Cente	id=g:6522556
Xiang Quan Hotel Changsha	id=g:6522557
Beijing Yuting Garden Hotel	id=g:6522560
Nanhai Clifford Limited Hotel Foshan	id=g:6522561
