Shelëpovo	id=g:495026
Rzhava	id=g:499767
Rzhava	id=g:499768
Rzhat’	id=g:499769
Rzhanyye Rogi	id=g:499770
Ozëra Rzhanyye	id=g:499771
Rzhanoye	id=g:499772
Rzhanoye	id=g:499773
Rzhanoy	id=g:499774
Rzhanovka	id=g:499775
Rzhanitsyno	id=g:499776
Rzhanitsynskaya	id=g:499777
Rzhanitsa	id=g:499778
Rzhaksinskiy Rayon	id=g:499779
Rzhakso-Semënovka	id=g:499780
Rzhaksa	id=g:499781
Rzhaksa	id=g:499782
Ryzley	id=g:499783
Ryzhukhino	id=g:499784
Ryzhovo	id=g:499785
Ryzhevka	id=g:499786
Ryzhov	id=g:499787
Ryzhov	id=g:499788
Ryzhokha	id=g:499789
Ryzhkovskaya	id=g:499790
Kolkhoz Ryzhkovo	id=g:499791
Ryzhkovo	id=g:499792
Ryzhkovo	id=g:499793
Ryzhkovo	id=g:499794
Ryzhkovo	id=g:499795
Ryzhkovo	id=g:499796
Ryzhkovo	id=g:499797
Ryzhkovo	id=g:499798
Ryzhkovo	id=g:499799
Ryzhkovo	id=g:499800
Ryzhkovo	id=g:499801
Ryzhkovo	id=g:499802
Ryzhikovo	id=g:499803
Ryzhikovo	id=g:499804
Ryzhikovo	id=g:499805
Ryzhikova	id=g:499806
Ryzhëvo	id=g:499807
Ryzhëvo	id=g:499808
Ryzhovka	id=g:499809
Ryzh	id=g:499810
Ryzdvyanyy	id=g:499811
Stantsiya Ryzdvyanaya	id=g:499812
Ryuyëvyalinniyemi	id=g:499813
Ryuttyu	id=g:499814
Ryutnevo	id=g:499815
Gora Ryutin-Vaara	id=g:499816
Ryutino	id=g:499817
Ostanovochnyy Punkt Ryurikovo	id=g:499818
Ryune-Myaki	id=g:499819
Ozero Ryumnikovo	id=g:499820
Ryumkino	id=g:499821
Ryumki	id=g:499822
Ryuminskoye	id=g:499823
Ryumino	id=g:499824
Ryuminovo	id=g:499825
Ryumino	id=g:499826
Ryumino	id=g:499827
Ryumino-Krasnoyarskiy	id=g:499828
Ryukhovskoye	id=g:499829
Ryukhovo	id=g:499830
Ryukhov	id=g:499831
Ozero Ryugya-Yarvi	id=g:499832
Rytyv-Vozh	id=g:499833
Rytskiy	id=g:499834
Ozero Rytoye	id=g:499835
Rytoye	id=g:499836
Rytovo	id=g:499837
Rytovka	id=g:499838
Ryto	id=g:499839
Ryta	id=g:499840
Rys’yevo	id=g:499841
Rys’ya	id=g:499842
Rystsovo	id=g:499843
Rystsovo	id=g:499844
Rystsëvo	id=g:499845
Ozero Rystozero	id=g:499846
Ozero Rysto	id=g:499847
Rysovo	id=g:499848
Rysovo	id=g:499849
Rysnoye	id=g:499850
Rysli	id=g:499851
Ryskuzhino	id=g:499852
Ryskovshchina	id=g:499853
Ryskino	id=g:499854
Rysino	id=g:499855
Ryzhkovo	id=g:499856
Ryshkovo	id=g:499857
Ryshkovo	id=g:499858
Ryshkina	id=g:499859
Ryshkala	id=g:499860
Ryshevo	id=g:499861
Rysel’ga	id=g:499862
Rysaykino	id=g:499863
Stantsiya Rysayevo	id=g:499864
Rysayevo	id=g:499865
Rysayevo	id=g:499866
Rysay	id=g:499867
Borshchëvka Rys’	id=g:499868
Rypushkalitsy	id=g:499869
Rynovka	id=g:499870
Rynok Kargal’skiy	id=g:499871
Rynok	id=g:499872
Rynok	id=g:499873
Rynok	id=g:499874
Rynok	id=g:499875
Rynok	id=g:499876
Ryndozero	id=g:499877
Ryndino	id=g:499878
Ryndino	id=g:499879
Ryndino	id=g:499880
Ryndino	id=g:499881
Ryndela	id=g:499882
Guba Rynda	id=g:499883
Rynda	id=g:499884
Rynda	id=g:499885
Rymarëvo	id=g:499886
Rylyaki	id=g:499887
Ryl’skiy Rayon	id=g:499888
Rylovy	id=g:499889
Rylovy	id=g:499890
Rylovo	id=g:499891
Rylovo	id=g:499892
Rylovo	id=g:499893
Rylovo	id=g:499894
Rylovo	id=g:499895
Rylovo	id=g:499896
Rylovo	id=g:499897
Rylova	id=g:499898
Rylo	id=g:499899
Rylkovskoye	id=g:499900
Rylkovo	id=g:499901
Ryl’kovo	id=g:499902
Ryl’kovo	id=g:499903
Ryl’kovo	id=g:499904
Ryleyevo	id=g:499905
Ryleyevo	id=g:499906
Rylëvo	id=g:499907
Rylëvo	id=g:499908
Rykulino	id=g:499909
Rykshino	id=g:499910
Rykshino	id=g:499911
Rykshchino	id=g:499912
Ryksha	id=g:499913
Rykovo	id=g:499914
Rykovo	id=g:499915
Rykovo	id=g:499916
Rykovkina	id=g:499917
Rykonets	id=g:499918
Rykhotka	id=g:499919
Rykhlovo	id=g:499920
Rykhlovo	id=g:499921
Rykaylovo	id=g:499922
Rykan’	id=g:499923
Rykalovo	id=g:499924
Ryk	id=g:499925
Rydovka	id=g:499926
Ozero Gusevskoye	id=g:499927
Ryt’kovo	id=g:499928
Rydenka	id=g:499929
Rydan’	id=g:499930
Rydaly	id=g:499931
Rychkovskiy	id=g:499932
Obgonnyy Punkt Rychkovo	id=g:499933
Rychkovo	id=g:499934
Rychkovo	id=g:499935
Rychkovo	id=g:499936
Rychkovo	id=g:499937
Rychkovo	id=g:499938
Rychkovo	id=g:499939
Rychkovka	id=g:499940
Rychkova	id=g:499941
Rychinskiy	id=g:499942
Rychënki	id=g:499943
Rychazhnoye	id=g:499944
Rycha	id=g:499945
Richa	id=g:499946
Rybzavod	id=g:499947
Rybyshëvka	id=g:499948
Ozero Ryb’ye	id=g:499949
Rybushkino	id=g:499950
Rybushka	id=g:499951
Rybushka	id=g:499952
Rybreka	id=g:499953
Rybpromkhoz	id=g:499954
Ozero Ryb-Ozero	id=g:499955
Baraki Rybozero	id=g:499956
Ryb-Oya	id=g:499957
Rybovod	id=g:499958
Rybolovshchina	id=g:499960
Rybolovka	id=g:499961
Rybolovka	id=g:499962
Rybogorskaya	id=g:499963
Rybnyy Khutorok	id=g:499964
Ostrov Rybinskiy	id=g:499965
Mys Rybnyy	id=g:499966
Rybnyy	id=g:499967
Rybnyy	id=g:499968
Urochishche Rybnyy	id=g:499969
Rybinskiy	id=g:499970
Rybnyy	id=g:499971
Ozero Rybnoye	id=g:499972
Ozero Rybnoye	id=g:499973
Rybnoye	id=g:499974
Rybnoye	id=g:499975
Rybnoye	id=g:499976
Vol’sk	id=g:499977
Rybnoye	id=g:499978
Rybnovskiy Rayon	id=g:499979
Rybno-Slobodskiy Rayon	id=g:499980
Rybnitsy	id=g:499981
Stantsiya Rybnitsa	id=g:499982
Rybnitsa	id=g:499983
Rybnikov	id=g:499984
Ostrov Rybnichiy	id=g:499985
Rybnaya Vataga	id=g:499986
Rybnaya Sloboda	id=g:499987
Rybnaya	id=g:499988
Rybolovo	id=g:499989
Stantsiya Rybkino	id=g:499990
Rybkino	id=g:499991
Rybkino	id=g:499992
Rybkino	id=g:499993
Rybkinskiy	id=g:499994
Rybkin	id=g:499995
Rybki	id=g:499996
Rybiy Yar	id=g:499997
Rybinskoye Zaruch’ye	id=g:499998
Rybinskoye Vodokhranilishche	id=g:499999
Rybinskoye	id=g:500000
Rybinskiy Rayon	id=g:500001
Rybinskiye Budy	id=g:500002
Stantsiya Rybinsk-Passazhirskiy	id=g:500003
Rybinsk	id=g:500004
Rybino	id=g:500005
Rybino	id=g:500006
Rybino	id=g:500007
Rybino	id=g:500008
Rybinka	id=g:500009
Rybinka	id=g:500010
Rybinka	id=g:500011
Rybina	id=g:500012
Rybin	id=g:500013
Rybezhno	id=g:500014
Rybëzhka	id=g:500015
Rybëzhka	id=g:500016
Rybëzhka	id=g:500017
Rybay	id=g:500018
Rybatskoye	id=g:500019
Rybatskiye Khutora	id=g:500020
Proliv Rybatskiy	id=g:500021
Rybatskiy	id=g:500022
Rybatskiy	id=g:500023
Rybatskaya	id=g:500024
Rybatskaya	id=g:500025
Rybatinka	id=g:500026
Rybalovskiy	id=g:500027
Ostanovochnyy Punkt Rybal’chino	id=g:500028
Rybal’chino	id=g:500029
Rybakovshchina	id=g:500030
Rybakovo	id=g:500031
Rybaki	id=g:500032
Rybaki	id=g:500033
Rybaki	id=g:500034
Rybaki	id=g:500035
Ozero Rybach’ye	id=g:500036
Urochishche Rybach’ye	id=g:500037
Poluostrov Rybachiy	id=g:500038
Rybachiy	id=g:500039
Rybachiy	id=g:500040
Ryazinovka	id=g:500041
Stantsiya Ryazhsk Vtoroy	id=g:500042
Stantsiya Ryazhsk Tretiy	id=g:500043
Stantsiya Ryazhsk Pervyy	id=g:500044
Ryazhskiy Rayon	id=g:500045
Ryazhskiye Vyselki	id=g:500046
Ryazhsk	id=g:500047
Ryazhik	id=g:500048
Ryazhenoye	id=g:500049
Ryazaykino	id=g:500050
Ryazany	id=g:500051
Stantsiya Ryazan’ Vtoraya	id=g:500052
Ryazantsy	id=g:500053
Ryazantsy	id=g:500054
Ryazantsevo	id=g:500055
Ryazantsevo	id=g:500056
Ryazantsevo	id=g:500057
Ryazanskiy Rayon	id=g:500058
Ryazanskaya Oblast'	id=g:500059
Ryazanskaya	id=g:500060
Stantsiya Ryazan’-Shumash’	id=g:500061
Stantsiya Ryazan’ Pristan	id=g:500062
Stantsiya Ryazan’ Pervaya	id=g:500063
Ryazanovskoye Boloto	id=g:500064
Ryazanovskiy	id=g:500065
Ryazanovskiy	id=g:500066
Ryazanovo	id=g:500067
Ryazanovo	id=g:500068
Ryazanovo	id=g:500069
Ryazanovo	id=g:500070
Ryazanovo	id=g:500071
Ryazanovo	id=g:500072
Ryazanovo	id=g:500073
Stantsiya Ryazanovka	id=g:500074
Ryazanovka	id=g:500075
Ryazanovka	id=g:500076
Ryazanovka	id=g:500077
Ryazanovka	id=g:500078
Ryazanovka	id=g:500079
Ryazanovka	id=g:500080
Ryazanovka	id=g:500081
Stantsiya Ryazan’ Oka Pristan’	id=g:500082
Ryazankin	id=g:500083
Ryazanka	id=g:500084
Ryazanka	id=g:500085
Ryazanka	id=g:500086
Ryazanka	id=g:500087
Ryazanka	id=g:500088
Ryazanka	id=g:500089
Ryazanka	id=g:500090
Ryazanka	id=g:500091
Ryazanka	id=g:500092
Ryazanka	id=g:500093
Ryazan’	id=g:500094
Ryazan’	id=g:500095
Ryazan’	id=g:500096
Ryaz’	id=g:500097
Ryaz’	id=g:500098
Ryaymyalya	id=g:500099
Ryaykhyavara	id=g:500100
Ryaykhyalya	id=g:500101
Ryauzyak	id=g:500102
Ryatsepa	id=g:500103
Ryatel’	id=g:500104
Ryatamak Pervyy	id=g:500105
Ryasy	id=g:500106
Ryastsy	id=g:500107
Ryastok	id=g:500108
Ryassy	id=g:500109
Ryasskiye Vyselki	id=g:500110
Liman Ryasnyy	id=g:500111
Ryasnya	id=g:500112
Ryasnoye	id=g:500113
Ryasnoye	id=g:500114
Ryasnoy	id=g:500115
Ryasnik	id=g:500116
Ryasnik	id=g:500117
Ryasna	id=g:500118
Ryaska	id=g:500119
Ryasino	id=g:500120
Ostrov Ryashkov	id=g:500121
Ryashchino	id=g:500122
Ryasa	id=g:500123
Ryapusovo	id=g:500124
Ryapusozero	id=g:500125
Ryapolovskaya	id=g:500126
Ryapolovo	id=g:500127
Ryapolovo	id=g:500128
Ryapolovo	id=g:500129
Ryapolovo	id=g:500130
Ryaplovo	id=g:500131
Ryaplevskiy	id=g:500132
Ryapino	id=g:500133
Ryanza	id=g:500134
Ryanza	id=g:500135
Ryanza	id=g:500136
Ryakyali	id=g:500138
Ryakhovo	id=g:500139
Ryakhkovskaya	id=g:500140
Ryakhino	id=g:500141
Ryagovskiy	id=g:500142
Ryagovo	id=g:500143
Ozero Ryaga	id=g:500144
Ryadyni	id=g:500145
Ryadukhoy	id=g:500146
Stantsiya Ryadovoy	id=g:500147
Ryadovo	id=g:500148
Ryadnoye	id=g:500149
Ryadki	id=g:500150
Ostanovochnyy Punkt Ryadinki	id=g:500151
Ryadinki	id=g:500152
Ryadchino	id=g:500153
Ryadchino	id=g:500154
Ryadan’	id=g:500155
Ryad	id=g:500156
Ozero Ryachma-Yarvi	id=g:500157
Ozero Ryachezero	id=g:500158
Ryabzhevo	id=g:500159
Ryabyye Rogi	id=g:500160
Ryaby	id=g:500161
Ryabutki	id=g:500162
Ryabushinskoye	id=g:500163
Ryabukhin	id=g:500164
Ryabtsy	id=g:500165
Ryabtsovo	id=g:500166
Ryabtsevo	id=g:500167
Ryabtsevo	id=g:500168
Ryabtsevo	id=g:500169
Ryabtsevo	id=g:500170
Ryabtsevskiy	id=g:500171
Ryabtsevo	id=g:500172
Ryab-Ruchey	id=g:500173
Ozero Ryabozero	id=g:500174
Ryabovskiy	id=g:500175
Ryabovskiy	id=g:500176
Ryabovskiy	id=g:500177
Ryabovskiy	id=g:500178
Stantsiya Ryabovo	id=g:500179
Ryabovo	id=g:500180
Ryabovo	id=g:500181
Ryabovo	id=g:500182
Ryabovo	id=g:500183
Ryabovo	id=g:500184
Ryabovo	id=g:500185
Ryabovo	id=g:500186
Ryabovo	id=g:500187
Ryabovo	id=g:500188
Ryabovo	id=g:500189
Ryabovo	id=g:500190
Ryabova Gora	id=g:500191
Ryaboki	id=g:500192
Ryaboga	id=g:500193
Ryabkovo	id=g:500194
Ryabkovo	id=g:500195
Ryabkovo	id=g:500196
Ryabkovo	id=g:500197
Ryabkovo	id=g:500198
Ryabkovo	id=g:500199
Ryabkino	id=g:500200
Ryabkino	id=g:500201
Ryabki	id=g:500202
Ryabki	id=g:500203
Ryabkava	id=g:500204
Ryabka	id=g:500205
Staraya Ryabka	id=g:500206
Ryabiny	id=g:500207
Ryabinskiye	id=g:500208
Ryabinovo	id=g:500209
Ryabinovo	id=g:500210
Ryabinovo	id=g:500211
Ryabinovka	id=g:500212
Ryabinovka	id=g:500213
Ryabinovka	id=g:500214
Ryabinovka	id=g:500215
Ryabinovka	id=g:500216
Ryabinovka	id=g:500217
Ryabinovka	id=g:500218
Ryabinovka	id=g:500219
Ryabinovka	id=g:500220
Ryabinovka	id=g:500221
Ryabinovka	id=g:500222
Ryabinovka	id=g:500223
Ryabinovka	id=g:500224
Ryabinovka	id=g:500225
Ryabinovka	id=g:500226
Ryabinovka	id=g:500227
Ryabinovka	id=g:500228
Ryabinovka	id=g:500229
Ryabinovka	id=g:500230
Ryabinovka	id=g:500231
Ryabinovka	id=g:500232
Ryabinovka	id=g:500233
Ryabinovka	id=g:500234
Ryabinovik	id=g:500235
Ryabinnyy	id=g:500236
Ryabin’kino	id=g:500237
Ryabinkino	id=g:500238
Ryabinki	id=g:500239
Ryabinki	id=g:500240
Ryabinki	id=g:500241
Ryabinki	id=g:500242
Ryabinki	id=g:500243
Urochishche Ryabinki	id=g:500244
Ryabinki	id=g:500245
Ryabinki	id=g:500246
Ryabinki	id=g:500247
Ryabinki	id=g:500248
Ryabinki	id=g:500249
Ryabinki	id=g:500250
Ryabinki	id=g:500251
Ryabinka	id=g:500252
Boloto Ryabinka	id=g:500253
Ryabinino	id=g:500254
Banka Ryabinina	id=g:500255
Ryabinikha	id=g:500256
Raz”yezd Ryabina	id=g:500257
Ryabina	id=g:500258
Ryabina	id=g:500259
Ryabikovo	id=g:500260
Ryabikino	id=g:500261
Ryabiki	id=g:500262
Ryabikha	id=g:500263
Ryabichev	id=g:500264
Ryabi	id=g:500265
Ryabi	id=g:500266
Ryabi	id=g:500267
Ryabchikovo	id=g:500268
Ryabchikovo	id=g:500269
Ryabchik	id=g:500270
Ryabchi	id=g:500271
Ryabchovsk	id=g:500272
Ryabchovka	id=g:500273
Ryabchëvo	id=g:500274
Ryabchata	id=g:500275
Ryabashevo	id=g:500276
Stantsiya Ryabash	id=g:500277
Rya	id=g:500278
Rvy	id=g:500279
Rvenitsa	id=g:500280
Rvenitsy	id=g:500281
Rvachi	id=g:500282
Mys Ruzvel’ta	id=g:500283
Ruzskoye Vodokhranilishche	id=g:500284
Ruzskiy Rayon	id=g:500285
Mys Ruznemi	id=g:500286
Ruzlatka	id=g:500287
Ruzino	id=g:500288
Ruzh’yëvka	id=g:500289
Ruzhnoye	id=g:500290
Ruzhnik	id=g:500291
Ruzheyniki	id=g:500292
Ruzhevshchina	id=g:500293
Ruzhdum	id=g:500294
Ruzga-Yël’	id=g:500295
Ruzdel’ka	id=g:500296
Ruzbugino	id=g:500297
Ruzayevskiy Rayon	id=g:500298
Ruzayevka	id=g:500299
Ruzayevka	id=g:500300
Ruzanovo	id=g:500301
Ruza	id=g:500302
Ruza	id=g:500303
Ruy-Muchash	id=g:500304
Ozero Ruygozero	id=g:500305
Stantsiya Ruyga	id=g:500306
Ruyga	id=g:500307
Ruyga	id=g:500308
Ruyëvo	id=g:500309
Ruya	id=g:500310
Ozero Ruvozero	id=g:500311
Ruvozero	id=g:500312
Ruvaniski	id=g:500313
Ruva	id=g:500314
Rutul’skiy Rayon	id=g:500315
Rutul	id=g:500316
Ratlubor	id=g:500317
Rutka	id=g:500318
Rudka	id=g:500319
Rutavech’	id=g:500320
Stantsiya Rusynya	id=g:500321
Rusynya	id=g:500322
Rustay	id=g:500323
Russkoye Vasil’kovo	id=g:500324
Russkoye Ursayevo	id=g:500325
Russkoye Truyevo	id=g:500326
Russkoye Timoshkino	id=g:500327
Russkoye Rakhmangulovo	id=g:500328
Russkoye-Porechnoye	id=g:500329
Russkoye Ogorovo	id=g:500330
Russkoye Maskino	id=g:500331
Russkoye Makulovo	id=g:500332
Russkoye Maklakovo	id=g:500333
Urochishche Russkoye Koyrovo	id=g:500334
Russkoye Kolomasovo	id=g:500335
Russkoye Karayevo	id=g:500336
Russkoye Kancherovo	id=g:500337
Russkoye Islamovo	id=g:500338
Russkoye Ishmuratovo	id=g:500339
Russkoye Isenevo	id=g:500340
Russkoye Il’chikeyevo	id=g:500341
Russkoye Davydovo	id=g:500342
Ozero Russkoye	id=g:500343
Russkoye	id=g:500344
Russkoye	id=g:500345
Russkoye	id=g:500346
Russkoye	id=g:500347
Russkoye	id=g:500348
Russkoye	id=g:500349
Russko-Vysotskoye	id=g:500350
Russko-Vlasovskiy	id=g:500351
Russkovitsy	id=g:500352
Russko-Sidorovka	id=g:500353
Russko-Prokhorovskiy	id=g:500354
Russko-Osinovskiy	id=g:500355
Russkonitsy	id=g:500356
Russko-Mariyskiye Kovali	id=g:500357
Russko-Leont’yevskiy	id=g:500358
Russko-Ignashkino	id=g:500359
Russko-Dobrino	id=g:500360
Russko-Denisovskiy	id=g:500361
Poluostrov Russkiy Zavorot	id=g:500362
Mys Russkiy Zavorot	id=g:500363
Russkiy Yurtkul’	id=g:500364
Russkiy Yurmash	id=g:500365
Russkiy Vtoroy	id=g:500366
Russkiy Vozhoy	id=g:500367
Russkiy-Vershaut	id=g:500368
Russkiy Turysh	id=g:500369
Russkiy Turek	id=g:500370
Syartchigurt	id=g:500371
Russkiy-Sukhoy Uzyak	id=g:500372
Russkiy Shugan	id=g:500373
Russkiy Sheldais	id=g:500374
Russkiy Saskul’	id=g:500375
Russkiy Sarsaz	id=g:500376
Russkiy Sars	id=g:500377
Russkiy Sabuyal	id=g:500378
Russkiy Rodnik	id=g:500379
Russkiy Pychas	id=g:500380
Russkiy Potam	id=g:500381
Russkiy Pervyy	id=g:500382
Russkiy Oshnyak	id=g:500383
Russkiy Naratley	id=g:500384
Russkiy Melekess	id=g:500385
Russkiy Lundan	id=g:500386
Russkiy Kuzyug	id=g:500387
Russkiy Kuyuk	id=g:500388
Russkiy Kushnur	id=g:500389
Kurgat	id=g:500390
Russkiy Kukmor	id=g:500391
Russkiy Kugunur	id=g:500392
Russkiy Koshev	id=g:500393
Russkiy Kolodets	id=g:500394
Russkiy Kiremet’	id=g:500395
Russkiy Khutor	id=g:500396
Russkiy Karaul	id=g:500397
Russkiy Karan	id=g:500398
Russkiy Kandyz	id=g:500399
Russkiy Kameshkir	id=g:500400
Russkiy Kachim	id=g:500401
Russkiy Ishim	id=g:500402
Vyselki	id=g:500403
Russkiye Timyashi	id=g:500404
Russkiye Shibashi	id=g:500405
Russkiye Shatrashany	id=g:500406
Russkiye Sarsazy	id=g:500407
Russkiye Saramaki	id=g:500408
Ozhgi	id=g:500409
Russkiye Noviki	id=g:500410
Russkiye Norvashi	id=g:500411
Russkiye Naymany	id=g:500412
Russkiye Lipyagi	id=g:500413
Russkiye Kishchaki	id=g:500414
Russkiye Kirmeni	id=g:500415
Russkiye Gorinki	id=g:500416
Russkiye Dubrovki	id=g:500417
Russkiye Chukaly	id=g:500418
Russkiye Chikashi	id=g:500419
Antashi	id=g:500420
Russkiye Algashi	id=g:500421
Russkiye Adam-Uchi	id=g:500422
Russkiy Brod	id=g:500423
Russkaya Belyamor’	id=g:500424
Russkiy Berdyash	id=g:500425
Russkiy Baytugan	id=g:500426
Russkiy Vazyam	id=g:500427
Russkiy Azibey	id=g:500428
Russkoye Azeleyevo	id=g:500429
Russkiy Atay	id=g:500430
Angasak	id=g:500431
Russkiy Aktash	id=g:500432
Russkiy	id=g:500433
Russkiye	id=g:500434
Russkiy	id=g:500435
Russkiy	id=g:500436
Russkiy	id=g:500437
Russkiy	id=g:500438
Russkiy	id=g:500439
Russkiy	id=g:500440
Russkiy	id=g:500441
Russkiy	id=g:500442
Russkiy	id=g:500443
Russkaya-Zhuravka	id=g:500444
Russkaya Verkhnyaya Gon’ba	id=g:500445
Russkaya Vasil’yevka	id=g:500446
Russkaya Tokmakla	id=g:500447
Russkaya Temryazan’	id=g:500448
Russkaya Tavra	id=g:500449
Russkaya Sorma	id=g:500450
Russkaya Slobodka	id=g:500451
Russkaya Shveytsariya	id=g:500452
Senda	id=g:500453
Russkaya Selit’ba	id=g:500454
Russkaya Pendelka	id=g:500455
Russkaya Payëvka	id=g:500456
Russkaya Ol’khovka	id=g:500457
Russkaya Novotuklya	id=g:500458
Russkaya Norka	id=g:500459
Russkaya Mushuga	id=g:500460
Russkaya Muromka	id=g:500461
Russkaya Muromka	id=g:500462
Russkaya Matrënka	id=g:500463
Russkaya Lyazhmar’	id=g:500464
Russkaya Loza	id=g:500465
Russkaya Lashma	id=g:500466
Russkaya Lashma	id=g:500467
Russkaya Kosa	id=g:500468
Russkaya Khomuter’	id=g:500469
Russkaya Khalan’	id=g:500470
Russkaya Kazinka	id=g:500471
Russkaya Karaguzha	id=g:500472
Russkaya Gvozdëvka	id=g:500473
Russkaya Gora	id=g:500474
Russkaya Cheboksarka	id=g:500475
Russkaya Byrma	id=g:500476
Russkaya Buylovka	id=g:500477
Russkaya Bundiyevka	id=g:500478
Russkaya Borkovka	id=g:500479
Russkaya Bolotnitsa	id=g:500480
Russkaya Bokla	id=g:500481
Russkaya Berëzovka	id=g:500482
Russkaya Bektyashka	id=g:500483
Russkaya Bekshanka	id=g:500484
Russkaya Bashmakovka	id=g:500485
Russkaya Tatarskaya Aysha	id=g:500486
Russkaya Atavka	id=g:500487
Russkaya	id=g:500488
Russkaya	id=g:500489
Russkaya	id=g:500490
Russ’ka	id=g:500491
Russka	id=g:500492
Russa	id=g:500493
Russa	id=g:500494
Rusovshchina	id=g:500495
Rusoma	id=g:500496
Rusokovy	id=g:500497
Ruslovka	id=g:500498
Ruslo	id=g:500499
Ozero Ruslinskoye	id=g:500500
Ruslino	id=g:500501
Ruskeala	id=g:500502
Ruskaset	id=g:500503
Rusinovskaya	id=g:500504
Rusinovskaya	id=g:500505
Rusinovo	id=g:500506
Rusinovo	id=g:500507
Rusino	id=g:500508
Urochishche Rusinovo	id=g:500509
Rusinovo	id=g:500510
Rusinovo	id=g:500511
Rusino	id=g:500512
Rusino	id=g:500513
Rusino	id=g:500514
Rusino	id=g:500515
Guba Rusinga	id=g:500516
Rusinga	id=g:500517
Rusilovo	id=g:500518
Rusilovo	id=g:500519
Rushul’	id=g:500520
Rushinovo	id=g:500521
Raz”yezd Rusha	id=g:500522
Rusha	id=g:500523
Rusenikha	id=g:500524
Rusavkino-Romanovo	id=g:500525
Rusavkino-Popovshchina	id=g:500526
Stantsiya Rusanovskaya	id=g:500527
Rusanovskaya	id=g:500528
Rusanovskaya	id=g:500529
Stantsiya Rusanovo	id=g:500530
Mys Rusanovo	id=g:500531
Rusanovo	id=g:500532
Rusanovo	id=g:500533
Rusanovo	id=g:500534
Rusanovo	id=g:500535
Rusanovo	id=g:500536
Rusanovo	id=g:500537
Rusanovo	id=g:500538
Rusanovo	id=g:500539
Rusanovo	id=g:500540
Rusanovo	id=g:500541
Rusanovo	id=g:500542
Rusanovo	id=g:500543
Rusanovo	id=g:500544
Rusanovka	id=g:500545
Rusanovka	id=g:500546
Rusanovka	id=g:500547
Rusanovka	id=g:500548
Poluostrov Rusanova	id=g:500549
Gora Rusanova	id=g:500550
Bukhta Rusanova	id=g:500551
Rusanovo	id=g:500552
Rusanovo	id=g:500553
Rusanikha	id=g:500554
Rusanikha	id=g:500555
Rusamaki	id=g:500556
Rusalkovskiy	id=g:500557
Rusakovo	id=g:500558
Rusakov	id=g:500559
Urochishche Rusaki	id=g:500560
Rusaki	id=g:500561
Rusaki	id=g:500562
Rus’	id=g:500563
Ruplino	id=g:500564
Rupasovo	id=g:500565
Rupasovo	id=g:500566
Ozero Ruotaus-Yarvi	id=g:500567
Ozero Ruoko-Yarvi	id=g:500568
Ruokoyarvi	id=g:500569
Ozero Ruokko-Yarvi	id=g:500570
Ozero Ruogo-Yarvi	id=g:500572
Ozero Ruogo-Lambi	id=g:500573
Runy	id=g:500574
Runovskoye	id=g:500575
Ostanovochnyy Punkt Runovo	id=g:500576
Runovo	id=g:500577
Runovo	id=g:500578
Runov Bor	id=g:500579
Runo	id=g:500580
Runitsy	id=g:500581
Rungi	id=g:500582
Runga	id=g:500583
Runa	id=g:500584
Runa	id=g:500585
Stantsiya Rumyantsevo	id=g:500586
Rumyantsevo	id=g:500587
Rumyantsevo	id=g:500588
Rumyantsevo	id=g:500589
Rumyantsevo	id=g:500590
Rumyantsevo	id=g:500591
Rumyantsevo	id=g:500592
Rumyantsevo	id=g:500593
Rumyantsevo	id=g:500594
Rumyantseva Gorka	id=g:500595
Rumyanovka	id=g:500596
Rumyanaya Balka	id=g:500597
Rumstikha	id=g:500598
Rummunsuonkyulya	id=g:500599
Rumbolovo	id=g:500600
Rumasovo	id=g:500601
Ruli	id=g:500602
Rulevoy	id=g:500603
Rulëvka	id=g:500604
Rul’dab	id=g:500605
Rukulitsy	id=g:500606
Rukovo	id=g:500607
Rukopol’	id=g:500608
Rukola	id=g:500609
Rukino	id=g:500610
Rukino	id=g:500611
Rukhtino	id=g:500612
Rukhtinanmyaki	id=g:500613
Rukhnavolok	id=g:500614
Ostrova Rukhlova	id=g:500615
Rukhan’	id=g:500616
Rukel’	id=g:500617
Rukav	id=g:500618
Rukav	id=g:500619
Ruka	id=g:500620
Ruka	id=g:500621
Ruka	id=g:500622
Banka Ruismatala	id=g:500623
Ruguy	id=g:500624
Rugun	id=g:500625
Rugudzha	id=g:500626
Guba Rugozerskaya	id=g:500627
Rugozero	id=g:500628
Rugozero	id=g:500629
Ozero Rugo-Yarvi	id=g:500630
Ozero Rugo-Yarvi	id=g:500631
Ozero Rugo-Yarvi	id=g:500632
Rugel’da	id=g:500633
Rugotino	id=g:500634
Rufa	id=g:500635
Ruental’	id=g:500636
Rudyanka	id=g:500637
Rudyanka	id=g:500638
Rudukhina-Balka	id=g:500639
Rudovyye Ostrova	id=g:500640
Rudovka	id=g:500641
Ozero Rudometovo	id=g:500642
Rudometovo	id=g:500643
Ostrov Rudol’fa	id=g:500644
Polyarnaya Stantsiya Ostrov Rudol'fa	id=g:500645
Rudokha	id=g:500646
Rudnyy	id=g:500647
Urochishche Rudnoye	id=g:500648
Rudnyy	id=g:500649
Rudnyy	id=g:500650
Rudnyy	id=g:500651
Rudnya-Vorob’yevka	id=g:500652
Rudnyanskiy Rayon	id=g:500653
Rudnyanskiy Rayon	id=g:500654
