Moami	id=g:2357950
Bandoué	id=g:2362915
Bandiosi	id=g:2362916
Bandio	id=g:2362917
Bandikirini	id=g:2362918
Bandiédaga	id=g:2362919
Bandeo Naporé	id=g:2362920
Bandéga	id=g:2362921
Bandé	id=g:2362922
Bandatenga	id=g:2362923
Bandania	id=g:2362924
Bandalon	id=g:2362925
Bandakoro	id=g:2362926
Bandakélesso	id=g:2362927
Bandaguéra	id=g:2362928
Banboulo	id=g:2362929
Forêt Classée de Banbou	id=g:2362930
Banbou	id=g:2362931
Banbigouabri	id=g:2362932
Banbéou	id=g:2362933
Banbalé	id=g:2362934
Bana Sokoura	id=g:2362935
Banaorodougou	id=g:2362936
Banankoro	id=g:2362937
Banankoro	id=g:2362938
Banankoro	id=g:2362939
Banankélédara	id=g:2362940
Banana	id=g:2362941
Banahari	id=g:2362942
Bana	id=g:2362943
Bana	id=g:2362944
Bana	id=g:2362945
Bana	id=g:2362946
Bana	id=g:2362947
Bamtou	id=g:2362948
Bamparou	id=g:2362949
Bamlétiédé	id=g:2362950
Banbilari	id=g:2362951
Bamguil	id=g:2362952
Bamguél Ndao	id=g:2362953
Bamguél Mana	id=g:2362954
Bamguèl Kobi	id=g:2362955
Bamguèl	id=g:2362956
Bamgué	id=g:2362957
Bamga	id=g:2362958
Baména	id=g:2362959
Bamena	id=g:2362960
Bandékiri	id=g:2362961
Bambori	id=g:2362962
Bamblé	id=g:2362963
Bambéni	id=g:2362964
Bambara	id=g:2362965
Bambakari	id=g:2362966
Ouagadougou	id=g:2362967
Bamako	id=g:2362968
Bamako	id=g:2362969
Bama	id=g:2362970
Bama	id=g:2362971
Bama	id=g:2362972
Province du Bam	id=g:2362973
Lac de Bam	id=g:2362974
Bam	id=g:2362975
Balourél	id=g:2362976
Balopo	id=g:2362977
Balonza	id=g:2362978
Balonguen	id=g:2362979
Balongodouo	id=g:2362980
Balonguen	id=g:2362981
Bolonguen	id=g:2362982
Balolé	id=g:2362983
Baloko	id=g:2362984
Balogo	id=g:2362985
Balo	id=g:2362986
Balo	id=g:2362987
Balmen	id=g:2362988
Balkoui	id=g:2362989
Balinséra	id=g:2362990
Baliniar	id=g:2362991
Balingara	id=g:2362992
Balga	id=g:2362993
Balèmyouré	id=g:2362994
Balèmba	id=g:2362995
Balèl	id=g:2362996
Balégogo	id=g:2362997
Balé	id=g:2362998
Balé	id=g:2362999
Balé	id=g:2363000
Balbouro	id=g:2363001
Balbou	id=g:2363002
Balbara	id=g:2363003
Balavé	id=g:2363004
Balao	id=g:2363005
Balanti	id=g:2363006
Balangadi	id=g:2363007
Balangaboingna	id=g:2363008
Balandagou	id=g:2363009
Balabéssanko	id=g:2363010
Bala	id=g:2363011
Bala	id=g:2363012
Bala	id=g:2363013
Bakpara	id=g:2363014
Bakouyo	id=g:2363015
Bakoutélé	id=g:2363016
Bakouté	id=g:2363017
Bakounbila	id=g:2363018
Bakoun	id=g:2363019
Bakoumba	id=g:2363020
Bakouléna	id=g:2363021
Bakoui	id=g:2363022
Bakouani	id=g:2363023
Bakou	id=g:2363024
Bakotourou	id=g:2363025
Bakotou	id=g:2363026
Bakotinga	id=g:2363027
Bakori	id=g:2363028
Bakoré	id=g:2363029
Bakoronisso	id=g:2363030
Bakono	id=g:2363031
Bakogo	id=g:2363032
Bako	id=g:2363033
Bako	id=g:2363034
Bako	id=g:2363035
Bako	id=g:2363036
Bako	id=g:2363037
Baklouté	id=g:2363038
Bakina	id=g:2363039
Bakata	id=g:2363040
Bakaribougou	id=g:2363041
Bakara	id=g:2363042
Baka	id=g:2363043
Baka	id=g:2363044
Baka	id=g:2363045
Baimbaiga	id=g:2363046
Bahniaga	id=g:2363047
Bahara	id=g:2363048
Bahanéré	id=g:2363049
Bahamaka	id=g:2363050
Baham	id=g:2363051
Baguiomo	id=g:2363052
Baguéra	id=g:2363053
Bamguèl Baguèl	id=g:2363054
Bagpélogo	id=g:2363055
Bagpélogo	id=g:2363056
Bagpélogo	id=g:2363057
Bagozougou	id=g:2363058
Bagouzia	id=g:2363059
Bagouoko	id=g:2363060
Bagouéra	id=g:2363061
Bagouédara	id=g:2363062
Bagou	id=g:2363063
Bagou	id=g:2363064
Barélogo	id=g:2363065
Bagéré	id=g:2363066
Bagéou	id=g:2363067
Bagbili	id=g:2363068
Bagbanano	id=g:2363069
Bagawa	id=g:2363070
Baga Véndou	id=g:2363071
Bagassi	id=g:2363072
Bagari	id=g:2363073
Bagaré	id=g:2363074
Bagaré	id=g:2363075
Bagaré	id=g:2363076
Bagané	id=g:2363077
Bagane	id=g:2363078
Bagané	id=g:2363079
Bagandé	id=g:2363080
Bagamnini	id=g:2363081
Bagammssi	id=g:2363082
Bagala	id=g:2363083
Bagahanba	id=g:2363084
Bagadowoégen	id=g:2363085
Baga Dombo	id=g:2363086
Bagadogo	id=g:2363087
Bagadogo	id=g:2363088
Bagadogo	id=g:2363089
Bagadé	id=g:2363090
Bagaben	id=g:2363091
Baforo	id=g:2363092
Bafina	id=g:2363093
Bafèlè	id=g:2363094
Badougou	id=g:2363095
Badano	id=g:2363096
Badoré	id=g:2363097
Badora	id=g:2363098
Badongo	id=g:2363099
Badongo	id=g:2363100
Bado	id=g:2363101
Bado	id=g:2363102
Badnogo	id=g:2363103
Badnogo	id=g:2363104
Badnogo I	id=g:2363105
Badnogo II	id=g:2363106
Badnogo	id=g:2363107
Badnogo	id=g:2363108
Badinogou	id=g:2363109
Badinogo	id=g:2363110
Badinogo	id=g:2363111
Badinogo	id=g:2363112
Badini	id=g:2363113
Badinga	id=g:2363114
Badinga	id=g:2363115
Badiéré	id=g:2363116
Badet	id=g:2363117
Badema	id=g:2363118
Badéma	id=g:2363119
Badèdsi	id=g:2363120
Badara	id=g:2363121
Badara	id=g:2363122
Badalougou	id=g:2363123
Badala	id=g:2363124
Badabiessan	id=g:2363125
Bada	id=g:2363126
Babourou	id=g:2363127
Baboura	id=g:2363128
Babouadi	id=g:2363129
Babou	id=g:2363130
Babongou	id=g:2363131
Babonga	id=g:2363132
Forêt Classée du Babolo	id=g:2363133
Babolo	id=g:2363134
Babo	id=g:2363135
Babirka	id=g:2363136
Babiou	id=g:2363137
Babila	id=g:2363138
Babiétéoun	id=g:2363139
Babié	id=g:2363140
Babéréké	id=g:2363141
Babéré	id=g:2363142
Babédo	id=g:2363143
Babéden	id=g:2363144
Babé	id=g:2363145
Babé	id=g:2363146
Babayaga	id=g:2363147
Babanloua	id=g:2363148
Baagou	id=g:2363149
Bâa	id=g:2363150
Ba	id=g:2363151
Bâ	id=g:2363152
Aziga	id=g:2363153
Ayoubakolon	id=g:2363154
Ayaraba	id=g:2363155
Ayagorou	id=g:2363156
Avogonia	id=g:2363157
Atyoungbana	id=g:2363158
Atyéri	id=g:2363159
Attoum	id=g:2363160
Chaîne de l’ Atakora	id=g:2363161
Assiopo	id=g:2363162
Assio	id=g:2363163
Assinga	id=g:2363164
Asidim	id=g:2363165
Arwaskoy	id=g:2363166
Arouesma	id=g:2363167
Arofo	id=g:2363168
Arma	id=g:2363169
Parc National de l’ Arly	id=g:2363170
Arly	id=g:2363171
Ariblana	id=g:2363172
Aribinda Zéno	id=g:2363173
Aribinda	id=g:2363174
Ardiaradiay	id=g:2363175
Arbollé	id=g:2363176
Aribilé	id=g:2363177
Arbèté	id=g:2363178
Aranboura	id=g:2363179
Arakora	id=g:2363180
Araé	id=g:2363181
Ara	id=g:2363182
Aouréma	id=g:2363183
Aoura	id=g:2363184
Aoréma	id=g:2363185
Aolo Bélé	id=g:2363186
Antyaga	id=g:2363187
Antoa	id=g:2363188
Antia	id=g:2363189
Ansouri	id=g:2363190
Ansouara	id=g:2363191
Ansolma	id=g:2363192
Anmbou Waga	id=g:2363193
Ankouma	id=g:2363194
Anékui	id=g:2363195
Andeulay	id=g:2363196
Andem Yarsé	id=g:2363197
Andemtenga	id=g:2363198
Andékanda	id=g:2363199
Anbarkoura	id=g:2363200
Anakatan	id=g:2363201
Anaga	id=g:2363202
Amvo	id=g:2363203
Amissia	id=g:2363204
Aminbiri	id=g:2363205
Aménékui	id=g:2363206
Améné	id=g:2363207
Hamdallay	id=g:2363208
Amadi Saguidji	id=g:2363209
Alouba	id=g:2363210
Alora	id=g:2363211
Alondigwéna	id=g:2363212
Alondi	id=g:2363213
Alobiga	id=g:2363214
Almandé	id=g:2363215
Allakoum	id=g:2363216
Alkousiri	id=g:2363217
Alkoma	id=g:2363218
Aligaga	id=g:2363219
Alfiré	id=g:2363220
Allawallam	id=g:2363221
Alapéra	id=g:2363222
Alana	id=g:2363223
Alamou	id=g:2363224
Alamini	id=g:2363225
Alalé	id=g:2363226
Alalé	id=g:2363227
Alaga	id=g:2363228
Aladiou	id=g:2363229
Alla Bamguél	id=g:2363230
Akoundèl	id=g:2363231
Ainé	id=g:2363232
Ainé	id=g:2363233
Ahkoudèwe	id=g:2363234
Agora	id=g:2363235
Agamor	id=g:2363236
Agaisa	id=g:2363237
Afini	id=g:2363238
Adoumboué	id=g:2363239
Adoudji	id=g:2363240
Adjarara	id=g:2363241
Adjan	id=g:2363242
Adiora	id=g:2363243
Adiéréa	id=g:2363244
Addo	id=g:2363245
Absouya	id=g:2363246
Absendo	id=g:2363247
Abra	id=g:2363248
Abra	id=g:2363249
Abérékui	id=g:2363250
Abanga	id=g:2363251
Roundé	id=g:2569947
Kougren	id=g:2569948
Manéga	id=g:2569949
Boula	id=g:2569950
Zégomdé	id=g:2569951
Sinioguen	id=g:2569952
Bingo	id=g:2569953
Mougoulsen	id=g:2569954
Djiguintenga	id=g:2569955
Lilbouré	id=g:2569956
Roalba	id=g:2569957
Tamsé	id=g:2569958
Yipala	id=g:2569959
Poédogo	id=g:2569960
Sondré	id=g:2569961
Zaka	id=g:2569962
Nabazané	id=g:2569963
Monastère de Koubri	id=g:2569964
Gonsé	id=g:2569965
Nitoré	id=g:2569966
Péodogo	id=g:2569967
Kouti	id=g:2569968
Sissen	id=g:2569969
Vossé	id=g:2569970
Koubri Nagbangré	id=g:2569971
Bointenga	id=g:2569973
Kiépalogo	id=g:2569975
Téwodogo	id=g:2569976
Bougren	id=g:2569977
Silmissin	id=g:2569978
Kalpongo	id=g:2569979
Lamzoudo	id=g:2569980
Goanguen	id=g:2569981
Bilbalgo	id=g:2569982
Timtenga	id=g:2569983
Baoguen	id=g:2569984
Bissigui	id=g:2569985
Linoguen	id=g:2569986
Sambga	id=g:2569987
Pazalmé	id=g:2569989
Zarsen	id=g:2569990
Boula	id=g:2569991
Rakalwéoguen	id=g:2569992
Tanguen	id=g:2569993
Toéssen	id=g:2569994
Kagamzensé	id=g:2569995
Yargo	id=g:2569996
Motenga	id=g:2569997
Nabmangom	id=g:2569998
Boura	id=g:2570000
Gounguen	id=g:2570001
Doumtenga	id=g:2570002
Nakomogo	id=g:2570003
Silmiougou	id=g:2570004
Ténoguen	id=g:2570005
Kankanguen	id=g:2570006
Poédogo	id=g:2570007
Gounguen	id=g:2570008
Komtigré	id=g:2570009
Konguen	id=g:2570010
Roundé	id=g:2570011
Nakomogo	id=g:2570012
Natenga	id=g:2570013
Honsbaogo	id=g:2570014
Pézinga	id=g:2570015
Popala	id=g:2570016
Yansaré	id=g:2570017
Boulwango	id=g:2570018
Zogo	id=g:2570019
Tanguen	id=g:2570020
Karporé	id=g:2570021
Boulbi	id=g:2570022
Kamsaongtenga	id=g:2570023
Sampogrétenga	id=g:2570024
Kalkiendé	id=g:2570025
Gounguen	id=g:2570026
Bougrala	id=g:2570027
Kouknogo	id=g:2570028
Ouatigué	id=g:2570029
Koaken	id=g:2570030
Silmissi	id=g:2570032
Yaoguen	id=g:2570033
Kokonsé	id=g:2570034
Pibsé	id=g:2570035
Sokomtenga	id=g:2570036
Nakomko	id=g:2570037
Silmissin	id=g:2570038
Ouavoussé	id=g:2570039
Goumsé	id=g:2570040
Samben	id=g:2570041
Kaligogo	id=g:2570042
Ronsen	id=g:2570043
Tampouitenga	id=g:2570044
Goumsé	id=g:2570045
Kondouboéga	id=g:2570046
Nitenga	id=g:2570047
Bouloumbouyaka	id=g:2570048
Kankanraga	id=g:2570049
Kankamsé	id=g:2570050
Pissi	id=g:2570051
Sogué	id=g:2570052
Lougoubissi	id=g:2570053
Yissouken	id=g:2570054
Tampiko	id=g:2570055
Gonsé	id=g:2570056
Siguinvoussé	id=g:2570057
Ouayalgui	id=g:2570058
Vagogo	id=g:2570059
Konioudou	id=g:2570060
Diélen	id=g:2570061
Boulbi	id=g:2570062
Bagtogodo	id=g:2570063
Samben	id=g:2570065
Nito	id=g:2570066
Zamsé	id=g:2570069
Yargo	id=g:2570070
Pamno Ouidi	id=g:2570074
Nahaitenga	id=g:2570075
Goumsi	id=g:2570076
Kobogo	id=g:2570077
Ouabzougou	id=g:2570078
Yaningué	id=g:2570079
Namassa	id=g:2570080
Yikidiessé	id=g:2570081
Tindébam	id=g:2570082
Bagayiri	id=g:2570083
Tengsobdogo	id=g:2570084
Ropala	id=g:2570085
Nanogo	id=g:2570086
Talamenga	id=g:2570087
Samben	id=g:2570088
Tanguen Bissiga	id=g:2570089
Kounda	id=g:2570090
Tinguindamen	id=g:2570091
Séguéden	id=g:2570092
Kosmassem	id=g:2570093
Kiéden	id=g:2570094
Barrage de Loumbila	id=g:2570095
Poussouguen	id=g:2570096
Boswendé	id=g:2570097
Bagaben	id=g:2570098
Yipala	id=g:2570100
Yargo Kiongo	id=g:2570101
Rakouessingo	id=g:2570102
Tengsobongo	id=g:2570103
Toguen	id=g:2570104
Sodogo	id=g:2570105
Basnéré	id=g:2570106
Balambalo	id=g:2570107
Balonguen	id=g:2570108
Poussouwaka	id=g:2570109
Tangséga	id=g:2570110
Absouma	id=g:2570111
Poussouguen	id=g:2570112
Bissiri	id=g:2570113
Rawaziri	id=g:2570114
Pouken	id=g:2570115
Nitoré	id=g:2570116
Tangséga	id=g:2570117
Nioksen	id=g:2570118
Ouayounkom	id=g:2570120
Kologossamba	id=g:2570121
Kérédé	id=g:2570123
Sinioguen	id=g:2570125
Mougoussen	id=g:2570127
Nabonsombo	id=g:2570128
Nassarlanga	id=g:2570129
Goden	id=g:2570130
Saben	id=g:2570131
Rabinsma	id=g:2570132
Kologonaba	id=g:2570134
Kouken	id=g:2570136
Sakpelsé	id=g:2570139
Timanéboen	id=g:2570140
Ouaongo-Banka	id=g:2570141
Koaken	id=g:2570146
Goroguen	id=g:2570147
Nabitenga	id=g:2570149
Tanlilli	id=g:2570150
Bogodogo	id=g:2570152
Godbila	id=g:2570154
Ouamtenga	id=g:2570158
Samben	id=g:2570159
Zanguen	id=g:2570160
Komsilga	id=g:2570162
Sinioguen	id=g:2570165
Ouidi	id=g:2570166
Godren	id=g:2570167
Ganganden	id=g:2570168
Totenga	id=g:2570169
Kalsen	id=g:2570171
Bonatenga	id=g:2570172
Kossogo	id=g:2570174
Tiguikili	id=g:2570175
Yibogo	id=g:2570176
Goguen	id=g:2570178
Bissiga	id=g:2570179
Yimlodogo	id=g:2570181
Koulogrouré	id=g:2570189
Yipala	id=g:2570190
Bilbalogo	id=g:2570191
Tamsen	id=g:2570192
Nakomestenga	id=g:2570193
Yadgayiri	id=g:2570194
Koubri Nabmanaguéma	id=g:2570195
Guensen	id=g:2570196
Nogtaba	id=g:2570197
Lalnoyiri	id=g:2570198
Nabmanaguéma	id=g:2570199
Kouila	id=g:2570200
Zétégomdé	id=g:2570201
Samben	id=g:2570202
Roumen	id=g:2570203
Gounguen	id=g:2570204
Yogbogo	id=g:2570205
Tanlarkouri	id=g:2570206
Tangséga	id=g:2570207
Sogoden	id=g:2570208
Koulibéré	id=g:2570209
Nagren	id=g:2570210
Ouélinwissen	id=g:2570211
Goguen	id=g:2570213
Péodogo	id=g:2570214
Nakombila	id=g:2570215
Pakosmoguen	id=g:2570216
Sinséguéden	id=g:2570217
Tanga	id=g:2570219
Larlé Wéoguen	id=g:2570220
Baoguen	id=g:2570221
Yanga	id=g:2570222
Péodogo	id=g:2570223
Béguentigué	id=g:2570224
Nemnen	id=g:2570225
Limamaréoguen	id=g:2570226
Ourgou Yargo	id=g:2570227
Dapoa	id=g:2570228
Silmiyiri	id=g:2570229
Larlé Wéoguen	id=g:2570230
Nagzougou	id=g:2570231
Yaguéma	id=g:2570232
Larlé Wéoguen	id=g:2570233
Komtoéga	id=g:2570234
Téwoko	id=g:2570235
Domdélé	id=g:2570236
Gonskassenga	id=g:2570237
Gonsbilen	id=g:2570238
Nianéguen	id=g:2570239
Tanglongo	id=g:2570240
Toéguen	id=g:2570241
Yorguen	id=g:2570242
Yipala	id=g:2570243
Lillibouré	id=g:2570244
Samben	id=g:2570245
Silmi Nabayiri	id=g:2570246
Ouidi	id=g:2570247
Yalégré	id=g:2570248
Koulorouré	id=g:2570249
Dassasgo	id=g:2570250
Zamnogo	id=g:2570252
Nemnen	id=g:2570253
Kounkoubri	id=g:2570254
Bissiguen	id=g:2570255
Kilouen	id=g:2570256
Silmiougou	id=g:2570257
Balonguen	id=g:2570258
Kolokom	id=g:2570260
Zongo Nabitenga	id=g:2570261
Yargo	id=g:2570262
Nampougou	id=g:2570265
Nakomogo	id=g:2570267
Yabrétenga	id=g:2570273
Zone pilote de Sissen	id=g:2570275
Soniaba	id=g:2570276
Zone de la Patte d’Oie	id=g:2570277
Koanguen	id=g:2570278
Kossiam	id=g:2570279
Banogo	id=g:2570280
Baskoudré	id=g:2570281
Nagaren	id=g:2570282
Poéssé	id=g:2570283
Bika	id=g:2570284
Sabou	id=g:2570285
Koaken	id=g:2570287
Baonoré	id=g:2570288
Silmissin	id=g:2570306
Kagtoudi	id=g:2570307
Nabitenga	id=g:2570308
Konguen	id=g:2570310
Koukpélen	id=g:2570321
Toguen	id=g:2570322
Tangzougou	id=g:2570323
Bakiensom	id=g:2570324
Kankamsen	id=g:2570325
Nobsen	id=g:2570326
Boukou	id=g:2570332
Bagarao	id=g:2570338
Komléla	id=g:2570339
Balolé	id=g:2570340
Songpelsé	id=g:2570341
Koubri	id=g:2570345
Nabiléyemdi	id=g:2570398
Gaoua	id=g:2577162
Orodara	id=g:2577164
Gueswendé	id=g:2593808
Toenguen	id=g:2593809
Didri	id=g:2593810
Moessen	id=g:2593811
Pellé	id=g:2593812
Tansablogo	id=g:2593813
Naf Banka	id=g:2593814
Pitioko	id=g:2593815
Vossé	id=g:2593816
Kadenguen	id=g:2593817
Taptouen	id=g:2593818
Zabrétanga	id=g:2593819
Nanguila	id=g:2593820
Oualé	id=g:2593962
Naben	id=g:2594332
Warodogo	id=g:2594333
Toetenga	id=g:2594334
Kankaguen	id=g:2594335
Soudren	id=g:2594336
Sambsen	id=g:2594337
Koalla	id=g:2594338
Zanga	id=g:2594339
Kougri	id=g:2594340
Tiougou	id=g:2596750
Fotigué	id=g:2596757
Zambéndé	id=g:2596758
Kompiembiga	id=g:2596759
Yondé	id=g:2596760
Ti-n-Akof	id=g:2596769
Province des Balé	id=g:2597248
Province des Banwa	id=g:2597250
Province du Ioba	id=g:2597251
Province de la Komandjoari	id=g:2597259
Province de la Kompienga	id=g:2597260
Province du Koulpélogo	id=g:2597261
Province du Kourwéogo	id=g:2597262
Province de la Léraba	id=g:2597263
Province du Loroum	id=g:2597264
Province du Nayala	id=g:2597265
Province du Noumbièl	id=g:2597266
Province du Tuy	id=g:2597267
Province du Yagha	id=g:2597268
Province du Ziro	id=g:2597269
Province du Zondoma	id=g:2597270
Ouahigouya	id=g:6296404
Boromo	id=g:6296405
Po	id=g:6296406
Dori	id=g:6296407
Fada N'Gourma	id=g:6296408
Ouagadougou	id=g:6296409
Dedougou	id=g:6296410
Gaoua	id=g:6296411
Bobo-Dioulasso	id=g:6296412
Mercure Silmande 4	id=g:6467662
Sofitel Ouaga 2000	id=g:6496599
Kikourou	id=g:6785048
Loy	id=g:6785979
Pesséka	id=g:6785984
Nambaro	id=g:6785986
Gouloumani	id=g:6785987
Kiripalogo	id=g:6785988
Tanga Boko	id=g:6785990
Léhé	id=g:6785991
Nango Foulsé	id=g:6785993
Méra	id=g:6785995
Balango	id=g:6786263
Tougou	id=g:6786274
Pirgo	id=g:6786277
Rom	id=g:6786818
Fili	id=g:6786833
Souli	id=g:6786842
Rikou	id=g:6786843
Rounga	id=g:6786844
Péla	id=g:6786845
Dano	id=g:6786848
Gouldé	id=g:6786948
Volta Blanche	id=g:6786949
Kera	id=g:6786955
Vini	id=g:6786960
Titao	id=g:6786970
Siguinoguin	id=g:6786971
Padanla	id=g:6807496
Bèfassi	id=g:6807498
Kolangaldagabé	id=g:6807509
Louba	id=g:6822235
Banga Balé	id=g:6822236
Boulèl Fouanou	id=g:6855116
Bounga	id=g:6855117
Douroukouènli	id=g:6855120
Dyamangadyoaga	id=g:6855121
Dyapionga	id=g:6855122
Fouankalakouanrhanga	id=g:6855124
Gwaroumbou	id=g:6855129
Kédyomanga	id=g:6855133
Kétounga	id=g:6855134
Komombouli	id=g:6855137
Koukombou Fouanou	id=g:6855141
Laya Fouanou	id=g:6855142
Laya Fouanou	id=g:6855143
Linadyoari	id=g:6855145
Mangwadoubénadyoari	id=g:6855147
Nayabo	id=g:6855151
Pempindyoa	id=g:6855154
Tambouadyoaga	id=g:6855159
Lédi Fitili	id=g:6860062
Ngouloungam	id=g:6860063
Béli	id=g:6860064
Ti-n-Sartaf	id=g:6860065
Ti-n-Aouas	id=g:6860066
Zigbéri	id=g:6860067
Ngoungam	id=g:6860068
Zémé Tondi	id=g:6860069
Tamguissi	id=g:6860070
Sassabang	id=g:6860071
Douma Fèndė	id=g:6860072
Gomo	id=g:6860073
Guèmgou	id=g:6860074
Tondi Garia	id=g:6860075
Amarasindé	id=g:6860076
Dara Goro	id=g:6860077
Gatkoulékoa	id=g:6860078
Tatidié Arsaba	id=g:6860079
Banda Radié	id=g:6860080
Wamdé Gaigou	id=g:6860081
Barrague	id=g:6860082
Fondé Kairga	id=g:6860083
Kalonga Nguina	id=g:6862549
Darga	id=g:6862550
Maméssi	id=g:6862551
Bouléli	id=g:6862552
Namasya	id=g:6862553
Vindé Paka	id=g:6862554
Kobol Kadié	id=g:6862555
Dourfan	id=g:6862556
Wangourdou	id=g:6862557
Waralanka	id=g:6862558
Diamon	id=g:6862559
Tirohari	id=g:6862560
Diaran	id=g:6862561
Bamguèl Kobi	id=g:6862562
Bamguèl Palol Tchoukoungol	id=g:6862563
Guéssélakobo	id=g:6862564
Darkoy	id=g:6862565
Fété Ay	id=g:6862566
Sokoundou	id=g:6862567
Bamguèl Day	id=g:6862568
Ganadaouri	id=g:6862569
Bangao	id=g:6862570
Boguèl Younous	id=g:6862571
Kintara	id=g:6862572
Boubondji	id=g:6862573
Bangao	id=g:6862574
Finta	id=g:6862575
Ouassakoré	id=g:6862576
Mènzourou	id=g:6862577
Ti-n-Hrassan	id=g:6862578
Oulool Dyouam	id=g:6873905
Fété Dabélga	id=g:6873906
Pétél Kouléré	id=g:6873907
Féto Nay	id=g:6873908
Féto Kabaradjé	id=g:6873909
Béla Elodié	id=g:6873920
Béla Elodjé	id=g:6873921
Véndou Ampassé	id=g:6873922
Pitodé	id=g:6873923
Béla Gonadié	id=g:6873924
Lièdji Moniékana	id=g:6873925
Armédji Tifouga	id=g:6873926
Gassél Gaoubé	id=g:6873938
Boundouga	id=g:6873939
Gassaguirdé	id=g:6873940
Péta Kélé	id=g:6873941
Téparé Diaoudi	id=g:6873942
Nassa	id=g:6873943
Féto Barké	id=g:6873944
Kamsou	id=g:6873945
Kobol Tiam	id=g:6873946
Fondou	id=g:6873947
Bélé Yanga	id=g:6873948
Mamassigui	id=g:6873949
Gassél Diambé	id=g:6873950
Lassa Ouaïré	id=g:6873951
Moïnaï	id=g:6873952
Oukoulourou	id=g:6873953
Laga Koundiri	id=g:6873954
Foulséré	id=g:6873955
Liédji Oumbéré	id=g:6873956
Logoumba	id=g:6873957
Gorgana	id=g:6873958
Didia	id=g:6873959
Binkata	id=g:6873960
Boguél Tchabou	id=g:6873961
Fourouwoli	id=g:6873962
Bassit	id=g:6873963
Amdama	id=g:6873964
Gaoboulé	id=g:6873965
Gaïkindé	id=g:6873975
Gorol Digna	id=g:6873976
Déssiboullé	id=g:6873977
Fogol Diambé	id=g:6873978
Boulé Boulé	id=g:6873980
Dologa	id=g:6873981
Boguélia Yérobana	id=g:6873982
Ninga	id=g:6873996
Timaskadié	id=g:6873997
Damba Toussougou	id=g:6873998
Guéddérou	id=g:6873999
Ti-n-Orfa	id=g:6874000
Ti-n-Bassata	id=g:6874001
Tougodji Diola	id=g:6874002
Gassél Yaléma	id=g:6874003
Pogol Krinkriadé	id=g:6874004
Oka	id=g:6874005
Ouaïré Gakindé	id=g:6874006
Ouaïré Oulanga	id=g:6874007
Oulanga	id=g:6874008
Déssioubéré	id=g:6874009
Tondi Garia	id=g:6874010
Fourfaré Wandé	id=g:6874011
Féto Bouli	id=g:6874012
Oukoulourou	id=g:6874013
Som	id=g:6874014
Inata	id=g:6874015
Pété Hôdé	id=g:6874016
Diabarou	id=g:6874017
Gassé Dobouyé	id=g:6874018
Féto Diammi	id=g:6874019
Bilél Modi	id=g:6874020
Gasséy Ougo	id=g:6874021
Féto Tayari	id=g:6874022
Véndou Ari Oukoulourou	id=g:6874023
Gorol Daké	id=g:6874026
Gassél Alou	id=g:6874027
Gassél Ngari	id=g:6874028
Gassél Manéré	id=g:6874029
Kray	id=g:6874030
Kourmidiél	id=g:6874031
Béèd	id=g:6874032
Soum	id=g:6874033
Ourfaré	id=g:6874034
Toïkana Galou	id=g:6874035
Gorol Diawandé	id=g:6874036
Taïtérdé	id=g:6874037
Boulél	id=g:6874038
Laga Koundiri	id=g:6874039
Gani	id=g:6874863
Mantamou	id=g:6874869
Ouamboy	id=g:6874870
Ablaye	id=g:6874881
Mare aux Caïmans	id=g:6875010
Yégueré	id=g:6875023
Bomborokui	id=g:6875024
Nangorola	id=g:6875041
Dinso	id=g:6875042
Dé	id=g:6875089
Kartiguiniaga	id=g:6875192
Sadiniakono	id=g:6876039
Foura	id=g:6876040
Pétèl Kouléré	id=g:6893510
Vapélé	id=g:6893511
Madougou	id=g:6893512
Béné	id=g:6893650
Boulol Karawal Gourbiri	id=g:6893652
Péroumou	id=g:6893653
Gouifé	id=g:6893654
Dora	id=g:6893655
Salé Koulé	id=g:6893656
Nimbarou	id=g:6893758
Gaselgalawa	id=g:6893760
Gouama	id=g:6893790
Bobo	id=g:6893794
Peul	id=g:6893795
Ti-n-Barazan	id=g:6913524
Séno Tangabaguen	id=g:6913688
Erafnaman	id=g:6913689
I-n-Hroménen	id=g:6913703
Adaboun	id=g:6913745
Ti-n-Taborant	id=g:6913746
I-n-Taborak	id=g:6913748
I-n-Kersamit	id=g:6913749
Ti-n-Kacham	id=g:6913752
Ti-n-Dersan	id=g:6913753
Ti-n-Abao	id=g:6913759
Adartiguéfouwa	id=g:6913760
Fadar Fadar	id=g:6913763
Siya	id=g:6913764
Azarzi	id=g:6913765
Ouro Zayed	id=g:6913766
Asseddi	id=g:6913767
Tirey Barati	id=g:6913768
Ti-n-Manan	id=g:6913769
Abanda	id=g:6913771
Dountéri	id=g:6913772
Korfooueyouey	id=g:6913773
Alibonès	id=g:6913774
Toubala	id=g:6913775
Béli	id=g:6913776
Lalaba	id=g:6913777
Boucle du Mouhoun	id=g:6930701
Cascades	id=g:6930703
Centre	id=g:6930704
Centre-Est	id=g:6930705
Centre-Nord	id=g:6930706
Centre-Ouest	id=g:6930707
Centre-Sud	id=g:6930708
Est	id=g:6930709
Hauts-Bassins	id=g:6930710
Nord	id=g:6930711
Plateau-Central	id=g:6930712
Sahel	id=g:6930713
Sud-Ouest	id=g:6930714
Kabore Tambi National Park	id=g:6941903
Gobnangou Cliffs	id=g:6941926
Fananka	id=g:7041917
