Gainda	id=g:1506733
Baskazyk	id=g:1510793
Baskazyk	id=g:1510794
Bashutkiny Ozera	id=g:1510795
Bashtala	id=g:1510796
Bashmakovskiy	id=g:1510797
Ozero Bashmak	id=g:1510798
Bashmachikha	id=g:1510799
Ozero Bashkul’	id=g:1510800
Bashkova	id=g:1510801
Ozero Bashkirskoye	id=g:1510802
Bashkirskoye	id=g:1510803
Bashkirovo	id=g:1510804
Bash-Khem	id=g:1510805
Bashkaus	id=g:1510806
Bashakul’	id=g:1510808
Bashev	id=g:1510809
Bashchelakskiy Khrebet	id=g:1510810
Bashchelak	id=g:1510811
Basargino	id=g:1510812
Basandayka	id=g:1510813
Ozero Basalak	id=g:1510814
Basagash	id=g:1510815
Barzas	id=g:1510816
Barzas	id=g:1510817
Barzas	id=g:1510818
Ozero Baryshnoye	id=g:1510819
Baryshnikovo	id=g:1510820
Baryshevo	id=g:1510821
Baryshevo	id=g:1510822
Baryshevka	id=g:1510823
Barysheva	id=g:1510824
Barvishevka	id=g:1510825
Barvinok	id=g:1510826
Barvenovka	id=g:1510827
Barun-Khemchikskiy Rayon	id=g:1510828
Bartat	id=g:1510829
Bartat	id=g:1510830
Bartanas	id=g:1510831
Barsukovo	id=g:1510832
Barsukovo	id=g:1510833
Barsukovo	id=g:1510834
Barsukovo	id=g:1510835
Barsuki	id=g:1510836
Gora Barsuk	id=g:1510837
Barsuk	id=g:1510838
Barsuk	id=g:1510839
Ozero Barsuch’ye	id=g:1510840
Barsuch’ye	id=g:1510841
Barsovo	id=g:1510842
Barskiy	id=g:1510843
Barrikada	id=g:1510844
Baronskiy	id=g:1510845
Ozero Barobasnoye	id=g:1510846
Barnevskoye	id=g:1510847
Barneva	id=g:1510848
Barnaul’skoye	id=g:1510849
Barnaulka	id=g:1510850
Barnaulka	id=g:1510851
Barnaul	id=g:1510852
Barnaul	id=g:1510853
Barmo	id=g:1510854
Barmashevo	id=g:1510855
Barlyk	id=g:1510856
Barlyk	id=g:1510857
Barlag Gol	id=g:1510858
Barlyk	id=g:1510859
Borlok	id=g:1510860
Barlatskiy	id=g:1510861
Barlasov	id=g:1510862
Barlakul’	id=g:1510863
Sovkhoz Barlakskiy	id=g:1510864
Ozero Barlakul’	id=g:1510865
Barlak	id=g:1510866
Barlak	id=g:1510867
Barkhatovo	id=g:1510868
Barkhatovo	id=g:1510869
Barkhatova	id=g:1510870
Barkhanskiy	id=g:1510871
Barino	id=g:1510872
Ozero Barikha	id=g:1510873
Barga	id=g:1510874
Ozero Barakhtan	id=g:1510875
Ostrova Barentsa	id=g:1510876
Bar-Emtor	id=g:1510877
Bardyshevo	id=g:1510878
Bardashevskiy	id=g:1510879
Ozero Barchin	id=g:1510880
Bar-Burgazy	id=g:1510881
Barbitay	id=g:1510882
Barbitay	id=g:1510883
Barbashi	id=g:1510884
Barazha	id=g:1510885
Baratayevka	id=g:1510886
Baratal	id=g:1510887
Khrebet Baras-Tayga	id=g:1510888
Barashkovo	id=g:1510889
Barashek	id=g:1510890
Baranzas	id=g:1510891
Baranovo	id=g:1510892
Baranovskaya	id=g:1510893
Baranovo	id=g:1510894
Baranovka	id=g:1510895
Baranovka	id=g:1510896
Baranovka	id=g:1510897
Ostrov Baranova	id=g:1510898
Barannikova	id=g:1510899
Barankino	id=g:1510900
Barancha	id=g:1510901
Baranakovo	id=g:1510902
Barakova	id=g:1510903
Baraki	id=g:1510904
Baraki	id=g:1510905
Barakhtayev	id=g:1510906
Barait	id=g:1510907
Baragash	id=g:1510908
Barachaty	id=g:1510909
Stantsiya Barabushka	id=g:1510910
Barabinskiy Rayon	id=g:1510911
Sovkhoz Barabinskiy	id=g:1510912
Sovkhoz Barabinskiy	id=g:1510913
Sovkhoz Barabinskiy	id=g:1510914
Barabinskaya Nizmennost’	id=g:1510915
Barabinsk	id=g:1510916
Barabo-Yudino	id=g:1510917
Barabinka	id=g:1510918
Barabinka	id=g:1510919
Barabel’	id=g:1510920
Barabanovskoye	id=g:1510921
Barabanovo	id=g:1510922
Barabanovka	id=g:1510923
Baraba	id=g:1510924
Baraba	id=g:1510925
Baraba	id=g:1510926
Banshchikovo	id=g:1510927
Bannyy	id=g:1510928
Bannovo	id=g:1510929
Bannikovo	id=g:1510930
Bannikovo	id=g:1510931
Bannikova	id=g:1510932
Bannik	id=g:1510933
Bannaya	id=g:1510934
Baniyaz	id=g:1510935
Balyktyyul	id=g:1510936
Balyktyg-Somon	id=g:1510937
Balyktyg-Khem	id=g:1510938
Balyktuyul’	id=g:1510939
Balyksu	id=g:1510940
Balyksa	id=g:1510941
Balyksa	id=g:1510942
Balykcha	id=g:1510943
Baltyrgan	id=g:1510944
Ozero Baltym	id=g:1510945
Baltym	id=g:1510946
Balturino	id=g:1510947
Baltika	id=g:1510948
Balta	id=g:1510949
Balta	id=g:1510950
Balta	id=g:1510951
Ozero Balsykty	id=g:1510952
Ozero Bol’shoy Balman	id=g:1510953
Balman	id=g:1510954
Balki	id=g:1510955
Balinskoye	id=g:1510956
Balinskaya	id=g:1510957
Ozero Sukhoy Balakul’	id=g:1510958
Ozero Balakul’	id=g:1510959
Balgazyn	id=g:1510960
Balgashta	id=g:1510961
Bolganov	id=g:1510962
Baldyrgannyg	id=g:1510963
Baldino	id=g:1510964
Baldashtyk	id=g:1510965
Balda	id=g:1510966
Balda	id=g:1510967
Balban’yu	id=g:1510968
Balban”yu	id=g:1510969
Ozero Balban-Ty	id=g:1510970
Ozero Balay	id=g:1510971
Balay	id=g:1510972
Balay	id=g:1510973
Balashtu	id=g:1510974
Balashovka	id=g:1510975
Balashëvka	id=g:1510976
Balashevskiy	id=g:1510977
Balandino	id=g:1510978
Malandino	id=g:1510979
Balandino	id=g:1510980
Balandin Lug	id=g:1510981
Balandina	id=g:1510982
Balakul’	id=g:1510983
Balakta	id=g:1510984
Balakino	id=g:1510985
Balakina	id=g:1510986
Balakina	id=g:1510987
Balakina	id=g:1510988
Razvaliny Balakino	id=g:1510989
Balakina	id=g:1510990
Balakino	id=g:1510991
Balakhtonka	id=g:1510992
Balakhton	id=g:1510993
Gora Balakhtison	id=g:1510994
Balakhtison	id=g:1510995
Balakhtinskiy Rayon	id=g:1510996
Balakhtinskiy	id=g:1510997
Balakhta	id=g:1510998
Balakhta	id=g:1510999
Balakhnino	id=g:1511000
Balakhnin	id=g:1511001
Balakhley	id=g:1511002
Balakhley	id=g:1511003
Balakhley	id=g:1511004
Balakhchin	id=g:1511005
Balakhchin	id=g:1511006
Balakhcha	id=g:1511007
Balairskiy	id=g:1511008
Balair	id=g:1511009
Bologoye	id=g:1511010
Balagany	id=g:1511011
Balagany	id=g:1511012
Balagan	id=g:1511013
Balagachevo	id=g:1511014
Gora Balaban	id=g:1511015
Bala	id=g:1511016
Baktas	id=g:1511017
Bakspay	id=g:1511018
Baksheyevo	id=g:1511019
Baksheyevo	id=g:1511020
Baksheyevo	id=g:1511021
Bakshan	id=g:1511022
Ozero Baksary	id=g:1511023
Baksary	id=g:1511024
Sovkhoz Baksarskiy	id=g:1511025
Baksa	id=g:1511026
Bakmasikha	id=g:1511027
Bakmak	id=g:1511028
Baklushi	id=g:1511029
Sovkhoz Baklushevskiy	id=g:1511030
Druzhnyy	id=g:1511031
Ostrova Baklunda	id=g:1511032
Baklanskoye	id=g:1511033
Baklanovo	id=g:1511034
Baklanikha	id=g:1511035
Bakirovskiy	id=g:1511036
Bakino	id=g:1511037
Bakhtinskaya	id=g:1511038
Ozero Bakhtay	id=g:1511039
Bakhtakhty	id=g:1511040
Bakhta	id=g:1511041
Bakhta	id=g:1511042
Bakhta	id=g:1511043
Bakhta	id=g:1511044
Stantsiya Bakhmetskoye	id=g:1511045
Ozero Bakhmatovskoye	id=g:1511046
Bakharëvo	id=g:1511047
Urochishche Bakharëvo	id=g:1511048
Bakharëva	id=g:1511049
Bakharëv	id=g:1511050
Bakeyka	id=g:1511051
Bakchet	id=g:1511052
Bakchet	id=g:1511053
Boloto Bakcharskoye	id=g:1511054
Bakcharskiy Rayon	id=g:1511055
Bakchar	id=g:1511056
Bakchar	id=g:1511057
Urochishche Bakbasar	id=g:1511058
Bakayevo	id=g:1511059
Bakay	id=g:1511060
Bakatuy	id=g:1511061
Bakaryuka	id=g:1511062
Bakaryuk	id=g:1511063
Bakala	id=g:1511064
Bakal’skaya	id=g:1511065
Bakalinskiy	id=g:1511066
Bait	id=g:1511067
Bait	id=g:1511068
Bairovskiy Zapovednik	id=g:1511069
Bairovo	id=g:1511070
Pereval Bain-Tagny	id=g:1511071
Baim	id=g:1511072
Baikha	id=g:1511073
Bagzas	id=g:1511074
Bagyshëvka	id=g:1511075
Bagras	id=g:1511076
Bagra	id=g:1511077
Bagoyde	id=g:1511078
Bagaydat	id=g:1511079
Bagaydak	id=g:1511080
Bagay	id=g:1511081
Bagaryakskiy Sovkhoz	id=g:1511082
Stantsiya Bagaryak	id=g:1511083
Ozero Bagaryak	id=g:1511084
Bagaryak	id=g:1511085
Bagaryak	id=g:1511086
Baganskiy Rayon	id=g:1511087
Sovkhoz Baganskiy	id=g:1511088
Baganenok	id=g:1511089
Ozero Bagan	id=g:1511090
Ozero Bagan	id=g:1511091
Bagan	id=g:1511092
Bagan	id=g:1511093
Bagan	id=g:1511094
Badzhey	id=g:1511095
Badazhki	id=g:1511096
Badaranovka	id=g:1511097
Khrebet Badan	id=g:1511098
Badalozhnaya	id=g:1511099
Badagovo	id=g:1511100
Bachurinka	id=g:1511101
Bachelino	id=g:1511102
Bachatskiy	id=g:1511103
Bachat	id=g:1511104
Gora Babyrgan	id=g:1511105
Ozero Bab’ye	id=g:1511106
Ozero Bab’ye	id=g:1511107
Ozero Bab’ye	id=g:1511108
Ozero Bab’ye	id=g:1511109
Ozero Bab’ye	id=g:1511110
Ozero Bab’ye	id=g:1511111
Stantsiya Babushkino	id=g:1511112
Babushkina	id=g:1511113
Babushkin	id=g:1511114
Babushkan	id=g:1511115
Babkin	id=g:1511116
Babinskaya	id=g:1511117
Babinova	id=g:1511118
Izba Babikovo	id=g:1511119
Babikhina	id=g:1511120
Babezh	id=g:1511121
Babarykino	id=g:1511122
Babarykino	id=g:1511123
Skala Baba	id=g:1511124
Azyut	id=g:1511125
Azyash	id=g:1511126
Azyal-Gort	id=g:1511127
Azyakhovgort’	id=g:1511128
Azy	id=g:1511129
Azy	id=g:1511130
Azy	id=g:1511131
Azrakov	id=g:1511132
Azovy	id=g:1511133
Sovkhoz Azovskiy	id=g:1511134
Azovo	id=g:1511135
Gora Azov	id=g:1511136
Aznalino	id=g:1511137
Gora Azhu-Tayga	id=g:1511138
Azhendarovo	id=g:1511139
Azharma	id=g:1511140
Azas	id=g:1511141
Azanushka	id=g:1511142
Azanovo	id=g:1511143
Azanovo	id=g:1511144
Azanka	id=g:1511145
Azanka	id=g:1511146
Asanil	id=g:1511147
Ayzy-Gayzy	id=g:1511148
Ayzas	id=g:1511149
Ay-Yekha	id=g:1511150
Ay-Yakha	id=g:1511151
Ayyagun	id=g:1511152
Ayvozh”yegan	id=g:1511153
Ayvasedapur	id=g:1511154
Ayu	id=g:1511155
Ozero Aytor	id=g:1511157
Aytkulovo	id=g:1511158
Aytat	id=g:1511159
Aytansyk	id=g:1511160
Urochishche Aytabanly	id=g:1511161
Ayskula	id=g:1511162
Aysaz	id=g:1511163
Ayra	id=g:1511164
Aypolovo	id=g:1511165
Aypin R.	id=g:1511166
Ay-Pim	id=g:1511167
Ay-Padym	id=g:1511168
Stantsiya Aynak	id=g:1511169
Ayna	id=g:1511170
Aylyg	id=g:1511171
Aylinka	id=g:1511172
Aylagush	id=g:1511173
Ay-Lagren’yegan	id=g:1511174
Ay-Kyngylat	id=g:1511175
AyKur”yëkh	id=g:1511176
Ay-Kurus”yakh	id=g:1511177
Ay-Kulanigay	id=g:1511178
Ay-Kolik”yegan	id=g:1511179
Ay-Khetta	id=g:1511180
Aykayegan	id=g:1511181
Ay-Kagal	id=g:1511182
Ayigol	id=g:1511183
Ay-Gun”yëgan	id=g:1511184
Aygulakskiy Khrebet	id=g:1511185
Ozero Ayevskoye	id=g:1511186
Ayevskiy Volok	id=g:1511187
Ayev	id=g:1511188
Ayeshka	id=g:1511189
Ayëshin	id=g:1511190
Aydat	id=g:1511191
Aydat	id=g:1511192
Aydarak	id=g:1511193
Aydara	id=g:1511194
Ozero Aydykul’	id=g:1511195
Ay-Bay-Tarka	id=g:1511196
Aybatova	id=g:1511197
Ozero Aybat	id=g:1511198
Ayba	id=g:1511199
Ayba	id=g:1511200
Ayazgulova	id=g:1511201
Ozero Ayatskoye	id=g:1511202
Ayatskoye	id=g:1511203
Ayatari	id=g:1511204
Ayat’	id=g:1511205
Ayangaty	id=g:1511206
Ayangaty	id=g:1511207
Ozero Ayan	id=g:1511208
Ayan	id=g:1511209
Ayalu	id=g:1511210
Pereval Yaboganskiy	id=g:1511211
Gory Ayaktal	id=g:1511212
Ayakli	id=g:1511213
Ayakhta	id=g:1511214
Ayakhta	id=g:1511215
Ayagil	id=g:1511216
Aya	id=g:1511217
Avyygan	id=g:1511218
Avyak	id=g:1511219
Avyak	id=g:1511220
Gora Avsa	id=g:1511221
Avly	id=g:1511222
Avgustovskiy	id=g:1511223
Stantsiya Aver’yanovka	id=g:1511224
Aver’yanovka	id=g:1511225
Averinskoye	id=g:1511226
Averina	id=g:1511227
Avdyushino	id=g:1511228
Avda	id=g:1511229
Avangard Kolkhoz	id=g:1511230
Ava Nagornaya	id=g:1511231
Malyy Avam	id=g:1511232
Avam	id=g:1511233
Avam	id=g:1511234
Ust'-Avam	id=g:1511235
Ava	id=g:1511236
Ava	id=g:1511237
Shagir	id=g:1511238
Aul Rusinovo	id=g:1511239
Aul Nomer Vtoroy	id=g:1511240
Aul Nomer Shestoy	id=g:1511241
Aul Nomer Pervyy	id=g:1511242
Aul Nomer Pervyy	id=g:1511243
Aul-Krotovo	id=g:1511244
Aul-Baba	id=g:1511245
Atyus	id=g:1511246
Atyus	id=g:1511247
Atyrdyak	id=g:1511248
Atym”ya	id=g:1511249
Ozero Atygul’	id=g:1511250
Atuz	id=g:1511251
Atuktash	id=g:1511252
Atrachi	id=g:1511253
Atpyng	id=g:1511254
Atputa	id=g:1511255
Atnis	id=g:1511256
Atlyan	id=g:1511257
Atla	id=g:1511258
Atkus	id=g:1511259
Ozero Bol’shoy Atkul’	id=g:1511260
Ozero Atkul’	id=g:1511261
Ozero Atkul’	id=g:1511262
Ozero Atkul’	id=g:1511263
Atkul’	id=g:1511264
Atkul’	id=g:1511265
Atirka	id=g:1511266
Atchalykh-Tayga	id=g:1511267
Ozero Atayech’ye	id=g:1511268
Atatakh	id=g:1511269
Atamanovskiy	id=g:1511270
Atamanovo	id=g:1511271
Atamanovo	id=g:1511272
Atamanovo	id=g:1511273
Atamanovo	id=g:1511274
Atak	id=g:1511275
Atagay	id=g:1511276
Atagash	id=g:1511277
Ata	id=g:1511278
Asyamovka	id=g:1511279
Assug	id=g:1511280
Asuk	id=g:1511281
Astyrovka	id=g:1511282
Ozero Astrodym	id=g:1511283
Astrodym	id=g:1511284
Astrakhantsevo	id=g:1511285
Astal’tseva	id=g:1511286
Sovkhoz Astaf’yevskiy	id=g:1511287
Astaf’yevskiy	id=g:1511288
Astaf’yevo	id=g:1511289
Astaf'yevka	id=g:1511290
Asskizskiy	id=g:1511291
Asaf’yevka	id=g:1511292
Aspogash	id=g:1511293
Aspatty	id=g:1511294
Asomkiny	id=g:1511296
Asmanovy	id=g:1511297
Aslana	id=g:1511298
Askyrovka	id=g:1511299
Askizskiy Rayon	id=g:1511300
Askizskiy Ovtsevod	id=g:1511301
Askiz	id=g:1511302
Askiz	id=g:1511303
Askiz	id=g:1511304
Askat	id=g:1511305
Askat	id=g:1511306
Askarovo	id=g:1511307
Asinovkiy Rayon	id=g:1511308
Asino	id=g:1511309
Ashtak	id=g:1511310
Ashpatsk	id=g:1511311
Ashpan	id=g:1511312
Ashpan	id=g:1511313
Ashpa	id=g:1511314
Ashmarino	id=g:1511315
Ashlyk	id=g:1511316
Ashlyk	id=g:1511317
Ashkësh	id=g:1511318
Ashkaul	id=g:1511319
Ashirovo	id=g:1511320
Ashirovo	id=g:1511321
Ashevany	id=g:1511322
Ozero Ashchikol’	id=g:1511324
Ashchysu	id=g:1511326
Ashchegul’	id=g:1511327
Asenkritovo	id=g:1511328
Asbestovskiy	id=g:1511329
Asbest	id=g:1511330
Asbest	id=g:1511331
Asansk	id=g:1511332
Asanovo	id=g:1511333
Asanova	id=g:1511334
Gora Asalyk	id=g:1511335
Asakla Vtoraya	id=g:1511336
Arzhaan	id=g:1511337
Arzamastseva	id=g:1511338
Arzamasikha	id=g:1511339
Arzak	id=g:1511340
Aryskannyg-Aryg	id=g:1511341
Aryskan	id=g:1511342
Aryshevskaya	id=g:1511343
Aryshevo	id=g:1511344
Ozero Aryntsass	id=g:1511345
Aryntsass	id=g:1511346
Aryntsass	id=g:1511347
Arykova	id=g:1511348
Ary-Khem	id=g:1511349
Aryk	id=g:1511350
Aryg-Uzyu	id=g:1511351
Aryg-Uzu	id=g:1511352
Aryg-Bazhi	id=g:1511353
Aryg-Bazhi	id=g:1511354
Aryg-Bazhi	id=g:1511355
Gora Ary-Dag	id=g:1511356
Ozero Ar”yaunbitemtor	id=g:1511357
Artyushka	id=g:1511358
Artyugino	id=g:1511359
Artyugina	id=g:1511360
Artyshta	id=g:1511361
Artynka	id=g:1511362
Artyn	id=g:1511363
Artybash	id=g:1511364
Art-Gol	id=g:1511365
Ozero Artevo	id=g:1511366
Artëmovskiy Rayon	id=g:1511367
Artëmovskiy	id=g:1511368
Artëmovsk	id=g:1511369
Artas	id=g:1511370
Artamonovo	id=g:1511371
Artamonovo	id=g:1511372
Arshinovka	id=g:1511373
Arshanov	id=g:1511374
Arshan	id=g:1511375
Arsent’yevka	id=g:1511376
Arsenovo	id=g:1511377
Arpavla	id=g:1511378
Aroy	id=g:1511379
Aromashevskiy Rayon	id=g:1511380
Aromashevo	id=g:1511381
Armizonskoye	id=g:1511382
Armizonskiy Rayon	id=g:1511383
Letnik Armizonka	id=g:1511384
Armich	id=g:1511385
Arlyuk	id=g:1511386
Ozero Arlakol’	id=g:1511387
Ozero Arlagul’	id=g:1511388
Arlagul’	id=g:1511389
Ostrova Arkticheskogo Instituta	id=g:1511390
Mys Arkticheskiy	id=g:1511391
Arkhipovskiy	id=g:1511392
Arkhipovka	id=g:1511393
Arkhangel'skoye	id=g:1511394
Arkhangel’skoye	id=g:1511395
Arkhangel’skoye	id=g:1511396
Arkhangel’skoye	id=g:1511397
Arkhangel’skiy	id=g:1511398
Arka-Yar-Yakha	id=g:1511399
Arka-Yambuta	id=g:1511400
Arka-Tab”yakha	id=g:1511401
Ozero Arka-Sorn-To	id=g:1511402
Arkashevo	id=g:1511403
Mys Arkanova	id=g:1511404
Ozero Arkangyni	id=g:1511405
Igarka-Nedarmoyakha	id=g:1511406
Arka-Maretta	id=g:1511407
Arka-Labonkata-Yakha	id=g:1511408
Arka-Khadyta	id=g:1511409
Arkad’yevo	id=g:1511410
Ar’ya	id=g:1511411
Urochishche Aristovo	id=g:1511412
Ozero Arishtol	id=g:1511413
Arinkova	id=g:1511414
Arinichevo	id=g:1511415
Gora Argydzhek	id=g:1511416
Argut	id=g:1511417
Argut	id=g:1511418
Argun	id=g:1511419
Argudat	id=g:1511420
Argazinskoye Vodokhranilishche	id=g:1511421
Sovkhoz Argazinskiy	id=g:1511422
Argaza	id=g:1511423
Argayashskiy Rayon	id=g:1511424
Sovkhoz Argayashskiy	id=g:1511425
Ozero Argayash	id=g:1511426
Ozero Argayash	id=g:1511427
Argayash	id=g:1511428
Argausovskaya	id=g:1511429
Argat”yul	id=g:1511430
Argat-Yul	id=g:1511431
Khrebet Arga-Olut-Tayga	id=g:1511432
Argamdzhi	id=g:1511433
Argaiz	id=g:1511434
Khrebet Arga	id=g:1511435
Arey	id=g:1511436
Arenskiye	id=g:1511437
Arendovka	id=g:1511438
Aremzyanka	id=g:1511439
Aref’yevskiy	id=g:1511440
Aref’yevo	id=g:1511441
Archekasskiy Kryazh	id=g:1511442
Archaly	id=g:1511443
Archagly-Ayat	id=g:1511444
Archa	id=g:1511445
Arbuzovka	id=g:1511446
Arbuznoye	id=g:1511447
Arbochak	id=g:1511448
Arbinka	id=g:1511449
Arbayta	id=g:1511450
Arbaty	id=g:1511451
Arbakhan	id=g:1511452
Ozero Araskul’	id=g:1511453
Arapkino	id=g:1511454
Arabkayevo	id=g:1511455
Arapikha	id=g:1511456
Ozero Arantur	id=g:1511457
Arantur	id=g:1511458
Urochishche Aranovka	id=g:1511459
Ozero Arankul’	id=g:1511460
Arangash	id=g:1511461
Arangash	id=g:1511462
Aranday	id=g:1511463
Aramilka	id=g:1511464
Stantsiya Aramil’	id=g:1511465
Aramil’	id=g:1511466
Aramashka	id=g:1511467
Aramashevo	id=g:1511468
Ozero Arakul’	id=g:1511469
Arakul’	id=g:1511470
Arakul’	id=g:1511471
Porog Arakan	id=g:1511472
Aradanskiy Khrebet	id=g:1511473
Aradanka	id=g:1511474
Aradan	id=g:1511475
Aradan	id=g:1511476
Aptykayevo	id=g:1511477
Apturak	id=g:1511478
Aptala	id=g:1511479
Apsiya	id=g:1511480
Apshiyakhtu	id=g:1511481
Apsagachevo	id=g:1511482
Stantsiya Apparatnaya	id=g:1511483
Apollonovka	id=g:1511484
Ozero Aplyatskoye	id=g:1511485
Aplaksino	id=g:1511486
Apkicha	id=g:1511487
Apano-Klyuchi	id=g:1511488
Apanas	id=g:1511489
Apakapur	id=g:1511490
Anchul	id=g:1511491
Anzhigort	id=g:1511492
Stantsiya Anzherskaya	id=g:1511493
Anzhero-Sudzhensk	id=g:1511494
Ozero Anzhely	id=g:1511495
Anzhar	id=g:1511496
Anzha	id=g:1511497
Anzas	id=g:1511498
Anzas	id=g:1511499
Anyy-Yak	id=g:1511500
Anyyak-Khondergey	id=g:1511501
Anyyak-Chyrgaky	id=g:1511502
Anyshtaikha	id=g:1511503
Anyan”ya	id=g:1511504
An’yak-Shivey	id=g:1511505
Anuyskoye	id=g:1511506
Anuyskiy Khrebet	id=g:1511507
Anuy	id=g:1511508
Antsir'	id=g:1511509
Antsiferovo	id=g:1511510
Antsiferovka	id=g:1511511
Antropovo	id=g:1511512
Antropovo	id=g:1511513
Antrop	id=g:1511514
Antrak	id=g:1511515
Antoshkino	id=g:1511516
Antoshkin	id=g:1511517
Antoshikha	id=g:1511518
Anton’yevka	id=g:1511519
Antonovo	id=g:1511520
Antonovka	id=g:1511521
Antonovo	id=g:1511522
Antonovka	id=g:1511523
Antonovka	id=g:1511524
Antonovka	id=g:1511525
Antonovka	id=g:1511526
Antonovka	id=g:1511527
Antonovka	id=g:1511528
Antonovka	id=g:1511529
Antonovka	id=g:1511530
Antonovka	id=g:1511531
Antonovo	id=g:1511532
Antoninovka	id=g:1511533
Antoninovka	id=g:1511534
Antipino	id=g:1511535
Antipino	id=g:1511536
Antipino	id=g:1511537
Antipino	id=g:1511538
Antipinskiy	id=g:1511539
Antipino	id=g:1511540
Anti-Payutayakha	id=g:1511541
Antipayuta	id=g:1511542
Antik	id=g:1511543
Stantsiya Antibesskiy	id=g:1511544
Antibes	id=g:1511545
Antashey	id=g:1511546
Antambek	id=g:1511547
Gora Anoraga	id=g:1511548
Anokhinskoye	id=g:1511549
Zaliv Anny	id=g:1511550
Annenskoye	id=g:1511551
Annenskaya	id=g:1511552
Obgonnyy Punkt Annensk	id=g:1511553
Urochishche Ankudinovo	id=g:1511554
Ozero Ankip’ya-Tur	id=g:1511555
Anisimov Yar	id=g:1511556
Anisimova	id=g:1511557
Anisimovo	id=g:1511558
Anisimovo	id=g:1511559
Anisimovka	id=g:1511560
Anisimovka	id=g:1511561
Anisimovka	id=g:1511562
Aninskiy	id=g:1511563
Anikinskiy	id=g:1511564
Anikino	id=g:1511565
Anikino	id=g:1511566
Anikino	id=g:1511567
Anikino	id=g:1511568
Anikino	id=g:1511569
Anikino	id=g:1511570
Anikino	id=g:1511571
Anikhovka	id=g:1511572
Angutikha	id=g:1511573
Angutikha	id=g:1511574
Angurep	id=g:1511575
Angul	id=g:1511576
Angul	id=g:1511577
Izyly	id=g:1511578
Angasly	id=g:1511579
Angarskiy	id=g:1511580
Angara	id=g:1511581
Angan	id=g:1511582
Angal’dzha	id=g:1511583
Anga	id=g:1511584
Anga	id=g:1511585
Aneyevo	id=g:1511586
Anevka	id=g:1511587
Anep	id=g:1511588
Ozero Andy	id=g:1511589
Anduikha	id=g:1511590
Andryushkiny	id=g:1511591
Andryushkina Rechka	id=g:1511592
Andryushino	id=g:1511593
Andryushino	id=g:1511594
Andryushino	id=g:1511595
Andryushevka	id=g:1511596
Androsova	id=g:1511597
Andropol’skiy	id=g:1511598
Andronova	id=g:1511599
Andronovo	id=g:1511600
Andronovo	id=g:1511601
Andronkino	id=g:1511602
Yar	id=g:1511603
Andrianovka	id=g:1511604
Andrianovichi	id=g:1511605
Ozero Andreyevskoye	id=g:1511606
Ozero Andreyevskoye	id=g:1511607
Andreyevka	id=g:1511608
Andreyevskiy	id=g:1511609
Sovkhoz Andreyevskiy	id=g:1511610
Sovkhoz Andreyevskiy	id=g:1511611
Andreyevskiy	id=g:1511612
Andreyevskiy	id=g:1511613
Andreyevskiy	id=g:1511614
Andreyevka	id=g:1511615
Andreyevskiy	id=g:1511616
Andreyevskiy	id=g:1511617
Andreyevskiy	id=g:1511618
Andreyevskiy	id=g:1511619
Ozero Andreyevo	id=g:1511620
Andreyev Klyuch	id=g:1511621
Andreyevka	id=g:1511622
Andreyevka	id=g:1511623
Andreyevka	id=g:1511624
Andreyevka	id=g:1511625
Andreyevka	id=g:1511626
Andreyevka	id=g:1511627
Andreyevka	id=g:1511628
Andreyevka	id=g:1511629
Andreyevka	id=g:1511630
Andreyevka	id=g:1511631
Andreyevka	id=g:1511632
Andreyevka	id=g:1511633
Andreyevka	id=g:1511634
Andreyevka	id=g:1511635
Andreyevka	id=g:1511636
Andreyevka	id=g:1511637
Andreyevka	id=g:1511638
Andreyevka	id=g:1511639
Andreyevka	id=g:1511640
Andreyevka	id=g:1511641
Andreyevka	id=g:1511642
Andreyeva	id=g:1511643
Andreyev	id=g:1511644
Andreva	id=g:1511645
Andra	id=g:1511646
Andocha	id=g:1511647
Andarma	id=g:1511648
Anchutino	id=g:1511649
Anchugovo	id=g:1511650
Anbu	id=g:1511651
Ozero Anbash	id=g:1511652
Anatol’yevskiy	id=g:1511653
Obgonnyy Punkt Anatol’skaya	id=g:1511654
Anatol’skaya	id=g:1511655
Anastas’yevka	id=g:1511656
Anastas’yevka	id=g:1511657
Anastasino	id=g:1511658
Anash	id=g:1511659
Zimovka Anar”yëgan	id=g:1511661
Anan’yevka	id=g:1511662
Anan’ya	id=g:1511663
Izba Anan'inskaya	id=g:1511664
Anan’ina	id=g:1511665
Anamas	id=g:1511666
Ozero Anama	id=g:1511667
Ana	id=g:1511668
Stantsiya Algain	id=g:1511669
Amzas	id=g:1511670
Amzas	id=g:1511671
Amyn’ya	id=g:1511672
Amyl	id=g:1511673
Amurskiy	id=g:1511674
Amuroga-Yakha	id=g:1511675
Amurka	id=g:1511676
Amur	id=g:1511677
Amtol’chkurt	id=g:1511678
Ozero Amre	id=g:1511679
Urochishche Amre	id=g:1511680
Amputa	id=g:1511681
Amonash	id=g:1511682
Amnya	id=g:1511683
Amnos-Yakha	id=g:1511684
Ozero Amnos-To	id=g:1511685
gora Amnbu	id=g:1511686
Ammala	id=g:1511687
Sovkhoz Aminevskiy	id=g:1511688
Aminevo	id=g:1511689
Aminevo	id=g:1511690
Amineva	id=g:1511691
Amerikanka	id=g:1511692
