Poisevo	id=g:507640
Pavlinovo	id=g:512228
Pavlinkovo	id=g:512229
Pavlinki	id=g:512230
Pavlikovo	id=g:512231
Pavlikovo	id=g:512232
Pavlikovo	id=g:512233
Pavlikovo	id=g:512234
Pavlikovo	id=g:512235
Pavlikovo	id=g:512236
Pavlikov Dor	id=g:512237
Pavlikhin	id=g:512238
Pavlikha	id=g:512239
Pavlichi	id=g:512240
Pavleyevo	id=g:512241
Pavlenskiy	id=g:512242
Pavlenkov	id=g:512243
Pavlenko	id=g:512244
Pavkulya	id=g:512245
Pavinskiy Rayon	id=g:512246
Pavino	id=g:512247
Pavel’tsevo	id=g:512248
Pavelkovo	id=g:512249
Pavelka	id=g:512250
Pavelka	id=g:512251
Stantsiya Pavelets-Syzranskiy	id=g:512252
Vokzal Paveletskiy	id=g:512253
Pavelets	id=g:512254
Pavelets	id=g:512255
Fort Pavel Pervyy	id=g:512256
Gora Pavdinskiy Kamen’	id=g:512257
Pavda	id=g:512258
Pavda	id=g:512259
Povalikhino	id=g:512260
Pavlikovo	id=g:512261
Povadino	id=g:512262
Pauty	id=g:512263
Paustovo	id=g:512264
Paustila	id=g:512265
Paussu	id=g:512266
Pauninskaya	id=g:512267
Panunino	id=g:512268
Paunino	id=g:512269
Paunino	id=g:512270
Paulino	id=g:512271
Ozero Paukoli-Yarvi	id=g:512272
Pauk	id=g:512273
Paucha	id=g:512274
Pattilem	id=g:512275
Ostrov Patteri	id=g:512276
Patsyn’	id=g:512277
Patrya	id=g:512279
Patrushi	id=g:512280
Patrushevskaya	id=g:512281
Patrovo	id=g:512282
Patrovka	id=g:512283
Urochishche Patrovka	id=g:512284
Patronovka	id=g:512285
Patrinskiy	id=g:512286
Patrino	id=g:512287
Patrino	id=g:512288
Patrino	id=g:512289
Patrin	id=g:512290
Patrikhovo	id=g:512291
Stantsiya Patrikeyevo	id=g:512292
Patrikeyevo	id=g:512293
Patrikeyevo	id=g:512294
Patrikeyevo	id=g:512295
Patrikeyevo	id=g:512296
Stantsiya Patriarshaya	id=g:512297
Patreyeva Gora	id=g:512298
Patreshi	id=g:512299
Patrekhnovo	id=g:512300
Patrashino	id=g:512301
Patrakovo	id=g:512302
Patrakovo	id=g:512303
Reka Patrakovka	id=g:512304
Patraki	id=g:512305
Patrakeyevka	id=g:512306
Pochatkovo	id=g:512307
Patokvozh	id=g:512308
Patokino	id=g:512309
Stantsiya Patochnaya	id=g:512310
Patman’ga	id=g:512311
Ozero Patlukht”yavr	id=g:512312
Patkino	id=g:512313
Patkino	id=g:512314
Patio	id=g:512315
Patimat-Otar	id=g:512316
Patiki	id=g:512317
Paterga	id=g:512318
Patepnik	id=g:512319
Patcherv-Tundra	id=g:512320
Patatsu	id=g:512321
Patala	id=g:512322
Potakino	id=g:512323
Patakhi	id=g:512324
Pat’	id=g:512325
Pasyukov	id=g:512326
Pasynkovy	id=g:512327
Pasynkovo	id=g:512328
Pasynkovo	id=g:512329
Pasynkova	id=g:512330
Pasykino	id=g:512331
Pes'yanka	id=g:512332
Pasunki	id=g:512333
Pastush’ye	id=g:512334
Pastushnyy	id=g:512335
Stantsiya Pastukhovo	id=g:512336
Pastukhovo	id=g:512337
Pastukhovo	id=g:512338
Gora Pastukhova	id=g:512339
Pastukhova	id=g:512340
Pastukha	id=g:512341
Ozero Pasto-Yarvi	id=g:512342
Pastoch	id=g:512343
Urochishche Pastikha	id=g:512344
Pasternakov	id=g:512345
Pastelëvo Boloto	id=g:512346
Pastbishchnyy Khrebet	id=g:512347
Ozero Pasta-Yarvi	id=g:512348
Passerkovo	id=g:512349
Pasoysvara	id=g:512350
Gora Pas-N’yer	id=g:512351
Pasmurovo	id=g:512352
Ozero Pasmozero	id=g:512353
Ozero Pasma	id=g:512354
Pasma	id=g:512355
Banka Pasluoto	id=g:512356
Paslovo	id=g:512357
Paskino	id=g:512358
Mys Paskhi	id=g:512359
Paskhatidi	id=g:512360
Ostrov Paskanets	id=g:512361
Paskandskaya	id=g:512362
Paska	id=g:512363
Pasino	id=g:512365
Pashutino	id=g:512366
Pashutino	id=g:512367
Pashukovo	id=g:512368
Stantsiya Pashuchikha	id=g:512369
Pashskiy Perevoz	id=g:512370
Pashpan'ga	id=g:512371
Ozero Pashozero	id=g:512372
Pashozero	id=g:512373
Pashnyak	id=g:512374
Pashnyak	id=g:512375
Pashnyak	id=g:512376
Pashnya	id=g:512377
Pashnya	id=g:512378
Pashnevo	id=g:512379
Pashnevo	id=g:512380
Pashnets	id=g:512381
Pashkovskiy	id=g:512382
Pashkovo	id=g:512383
Pashkovo	id=g:512384
Pashkovo	id=g:512385
Pashkovo	id=g:512386
Pashkovo	id=g:512387
Pashkovo	id=g:512388
Pashkovo	id=g:512389
Pashkovo	id=g:512390
Pashkovo	id=g:512391
Pashkovo	id=g:512392
Pashkovo	id=g:512393
Pashkov	id=g:512394
Pashkovo	id=g:512395
Pashkovo	id=g:512396
Pashkovka	id=g:512397
Pashkova	id=g:512398
Pashkovo	id=g:512399
Pashkov	id=g:512400
Pashkov	id=g:512401
Pashkopi	id=g:512402
Pashkino	id=g:512403
Pashkino	id=g:512404
Pashkino	id=g:512405
Pashki	id=g:512406
Pashki	id=g:512407
Pashki	id=g:512408
Pashka-Oya	id=g:512409
Pashiyka	id=g:512410
Pashiyka	id=g:512411
Stantsiya Pashiya	id=g:512412
Pashiya	id=g:512413
Pashino	id=g:512414
Pashino	id=g:512415
Pashino	id=g:512416
Pashino	id=g:512417
Pashino	id=g:512418
Pashino	id=g:512419
Pashigor’yevo	id=g:512420
Pashichi	id=g:512421
Pashichi	id=g:512422
Pashevo	id=g:512423
Pasheva	id=g:512424
Pashennyy	id=g:512425
Pashenkovo	id=g:512426
Pashenka	id=g:512427
Pashata	id=g:512428
Kanal Pasha-Syas’	id=g:512429
Stantsiya Pasha	id=g:512430
Pasha	id=g:512431
Paseka	id=g:512432
Paseka	id=g:512433
Pasegovo	id=g:512434
Pasegovo	id=g:512435
Ozero Pasariyarvi	id=g:512436
Gora Pisaritunturi	id=g:512437
Parzi	id=g:512438
Parzha	id=g:512439
Malyy Paryug	id=g:512440
Paryug	id=g:512441
Paryshka	id=g:512442
Parykino	id=g:512443
Parykhalovo	id=g:512444
Paryginskaya Yedoma	id=g:512445
Par’yevo	id=g:512446
Pary	id=g:512447
Pary	id=g:512448
Parutikha	id=g:512449
Ostrov Parusnyy	id=g:512450
Parusnoye	id=g:512451
Parusnoye	id=g:512452
Ostrova Parusnitsy	id=g:512453
Ostrov Parusnitsa	id=g:512454
Gora Parusnaya	id=g:512455
Parushkino	id=g:512456
Parushino	id=g:512457
Parunovo	id=g:512458
Paruli	id=g:512459
Parunovo	id=g:512460
Partusovo	id=g:512461
Partsy	id=g:512462
Partsinskiy	id=g:512463
Partsa	id=g:512464
Partizanskoye	id=g:512465
Partizanskoye	id=g:512466
Partizanskiy	id=g:512467
Partizanskiy	id=g:512468
Partizanskiy	id=g:512469
Kolkhoz Partizan	id=g:512470
Partizan	id=g:512471
Partizan	id=g:512472
Proliv Partialan-Salmi	id=g:512473
Partiala	id=g:512474
Parsukovo	id=g:512475
Parskoye	id=g:512476
Parskiy Ugol	id=g:512477
Parshukovo	id=g:512478
Parshuki	id=g:512479
Parshova	id=g:512480
Parshinovka	id=g:512481
Parshino	id=g:512482
Parshino	id=g:512483
Parshino	id=g:512484
Parshino	id=g:512485
Parshino	id=g:512486
Parshino	id=g:512487
Parshino	id=g:512488
Parshino	id=g:512489
Parshino	id=g:512490
Blokpost Parshin	id=g:512491
Parshin	id=g:512492
Parshikov	id=g:512493
Parshikha	id=g:512494
Parshata	id=g:512495
Parshakova	id=g:512496
Parshakova	id=g:512497
Parshakova	id=g:512498
Parsha	id=g:512499
Parsha	id=g:512500
Parsat	id=g:512501
Parpinsel’kya	id=g:512502
Parovichi	id=g:512503
Porosla	id=g:512504
Paron	id=g:512505
Stantsiya Paromnaya	id=g:512506
Parom	id=g:512507
Parola	id=g:512508
Paro-Ioki	id=g:512509
Parnyy Kolodez’	id=g:512510
Parnuk	id=g:512511
Parnitsa	id=g:512512
Parnik	id=g:512513
Parni	id=g:512514
Parnevo	id=g:512515
Parneva	id=g:512516
Parnaya	id=g:512517
Parnachëvykh	id=g:512518
Parmino	id=g:512519
Parmetka	id=g:512520
Parmenovka	id=g:512521
Parmaylovo	id=g:512522
Parmanka	id=g:512523
Parma	id=g:512524
Parma	id=g:512525
Parma	id=g:512526
Parma	id=g:512527
Parlinskiy	id=g:512528
Parli	id=g:512529
Parkunsel’kya	id=g:512530
Parkumyaki	id=g:512531
Parkovyy	id=g:512532
Parkovyy	id=g:512533
Parkovo	id=g:512534
Parkovo	id=g:512535
Parkkino	id=g:512536
Parkino	id=g:512537
Parkhovo	id=g:512538
Parkhomenko	id=g:512539
Parkhomenko	id=g:512540
Parkhino	id=g:512541
Parkhachevskaya	id=g:512542
Timasikt	id=g:512543
Parkany	id=g:512544
Parkachevo	id=g:512545
Parka	id=g:512546
Kolkhoz Parizhskaya Kommuna	id=g:512547
Kolkhoz Parizhskaya Kommuna	id=g:512548
Parizhskaya Kommuna	id=g:512549
Parizhskaya Kommuna	id=g:512550
Parizhskaya Kommuna	id=g:512551
Parizhskaya Kommuna	id=g:512552
Parizhskaya Kommuna	id=g:512553
Parizh	id=g:512554
Paritsy	id=g:512555
Parishka	id=g:512556
Parinova	id=g:512557
Parikovasel’ga	id=g:512558
Parikka	id=g:512559
Parikhino	id=g:512560
Forikha	id=g:512561
Parikanmyaki	id=g:512562
Razvaliny Pariaul	id=g:512563
Pargolovo Vtoroye	id=g:512564
Pargolovo	id=g:512565
Pargolovo	id=g:512566
Parfiyevka	id=g:512567
Parfinskiy Rayon	id=g:512568
Stantsiya Parfino	id=g:512569
Parfino	id=g:512570
Parfen’yevo	id=g:512571
Parfeyevo	id=g:512572
Parfeyevo	id=g:512573
Parfen’yevskiy Rayon	id=g:512574
Parfen’yevo-Pravyy Bereg	id=g:512575
Parfen’yevo	id=g:512576
Parfen’yevo	id=g:512577
Parfen’yevo	id=g:512578
Parfent’yevo	id=g:512579
Parfent’yevo	id=g:512580
Parfent’yevo	id=g:512581
Parfent’yevo	id=g:512582
Parfenovskaya	id=g:512583
Parfenovskaya	id=g:512584
Parfënovo	id=g:512585
Parfënovo	id=g:512586
Parfënovo	id=g:512587
Parfënovo	id=g:512588
Parfenovo	id=g:512589
Parfënovo	id=g:512590
Parfënovo	id=g:512591
Parfënovka	id=g:512592
Parfënovka	id=g:512593
Parfëmovskaya	id=g:512594
Gora Parfa Tundra	id=g:512595
Pareyevo	id=g:512596
Pareyevo	id=g:512597
Parevka	id=g:512598
Parevichi	id=g:512599
Paren’kovo	id=g:512600
Urochishche Parcha	id=g:512601
Parch	id=g:512602
Parch	id=g:512603
Gora Parayeta-Dag	id=g:512604
Ozero Para-Yarvi	id=g:512605
Paraulozen’	id=g:512606
Paraul	id=g:512607
Parat	id=g:512608
Parashki	id=g:512609
Parashino	id=g:512610
Parashino	id=g:512611
Parashino	id=g:512612
Parashin	id=g:512613
Parazhbelyak	id=g:512614
Parapino	id=g:512615
Paran’ginskiy Rayon	id=g:512616
Paran’ginka	id=g:512617
Paran’ga	id=g:512618
Paraney	id=g:512619
Parandovo	id=g:512620
Paramonovskaya	id=g:512621
Paramonovo	id=g:512622
Paramonovo	id=g:512623
Paramonovo	id=g:512624
Paramonovka	id=g:512625
Paramonova	id=g:512626
Paramonov	id=g:512627
Paramonov	id=g:512628
Paramonov	id=g:512629
Parakhino Vtoroye	id=g:512630
Parakhino-Poddub’ye	id=g:512631
Parakhino Pervoye	id=g:512632
Parakhino	id=g:512633
Parakhino	id=g:512634
Parakhino	id=g:512635
Parakhino	id=g:512636
Parakhin Khutor	id=g:512637
Paragai	id=g:512638
Paradin	id=g:512639
Paradeyevo	id=g:512640
Paradeyevo	id=g:512641
Parad	id=g:512642
Para	id=g:512643
Papuzy	id=g:512644
Papushino	id=g:512645
Papushevo	id=g:512646
Papulovo	id=g:512647
Papulovo	id=g:512648
Papulino	id=g:512649
Papulevo	id=g:512650
Papsuyevka	id=g:512651
Stantsiya Paprikha	id=g:512652
Paport’	id=g:512653
Paport’	id=g:512654
Paporotnoye	id=g:512655
Paporotno	id=g:512656
Paporotno	id=g:512657
Paporotno	id=g:512658
Paporotka	id=g:512659
Paponovka	id=g:512660
Papogovo	id=g:512661
Papinskaya	id=g:512662
Ostrov Papin-Sari	id=g:512663
Papino	id=g:512664
Papino	id=g:512665
Papino	id=g:512666
Papino	id=g:512667
Ozero Paper-Yarvi	id=g:512668
Stantsiya Papero	id=g:512669
Papayevo	id=g:512670
Papay	id=g:512671
Papasnaya	id=g:512672
Stantsiya Papas	id=g:512673
Papanovka	id=g:512674
Paozer’ye	id=g:512675
Paozer	id=g:512676
Pan’zha	id=g:512677
Pan’zha	id=g:512678
Panzelka	id=g:512679
Khrebet Panzarka-Musyur	id=g:512680
Panyutino	id=g:512681
Panyutino	id=g:512682
Panyutino	id=g:512683
Panyushenka	id=g:512684
Panyukovo	id=g:512685
Ponylki	id=g:512686
Pan’yël’	id=g:512687
Pany	id=g:512688
Panusari	id=g:512689
Pantyy	id=g:512690
Pantyukhino	id=g:512691
Pantyukhi	id=g:512692
Pantysh	id=g:512693
Pantyl	id=g:512694
Pantusovo	id=g:512695
Pantusov	id=g:512696
Pantsirevka	id=g:512697
Pantsirovka	id=g:512698
Pantina	id=g:512699
Pantina	id=g:512700
Panteleymonovskoye	id=g:512701
Panteleymonovskoye	id=g:512702
Panteleykovo	id=g:512703
Stantsiya Panteleyevo	id=g:512704
Panteleyevo	id=g:512705
Panteleyevo	id=g:512706
Panteleyevo	id=g:512707
Kishkino	id=g:512708
Panteleyevo	id=g:512709
Panteleyevo	id=g:512710
Panteleyevo	id=g:512711
Panteleyevo	id=g:512712
Panteleyevo	id=g:512713
Panteleyevo	id=g:512714
Panteleyevo	id=g:512715
Panteleyevka	id=g:512716
Panteleykovo	id=g:512717
Panteleyevka	id=g:512718
Panteleyevichi	id=g:512719
Pansurovo	id=g:512720
Pansolovo	id=g:512721
Ozero Panskoye	id=g:512722
Panskoye	id=g:512723
Panskoye	id=g:512724
Panskoye	id=g:512725
Maloye Panskoye	id=g:512726
Panskoye	id=g:512727
Panskoye	id=g:512728
Pan’skovo	id=g:512729
Panskiye Vysoty	id=g:512730
Panskaya Sloboda	id=g:512731
Ostanovochnyy Punkt Panskaya	id=g:512732
Gora Panskaya	id=g:512733
Panskaya	id=g:512734
Pan’shonki	id=g:512735
Obgonnyy Punkt Pan’shino	id=g:512736
Pan’shino	id=g:512737
Pan’shino	id=g:512738
Panshino	id=g:512739
Pan’shino	id=g:512740
Pan’shino	id=g:512741
Pan’shino	id=g:512742
Pan’shino	id=g:512743
Pan’shinka	id=g:512744
Ozero Panozero	id=g:512745
Ozero Pan-Ozero	id=g:512746
Panozero	id=g:512747
Ozero Pano-Yarvi	id=g:512748
Panovy Kusty	id=g:512749
Panovskoye	id=g:512750
Panovskaya	id=g:512751
Panovo	id=g:512752
Panovo-Leont’yevo	id=g:512753
Panovo	id=g:512754
Panovo	id=g:512755
Panovo	id=g:512756
Panovo	id=g:512757
Panovo	id=g:512758
Panovo	id=g:512759
Panovo	id=g:512760
Panovo	id=g:512761
Panovo	id=g:512762
Panovo	id=g:512763
Panovo	id=g:512764
Panovo	id=g:512765
Panovo	id=g:512766
Panovo	id=g:512767
Panovo	id=g:512768
Panovo	id=g:512769
Panovo	id=g:512770
Stantsiya Panovka	id=g:512771
Panovka	id=g:512772
Panovka	id=g:512773
Panovka	id=g:512774
Panovka	id=g:512775
Panovka	id=g:512776
Panovka	id=g:512777
Panovka	id=g:512778
Panoshino	id=g:512779
Panomka	id=g:512780
Pannila	id=g:512781
Pannaya	id=g:512782
Pankratovskiy	id=g:512783
Pankratovskaya	id=g:512784
Pankratovskaya	id=g:512785
Pankratovo	id=g:512786
Pankratovo	id=g:512787
Pankratovo	id=g:512788
Pankratovo	id=g:512789
Pankratovo	id=g:512790
Pankratovo	id=g:512791
Pankratovo	id=g:512792
Pankratovka	id=g:512793
Pankratovka Pervaya	id=g:512794
Pankratovka	id=g:512795
Pankratovka	id=g:512796
Pankratovka	id=g:512797
Balka Pankratova	id=g:512798
Pankratovo	id=g:512799
Pankratova	id=g:512800
Pan’kovskikh	id=g:512801
Pan’kovskaya	id=g:512802
Pan’kovo	id=g:512803
Pan’kovo	id=g:512804
Pan’kovo	id=g:512805
Pan’kovo	id=g:512806
Pan’kovo	id=g:512807
Panino	id=g:512808
Pan’kovo	id=g:512809
Pan’kovo	id=g:512810
Pan’kovo	id=g:512811
Pan’kovo	id=g:512812
Pan’kovo	id=g:512813
Pan’kovo	id=g:512814
Pan’kovo	id=g:512815
Pankovo	id=g:512816
Pankovka	id=g:512817
Pankovichi	id=g:512818
Poluostrov Pan’kova Zemlya	id=g:512819
Pan'kova	id=g:512820
Ostrov Pan’kov	id=g:512821
Pan’kino	id=g:512822
Pan’kino	id=g:512823
Pan’kino	id=g:512824
Pankino	id=g:512825
Pankino	id=g:512826
Stantsiya Panki	id=g:512827
Panki	id=g:512828
Pankeyeva	id=g:512829
Panitskoye Boloto	id=g:512830
Ruchey Panitskiy	id=g:512831
Panitskiy	id=g:512832
Stantsiya Panitskaya	id=g:512833
Apanitsyno	id=g:512834
Paninskoye	id=g:512835
Posëlok Panino	id=g:512836
Paninskiy Rayon	id=g:512837
Paninskiye Dvoriki	id=g:512838
Paninskaya Vys’	id=g:512839
Paninskaya Sloboda	id=g:512840
Paninskaya	id=g:512841
Paninskaya	id=g:512842
Panino Pervoye	id=g:512843
Ozero Panino	id=g:512844
Panino	id=g:512845
Panino	id=g:512846
Panino	id=g:512847
Panino	id=g:512848
Panino	id=g:512849
Panino	id=g:512850
Panino	id=g:512851
Panino	id=g:512852
Panino	id=g:512853
Panino	id=g:512854
Panino	id=g:512855
Panino	id=g:512856
Panino	id=g:512857
Panino	id=g:512858
Panino	id=g:512859
Panino	id=g:512860
Panino	id=g:512861
Panin-Lipetskiy	id=g:512862
Panino	id=g:512863
Panina	id=g:512864
Panin	id=g:512865
Panin	id=g:512866
Ozero Panilo-Lambi	id=g:512867
Panikshonok	id=g:512868
Panikovo	id=g:512869
Panikovka	id=g:512870
Panikovitsi	id=g:512871
Panikovets	id=g:512872
Panikovets	id=g:512873
Panikovets	id=g:512874
Panikovets	id=g:512875
Panikovets	id=g:512876
Panikovets	id=g:512877
Panikovets	id=g:512878
Panikovets	id=g:512879
Stantsiya Paniklya	id=g:512880
Paniklya	id=g:512881
Paniklya	id=g:512882
Panikli	id=g:512883
Paniki	id=g:512884
Paniki	id=g:512885
Panikhino	id=g:512886
Panikhiny	id=g:512887
Panika	id=g:512888
Panika	id=g:512889
Panika	id=g:512890
Panika	id=g:512891
Panika	id=g:512892
Panika	id=g:512893
Panik	id=g:512894
Panika	id=g:512895
Panik	id=g:512896
Panigino	id=g:512897
Pangilovo	id=g:512898
Panfily	id=g:512899
Panfilovo	id=g:512900
Panfilovo	id=g:512901
Panfilovo	id=g:512902
Panfilovo	id=g:512903
Panfilovo	id=g:512904
Panfilovo	id=g:512905
Panfilovo	id=g:512906
Panfilovo	id=g:512907
Panfilovo	id=g:512908
Guba Panfilova	id=g:512909
Mys Panfilov	id=g:512910
Panfer’yevo	id=g:512911
Panferovskiy	id=g:512912
Panferovo	id=g:512913
Ozero Paneyavr	id=g:512914
Panevskaya	id=g:512915
Panëvo	id=g:512916
Panëvo	id=g:512917
Panëvo	id=g:512918
Panëvo	id=g:512919
Panëvo	id=g:512920
Panëva	id=g:512921
Panega	id=g:512922
Ozero Pand-Ozero	id=g:512923
Pandikovo	id=g:512924
Balka Pandesal	id=g:512925
Pandas	id=g:512926
Panchurga	id=g:512927
Raz”yezd Panchulidziyevka	id=g:512928
Papchino	id=g:512929
Pancheshur	id=g:512930
Panchenko	id=g:512931
Ozero Panayarvi	id=g:512932
Stantsiya Panasyuk	id=g:512933
Panas’ye	id=g:512934
Sovkhoz Panarinskiy	id=g:512935
Panarino	id=g:512936
Panarino	id=g:512937
Panarino	id=g:512938
Pananitsa	id=g:512939
Panakhes	id=g:512940
Mys Panagiya	id=g:512941
Panafidino	id=g:512942
Ponafidino	id=g:512943
Pana	id=g:512944
Kolkhoz Pamyat’ Sverdlova	id=g:512945
Kolkhoz Pamyat’ Sverdlova	id=g:512946
Pamyat’ Parizhskoy Kommuny	id=g:512947
Pamyatoy	id=g:512948
Pamyatnoye	id=g:512949
Sovkhoz Pamyat’ Lenina	id=g:512950
Pamyat’ Lenina	id=g:512951
Kolkhoz Pamyat' Kuybysheva	id=g:512952
Kolkhoz Pamyat’ Kirova	id=g:512953
Kolkhoz Pamyat' Kalinina	id=g:512954
Kolkhoz Pamyat' Kalinina	id=g:512955
Ostanovochnyy Punkt Pamyatka	id=g:512956
Pamyatka	id=g:512957
Sovkhoz Pamyat’ Il’icha	id=g:512958
Kolkhoz Pamyat’ Il’icha	id=g:512959
Kolkhoz Pamyat' Il'icha	id=g:512960
Pamozovo	id=g:512961
Ozero Pamlekai	id=g:512962
Palyuzh’ye	id=g:512963
Pal’yu	id=g:512964
Pal’ya	id=g:512965
Palv-Ozero	id=g:512966
Ozero Palvat	id=g:512967
Paluzhskaya Rudnya	id=g:512968
Paluzh	id=g:512969
Bol’shaya Paluya	id=g:512970
Paluy	id=g:512971
Palunino	id=g:512972
Paluga	id=g:512973
Pal’tsyno	id=g:512974
Pal’tsovka	id=g:512975
Pol’tso	id=g:512976
Pal’tso	id=g:512977
Pal’tso	id=g:512978
Pal’tsino	id=g:512979
Pal’tsevo	id=g:512980
Pal’tsevo	id=g:512981
Pal’tsevo	id=g:512982
Pal’tsevo	id=g:512983
Pal’tsevo	id=g:512984
Pal’tsevo	id=g:512985
Pal’tsevo	id=g:512986
Pal’tsevo	id=g:512987
Paltseva	id=g:512988
Palsino	id=g:512989
Ozero Palshemskoye	id=g:512990
Ozero Palozero	id=g:512991
Ozero Palozero	id=g:512992
Ozero Palozero	id=g:512993
Pal-Ozero	id=g:512994
Palozero	id=g:512995
Paloz	id=g:512996
Ozero Palo-Yarvi	id=g:512997
Palojärvi	id=g:512998
Ozero Palo-Yarvi	id=g:512999
Paloyarvi	id=g:513000
Rybnyy Stan Palova	id=g:513001
Palova	id=g:513002
Palova	id=g:513003
Gora Palotunturi	id=g:513004
Paloshchel’ye	id=g:513005
Proliv Palosaren-Sel’kya	id=g:513006
Paloruchey	id=g:513007
Palomyullyu	id=g:513008
Palomitsa	id=g:513009
Paloma	id=g:513010
Poloma	id=g:513011
Palom	id=g:513012
Palom	id=g:513013
Mys Palogubskiy	id=g:513014
Pal’nyye	id=g:513015
Pal’noye	id=g:513016
Sovkhoz Pal’nikovskiy	id=g:513017
Pal'nikovo	id=g:513018
Pal’nikovo	id=g:513019
Pal’nikovaya Griva	id=g:513020
Khrebet Pal’nik-Nyrb	id=g:513021
Pal’niki	id=g:513022
Pal'niki	id=g:513023
Pal'niki	id=g:513024
Pal’niki	id=g:513025
Pal’niki	id=g:513026
Pal’niki	id=g:513027
Pal'nik	id=g:513028
Pal'nik	id=g:513029
Pal’nik	id=g:513030
Pal’nik	id=g:513031
Pal'nichnaya	id=g:513032
Pal’nëvka	id=g:513033
Pal’naya	id=g:513034
Pal’na-Mikhaylovka	id=g:513035
Alekseyevka	id=g:513036
Pal’na	id=g:513037
Pal’na	id=g:513038
Pal’min Pervyy	id=g:513039
Pal’mino	id=g:513040
Pallasovskiy Rayon	id=g:513041
Pallasovka	id=g:513042
Palkinskiy Rayon	id=g:513043
Palkina-Guba	id=g:513044
Palkino	id=g:513045
Palkino	id=g:513046
Palkino	id=g:513047
Palkino	id=g:513048
Palkino	id=g:513049
Palkino	id=g:513050
Palkino	id=g:513051
Palkino	id=g:513052
Palkino	id=g:513053
Palkino	id=g:513054
Urochishche Palkino	id=g:513055
Palkino	id=g:513056
Guba Palkina	id=g:513057
Palkina	id=g:513058
Palkichi	id=g:513059
Pal’kevichi	id=g:513060
Palitsy	id=g:513061
Palitsy	id=g:513062
Pavlitsevo	id=g:513063
Palishnya	id=g:513064
Palishchi	id=g:513065
Ostrov Pali-Sari	id=g:513066
Palimovka	id=g:513067
Pali-Lystem	id=g:513068
Stantsiya Paliki	id=g:513069
Paliki	id=g:513070
Palikhovo	id=g:513071
Palikhovo	id=g:513072
Pali	id=g:513073
Palgusha	id=g:513074
Pal-Guba	id=g:513075
Pal’gino	id=g:513076
Palezh	id=g:513077
Pylëvka	id=g:513078
Palevitsa	id=g:513079
Mys Palets	id=g:513080
Palets	id=g:513081
Palets	id=g:513082
Palets	id=g:513083
Palets	id=g:513084
Sovkhoz Paleostrov	id=g:513085
Ostrov Paleostrov	id=g:513086
Palënyy Log	id=g:513087
Palënyy	id=g:513088
Palenki	id=g:513089
Palënka	id=g:513090
Palen’ga	id=g:513091
Palënaya	id=g:513092
Palema	id=g:513093
Palekhskiy Rayon	id=g:513094
Palekh	id=g:513095
Paledi	id=g:513096
Pald-Ozero	id=g:513097
Pal’chinki	id=g:513098
Pal’chikovo	id=g:513099
Pal’chikovo	id=g:513100
Pal’chikova	id=g:513101
Liman Pal’chikivskiy	id=g:513102
Pal’chikha	id=g:513103
Palazino	id=g:513104
Palayevka	id=g:513105
Ozero Pala-Yarvi	id=g:513106
Palauz	id=g:513107
Palatovskiy	id=g:513108
Palatovo	id=g:513109
Stantsiya Palatovka	id=g:513110
Sukhaya Palatovka	id=g:513111
Palatovka	id=g:513112
Palatoozero	id=g:513113
Polatkino	id=g:513114
Palatki	id=g:513115
Palatki	id=g:513116
Palatinka	id=g:513117
Palashutino	id=g:513118
Palashkino	id=g:513119
Palashkino	id=g:513120
Palasher	id=g:513121
Palashal’skaya	id=g:513122
Gora Palasa-Syrt	id=g:513123
Pala-Oya	id=g:513124
Polanur	id=g:513125
Palanga	id=g:513126
Palan	id=g:513127
Palalakhta	id=g:513128
Palagino	id=g:513129
Palagino	id=g:513130
Palagino	id=g:513131
Palagino	id=g:513132
Stantsiya Palagiada	id=g:513133
Palachëvo	id=g:513134
Guba Pala	id=g:513135
Pala	id=g:513136
Pal'	id=g:513137
Ozero Pak-Yavr	id=g:513138
Mys Pakul’skiy	id=g:513139
Paktina	id=g:513140
Mys Paksuniyemi	id=g:513141
Pakshur	id=g:513142
Pokshta	id=g:513143
Pakshik	id=g:513144
Paksheyevo	id=g:513145
Stepankovskaya	id=g:513146
Artemkovskaya	id=g:513147
Urochishche Ust’-Pakshen’ga	id=g:513148
Pako-Nogorokovskiy	id=g:513149
Kamen’ Paklin	id=g:513150
Pakli	id=g:513151
Vodopad Pakkolan-Koski	id=g:513152
Ozero Pakko-Lambina	id=g:513153
Pakkola	id=g:513154
Pakitnya	id=g:513155
Paki-Sel’ga	id=g:513156
Pakino	id=g:513157
Pakinichskaya Sloboda	id=g:513158
Pakinichi	id=g:513159
Pakhtusovo	id=g:513160
Pakhtusovo	id=g:513161
Pakhtusovo	id=g:513162
Zaliv Pakhtusova	id=g:513163
Ostrov Pakhtusova	id=g:513164
Pakhtusikha	id=g:513165
Pakhtayevo	id=g:513166
Ostrov Pakhtan	id=g:513167
Pakhra	id=g:513168
Pakhotnyy Ugol	id=g:513169
Pakhotnaya Gorka	id=g:513170
Pakhotkino	id=g:513171
Pakhotino	id=g:513172
Pakhotino	id=g:513173
Pakhotino	id=g:513174
Pakhotino	id=g:513175
Pakhonok	id=g:513176
Pakhom’yevo	id=g:513177
Sovkhoz Pakhomovskiy	id=g:513178
Pakhomovskaya	id=g:513179
Pakhomovo	id=g:513180
Pakhomovo Pervoye	id=g:513181
Pakhomovo	id=g:513182
