Rebo	id=g:7016090
Gikingirwa	id=g:7319715
Cyogo	id=g:7319716
Nyamugali	id=g:7319717
Maryoha	id=g:7319718
Mukizi	id=g:7319719
Gitorwa	id=g:7319720
Nyanshondi	id=g:7319721
Cyato	id=g:7319722
Baza	id=g:7319723
Bisusa	id=g:7319724
Mubayu	id=g:7319725
Kabajo	id=g:7319726
Gicumbo	id=g:7319727
Cyuzu	id=g:7319728
Kanyekoma	id=g:7319729
Kereka	id=g:7319730
Nyange	id=g:7319731
Gitogota	id=g:7319732
Mpomboli	id=g:7319733
Dondi	id=g:7319734
Nyagahondo	id=g:7319735
Rukore	id=g:7319736
Kabagote	id=g:7319737
Kizenga	id=g:7319738
Kibilima	id=g:7319739
Mazinga	id=g:7319740
Nyamihanga	id=g:7319741
Bwabi	id=g:7319742
Mbizi	id=g:7319743
Kinanira	id=g:7319744
Nyamicyamo	id=g:7319745
Gako	id=g:7319746
Agahama	id=g:7319747
Tubindi	id=g:7319748
Nyakagezi	id=g:7319749
Kitabura	id=g:7319750
Gatare	id=g:7319751
Gatare	id=g:7319752
Bahimba	id=g:7319753
Karangara	id=g:7319754
Ruhondohondo	id=g:7319755
Gasayo	id=g:7319756
Ngugu	id=g:7319757
Kannyogo	id=g:7319758
Nyakagezi	id=g:7319759
Rwezamenyo	id=g:7319760
Kagenkamwe	id=g:7319761
Kajereli	id=g:7319762
Cyinzereli	id=g:7319763
Rwanzoka	id=g:7319764
Kagusa	id=g:7319765
Nyarusumo	id=g:7319766
Rugande	id=g:7319767
Ruberano	id=g:7319768
Runyampoma	id=g:7319769
Rwakoma	id=g:7319770
Kabere	id=g:7319771
Nyagahondo	id=g:7319772
Nyarubuye	id=g:7319773
Nyakaliba	id=g:7319774
Gitambuko	id=g:7319775
Nyarukombe	id=g:7319776
Rubingo	id=g:7319777
Miyove	id=g:7319778
Butereli	id=g:7319779
Kibereka	id=g:7319780
Koho	id=g:7319781
Ntamwange	id=g:7319782
Karaba	id=g:7319783
Cukiro	id=g:7319784
Taba	id=g:7319785
Kivumu	id=g:7319786
Nyakagazi	id=g:7319787
Muhororo	id=g:7319788
Nkomane	id=g:7319789
Rusaro	id=g:7319790
Rwamafuni	id=g:7319791
Nyabiyonga	id=g:7319792
Mazimeru	id=g:7319793
Karuruma	id=g:7319794
Nyagisenyi	id=g:7319795
Nterura	id=g:7319796
Chutes Mukoji	id=g:7319797
Kanyunyoli	id=g:7319798
Rubaba	id=g:7319799
Nyabitare	id=g:7319800
Cyasagara	id=g:7319801
Bishogo	id=g:7319802
Gitabura	id=g:7319803
Nyabikwango	id=g:7319804
Ruhombo	id=g:7319805
Bikombe	id=g:7319806
Rwungo	id=g:7319807
Ruyove	id=g:7319808
Rwangambuto	id=g:7319809
Rutembe	id=g:7319810
Mareba	id=g:7319811
Ruhilimbura	id=g:7319812
Nyabihembe	id=g:7319813
Kageyo	id=g:7319814
Ntobero	id=g:7319815
Hindiro	id=g:7319816
Bitanzi	id=g:7319817
Runwero	id=g:7319818
Rugeshi	id=g:7319819
Rwankuba	id=g:7319820
Kageyo	id=g:7319821
Rwankoni	id=g:7319822
Kavomo	id=g:7319823
Nyarwumba	id=g:7319824
Kayove	id=g:7319825
Kabendegeli	id=g:7319826
Buhoro	id=g:7319827
Nyakabingo	id=g:7319828
Mutayi	id=g:7319829
Rwanka	id=g:7319830
Nyarukoptu	id=g:7319831
Kagano	id=g:7319832
Mwura	id=g:7319833
Gakangaga	id=g:7319834
Gitoke	id=g:7319835
Karaso	id=g:7319836
Rubayo	id=g:7319837
Nyamuli	id=g:7319838
Kalitsabali	id=g:7319839
Gisagara	id=g:7319840
Manga	id=g:7319841
Nyamutunga	id=g:7319842
Kinaheke	id=g:7319843
Mbizi	id=g:7319844
Gahondo	id=g:7319845
Rwatembe	id=g:7319846
Kamomo	id=g:7319847
Manga	id=g:7319848
Rujubwe	id=g:7319849
Gahondo	id=g:7319850
Kinyamaganga	id=g:7319851
Miravwe	id=g:7319852
Gatare	id=g:7319853
Murambi	id=g:7319854
Gikongoro	id=g:7319855
Nyabihanga	id=g:7319856
Musarara	id=g:7319857
Muskera	id=g:7319858
Ndorahe	id=g:7319859
Muhoza	id=g:7319860
Muhoza	id=g:7319862
Sarazi	id=g:7319863
Bishushwe	id=g:7319864
Rungu	id=g:7319865
Nyabitondore	id=g:7319866
Kanama	id=g:7319867
Nyakayira	id=g:7319868
Musanze	id=g:7319869
Kabatembagara	id=g:7319870
Shashi	id=g:7319871
Nyirankona	id=g:7319872
Ishasha	id=g:7319873
Kimisave	id=g:7319874
Shingiro	id=g:7319875
Mucaca	id=g:7319876
Umuhaha	id=g:7319877
Nyarubuye	id=g:7319878
Kigarama	id=g:7319879
Nyanamo	id=g:7319880
Bwuzuli	id=g:7319881
Birwa	id=g:7319882
Burego	id=g:7319883
Kigabiro	id=g:7319884
Muhingo	id=g:7319885
Gikoro	id=g:7319886
Mubona II	id=g:7319887
Opyrwa	id=g:7319888
Etiru	id=g:7319889
Mugatobo	id=g:7319890
Nyaruhanga	id=g:7319891
Tare	id=g:7319892
Mata	id=g:7319893
Kimonyi	id=g:7319894
Butera	id=g:7319895
Gitega	id=g:7319896
Shangaro	id=g:7319897
Gikoro I	id=g:7319898
Bulinda	id=g:7319899
Nduruma	id=g:7319900
Kimonyi I	id=g:7319901
Rukereza	id=g:7319902
Mubona I	id=g:7319903
Ruremera	id=g:7319904
Kilyi	id=g:7319905
Rutomvu	id=g:7319906
Cyangabe	id=g:7319907
Karambi	id=g:7319908
Shanga	id=g:7319909
Gikoro II	id=g:7319910
Kabaya	id=g:7319911
Kageshi	id=g:7319912
Bunyoma	id=g:7319913
Kiberege I	id=g:7319914
Mubona	id=g:7319915
Nyamutukura	id=g:7319916
Kabaraga	id=g:7319917
Gisenga	id=g:7319918
Bushozi	id=g:7319919
Shobogo	id=g:7319920
Ruhanga	id=g:7319921
Ruma	id=g:7319922
Nyarubara	id=g:7319923
Lyandinzi	id=g:7319924
Gacondo	id=g:7319925
Nyirabagume	id=g:7319926
Kabiro	id=g:7319927
Mubona	id=g:7319928
Gakuku	id=g:7319929
Mugara	id=g:7319930
Nkurungwe	id=g:7319931
Gataka	id=g:7319932
Nkora	id=g:7319933
Butakanyundo	id=g:7319934
Mutobo	id=g:7319935
Gacaca	id=g:7319936
Kiberege II	id=g:7319937
Kiruli	id=g:7319938
Kigarama	id=g:7319939
Bilira	id=g:7319940
Gisenyi	id=g:7319941
Mugara	id=g:7319942
Sure	id=g:7319943
Gataraga I	id=g:7319944
Mudakama	id=g:7319945
Gataraga II	id=g:7319946
Gacuba	id=g:7319947
Kibanda	id=g:7319948
Ruhehe	id=g:7319949
Kitabura	id=g:7319950
Kabaya	id=g:7319951
Bugese	id=g:7319952
Gahama	id=g:7319953
Busaro	id=g:7319954
Gasebeya	id=g:7319955
Gataraga	id=g:7319956
Mugombwa	id=g:7319957
Kanza	id=g:7319958
Buhama	id=g:7319959
Rwasizo	id=g:7319960
Burega	id=g:7319961
Kanyansyo	id=g:7319962
Ruconsho	id=g:7319963
Kanyana	id=g:7319964
Bukazi	id=g:7319965
Rusambu	id=g:7319966
Rwinzovu	id=g:7319967
Rukingo I	id=g:7319968
Kigaga II	id=g:7319969
Mikamo	id=g:7319970
Kagongo	id=g:7319971
Rukingo II	id=g:7319972
Ngege	id=g:7319973
Nyakagezi	id=g:7319974
Rushwashwa	id=g:7319975
Ruhangiro	id=g:7319976
Centrale hydro-électrique de Mukungwa	id=g:7319977
Kagobe	id=g:7319978
Nyakaliba	id=g:7319979
Rukore	id=g:7319980
Murufurwe	id=g:7319981
Gacambwa	id=g:7319982
Kibereka	id=g:7319983
Gatwa	id=g:7319984
Ndera	id=g:7319985
Murambi	id=g:7319986
Ramba	id=g:7319987
Bumoli	id=g:7319988
Sayo	id=g:7319989
Buseke	id=g:7319990
Kagezi	id=g:7319991
Kamatongo	id=g:7319992
Mubuga	id=g:7319993
Kankamba	id=g:7319994
Munanira	id=g:7319995
Manjali II	id=g:7319996
Jomba	id=g:7319997
Ruhinga	id=g:7319998
Manjali I	id=g:7319999
Kabere II	id=g:7320000
Gaturo	id=g:7320001
Ngege	id=g:7320002
Nyarugando	id=g:7320003
Nyirantarengwa	id=g:7320004
Mukono	id=g:7320005
Buhura	id=g:7320006
Rutagara	id=g:7320007
Busura	id=g:7320008
Mubuga	id=g:7320009
Rukore	id=g:7320010
Butareme	id=g:7320011
Kanza	id=g:7320012
Kabara	id=g:7320013
Karambo	id=g:7320014
Karandaryi	id=g:7320015
Bukoro	id=g:7320016
Gako	id=g:7320017
Kibugabuga	id=g:7320018
Mibuga	id=g:7320019
Université Nationale du Rwanda de Nyakinama	id=g:7320020
Kagando	id=g:7320021
Kanyamukangwa	id=g:7320022
Mukono	id=g:7320023
Gatare	id=g:7320024
Gatovu	id=g:7320025
Rusaki	id=g:7320026
Rusake	id=g:7320027
Kabuga	id=g:7320028
Gitonya	id=g:7320029
Busanze	id=g:7320030
Mbizi	id=g:7320031
Kigaga I	id=g:7320032
Nyakarambi	id=g:7320033
Murambi	id=g:7320034
Kanaba	id=g:7320035
Muko	id=g:7320036
Ntibagayitu	id=g:7320037
Rukubankanda	id=g:7320038
Murambi	id=g:7320039
Gashunga	id=g:7320040
Burembo	id=g:7320041
Gahira	id=g:7320042
Bulinga	id=g:7320043
Kabere I	id=g:7320044
Rubabi	id=g:7320045
Kinini	id=g:7320046
Bitsibo	id=g:7320047
Bugorozi	id=g:7320048
Kamabuye	id=g:7320049
Kamira	id=g:7320050
Karambi	id=g:7320051
Ruburanwa	id=g:7320052
Rugali	id=g:7320053
Gatare	id=g:7320054
Gihango	id=g:7320055
Nyakibande	id=g:7320056
Kanyanzige	id=g:7320057
Buhakanyi	id=g:7320058
Rugerero	id=g:7320059
Karengo	id=g:7320060
Budogo	id=g:7320061
Bulima	id=g:7320062
Gakenke	id=g:7320063
Kanaba	id=g:7320064
Karuliza	id=g:7320065
Gahama	id=g:7320066
Kabugabuga	id=g:7320067
Rutare	id=g:7320068
Kabusozo	id=g:7320069
Mutabo	id=g:7320070
Kimpungu	id=g:7320071
Meravuba	id=g:7320072
Karambo	id=g:7320073
Byangabo	id=g:7320074
Bugugu	id=g:7320075
Gisha	id=g:7320076
Gicuba	id=g:7320077
Chutes Gasumo	id=g:7320078
Karambi	id=g:7320079
Munanira	id=g:7320080
Nyakiliba	id=g:7320081
Kamugandu	id=g:7320082
Buganji	id=g:7320083
Rugogwe	id=g:7320084
Musembe	id=g:7320085
Kamisave	id=g:7320086
Rukoro	id=g:7320087
Kavumu	id=g:7320088
Rugalika	id=g:7320089
Gatare	id=g:7320090
Ntarama	id=g:7320091
Buhamo	id=g:7320092
Kilinga	id=g:7320093
Gashanga	id=g:7320094
Nyarutovu	id=g:7320095
Maryoha	id=g:7320096
Rwaza	id=g:7320097
Nganzo	id=g:7320098
Mugogo	id=g:7320099
Tonguburo	id=g:7320100
Cyanika	id=g:7320101
Sasangabo	id=g:7320102
Kagusa	id=g:7320103
Kinoni	id=g:7320104
Kinoni	id=g:7320105
Mwiyanike	id=g:7320106
Kabere III	id=g:7320107
Muguta	id=g:7320108
Basumba	id=g:7320109
Rwanzoka	id=g:7320110
Kabungwe	id=g:7320111
Muhaza	id=g:7320112
Taba	id=g:7320113
Ruganda	id=g:7320114
Nyagahondo	id=g:7320115
Nyagahondo	id=g:7320116
Rusuri	id=g:7320117
Kirago	id=g:7320118
Ngando	id=g:7320119
Nyarubingo	id=g:7320120
Nyarubuye	id=g:7320121
Kibingo	id=g:7320122
Rugaragara	id=g:7320123
Buraza	id=g:7320124
Gasura	id=g:7320125
Rutoyi	id=g:7320126
Runigi	id=g:7320127
Mwili	id=g:7320128
Nkotsi	id=g:7320129
Bukangaro	id=g:7320130
Musumba	id=g:7320131
Kiremya	id=g:7320132
Gisoro	id=g:7320133
Buhanga	id=g:7320134
Mataba	id=g:7320135
Rwobe	id=g:7320136
Cyambogo	id=g:7320137
Muhongerwa	id=g:7320138
Kageyo	id=g:7320139
Nkurura	id=g:7320140
Kirwa	id=g:7320141
Kamanga	id=g:7320142
Mwili	id=g:7320143
Nyakagezi	id=g:7320144
Buharara	id=g:7320145
Ntebeyimandwa	id=g:7320146
Gahama	id=g:7320147
Karambo	id=g:7320148
Rurambo	id=g:7320149
Rwaseka	id=g:7320150
Gahama	id=g:7320151
Gatoke	id=g:7320152
Busoga	id=g:7320153
Kiyumba	id=g:7320154
Burengo	id=g:7320155
Rurengeri	id=g:7320156
Musumba	id=g:7320157
Gitaraga	id=g:7320158
Rubona	id=g:7320159
Kabuye	id=g:7320160
Rukondo	id=g:7320161
Bugombe	id=g:7320162
Gishubi	id=g:7320163
Bukuba	id=g:7320164
Gatare	id=g:7320165
Nyarubuga	id=g:7320166
Muheta	id=g:7320167
Nyamata	id=g:7320168
Nyakarambi	id=g:7320169
Ntaraga	id=g:7320170
Kibereka	id=g:7320171
Mutanda	id=g:7320172
Rwumbya	id=g:7320173
Kabuhoma	id=g:7320174
Nyamuguli	id=g:7320175
Nyiragisuka	id=g:7320176
Karangara	id=g:7320177
Rutamba	id=g:7320178
Nturo	id=g:7320179
Kabasaza	id=g:7320180
Kimpundu	id=g:7320181
Kibumbiro	id=g:7320182
Gihuli	id=g:7320183
Kinkware	id=g:7320184
Rurebo	id=g:7320185
Kanyefurwe	id=g:7320186
Rigimbu	id=g:7320187
Kanyenzuzi	id=g:7320188
Gahama	id=g:7320189
Nyabisika	id=g:7320190
Kanyove	id=g:7320191
Rukondo	id=g:7320192
Rwambabazi	id=g:7320193
Kamwumba	id=g:7320194
Nyarusekera	id=g:7320195
Bihe	id=g:7320196
Cyasenge	id=g:7320197
Nyamukongoro	id=g:7320198
Gisorora	id=g:7320199
Muroli	id=g:7320200
Rigumbu	id=g:7320201
Murama	id=g:7320202
Gahama	id=g:7320203
Murehe	id=g:7320204
Ruhondohondo	id=g:7320205
Kayanza	id=g:7320206
Bumonyo	id=g:7320207
Cyasenge	id=g:7320208
Murambi	id=g:7320209
Kirebe	id=g:7320210
Tane	id=g:7320211
Nyagahondo	id=g:7320213
Karuguya	id=g:7320214
Kinyababa	id=g:7320215
Murambi	id=g:7320216
Rukore	id=g:7320217
Nyiramahwa	id=g:7320218
Mugali	id=g:7320219
Rwangambuto	id=g:7320220
Burumbo	id=g:7320221
Gisovu	id=g:7320222
Gisagara	id=g:7320223
Nyakabungo	id=g:7320224
Rugeshi	id=g:7320225
Karambi	id=g:7320226
Nyarungu	id=g:7320227
Bukango	id=g:7320228
Nyamugali	id=g:7320229
Gasiza	id=g:7320230
Bumonyo	id=g:7320231
Kamagare	id=g:7320232
Karuhunge	id=g:7320233
Bukingo	id=g:7320234
Rubaya	id=g:7320235
Kazihira	id=g:7320236
Mbizi	id=g:7320237
Mwambi	id=g:7320238
Gasave	id=g:7320239
Lac Cyunyu	id=g:7320240
Nyundo	id=g:7320241
Mburamazi	id=g:7320242
Rurembo	id=g:7320243
Bahimba	id=g:7320244
Gitambuko	id=g:7320245
Nyagahondo	id=g:7320246
Nyanshundura	id=g:7320247
Kirwa	id=g:7320248
Bwumbo	id=g:7320249
Mukirangwe	id=g:7320250
Gisovu	id=g:7320251
Nyamyumba	id=g:7320252
Nyazibaziba	id=g:7320253
Kigote	id=g:7320254
Mucaca	id=g:7320255
Rugendabali	id=g:7320256
Kaluba	id=g:7320257
Rugaragara	id=g:7320258
Gatare	id=g:7320259
Nyagisozi	id=g:7320260
Gikazi	id=g:7320261
Kabogo	id=g:7320262
Nyamabuno	id=g:7320263
Kintobo	id=g:7320264
Nyundo	id=g:7320265
Musarara	id=g:7320266
Nyarubuye	id=g:7320267
Mazinga	id=g:7320268
Buhinga	id=g:7320269
Kazabagarura	id=g:7320270
Marangara	id=g:7320271
Bugaragara	id=g:7320272
Kamonyi	id=g:7320273
Rubaga	id=g:7320274
Jaba	id=g:7320275
Mutovu	id=g:7320276
Hungiro	id=g:7320277
Mukirangwe	id=g:7320278
Nganzo	id=g:7320279
Nyamihanga	id=g:7320280
Rugamba	id=g:7320281
Cyintare	id=g:7320282
Busengo	id=g:7320283
Runoga	id=g:7320284
Mukamira	id=g:7320285
Kibaya	id=g:7320286
Gataba	id=g:7320287
Butereli	id=g:7320288
Kebero	id=g:7320289
Rugamba	id=g:7320290
Kirwa	id=g:7320291
Kigugu	id=g:7320292
Nyakigezi	id=g:7320293
Birambo	id=g:7320294
Kivunja	id=g:7320295
Gashara	id=g:7320296
Ngendombi	id=g:7320297
Gahama	id=g:7320298
Kinyanja	id=g:7320299
Nyakigezi	id=g:7320300
Gihonga	id=g:7320301
Kibibumba	id=g:7320302
Gakindo	id=g:7320303
Kemenampinga	id=g:7320304
Burushya	id=g:7320305
Gitaba	id=g:7320306
Murungu	id=g:7320307
Musenyi	id=g:7320308
Karandaryi	id=g:7320309
Ninda	id=g:7320310
Karambo	id=g:7320311
Ninda	id=g:7320312
Kibuye	id=g:7320313
Mwumba	id=g:7320314
Nyagahanga	id=g:7320315
Gicankoni	id=g:7320316
Muhurwe	id=g:7320317
Gatare	id=g:7320318
Muvungu	id=g:7320319
Bulinda	id=g:7320320
Gatoke	id=g:7320321
Kivunja	id=g:7320322
Roburanwa	id=g:7320323
Kageli	id=g:7320324
Muduha	id=g:7320325
Gihira	id=g:7320326
Kirwa	id=g:7320327
Buyora	id=g:7320328
Gashyushya	id=g:7320329
Nyaruhanga	id=g:7320330
Gitega	id=g:7320331
Cyandago	id=g:7320332
Gahanga II	id=g:7320333
Ntongi	id=g:7320334
Nyagahondo	id=g:7320335
Rwankuba	id=g:7320336
Rwozamenyo	id=g:7320337
Rwemalika	id=g:7320338
Kadoboli	id=g:7320339
Nyarubuye	id=g:7320340
Kagano	id=g:7320341
Gapfura	id=g:7320342
Rugusha	id=g:7320343
Gitumba	id=g:7320344
Gitovu	id=g:7320345
Nyagasozi	id=g:7320346
Karambi	id=g:7320347
Gashyirwe	id=g:7320348
Kabuga	id=g:7320349
Mupfundo	id=g:7320350
Ruhilimbura	id=g:7320351
Karambo	id=g:7320352
Gahondo	id=g:7320353
Buhanga	id=g:7320354
Bukiza	id=g:7320355
Rurambi	id=g:7320356
Rubira	id=g:7320357
Bunyangezi	id=g:7320358
Rumbi	id=g:7320359
Busengo	id=g:7320360
Rwungo	id=g:7320361
Kirwa	id=g:7320362
Gatagara	id=g:7320363
Bwanamo	id=g:7320364
Nyakarungera	id=g:7320365
Ruboza	id=g:7320366
Bitanzi	id=g:7320367
Gashara	id=g:7320368
Gitega	id=g:7320369
Bukerera	id=g:7320370
Nyaburaro	id=g:7320371
Mwendo	id=g:7320372
Muhare	id=g:7320373
Nyange	id=g:7320374
Karuhunge	id=g:7320375
Rusasa II	id=g:7320376
Rukaragata	id=g:7320377
Bikereli	id=g:7320378
Gahondohondo	id=g:7320379
Rurumbya	id=g:7320380
Ruhombo	id=g:7320381
Kidomo	id=g:7320382
Rwumbya	id=g:7320383
Cyanika	id=g:7320384
Bahimba	id=g:7320385
Kabari	id=g:7320386
Murambi	id=g:7320387
Kinyangusho	id=g:7320388
Ngezi	id=g:7320389
Ndorwa	id=g:7320390
Nyabukongoro	id=g:7320391
Gitwe	id=g:7320392
Busengo II	id=g:7320393
Ngororero	id=g:7320394
Bunyironko	id=g:7320395
Rubabyi	id=g:7320396
Bushikali	id=g:7320397
Gatagara	id=g:7320398
Bugeshi	id=g:7320399
Nyagahangara	id=g:7320400
Kirehe	id=g:7320401
Kajereli	id=g:7320402
Rayebe	id=g:7320403
Ndorwa	id=g:7320404
Nyarukangaga	id=g:7320405
Busenge	id=g:7320406
Burambo	id=g:7320407
Rurembo	id=g:7320408
Nyagabondo	id=g:7320409
Buharabuye	id=g:7320410
Rutembe	id=g:7320411
Mwana	id=g:7320412
Biziba	id=g:7320413
Kirabo	id=g:7320414
Musarara	id=g:7320415
Kazinge	id=g:7320416
Rugando	id=g:7320417
Gasaso	id=g:7320418
Kiraro	id=g:7320419
Rutabo	id=g:7320420
Mwana	id=g:7320421
Kigusa	id=g:7320422
Munyana	id=g:7320423
Gatongo	id=g:7320424
Karengera	id=g:7320425
Kinanira	id=g:7320426
Musebeya	id=g:7320427
Kaburabuturo	id=g:7320428
Nyabihanga	id=g:7320429
Cyifuzo	id=g:7320430
Nyabihu	id=g:7320431
Bumba	id=g:7320432
Nyarukangaga	id=g:7320433
Kigusa	id=g:7320434
Nganzo	id=g:7320435
Rwantare	id=g:7320436
Rurambo	id=g:7320437
Kabusoro	id=g:7320438
Mubongi	id=g:7320439
Kidomo	id=g:7320440
Kabahimba	id=g:7320441
Kivune II	id=g:7320442
Mugandu	id=g:7320443
Migandu	id=g:7320444
Nyaguragura	id=g:7320445
Remera	id=g:7320446
Kaseke	id=g:7320447
Mutanda	id=g:7320448
Gitaba	id=g:7320449
Rwinkingi	id=g:7320450
Akanakashyira	id=g:7320451
Gakindo	id=g:7320452
Kayange	id=g:7320453
Nyabitare	id=g:7320454
Muhororo	id=g:7320455
Kibonwa	id=g:7320456
Kivune	id=g:7320457
Murambo	id=g:7320458
Matashya	id=g:7320459
Guliro	id=g:7320460
Nyamiyaga	id=g:7320461
Kazigo	id=g:7320462
Burenga	id=g:7320463
Nyamitaby	id=g:7320464
Rugarambiro	id=g:7320465
Nyamuraza	id=g:7320466
Gashyamba	id=g:7320467
Mukaka	id=g:7320468
Murunda	id=g:7320469
Kazenzo	id=g:7320470
Nyakagezi	id=g:7320471
Rwantare	id=g:7320472
Kilinga	id=g:7320473
Munanira II	id=g:7320474
Gahama	id=g:7320475
Gacamahembe	id=g:7320476
Muhungwe	id=g:7320477
Nyagahondo	id=g:7320478
Cyaruhurura	id=g:7320479
Gitovu	id=g:7320480
Rutake	id=g:7320481
Nyundo	id=g:7320482
Ruhuha	id=g:7320483
Rwampali	id=g:7320484
Karama	id=g:7320485
Kagege	id=g:7320486
Rubyinira	id=g:7320487
Kitabura	id=g:7320488
Runyongezi	id=g:7320489
Karukungu	id=g:7320490
Nteko	id=g:7320491
Mutama	id=g:7320492
Ruzirabashyitsi	id=g:7320493
Kivune I	id=g:7320494
Nyirakagasa	id=g:7320495
Kasogu	id=g:7320496
Bumba	id=g:7320497
Ndorwa	id=g:7320498
Kinaba	id=g:7320499
Mugandu	id=g:7320500
Nyagisozi	id=g:7320501
Mugwato	id=g:7320502
Gashubi	id=g:7320503
Karambo	id=g:7320504
Kavumu	id=g:7320505
Gahama	id=g:7320506
Ntarama	id=g:7320507
Kanyinya	id=g:7320508
Kagera	id=g:7320509
Bihondo	id=g:7320510
Gihororo	id=g:7320511
Mbizi	id=g:7320512
Nyarukaranka	id=g:7320513
Rweru	id=g:7320514
Gafunzo	id=g:7320515
Nkelima	id=g:7320516
Cyimanzovu	id=g:7320517
Gatare	id=g:7320518
Mwanza	id=g:7320519
Gahinga	id=g:7320520
Kwiraro	id=g:7320521
Rwa	id=g:7320522
Kabitozi	id=g:7320523
Murama	id=g:7320524
Kilyamo	id=g:7320525
Kayugi	id=g:7320526
Mubongi	id=g:7320527
Kanyandago	id=g:7320528
Bihembe	id=g:7320529
Mutanda	id=g:7320530
Rwamambe	id=g:7320531
Bwajinga	id=g:7320532
Kilinga II	id=g:7320533
Shaki	id=g:7320534
Vunga	id=g:7320535
Buhanga	id=g:7320536
Tubuye	id=g:7320537
Ntenda	id=g:7320538
Cyarwa	id=g:7320539
Gicumbo	id=g:7320540
Mugandu	id=g:7320541
Gasiza	id=g:7320542
Maliba	id=g:7320543
Kilimindi	id=g:7320544
Ruhanga	id=g:7320545
Kabuga	id=g:7320546
Nyabushishili	id=g:7320547
Kirumo	id=g:7320548
Nyantomvu	id=g:7320549
Nyakibande	id=g:7320550
Mukonji	id=g:7320551
Mwumba	id=g:7320552
Kavuza	id=g:7320553
Rutoyi	id=g:7320554
Nyarubuye	id=g:7320555
Muzo	id=g:7320556
Buranga	id=g:7320557
Gisuma	id=g:7320558
Kanyamitana	id=g:7320559
Nyavuvu	id=g:7320560
Nyabugusa	id=g:7320561
Kanaba	id=g:7320562
Nkomane	id=g:7320563
Mwilika	id=g:7320564
Nyabugusa	id=g:7320565
Mwulire	id=g:7320566
Bisoko	id=g:7320567
Kazirankara	id=g:7320568
Nyundo	id=g:7320569
Mugunga	id=g:7320570
Nkondo	id=g:7320571
Lyamwana	id=g:7320572
Mataba	id=g:7320573
Nkomane	id=g:7320574
Mubuga	id=g:7320575
Kilinga	id=g:7320576
Rukwi	id=g:7320577
Ruvumba	id=g:7320578
Nemba	id=g:7320579
Gihira	id=g:7320580
Kimbiro	id=g:7320581
Mbizi	id=g:7320582
Bitaba	id=g:7320583
Nyamitanzi	id=g:7320584
Gikoro	id=g:7320585
Nemba	id=g:7320586
Ruranka	id=g:7320588
Rusororo	id=g:7320589
Nyabisika	id=g:7320590
Rwamate	id=g:7320591
Mwumba	id=g:7320592
Mugambazi	id=g:7320593
Gitebe	id=g:7320594
Nyakabaya	id=g:7320595
Rugaragara	id=g:7320596
Rubomborana	id=g:7320597
Rutabu	id=g:7320598
Bihinga	id=g:7320599
Muguguli	id=g:7320600
Kilinga I	id=g:7320601
Rwaramo	id=g:7320602
Nganzo	id=g:7320603
Kabuguzo	id=g:7320604
Mivenge	id=g:7320605
Remera	id=g:7320606
Kasheshe	id=g:7320607
Gihira	id=g:7320608
Rwandarugali	id=g:7320609
Rwantobo	id=g:7320610
Bishuhira	id=g:7320611
Karambo	id=g:7320612
Nyamwotsi	id=g:7320613
Gatabage	id=g:7320614
Kayanza	id=g:7320615
Gitabi	id=g:7320616
Rutendeli	id=g:7320617
Munzagara	id=g:7320618
Gisizi	id=g:7320619
Mbogo	id=g:7320620
Muhare	id=g:7320621
Ruvuzanduru	id=g:7320622
Kaburamba	id=g:7320623
Rutaraga	id=g:7320624
Kiliba	id=g:7320625
Kavumu	id=g:7320626
Rwasave	id=g:7320627
Mwiyando	id=g:7320628
Gitabi	id=g:7320629
Kabatezi	id=g:7320630
Kayange	id=g:7320631
Gitoke	id=g:7320632
Bugali	id=g:7320633
Mulinga	id=g:7320634
Gasura	id=g:7320635
Nyarusongati	id=g:7320636
Mpomboli	id=g:7320637
Rugerero	id=g:7320638
Jomba	id=g:7320639
Buliba	id=g:7320640
Umuhama	id=g:7320641
Kamasanze	id=g:7320642
Kabali	id=g:7320643
Curugusi	id=g:7320644
Gikararanka	id=g:7320645
Rutaraga	id=g:7320646
Bwanamwali	id=g:7320647
Kiliba	id=g:7320648
Sunika	id=g:7320649
Gisoro	id=g:7320650
Mataba	id=g:7320651
Kiruma	id=g:7320652
Nkomane	id=g:7320653
Ngabo	id=g:7320654
Rwaramo	id=g:7320655
Bwanamwali	id=g:7320656
Kaseke	id=g:7320657
Rugendabali	id=g:7320658
Gakaranka	id=g:7320659
Nyagasozi	id=g:7320660
Kinzagara	id=g:7320661
Gikombe	id=g:7320662
Nyagisozi	id=g:7320663
Kibuza	id=g:7320664
Ruhunga	id=g:7320665
Cyumba	id=g:7320666
Gahama	id=g:7320667
Kigarama	id=g:7320668
Nyundo	id=g:7320669
Ruhondo	id=g:7320670
Bwanzu	id=g:7320671
Nyakabanda	id=g:7320672
Kagarama	id=g:7320673
Gasiza	id=g:7320674
Munini	id=g:7320675
Gatikabisi	id=g:7320676
Murambi	id=g:7320677
Kabwacya	id=g:7320678
Rushubi	id=g:7320679
Kagano	id=g:7320680
Busoro	id=g:7320681
Kibingo	id=g:7320682
Migongo	id=g:7320683
Gatarara	id=g:7320684
Buhondo	id=g:7320685
Rubaba	id=g:7320686
Muhororo	id=g:7320687
Rwondo	id=g:7320688
Matare	id=g:7320689
Ntosho	id=g:7320690
Kamuhirwa	id=g:7320691
Kavumu	id=g:7320692
