Yên Xá	id=g:1560031
Vinh Quan Hạ	id=g:1562628
Vinh Quang	id=g:1562629
Vinh Quang	id=g:1562630
Vĩnh Phú (2)	id=g:1562631
Vinh Phú (1)	id=g:1562632
Vĩnh Phú (1)	id=g:1562633
Vĩnh Phương	id=g:1562634
Vĩnh Phước (2)	id=g:1562635
Sông Vỉnh Phước	id=g:1562636
Ga Vĩnh Phước	id=g:1562637
Vinh Phước	id=g:1562638
Vĩnh Phước	id=g:1562639
Vĩnh Phước	id=g:1562640
Vĩnh Phước	id=g:1562641
Vĩnh Phước	id=g:1562642
Vĩnh Phước	id=g:1562643
Vĩnh Phụng (2)	id=g:1562644
Vĩnh Phúc (7)	id=g:1562645
Vĩnh Phúc (6)	id=g:1562646
Vĩnh Phúc (3)	id=g:1562647
Vĩnh Phúc (1)	id=g:1562648
Vĩnh Phục	id=g:1562649
Vĩnh Phúc	id=g:1562650
Vĩnh Phúc	id=g:1562651
Vĩnh Phúc	id=g:1562652
Vĩnh Phúc	id=g:1562653
Vĩnh Phú	id=g:1562655
Vĩnh Phú	id=g:1562656
Vĩnh Phú	id=g:1562657
Vĩnh Phú	id=g:1562658
Vĩnh Phú	id=g:1562659
Vĩnh Phú	id=g:1562660
Vĩnh Phú	id=g:1562661
Vĩnh Phú	id=g:1562662
Vĩnh Phong	id=g:1562663
Vĩnh Phong	id=g:1562664
Vĩnh Phong	id=g:1562665
Vin Hoa	id=g:1562666
Vĩnh Ninh	id=g:1562667
Vĩnh Ninh	id=g:1562668
Vĩnh Ninh	id=g:1562669
Vĩnh Ninh	id=g:1562670
Vinh Ninh	id=g:1562671
Vĩnh Nhơn (1)	id=g:1562672
Vĩnh Nguyên	id=g:1562673
Vĩnh Ngươn	id=g:1562674
Vĩnh Ngãi	id=g:1562675
Vinh Ngá	id=g:1562676
Vĩnh Nam (1)	id=g:1562677
Vĩnh Mỹ	id=g:1562678
Vĩnh Mỹ	id=g:1562679
Vinh Man	id=g:1562680
Vĩnh Mân	id=g:1562681
Vĩnh Ly	id=g:1562682
Vĩnh Lưu	id=g:1562683
Vinh Luật	id=g:1562684
Vĩnh Lợi (2)	id=g:1562685
Vĩnh Lợi (1)	id=g:1562686
Vĩnh Lợi	id=g:1562687
Vinh Lợi	id=g:1562688
Vĩnh Lợi	id=g:1562689
Vĩnh Lơi	id=g:1562690
Vĩnh Long (3)	id=g:1562691
Vĩnh Long (1)	id=g:1562692
Vĩnh Long	id=g:1562693
Vĩnh Lộc (6)	id=g:1562694
Vĩnh Lộc Thương	id=g:1562695
Vĩnh Lộc	id=g:1562696
Vĩnh Lộc	id=g:1562697
Vĩnh Lộc	id=g:1562698
Vĩnh Lộc	id=g:1562699
Vinh Lộc	id=g:1562700
Vĩnh Lộc	id=g:1562701
Vĩnh Lộc	id=g:1562702
Vĩnh Lộc	id=g:1562703
Vĩnh Lộc	id=g:1562704
Vĩnh Lộc	id=g:1562705
Vĩnh Lộc	id=g:1562706
Vĩnh Lâm	id=g:1562707
Suối Vĩnh Lai	id=g:1562708
Ga Vĩnh Lai	id=g:1562709
Vĩnh Lại	id=g:1562710
Vĩnh Lại	id=g:1562711
Vinh Lai	id=g:1562712
Vĩnh Lại	id=g:1562713
Vĩnh Lại	id=g:1562714
Vĩnh Lai	id=g:1562715
Vĩnh Lại	id=g:1562716
Vĩnh Lạc (3)	id=g:1562717
Vĩnh Lạc	id=g:1562718
Vĩnh Kim	id=g:1562719
Vĩnh Khương	id=g:1562720
Vĩnh Khê	id=g:1562721
Vĩnh Khê	id=g:1562722
Vĩnh Khanh	id=g:1562723
Vĩnh Khang	id=g:1562724
Vĩnh Ích	id=g:1562725
Vĩnh Hy	id=g:1562726
Vĩnh Hy	id=g:1562727
Vinh Huy (3)	id=g:1562728
Vinh Huy (1)	id=g:1562729
Vĩnh Hưng	id=g:1562730
Vinh Huê	id=g:1562731
Vĩnh Hội Ðông	id=g:1562732
Vĩnh Hội	id=g:1562733
Vĩnh Hòa (2)	id=g:1562734
Vĩnh Hòa (1)	id=g:1562735
Vĩnh Hòa (1)	id=g:1562736
Vĩnh Hòa Phường (2)	id=g:1562737
Vĩnh Hòa Hưng	id=g:1562738
Vĩnh Hòa Hiệp	id=g:1562739
Vinh Hoa	id=g:1562740
Vĩnh Hòa	id=g:1562741
Vinh Hiền (3)	id=g:1562742
Vinh Hiền (1)	id=g:1562743
Vinh Hậu	id=g:1562744
Vĩnh Hậu	id=g:1562745
Ga Vĩnh Hảo	id=g:1562746
Vĩnh Hãnh	id=g:1562747
Vĩnh Hạ	id=g:1562748
Vỉnh Giât	id=g:1562749
Vinh Giang	id=g:1562750
Vinh Gian	id=g:1562751
Vĩnh Gia	id=g:1562752
Vĩnh Gia	id=g:1562753
Vĩnh Gia	id=g:1562754
Vĩnh Ðức (1)	id=g:1562755
Vĩnh Dồng	id=g:1562756
Vĩnh Ðồng	id=g:1562757
Vĩnh Ðòng	id=g:1562758
Sông Vĩnh Ðịnh	id=g:1562759
Vĩnh Ðiều	id=g:1562760
Sông Vĩnh Ðiện	id=g:1562761
Vĩnh Ðiên	id=g:1562762
Vĩnh Dằng	id=g:1562763
Vĩnh Ðại	id=g:1562764
Vĩnh Cửu Phú (2)	id=g:1562765
Vĩnh Cửu Phú (1)	id=g:1562766
Vĩnh Cửu Lỏi (2)	id=g:1562767
Vĩnh Cửu Lỏi (1)	id=g:1562768
Vĩnh Cửu An	id=g:1562769
Vĩnh Cư	id=g:1562770
Vinh Cu	id=g:1562771
Kinh Vĩnh Châu đi Cổ Cò	id=g:1562772
Vĩnh Châu	id=g:1562773
Vĩnh Châu	id=g:1562774
Vĩnh Chánh	id=g:1562775
Vĩnh Chân	id=g:1562776
Vĩnh Bình (4)	id=g:1562777
Vĩnh Bình (2)	id=g:1562778
Vĩnh Bình (2)	id=g:1562779
Vĩnh Bình (2)	id=g:1562780
Vĩnh Bình (1)	id=g:1562781
Vĩnh Bình (1)	id=g:1562782
Vĩnh Bình (1)	id=g:1562783
Vĩnh Bình	id=g:1562784
Vĩnh Bang	id=g:1562785
Vĩnh An (3)	id=g:1562786
Vĩnh Ân (1)	id=g:1562787
Vĩnh Áng	id=g:1562788
Sông Vĩnh An	id=g:1562789
Kinh Vĩnh An	id=g:1562790
Vĩnh An	id=g:1562791
Vinh An	id=g:1562792
Vinh An	id=g:1562793
Vĩnh Ái	id=g:1562794
Sông Vinh	id=g:1562795
Rào Vịnh	id=g:1562796
Rạch Vinh	id=g:1562797
Vinh	id=g:1562798
Vingao	id=g:1562799
Vin Dia	id=g:1562800
Vin Aki	id=g:1562801
Vimia	id=g:1562802
Vimeng	id=g:1562803
Vimeng	id=g:1562804
Vimang Song	id=g:1562805
Vimang Nit	id=g:1562806
Vi Loại	id=g:1562807
Vĩ Liệt	id=g:1562808
Vikoa	id=g:1562809
Vĩ Kim	id=g:1562810
Vị Khê	id=g:1562811
Vi Juih	id=g:1562812
Vi Ho Lak	id=g:1562813
Vi Giang	id=g:1562814
Vi Giang	id=g:1562815
Viêu	id=g:1562816
Việt Yen (2)	id=g:1562817
Việt Yên	id=g:1562818
Việt Xuyên	id=g:1562819
Việt Trì	id=g:1562820
Vũng Việt Thanh	id=g:1562821
Socialist Republic of Vietnam	id=g:1562822
Việt Khê	id=g:1562823
Viet Day	id=g:1562824
Việt An	id=g:1562825
Cửa Việt	id=g:1562826
Viện Thôn	id=g:1562827
Viên Sơn	id=g:1562828
Viên Quang	id=g:1562829
Viên Nội	id=g:1562830
Viên Ngoai Khu	id=g:1562831
Núi Viên Nam	id=g:1562832
Viên Minh (2)	id=g:1562833
Viên Lang	id=g:1562834
Viên Khê	id=g:1562835
Vien Hoàng	id=g:1562836
Viềng Gia	id=g:1562837
Houei Vièng	id=g:1562838
Viên Chu	id=g:1562839
Viên An	id=g:1562840
Viên An	id=g:1562841
Ngòi Viễn	id=g:1562842
Viêm Tây (2)	id=g:1562843
Việc Ðông (1)	id=g:1562844
Vị Dượng	id=g:1562845
Vị Dương	id=g:1562846
Vidrian (2)	id=g:1562847
Vicli	id=g:1562848
Vic Klum (1)	id=g:1562849
Vi Cap	id=g:1562850
Via Rơ	id=g:1562851
Suối Vị	id=g:1562852
Phu Vi	id=g:1562853
Núi Vi	id=g:1562854
Nằm Vì	id=g:1562855
Houei Vi	id=g:1562856
Vệ Yên	id=g:1562857
Cao Veou	id=g:1562858
Ven Zou	id=g:1562859
Ðồn Ðiền Vên Vên	id=g:1562860
Col des Vents	id=g:1562861
Phu Ven Pí	id=g:1562862
Veng Khuch	id=g:1562863
Nam Ven	id=g:1562864
Kăkan Veh	id=g:1562865
Vệ Dương	id=g:1562866
Ve Don	id=g:1562867
Véal Dey Khmau	id=g:1562868
Veal Chhang	id=g:1562869
Véal Chang Kran	id=g:1562870
Véal Bavèng	id=g:1562871
Sông Vê	id=g:1562872
Khé Vé	id=g:1562873
Vay Hú	id=g:1562874
Phu Vay	id=g:1562875
Phu Vay	id=g:1562876
Nam Vay	id=g:1562877
Ðảo Vây	id=g:1562878
Vật Xóm	id=g:1562879
Vat Phut	id=g:1562880
Vật Lại	id=g:1562881
Vật Giâu	id=g:1562882
Ga Vàt Cach Thương	id=g:1562883
Nâm Vat	id=g:1562884
Houei Vat	id=g:1562885
Hòn Vat	id=g:1562886
Vat	id=g:1562887
Cap Varella	id=g:1562888
Va Phèo Chai	id=g:1562889
Vao Mona (2)	id=g:1562890
Vao Mona (1)	id=g:1562891
Suối Vào Dỏi	id=g:1562892
Núi Vào	id=g:1562893
Kouei Vao	id=g:1562894
Văn Yên	id=g:1562895
Vàn Yên	id=g:1562896
Vạn Yên	id=g:1562897
Vạn Yên	id=g:1562898
Vạn Yên	id=g:1562899
Văn Yên	id=g:1562900
Văn Yên	id=g:1562901
Vân Xuyên	id=g:1562902
Vạn Xuân	id=g:1562903
Vạn Xuân	id=g:1562904
Vạn Xuân	id=g:1562905
Văn Xâ (1)	id=g:1562906
Trạm Văn Xá	id=g:1562907
Văn Xá	id=g:1562908
Van Xá	id=g:1562909
Văn Xá	id=g:1562910
Văn Xá	id=g:1562911
Văn Vật	id=g:1562912
Văn Vật	id=g:1562913
Văn Vân	id=g:1562914
Van Vai	id=g:1562915
Sông Vân Úc	id=g:1562916
Cửa Vân Úc	id=g:1562917
Vạn Tường (2)	id=g:1562918
Van Tường	id=g:1562919
Vân Tường	id=g:1562920
Vạn Tuế	id=g:1562921
Văn Trường (1)	id=g:1562922
Văn Trường (1)	id=g:1562923
Văn Trường	id=g:1562924
Van Truong	id=g:1562925
Văn Trung (2)	id=g:1562926
Văn Trung (1)	id=g:1562927
Văn Trung	id=g:1562928
Vằn Trinh	id=g:1562929
Vân Trinh	id=g:1562930
Vân Trính	id=g:1562931
Vân Triêm (1)	id=g:1562932
Vân Trì	id=g:1562933
Văn Trì	id=g:1562934
Vân Tràng	id=g:1562935
Văn Tràng	id=g:1562936
Ga Vân Trai	id=g:1562937
Van Trai	id=g:1562938
Van Trai	id=g:1562939
Văn Trạch	id=g:1562940
Văn Thủy Nùng	id=g:1562941
Văn Thủy Kinh	id=g:1562942
Van Thủy	id=g:1562943
Văn Thư	id=g:1562944
Văn Thu	id=g:1562945
Van Thôn	id=g:1562946
Văn Thịnh	id=g:1562947
Vạn Thiều	id=g:1562948
Vạn Thiết (1)	id=g:1562949
Vạn Thiện (3)	id=g:1562950
Núi Van Thiện	id=g:1562951
Van Thiện	id=g:1562952
Vạn Thiện	id=g:1562953
Vạn Thệp	id=g:1562954
Rạch Van Thanh	id=g:1562955
Vặn Thành	id=g:1562956
Van Thàng	id=g:1562957
Văn Thái Thôn	id=g:1562958
Văn Thái Hạ	id=g:1562959
Văn Thái	id=g:1562960
Van Tchế Phải Chay	id=g:1562961
Vân Tây (2)	id=g:1562962
Vân Tây (1)	id=g:1562963
Van Tap	id=g:1562964
Vân Tập	id=g:1562965
Văn Tân	id=g:1562966
Suối Ván Tám	id=g:1562967
Vạn Tải	id=g:1562968
Van Ta	id=g:1562969
Văn Sơn (1)	id=g:1562970
Ga Vân Sơn	id=g:1562971
Vân Sơn	id=g:1562972
Văn Sơn	id=g:1562973
Vân Son	id=g:1562974
Van Say	id=g:1562975
Núi Ván Sát	id=g:1562976
Van Sao Chay	id=g:1562977
Núi Vạn Sán	id=g:1562978
Núi Vạn Sai	id=g:1562979
Van Sai	id=g:1562980
Văn Qui	id=g:1562981
Vàn Quế	id=g:1562982
Ván Quật	id=g:1562983
Văn Quan	id=g:1562984
Vân Quan	id=g:1562985
Văn Quan	id=g:1562986
Van Pia	id=g:1562987
Vạn Phú (1)	id=g:1562988
Vạn Phước (1)	id=g:1562989
Van Phuc	id=g:1562990
Văn Phúc	id=g:1562991
Ga Văn Phú	id=g:1562992
Ga Vạn Phú	id=g:1562993
Vãn Phú	id=g:1562994
Văn Phú	id=g:1562995
Van Phú	id=g:1562996
Vũng Văn Phong	id=g:1562997
Văn Phong	id=g:1562998
Vạn Phần	id=g:1562999
Van Phai	id=g:1563000
Vạn Phái	id=g:1563001
Van Oang	id=g:1563002
Van O	id=g:1563003
Ván Ổ	id=g:1563004
Vàn Ninh	id=g:1563005
Vạn Ninh	id=g:1563006
Văn Nhuệ	id=g:1563007
Núi Van Nang	id=g:1563008
Vân Nam	id=g:1563009
Cửa Vann	id=g:1563010
Ga Vạn Mỹ	id=g:1563011
Van Mu Na	id=g:1563012
Van Mun	id=g:1563013
Vân Mông	id=g:1563014
Vân Mông	id=g:1563015
Vân Mộng	id=g:1563016
Vân Môn	id=g:1563017
Van Mit	id=g:1563018
Van Mai	id=g:1563019
Van Lý (2)	id=g:1563020
Van Lý (1)	id=g:1563021
Van Ly	id=g:1563022
Văn Lý	id=g:1563023
Vạn Lương (1)	id=g:1563024
Vân Lung	id=g:1563025
Vân Lũng	id=g:1563026
Van Lung	id=g:1563027
Vân Lung	id=g:1563028
Vân Lung	id=g:1563029
Vân Lung	id=g:1563030
Văn Lôi	id=g:1563031
Vân Lôi	id=g:1563032
Vạn Lộc (3)	id=g:1563033
Van Lộc (2)	id=g:1563034
Vạn Lộc (2)	id=g:1563035
Vạn Lộc (1)	id=g:1563036
Vạn Lộc (1)	id=g:1563037
Vạn Lộc Tây	id=g:1563038
Vạn Lộc	id=g:1563039
Van Loc	id=g:1563040
Vạn Lộc	id=g:1563041
Rạch Van Linh	id=g:1563042
Vạn Linh	id=g:1563043
Văn Lang (2)	id=g:1563044
Văn Lang (1)	id=g:1563045
Van Lang (1)	id=g:1563046
Văn Lãng Trai	id=g:1563047
Van Lang	id=g:1563048
Văn Lãng	id=g:1563049
Văn Lãng	id=g:1563050
Vãn Lan	id=g:1563051
Văn Lâm Thượng	id=g:1563052
Văn Lâm	id=g:1563053
Vân Lâm	id=g:1563054
Văn Lâm	id=g:1563055
Văn Lâm	id=g:1563056
Văn Lâm	id=g:1563057
Vạn Lại Thượng	id=g:1563058
Vạn Lại Hạ	id=g:1563059
Vạn Lạc	id=g:1563060
Văn La	id=g:1563061
Văn La	id=g:1563062
Van Kit	id=g:1563063
Vận Kim	id=g:1563064
Văn Khuê	id=g:1563065
Văn Khôi	id=g:1563066
Vạn Khoảnh	id=g:1563067
Văn Khê	id=g:1563068
Vân Khẫu	id=g:1563069
Vân Khánh Ðông	id=g:1563070
Vân Hợp	id=g:1563071
Vân Hội (2)	id=g:1563072
Vạn Hội (1)	id=g:1563073
Vân Hội	id=g:1563074
Vân Hội	id=g:1563075
Vẳn Hội	id=g:1563076
Vân Hôi	id=g:1563077
Van Hoi	id=g:1563078
Vân Hòa (2)	id=g:1563079
Vạn Hòa (1)	id=g:1563080
Vân Hoan	id=g:1563081
Vạn Hoạch	id=g:1563082
Núi Vạn Hóa	id=g:1563083
Vạn Hóa	id=g:1563084
Văn Hòa	id=g:1563085
Ván Ho	id=g:1563086
Van Hô	id=g:1563087
Van Ho	id=g:1563088
Vạn Hô	id=g:1563089
Van Hian	id=g:1563090
Vân Hà (1)	id=g:1563091
Núi Vạn Hao	id=g:1563092
Van Hao	id=g:1563093
Văn Hải	id=g:1563094
Văn Hải	id=g:1563095
Van Hải	id=g:1563096
Văn Ha	id=g:1563097
Dông Vàng Vàng	id=g:1563098
Vang Ta	id=g:1563099
Vang Sa (3)	id=g:1563100
Ðèo Vang Rai	id=g:1563101
Văng Păng	id=g:1563102
Vâng Pam	id=g:1563103
Vầng Ngàn	id=g:1563104
Vang Ngai Sin Cao	id=g:1563105
Vang Neu Sou	id=g:1563106
Vang Ma Chài	id=g:1563107
Sông Vang Ma	id=g:1563108
Vang Lang	id=g:1563109
Văn Giáp	id=g:1563110
Văn Giáo	id=g:1563111
Van Giang	id=g:1563112
Van Gia	id=g:1563113
Vang Hang	id=g:1563114
Vàng Danh	id=g:1563115
Vàng Chắo	id=g:1563116
Vang Bo	id=g:1563117
Suối Vang	id=g:1563118
Sông Vang	id=g:1563119
Rạch Vàng	id=g:1563120
Hòn Vang	id=g:1563121
Vân Dương Hạ	id=g:1563122
Sông Văn Dương	id=g:1563123
Vân Ðương	id=g:1563124
Núi Vạn Duồi	id=g:1563125
Văn Ðức	id=g:1563126
Vân Ðuệ	id=g:1563127
Vàn Du	id=g:1563128
Văn Ðổng	id=g:1563129
Văn Ðồng	id=g:1563130
Vân Ðông	id=g:1563131
Vạn Ðồn	id=g:1563132
Vân Ðôn	id=g:1563133
Vân Ðôn	id=g:1563134
Vân Ðôi	id=g:1563135
Vân Ðóa	id=g:1563136
Vạn Ðịnh Thượng (1)	id=g:1563137
Van Dinh	id=g:1563138
Vân Ðình	id=g:1563139
Van Dinh	id=g:1563140
Văn Ðiển	id=g:1563141
Vạn Diểm	id=g:1563142
Vạn Diểm	id=g:1563143
Vạn Ðiểm	id=g:1563144
Vạn Dền Sứ	id=g:1563145
Vân Ðài	id=g:1563146
Van Cung	id=g:1563147
Vân Cù	id=g:1563148
Vãn Cu	id=g:1563149
Vân Cù	id=g:1563150
Vân Co Sư	id=g:1563151
Văn Công	id=g:1563152
Vân Cổn	id=g:1563153
Vân Cốc	id=g:1563154
Văn Chương	id=g:1563155
Van Chung	id=g:1563156
Vân Chu	id=g:1563157
Van Châu	id=g:1563158
Vạn Chánh	id=g:1563159
Vẩn Chàng	id=g:1563160
Van Chàng	id=g:1563161
Văn Chấn	id=g:1563162
Văn Chấn	id=g:1563163
Văn Chẩn	id=g:1563164
Van Chan	id=g:1563165
Vân Cầu	id=g:1563166
Văn Cảu	id=g:1563167
Van Cat	id=g:1563168
Vân Canh	id=g:1563169
Văn Cang (2)	id=g:1563170
Văn Cang (1)	id=g:1563171
Vân Câm	id=g:1563172
Vân Bồng	id=g:1563173
Văn Bàn	id=g:1563174
Van Bân	id=g:1563175
Van An (5)	id=g:1563176
Van An (4)	id=g:1563177
Vạn An (1)	id=g:1563178
Văn An	id=g:1563179
Văn Án	id=g:1563180
Vân An	id=g:1563181
Vạn An	id=g:1563182
Vân Am	id=g:1563183
Vân Am	id=g:1563184
Suối Vận	id=g:1563185
Sông Vân	id=g:1563186
Phu Vân	id=g:1563187
Núi Văn	id=g:1563188
Ngòi Van	id=g:1563189
Nam Vân	id=g:1563190
Cửa Vạn	id=g:1563191
Co Van	id=g:1563192
Vàm Sông Ông Ðốc	id=g:1563193
Sông Vàm Sát	id=g:1563194
Kinh Vàm Sát	id=g:1563195
Vàm Rầy (2)	id=g:1563196
Vàm Rầy (1)	id=g:1563197
Kinh Vàm Rầy	id=g:1563198
Rạch Vàm Răng	id=g:1563199
Kinh Vàm Răng	id=g:1563200
Rạch Vàm Nhơn	id=g:1563201
Vàm Lẽo	id=g:1563202
Vàm Kinh	id=g:1563203
Sông Vàm Cỏ Tây	id=g:1563204
Sông Vàm Cỏ Ðông	id=g:1563205
Sông Vàm Cỏ	id=g:1563206
Rạch Vàm Buôn	id=g:1563207
Rạch Vàm Bi	id=g:1563208
Khao Va Lui	id=g:1563209
Ko Va La Dut	id=g:1563210
Vai Long	id=g:1563211
Vai Lai Chan	id=g:1563212
Sông Vai Lai	id=g:1563213
Vài Khao	id=g:1563214
Khao Vai Ka	id=g:1563215
Suối Vai Cu	id=g:1563216
Phu Vai	id=g:1563217
Ðồi Vái	id=g:1563218
Dak Vai	id=g:1563219
Ðak Vai	id=g:1563220
Vac Nhang	id=g:1563221
Vac Khoang	id=g:1563222
Vạ Chai	id=g:1563223
Suối Vác	id=g:1563224
Sông Vac	id=g:1563225
Sông Vac	id=g:1563226
Rú Vạc	id=g:1563227
Ngòi Vac	id=g:1563228
Ðầm Vac	id=g:1563229
Phu Va	id=g:1563230
Nằm Va	id=g:1563231
Núi Uy Vien	id=g:1563232
Ea Uy	id=g:1563233
Dak Uy	id=g:1563234
Ea Ur	id=g:1563235
Ước Ngoại	id=g:1563236
Ước Lễ	id=g:1563237
Ứng Mô	id=g:1563238
Ứng Hòa Phủ	id=g:1563239
Ứng Hòa	id=g:1563240
Uông Bí	id=g:1563241
Núi Ứng	id=g:1563242
Ức Tai	id=g:1563243
Uoc Le (1)	id=g:1563244
Île de l” Union	id=g:1563245
Rừng U Minh	id=g:1563246
Dak Ué	id=g:1563247
Úc Lý	id=g:1563248
Úc Kỳ	id=g:1563249
Úc Gián	id=g:1563250
Núi U Bô	id=g:1563251
Núi U Bô	id=g:1563252
U Bo	id=g:1563253
U Bổ	id=g:1563254
Uẩn Áo	id=g:1563255
Ea Ua	id=g:1563256
Tý Ú Ló Tso	id=g:1563257
Ty Tan	id=g:1563258
Ea Tyr	id=g:1563259
Ty Công Chánh Phước Thành	id=g:1563260
Txắt Xing Chắo	id=g:1563261
Tuy Thịnh	id=g:1563262
Túy Thạnh (1)	id=g:1563263
Túy Sơn (2)	id=g:1563264
Tuy Phươc	id=g:1563265
Túy Phong 8	id=g:1563266
Túy Phong 7 (1)	id=g:1563267
Tuy Phong	id=g:1563268
Tuy Luật Mỹ	id=g:1563269
Tuy Luật Hòa (1)	id=g:1563270
Tuy Lộc	id=g:1563271
Tuy Lộc	id=g:1563272
Tuy Lộc	id=g:1563273
Tuy Lộc	id=g:1563274
Tuy Lộc	id=g:1563275
Tuy Lai	id=g:1563276
Tuy Lai	id=g:1563277
Tuy Lai	id=g:1563278
Tuy Lạc	id=g:1563279
Tuy Hóa	id=g:1563280
Tuy Hòa	id=g:1563281
Tuyết Ðiểm (3)	id=g:1563282
Tuyết Diêm (2)	id=g:1563283
Tuyết Ðiểm (1)	id=g:1563284
Tuyên Thạnh	id=g:1563285
Tuyên Thạnh	id=g:1563286
Tuyên Quang	id=g:1563287
Tuyên Nhơn	id=g:1563288
Tuyên Hóa	id=g:1563289
Tuyên Hóa	id=g:1563290
Tuyên Bình	id=g:1563291
Tuy Dương (1)	id=g:1563292
Ðồn Tuy Ðức	id=g:1563293
Tuy Ðức	id=g:1563294
Tuy Ðịnh	id=g:1563295
Tuy Bình (3)	id=g:1563296
Tuy Bình (2)	id=g:1563297
Tuy Bình	id=g:1563298
Túy An (2)	id=g:1563299
Tuy Anh	id=g:1563300
Tuy An	id=g:1563301
Tuy An	id=g:1563302
Tú Xuân (1)	id=g:1563303
Tu Xoay	id=g:1563304
Tu Xan Mèo Lón	id=g:1563305
Tu Vương	id=g:1563306
Tu Vi	id=g:1563307
Tú Trung	id=g:1563308
Tú Trung	id=g:1563309
Tú Trà (1)	id=g:1563310
Tú Trạc	id=g:1563311
Tù Tờ	id=g:1563312
Tutong	id=g:1563313
Núi Tu Tinh	id=g:1563314
Tú Thủy	id=g:1563315
Tu Thin	id=g:1563316
Tú Tân (1)	id=g:1563317
Ngok Tu Suim	id=g:1563318
Tú Sơn (4)	id=g:1563319
Tu Sơn (2)	id=g:1563320
Tú Sơn (1)	id=g:1563321
Tu Sơn	id=g:1563322
Turmit	id=g:1563323
Turek	id=g:1563324
Ia Tur	id=g:1563325
Tù Quán	id=g:1563326
Chư Tũp Sa	id=g:1563327
Tú Phương (2)	id=g:1563328
Tú Phúc	id=g:1563329
Tứ Yên (2)	id=g:1563330
Từ Xá	id=g:1563331
Từ Xá	id=g:1563332
Tử Vinh	id=g:1563333
Tứ Trùng Nam Thôn	id=g:1563334
Tư Trang	id=g:1563335
Ngòi Tử Trầm	id=g:1563336
Tử Trầm	id=g:1563337
Tự Tiên	id=g:1563338
Tư Thủy	id=g:1563339
Tứ Thôn	id=g:1563340
Tự Thôn	id=g:1563341
Tử Thanh	id=g:1563342
Tử Tế	id=g:1563343
Kinh Từ Tãi	id=g:1563344
Tứ Phú (4)	id=g:1563345
Tương Xá	id=g:1563346
Tường Vân (1)	id=g:1563347
Tương Van	id=g:1563348
Tường Vân	id=g:1563349
Tương Truc	id=g:1563350
Tương Tre	id=g:1563351
Tường Thôn	id=g:1563352
Tương Phương	id=g:1563353
Tường Phiêu	id=g:1563354
Tương Niu	id=g:1563355
Tương Lộc	id=g:1563356
Tường Loan Trung	id=g:1563357
Tường Loan	id=g:1563358
Tương Dương	id=g:1563359
Tường Ðại Hòa	id=g:1563360
Tương Cát	id=g:1563361
Tương Bình Hiệp	id=g:1563362
Núi Tường	id=g:1563363
Núi Tượng	id=g:1563364
Núi Tượng	id=g:1563365
Từ Ô	id=g:1563366
Tự Nhiên Châu	id=g:1563367
Từ Nham	id=g:1563368
Tuông To	id=g:1563369
Tư Nghĩa	id=g:1563370
Từ Nê	id=g:1563371
Tư Nê	id=g:1563372
Tử Nê	id=g:1563373
Hòn Tuon	id=g:1563374
Tuôn	id=g:1563375
Tứ Mỹ	id=g:1563376
Tứ Mỹ	id=g:1563377
Tư Mỹ	id=g:1563378
Kinh Tư Mới	id=g:1563379
Tư Minh	id=g:1563380
Tư Mịch	id=g:1563381
Tử Mãc	id=g:1563382
Ngok Tuôm	id=g:1563383
Tư Lý	id=g:1563384
Tử Lạc	id=g:1563385
Tự Lạc	id=g:1563386
Từ Hồ	id=g:1563387
Tư Hiếu	id=g:1563388
Cửa Tư Hiền	id=g:1563389
Tử Dương	id=g:1563390
Tử Dương	id=g:1563391
Tư Dương	id=g:1563392
Tử Du	id=g:1563393
Tử Ðông	id=g:1563394
Tử Ðôi	id=g:1563395
Tử Ðà	id=g:1563396
Tư Ða	id=g:1563397
Tự Cường	id=g:1563398
Tư Cương	id=g:1563399
Kinh Tư Cũ	id=g:1563400
Tức Tranh	id=g:1563401
Tức Tranh	id=g:1563402
Tức Tranh	id=g:1563403
Tức Mặc	id=g:1563404
Từ Châu	id=g:1563405
Tư Chánh (2)	id=g:1563406
Tứ Chánh (1)	id=g:1563407
Tư Câu (1)	id=g:1563408
Tư Can	id=g:1563409
Tưà Lai	id=g:1563410
Tu Nuk Young	id=g:1563411
Tu Nuk	id=g:1563412
Co Tun Tang	id=g:1563413
Tunong	id=g:1563414
Tunoc	id=g:1563415
Tun Kay	id=g:1563416
Tu Nhan	id=g:1563417
Tụ Nhân	id=g:1563418
Tu Nhan	id=g:1563419
Tủ Nham	id=g:1563420
Tùng Tự	id=g:1563421
Tùng Tràng	id=g:1563422
Tung Tiai	id=g:1563423
Tung Thôn	id=g:1563424
Núi Tung Tang	id=g:1563425
Tung Tang	id=g:1563426
Tung Sơn	id=g:1563427
Tú Ngoc (1)	id=g:1563428
Tùng Nghĩa	id=g:1563429
Tùng Nậy	id=g:1563430
Tùng Nậy	id=g:1563431
Tung Muong	id=g:1563432
Tùng Lục	id=g:1563433
Tùng Lai	id=g:1563434
Tung Kit	id=g:1563435
Túng Khê	id=g:1563436
Tung Hêo Bắc (1)	id=g:1563437
Tùng Giảng	id=g:1563438
Tung Cou	id=g:1563439
Tùng Chât	id=g:1563440
Tung Chánh (4)	id=g:1563441
Tung Chánh (3)	id=g:1563442
Tung Chánh (2)	id=g:1563443
Tung Chánh (1)	id=g:1563444
Tung Cao	id=g:1563445
