Égalah	id=g:6398012
Dogon Dawa	id=g:6722630
Jimraou	id=g:6722631
Gôtché	id=g:6722680
Dan Koundili	id=g:6722681
Dan Daoudou	id=g:6722682
Sabon Rijia May Gari	id=g:6722683
Dan Baba	id=g:6722684
Goura Gouri	id=g:6722685
Guidan Kaji	id=g:6722687
Mazâ Wajé	id=g:6722688
Darto	id=g:6722689
Gourjia	id=g:6722690
Guidan Tambari	id=g:6722691
Gôtché	id=g:6722692
Banéné	id=g:6722693
Kakou	id=g:6722694
Daratou	id=g:6722695
Rijia Biou	id=g:6722751
Dan Fouri	id=g:6722752
Dachi	id=g:6722755
Tawalala	id=g:6722756
K'ofan Azi	id=g:6722759
Ma-Gami	id=g:6722768
Goroubley	id=g:6722802
Magaria	id=g:6722803
Guidan Bokoy	id=g:6722804
Sala	id=g:6722805
Waga Waga	id=g:6722806
Gayamba Saboua	id=g:6722808
Guidan Rabo	id=g:6722867
Guidan Zaki	id=g:6722868
Mâlam Dawey	id=g:6722869
Guidan Jari	id=g:6722870
Laoujé	id=g:6722871
Charin Dawa	id=g:6722928
Guidan Kané	id=g:6722929
Kaé	id=g:6722930
Seydi	id=g:6722931
Rigagué Kiata	id=g:6723013
Rijia Ganda	id=g:6723015
Wakîlî	id=g:6723017
Guidan Alassane	id=g:6723019
Katabra	id=g:6723021
Tabkin Malga	id=g:6723023
Guidan Gado	id=g:6723025
Allah Sini	id=g:6723026
Boulo	id=g:6723027
Kobadié	id=g:6723029
Dawa Farga	id=g:6723030
Zari	id=g:6723031
Gadaré	id=g:6723032
Tabkin Dada	id=g:6723033
May Konkoni	id=g:6723034
Dawan Kayago	id=g:6723035
Damagué	id=g:6723037
Guidan Koré	id=g:6723038
Taka-sâba	id=g:6723039
Yola Dâd'in Serki	id=g:6723040
Koufan Kässoua	id=g:6723041
Dakia	id=g:6723042
Tabkin Mouri	id=g:6723059
Bari Gouni	id=g:6723060
May Samia	id=g:6723062
Dajin Korao	id=g:6723063
Sabaré	id=g:6723064
Guidan Hamidou	id=g:6723065
Dan Kouara	id=g:6723066
Dan Jirgaou	id=g:6723067
Aouni	id=g:6723068
Guidan Moussa	id=g:6723069
Dajin Mato	id=g:6723070
Dan Doto	id=g:6723071
I-n-wâlâ Barmou	id=g:6723072
Dan Yâk'ouba	id=g:6723073
Taouray	id=g:6723074
Angoual Mayné Sara	id=g:6723075
Toukia	id=g:6723076
Marin Dawa	id=g:6723077
Dâd'in Kôwâ	id=g:6723078
Guididay	id=g:6723079
Éloum	id=g:6723087
Rougougoua	id=g:6723269
Guidan Serkin Mak'éri	id=g:6723298
Hondi	id=g:6723426
Rijia Ranao	id=g:6723427
Rigia Aman	id=g:6723428
Zouzou	id=g:6723429
Zataka	id=g:6723430
May Sanfo	id=g:6723431
Tambarawa	id=g:6723432
Bougoun Gaba	id=g:6723465
Rawèyo	id=g:6723466
Rijia Béri	id=g:6723468
Guidan Bahago	id=g:6723469
Kania	id=g:6723471
Tabkin Farouna	id=g:6723473
Toudoun Zaykan	id=g:6723588
May Guijé	id=g:6723589
Hougoum	id=g:6723591
Fadian Zabi	id=g:6723592
Yawa Yawa	id=g:6723593
May Kassambimi	id=g:6723594
May Marké	id=g:6723595
Bokoya	id=g:6723596
Guidan Jariri	id=g:6723598
Guidan Nahantchi	id=g:6723601
Wazoda	id=g:6723602
Guidan Ardo	id=g:6723608
Massachi	id=g:6723609
Faram	id=g:6723610
Samian Koûrâ	id=g:6723612
Baywa Kamoun Assofa	id=g:6723613
Kamoun	id=g:6723614
Débi	id=g:6723615
Angoual Serkin Bak'a	id=g:6723616
Souroujé	id=g:6723617
Rijia Dan Jouma	id=g:6723618
Dan Jâkî	id=g:6723619
Gabini	id=g:6723620
Guidan Amia	id=g:6723621
Abachan	id=g:6723622
Koûka Soûdâ	id=g:6723623
Allah	id=g:6723624
Soumb'ita	id=g:6723680
Rijia Wakila	id=g:6723731
Kankari	id=g:6723732
Châ da Wankâ	id=g:6723733
Tambarawa	id=g:6723734
May Dania	id=g:6723735
Bani	id=g:6723736
May Zibabé	id=g:6723737
Tabkin Guiné	id=g:6723738
Tabkin Bahari	id=g:6723760
Léb'o	id=g:6723961
Dargaza	id=g:6724007
May Madôbey	id=g:6724027
K'arya Banza	id=g:6724028
Tawassou	id=g:6724029
Koutounkoulia	id=g:6724030
Toudoun Saki	id=g:6724031
May Gabaroua	id=g:6724032
Tabkin Guiéza	id=g:6724034
Tambarawa	id=g:6724035
Dajin Alilou	id=g:6724036
Toûloû	id=g:6724057
Dan Fari	id=g:6724058
May ga Guiwa	id=g:6724059
Guidan Bakarou	id=g:6724060
Gadi	id=g:6724061
Tabkin Kania	id=g:6724064
Amar	id=g:6724066
May Samia	id=g:6724067
Forêt Classée de Dan Kada Dodo	id=g:6724069
Tafouka	id=g:6724070
Dan Kada	id=g:6724072
Dan Gouari	id=g:6724073
Tossa	id=g:6724074
Baban Arné	id=g:6724075
Tanima	id=g:6724081
Goboro	id=g:6724082
Kongomi	id=g:6724085
Issourou	id=g:6724086
Guidan May Koûrou	id=g:6724087
Aladou	id=g:6724088
Danjeli	id=g:6724089
Tabkin Dodo	id=g:6724090
Guidan Kotchi	id=g:6724131
Tabkin Yaya	id=g:6724133
Tabkin Labo	id=g:6724134
Tabkin Loua	id=g:6724136
Yakamaya	id=g:6724137
Gaoud'é	id=g:6724138
Dan Gatamaou	id=g:6724140
Rijia Riga	id=g:6724142
Tardao	id=g:6724146
Sabon Gari	id=g:6724205
Jimbidawa	id=g:6724207
Kafin Gado	id=g:6724209
Angoual Mâlam	id=g:6724212
I-n-Yadou	id=g:6724213
Guidan Dilo	id=g:6724455
Baban Kori	id=g:6724456
In-wâlâ ta Sama	id=g:6724457
In-wâlâ na Jiga	id=g:6724458
Guidan Dodo	id=g:6724459
K'aouyénia	id=g:6724460
Roungouzawa	id=g:6725464
Ta Chégouma Sofoua	id=g:6725465
Ta Chégouma Saboua	id=g:6725466
Oumbouni	id=g:6725467
Tawalala	id=g:6725468
Maja	id=g:6725469
Dan Mado	id=g:6725470
May Guiéya	id=g:6725471
Chinkafa	id=g:6725472
Rankache	id=g:6725473
K'ofan Gourmata	id=g:6725474
Chirina	id=g:6725475
Birjî Bokoy	id=g:6725476
Doutchin Barewa	id=g:6725477
Doutchin Adiza	id=g:6725478
Toudoun Zangouna	id=g:6725479
Toudoun Ardo	id=g:6725482
Gao Sofoua Bougajé	id=g:6725485
Gao Sofoua Haoussa	id=g:6725486
Kiari	id=g:6725487
Tawalala	id=g:6725488
Takoré	id=g:6725489
Rijia Magâjî	id=g:6725493
Nâ-kay Dabo	id=g:6725494
Rijia Serki	id=g:6725495
Doubawa	id=g:6725496
Rijia Déré	id=g:6725497
Rijia Gouanda	id=g:6725498
Rijia Mayds	id=g:6725499
Toumbî	id=g:6725500
Guidan Yaro	id=g:6725651
Nâ-Chita	id=g:6725652
Dan Baoussawa	id=g:6725653
Gôchiro	id=g:6725654
Rijia Moussa	id=g:6725656
Moun-rey	id=g:6725657
Guidan Daouda	id=g:6725658
Barouatchi	id=g:6725659
Angoual Gao	id=g:6725660
Makoda	id=g:6726106
Adawa	id=g:6726108
Gada Serkin Bak'a	id=g:6726109
Koton Kohi	id=g:6726111
Garga	id=g:6726112
Moussouroum	id=g:6726113
Dan Goudaré	id=g:6726114
Tâ-baza	id=g:6726116
Samia	id=g:6726117
K'ofan Aljénna	id=g:6726118
Soukougui	id=g:6726119
Angoual Harou	id=g:6726120
Kâ-tirjé Foulani	id=g:6726121
Birnin Dafas	id=g:6726124
Dagouajé	id=g:6726125
Angoual Tambari	id=g:6726126
I-n-wâlâ Dan Karma	id=g:6726127
Kaguirka	id=g:6726128
K'ofan May Kafi	id=g:6726129
Guidan Serkin Foulani	id=g:6726133
Rijia Dabo	id=g:6726134
Rijia Baba	id=g:6726136
Fara	id=g:6726137
Garara	id=g:6726138
Lalachi	id=g:6726139
Tossa	id=g:6726140
Maja	id=g:6726142
K'assa Ja Roua	id=g:6726143
Aljénna Moudou	id=g:6726144
Wadi	id=g:6726145
Sankomi	id=g:6726146
Dan Ja	id=g:6726147
Kissagawa	id=g:6726152
Angoual Guié	id=g:6726153
Korkortchi	id=g:6726154
Kâ-tirjé Haoussa	id=g:6726155
Maroussa	id=g:6726156
Baban Doutchi	id=g:6726692
Riguinguine	id=g:6726693
Rijia Damana	id=g:6726694
Safia	id=g:6726695
Hounkoui	id=g:6726696
G. Sountali	id=g:6726697
Goubaou	id=g:6726698
Adagoy	id=g:6726699
Zangouna	id=g:6726700
May Dan Sanfo	id=g:6726701
Bajé	id=g:6726702
Dâd'in Kôwâ	id=g:6726703
Aykawa	id=g:6726704
May Magaria	id=g:6726705
Doundou	id=g:6726706
Foulani Tcharin	id=g:6726707
Kosso	id=g:6726708
Rijia Ango	id=g:6726709
Goualam	id=g:6726901
Laouni	id=g:6726906
Mâlam Madi Dada	id=g:6726907
Galedjam Salal	id=g:6726908
Tchola	id=g:6726909
Koulourou	id=g:6726910
Gourjia	id=g:6726911
Dan Rabi	id=g:6726912
Agadem	id=g:6726913
May Fârou	id=g:6726914
Makouba	id=g:6726915
Tchéni Tchadi	id=g:6726916
Rijia Boule	id=g:6726917
May Adoua Kadey	id=g:6726918
Guertaou	id=g:6726919
Samia Yan Koublé	id=g:6726920
May Fârou	id=g:6726921
Samia Kétao	id=g:6726922
Toguié	id=g:6726923
Boufassé	id=g:6726924
Dodori	id=g:6726925
Zab'arawa	id=g:6726926
Kolma	id=g:6726927
El Raya	id=g:6726928
Baban Kori	id=g:6727104
Korin Tchawey	id=g:6727105
Dan Tamara	id=g:6727106
Toubourtou	id=g:6727107
May Garou	id=g:6727108
Sountali	id=g:6727109
Kohay	id=g:6727110
Tchéni	id=g:6727111
Romaza	id=g:6727112
Angoual Makad'â	id=g:6727113
Rougoumia	id=g:6727114
Chadakori	id=g:6727921
Kobri	id=g:6727922
Dan Zouré	id=g:6727924
Kantamé	id=g:6727925
Angoual Atché	id=g:6727926
Däd'i-n-Serki	id=g:6727927
Sounsia Garin Makad'â	id=g:6727928
Guiéya	id=g:6727929
Mania Oukou	id=g:6727930
Maguirami	id=g:6727931
Taloka	id=g:6727932
Farin Roua	id=g:6727933
Dogon Rijia	id=g:6727934
Birjîn Guiéza	id=g:6727935
K'arfîn Kayaou	id=g:6727936
Dan Azoumi	id=g:6727937
Dâd'i-n-Serki	id=g:6727939
Dakouma Angoual Louché	id=g:6727941
Z. Kâ-yarda	id=g:6727942
Zangon Gajéré	id=g:6727943
Kâ-k'i Sara	id=g:6727944
Linguiwa	id=g:6727946
Zangon Keltémé	id=g:6727947
Zangon Kampéni	id=g:6727948
Sada K'aram	id=g:6727950
Zangon Moudri	id=g:6728207
Jan Roua	id=g:6728327
Banguia	id=g:6728328
Mad'âtey Mâlam Amar	id=g:6728331
Mad'âtey	id=g:6728332
Mad'âtey Sultan	id=g:6728339
Zengou	id=g:6728341
Kaché-ni	id=g:6728346
Mayroutou	id=g:6729238
Dan Rak'oumî	id=g:6731509
Boukou	id=g:6731513
Angoual Dan Koulki	id=g:6731516
Tata Fawa	id=g:6731521
Bijaré	id=g:6731523
Baka Doubou	id=g:6731526
May Majé Bao	id=g:6731529
Jâlido	id=g:6731533
Kokoutouko	id=g:6731535
Rigal Koli	id=g:6731538
Angoual Mazâ	id=g:6731550
Jéni	id=g:6731552
Rigal Bao	id=g:6731556
Rigal Madamouna	id=g:6731560
Rigal Arda	id=g:6731564
K'örami	id=g:6731568
Takari	id=g:6731572
Fôret Classé de Dawan Gōma	id=g:6731582
Toub'é	id=g:6731584
Rigal Kokey	id=g:6731585
Dan Kada	id=g:6731587
Guidan Mazâ	id=g:6731606
Ara Saboua	id=g:6731609
Rigal Niwaré	id=g:6731611
Ania	id=g:6731615
Havania	id=g:6731616
Garin May Karé	id=g:6731628
Kâba	id=g:6731630
Guidan Baouchi	id=g:6731631
May Tabarma	id=g:6731634
Ara Bougajé	id=g:6731637
Gamba Haoussa	id=g:6731641
Garin Makad'â	id=g:6731646
Angoual Mâlam Idi	id=g:6731647
May Tattabara	id=g:6731648
Ido	id=g:6731649
Bakoum	id=g:6731653
Garin Doumâ	id=g:6731655
Koutchika	id=g:6731656
Zangon Awakas	id=g:6731657
Kaouga	id=g:6731658
Gojo Gojo	id=g:6731659
Lingui	id=g:6731660
Jan Birjî	id=g:6731662
Zangon Kournawa	id=g:6731663
Rigal Jataou	id=g:6731664
Lalachi	id=g:6731665
Zangon Tambari	id=g:6731666
Zangon Jika	id=g:6731667
Droum Kafi	id=g:6731668
Banimé Goussoum	id=g:6731669
Koumitchi	id=g:6731671
Machaya	id=g:6731672
Daba Massabki	id=g:6731674
Zangon Zaki	id=g:6731675
Tchaliga	id=g:6731676
Angoual May Chamou	id=g:6731677
Guirari	id=g:6731678
Dan Chamoua B.	id=g:6731685
Dan Kibi	id=g:6731686
Toubori	id=g:6731691
I-n-wâlâ	id=g:6732043
Dan Chamoua	id=g:6732046
Garin Mayna	id=g:6732047
Garin Yâk'ouba	id=g:6732048
Tchantchandi Delko	id=g:6732053
Maito	id=g:6732056
Garin Mâlam	id=g:6732060
Tchantchandi Adam	id=g:6732067
Tabkin Kalgo	id=g:6732069
Dâd'i-n-Serki	id=g:6732072
Kalgô	id=g:6732089
Garin Lami	id=g:6732095
Magaria	id=g:6732105
Alitini	id=g:6732268
Kossabari	id=g:6732269
Sansani	id=g:6732271
May Zakara	id=g:6732274
Sakota	id=g:6732275
Zorandaga	id=g:6732279
Dan Garki	id=g:6732282
Lafia	id=g:6732284
Dan Bazao	id=g:6732287
Danéki	id=g:6732289
Bâ-dawa	id=g:6732290
Arissa	id=g:6732292
Kourni Haoussa	id=g:6732293
Chana	id=g:6732294
Gawon Daré	id=g:6732295
Koundoumawa	id=g:6732297
Angoual Nouhou	id=g:6732298
Djéouta	id=g:6732299
Kongomé	id=g:6732301
Angoual Mâlam	id=g:6732302
Goumda Tambari	id=g:6732303
Zangon Aréwa	id=g:6732304
Mâlamawa	id=g:6732306
Zangori	id=g:6732308
Dan Jigawa	id=g:6732311
Tawalala	id=g:6732312
Kournawa	id=g:6732314
Damayou Bougajé	id=g:6732315
Goumda Gâdo	id=g:6732316
Garin Mâlam	id=g:6732319
Zangon Dachi	id=g:6732824
Koumbourin Wouya	id=g:6732825
Dan Makamnia	id=g:6732826
May Réré	id=g:6732830
Guidan Dan Kri	id=g:6732832
Guidan Dâd'i	id=g:6732833
Dâd'in Serki	id=g:6732834
Angoual Sajé	id=g:6732835
Koukoki	id=g:6732836
May Samia	id=g:6732838
May Guiéya	id=g:6732839
May Tiglala	id=g:6732840
Ranrama	id=g:6732845
Guissamani	id=g:6732846
Massina	id=g:6732847
Ja-Kara	id=g:6732848
Koga	id=g:6732849
Dago Bougajé	id=g:6732850
Kourni Bougajé	id=g:6732851
Zermou	id=g:6732856
Gazoura Bougajé	id=g:6732859
Gazoura Haoussa	id=g:6732860
Kantché Bougajé	id=g:6732861
Gandane	id=g:6732863
Mania Oukou	id=g:6732866
Awaki Bougajé	id=g:6732867
Zangon Ilétafane	id=g:6733112
Dan Koti	id=g:6733221
Angoual Mak'éra	id=g:6733225
Takara	id=g:6733228
Elkardawa	id=g:6733229
May Majé	id=g:6733230
Galo Elhadji	id=g:6733231
Nâ-fouta	id=g:6733233
Sansami	id=g:6733252
Chamaki	id=g:6733253
Angoual Halbaou	id=g:6733254
Goulcha Bougajé	id=g:6733255
Kandil Bozou	id=g:6733516
Rijya el Hadj Gari	id=g:6733517
Komram	id=g:6733819
Rijial Kourma	id=g:6733820
Makad'awa	id=g:6733821
Danéki	id=g:6733822
Guidan Ardo	id=g:6733823
Kourfouna	id=g:6733824
Kongorawa	id=g:6733825
Youmbou	id=g:6733826
Guichouta	id=g:6733827
Makouadari	id=g:6733828
Doungourawa	id=g:6733829
Dan Dissa	id=g:6733830
Maramou Haoussa	id=g:6733831
Toumfafi Mâlam	id=g:6733832
Toumfafi Sidi	id=g:6733833
May Fâroû Saboua	id=g:6733834
Toumfafi May Kassoua	id=g:6733835
Toumfafi Saboua	id=g:6733836
Kaywa	id=g:6733837
Ka da Zaki	id=g:6733838
Angoual Kiria	id=g:6733839
Elkadaya	id=g:6733840
Agangaro	id=g:6733841
Choki Elkardawa	id=g:6733842
Badahi Haoussa	id=g:6733843
Badahi Bougajé	id=g:6733844
In-gaouna	id=g:6733845
Adorihi	id=g:6733846
Magaria	id=g:6733847
Makaho	id=g:6733849
Rouhan Doutchi	id=g:6733850
Bagou	id=g:6733851
Koulokoki	id=g:6733852
Katchar	id=g:6733853
Madadaga	id=g:6733854
Lalachi	id=g:6733855
Doutchin Dila	id=g:6733856
Farin Doutchi	id=g:6733857
Zourimawe	id=g:6733858
Jan Doutchi	id=g:6733859
Golam	id=g:6733860
Dogon Dawa	id=g:6733861
Baboul	id=g:6734616
Angoual Doutchi	id=g:6734617
Adoua	id=g:6734618
Dan Bouda Bougajé	id=g:6734619
Imarzoutane	id=g:6734620
Farin Ilias	id=g:6734636
Garin Lawan	id=g:6734637
Sidi Sidi	id=g:6734638
Tis	id=g:6734639
Zangon Ifadalan	id=g:6734640
Zangon Goujia	id=g:6734641
Dakouma Mâlam Wajé	id=g:6734642
Nâ-tirjé	id=g:6734643
Dakouma Lîmam	id=g:6734711
Dakouma Didiari	id=g:6734713
Dakouma Bitiriri	id=g:6734714
Dogon Choûri	id=g:6734715
Rouan Gao	id=g:6734716
Kadamari	id=g:6734717
Guiayi	id=g:6734719
Angoual Bayi	id=g:6734720
Kaou Boul	id=g:6734721
Serkin Gabas	id=g:6734722
Dali Dali	id=g:6734724
Bani	id=g:6734725
Makouassa	id=g:6734727
Baban Fagué	id=g:6734728
Madalan	id=g:6734729
Garin Gona	id=g:6734730
Goboro	id=g:6734731
Tagouay	id=g:6734732
May Hantchi	id=g:6734733
Kokotia	id=g:6734734
Kania	id=g:6734738
Angoual Madara	id=g:6735092
Mâlamawa Abdou	id=g:6735093
Garin Yahaya	id=g:6735094
Baja Baja	id=g:6735095
Mâlamawa Jibrim	id=g:6735115
May Gôchî	id=g:6735277
May Roumboû	id=g:6735278
Angoual Mak'éra	id=g:6735280
Doutchin Koûrâ	id=g:6735281
Karagoua ta Wanzam	id=g:6735282
Zangon Soumagaïla	id=g:6735283
Roumfouan Tchetchéri	id=g:6735284
Midik	id=g:6735285
Zangon Abdallah	id=g:6735286
Badoûkey	id=g:6735287
Rijia Mâlam	id=g:6735288
Majéma	id=g:6735289
Zangon Madougou	id=g:6735290
Roumfouan mayana	id=g:6735291
May Jirga	id=g:6735292
Angoual Gojé	id=g:6735293
Angoual Gojé Bougajé	id=g:6735294
Angoual Atoutché	id=g:6735295
Bâk'ontia	id=g:6735296
Mad'âtey	id=g:6735298
Zangon Kalgô	id=g:6735299
Mayko	id=g:6735300
Kâ tirjé	id=g:6735301
Doutchin Zoulou	id=g:6735302
May Kilago	id=g:6735719
Zangon Mazoza	id=g:6735720
Toudoun Goal	id=g:6735721
Koukouyoua	id=g:6735723
Charouboutou	id=g:6735725
Gourkou Kouyoua	id=g:6735728
In-cha Roua	id=g:6735729
Barourou	id=g:6735730
May Râmi	id=g:6735731
May Sajé	id=g:6735732
Zangon Baourou	id=g:6735733
Zangon Laka	id=g:6735734
Yan Kalou Bougajé	id=g:6735735
Gourbébé	id=g:6735736
Zangon Kabda	id=g:6735737
Gaouna	id=g:6735755
Mékou	id=g:6735899
Kourkou	id=g:6735900
Saboua Malozan	id=g:6735901
Koûdoûn Wajé	id=g:6735903
Bouroum Bouroum	id=g:6736088
Dan Bouda Haoussa	id=g:6736494
Toudoun Kagoua	id=g:6736495
Machaya	id=g:6736496
Konèr	id=g:6736497
Gariga	id=g:6736498
Rouan Jigawa	id=g:6736499
Doutchin Koûra	id=g:6736500
Kourko	id=g:6736501
Mak'éra	id=g:6736502
Angoual Gao	id=g:6736503
Barawa Haoussa	id=g:6736504
Ganouâ	id=g:6736505
Barawa Bougajé	id=g:6736506
Awiwi Bougajé	id=g:6736507
Dan Mazourou	id=g:6736508
Garin Yérima	id=g:6736509
Karougoum	id=g:6736510
Issimouhou	id=g:6736511
Tassaou Bougajé	id=g:6736512
Bangaza Mikitanawa	id=g:6736513
Jé-ki	id=g:6736515
Zangon Moussa	id=g:6736517
Dan Banas	id=g:6736520
Achié	id=g:6736521
Zangounan Ichirnawa	id=g:6736522
Toudoun K'ofa	id=g:6736523
Kaori	id=g:6736524
Godo Bougajé	id=g:6736525
Bachania	id=g:6736526
Marékou	id=g:6736805
Angoual Doutchi	id=g:6736806
Godo Haoussa	id=g:6736807
Koré Akassa	id=g:6736808
Koré Elhadji	id=g:6736809
Koré	id=g:6736810
Internassa Bougajé	id=g:6736811
Doungou Boutou	id=g:6737083
Zangou Boutou	id=g:6737127
Massassak'a	id=g:6737256
Taramni Haoussa	id=g:6737257
Taramni Bougajé	id=g:6737258
Sanou	id=g:6737260
Tachéri	id=g:6737261
Ganawa	id=g:6737262
Koussou	id=g:6737263
Falé Falé	id=g:6737264
May Wando Madougou	id=g:6737265
Angoual Bâk'ô Bougajé	id=g:6737266
May Wando Bougajé	id=g:6737270
Ganawa Bougajé	id=g:6737637
Baïna-ka	id=g:6738653
Angoual Zangui	id=g:6738656
Makouassa ta Gabas	id=g:6738657
Baban Jibji	id=g:6738658
Katangou	id=g:6738659
Zangon Dachi	id=g:6738660
Magaria Tounkour	id=g:6738661
Baban K'ôrami	id=g:6738876
Zangon Saboua	id=g:6738877
Semen el Bagar	id=g:6739046
Garaourawa	id=g:6739047
Garin Dan Sawani	id=g:6739049
Rouan Sami	id=g:6739050
Majéma	id=g:6739051
Garin Mâlam	id=g:6739052
Rigal Koukoki	id=g:6739053
Angoual Biri	id=g:6739054
Garin Koublé	id=g:6739055
Garin Mâlam Iliassou	id=g:6739056
Koukoki	id=g:6739358
Angoual Fâroû	id=g:6739359
Yan Makaho	id=g:6739360
Kourfa Bougajé	id=g:6739361
Yan Kamawa	id=g:6739362
Zounkouda	id=g:6739363
Dan Kaora	id=g:6739364
Zangon Jan Birji	id=g:6739365
Zangon Kawari	id=g:6739366
Kâ-k'i Mani	id=g:6739367
Garin Dodo	id=g:6739368
Sabon Gari	id=g:6739369
Gamji Ali	id=g:6739370
Dinawa	id=g:6739371
Zangon Ilo	id=g:6739376
Sagui	id=g:6739377
Danéki Bougajé	id=g:6739643
Jarawa Yammâ	id=g:6739664
Jarawa Gabas	id=g:6739665
Koudouma Mahoutchi	id=g:6739666
Barawa Saboua	id=g:6739667
Marké Bougagé (Kaou)	id=g:6739668
Maramou Bougajé	id=g:6739669
Kirgui Haoussa	id=g:6739670
Matamey Bougajé	id=g:6739671
Angoual Mahalba	id=g:6739672
Saouni Haoussa	id=g:6739673
Saouni Bougajé	id=g:6739675
Bân-nâma	id=g:6739676
Mak'érawa	id=g:6739677
Dan Gouari	id=g:6739678
Ragana Haoussa	id=g:6739698
Yan Kitchissou	id=g:6739966
Dâd'in Kôwâ	id=g:6740142
Ragana Ban	id=g:6740143
May Kazaki	id=g:6740144
Garbou	id=g:6740145
Zakarawa	id=g:6740147
Angoual Bân-barami	id=g:6740148
Magaria Bou	id=g:6740180
Roukaché	id=g:6740181
Bagal	id=g:6740182
Gajéré	id=g:6740183
Kourni	id=g:6740185
Machémari	id=g:6740188
Wassawa	id=g:6740189
Marabis	id=g:6740190
Tâ-jaé	id=g:6743889
Gomba	id=g:6743890
Saba Toûloû	id=g:6743895
Gormey	id=g:6743896
Frankama	id=g:6743897
Roufao	id=g:6743898
Bélbélao	id=g:6744019
Angoual Biri	id=g:6744224
Koutouttouré	id=g:6744225
Samial Lafia	id=g:6744226
Kandamka	id=g:6744227
May Tagouayé	id=g:6744228
Rigal Gamey	id=g:6744229
Adamawa	id=g:6744230
Gota	id=g:6744231
Adamawa Gamey Dawa	id=g:6744232
Kouara	id=g:6744233
Tchala	id=g:6744235
Rounkouba	id=g:6744243
Samial Biro	id=g:6744244
Gourgouri	id=g:6744245
Galadimawa	id=g:6744246
Makiyâyi	id=g:6744247
Dawan Bayi	id=g:6744248
Nâ-tirjé	id=g:6744249
Goungara Lîmam	id=g:6744250
Boukou	id=g:6744251
Goungara Abara	id=g:6744252
Magaria Goulou	id=g:6744377
Moursougounou	id=g:6744378
Zambarawa	id=g:6744379
Amanga	id=g:6744411
Kokotaou	id=g:6744648
Idon Bissa	id=g:6744649
Sabar	id=g:6744650
Bountou	id=g:6744651
Yéloua	id=g:6744910
Angoual Kiria	id=g:6745065
Birjîn Baba	id=g:6745066
Birjîn Zaouré	id=g:6745067
Kourké	id=g:6745068
Danana Haoussa	id=g:6745069
Danana Bougajé	id=g:6745070
Halbaou	id=g:6745071
Kamé	id=g:6745072
Zané	id=g:6745073
Kirgui Bougajé	id=g:6745074
Oun-wâlâ	id=g:6745075
Foulanin Louga	id=g:6745077
Kalgo	id=g:6745078
Maguirami	id=g:6745079
Zagawa Chémékou	id=g:6745080
Halbawa Bougajé	id=g:6745081
Kirou Bougage	id=g:6745082
Daré	id=g:6745083
Halbawa Sofoua	id=g:6745086
Yaouri	id=g:6745087
Nâ-fouta	id=g:6745089
Tchédia	id=g:6745091
Marké	id=g:6745092
Arda	id=g:6745178
Koufassou	id=g:6745371
Kolfao Bougajé	id=g:6745372
Hakini	id=g:6745373
Karam	id=g:6745374
Kourfoua	id=g:6745375
Dan Badada	id=g:6745376
Rigal Madata	id=g:6745377
Angoual Dawa	id=g:6745648
Angoual Mâlam Jatao	id=g:6745649
Garin Gao	id=g:6745650
Dan Bâk'ô Saboua	id=g:6745651
Doukoum Doukoum ta Yammâ	id=g:6745652
Artey	id=g:6745653
Artey Bougajé	id=g:6745654
Bawada	id=g:6745655
Gourey	id=g:6745656
Koûkâl Mékia	id=g:6745657
Bandé	id=g:6745658
Dan Kolé	id=g:6745659
Zagawa Dan Kolé	id=g:6745782
Garin Yassey	id=g:6745783
Gomba Bougajé	id=g:6745784
Angoual Abara	id=g:6745785
Zangounnan Guertaou	id=g:6745786
K'ôrama ta Gabas	id=g:6745787
Guertaou	id=g:6745788
Zagawa	id=g:6745789
Galadimawa	id=g:6745790
Doundou	id=g:6745791
Doukoum Doukoum ta Gabas	id=g:6745792
Zangounan Zagawa	id=g:6745793
Doundou	id=g:6745794
Gomba Saboua	id=g:6745795
Massabka	id=g:6745796
Nâ-fouta	id=g:6745797
Yan Koublé	id=g:6745798
Rigal Ardo Hambou	id=g:6745799
K'ôrama	id=g:6745800
K'ôrama	id=g:6745801
Kournangui	id=g:6745802
Rouan Sabara	id=g:6745803
Dossano	id=g:6745804
Makad'âri	id=g:6745805
Tossoro	id=g:6745806
Chomatanga	id=g:6745807
Dan Hountoua	id=g:6745808
Dan Hountoua	id=g:6745809
Toudoun Jamous	id=g:6745810
Kawari	id=g:6745811
Bak'al K'afa	id=g:6745814
Garin Gona	id=g:6745815
Gamba Bougajé	id=g:6745816
Zangon Mazân Wajé	id=g:6745817
I-n-wâlâ	id=g:6745818
Rigal Ardo Jéji	id=g:6745819
Dan Garéwa	id=g:6745820
Dan Katchao	id=g:6745821
Garin Mata	id=g:6745822
Gomba Haoussa	id=g:6745823
Angoual Lîmam	id=g:6745824
Kounkourey	id=g:6745825
Angoual Tarou	id=g:6745826
Garin Gourgou	id=g:6745827
Baranga Léko	id=g:6745828
Barkonoji	id=g:6745829
Matankari	id=g:6745830
Rigal Ardo Dogari	id=g:6745831
Angoual Toudou	id=g:6745832
Angoual Tanko	id=g:6745833
Sabon Gari	id=g:6745834
Dan Bâ-nâma	id=g:6745835
Kâ yoto	id=g:6745836
Chafi	id=g:6745838
Karki Néino	id=g:6745839
Garaké	id=g:6745841
Kassari	id=g:6745842
