Ntambu	id=g:900486
Mtirizi Protected Forest Area	id=g:905610
Mtirizi	id=g:905611
Mtipwazi	id=g:905612
Mtimbasonje	id=g:905613
Mtimawaranda	id=g:905614
Mtikila	id=g:905615
Mtika	id=g:905616
Mthengomwacha	id=g:905617
Mteyo	id=g:905618
Mteya	id=g:905619
Mteu	id=g:905620
Mtetezi Dam	id=g:905621
Mtetezi	id=g:905622
Mtengowalila	id=g:905623
Mtengo	id=g:905624
Mtendeshi	id=g:905625
Mtembwe	id=g:905626
Mtembalibwe	id=g:905627
Mteleshi	id=g:905628
Mtela	id=g:905629
Mtekeza	id=g:905630
Mtekama	id=g:905631
Mtaya	id=g:905632
Mtavu	id=g:905633
Mtapira	id=g:905634
Mtapa	id=g:905635
Mtanta	id=g:905636
Mtanga Hill	id=g:905637
Mtanga	id=g:905638
Mtando	id=g:905639
Mtande	id=g:905640
Mtande	id=g:905641
Mtanda	id=g:905642
Mtamga	id=g:905643
Mtamfu	id=g:905644
Mtambe	id=g:905645
Mtambasancha	id=g:905646
Mtamba	id=g:905647
Mtamba	id=g:905648
Mtamba	id=g:905649
Mtalimanja	id=g:905650
Mtalika	id=g:905651
Mtalika	id=g:905652
Mtaliakachi	id=g:905653
Mtali	id=g:905654
Mtale	id=g:905655
Mtalalika	id=g:905656
Mswishi	id=g:905657
Mswema	id=g:905658
Mswebe	id=g:905659
Mswao	id=g:905660
Msuzi School	id=g:905661
Msuzi	id=g:905662
Msuruko	id=g:905663
Msunguzi	id=g:905664
Msumbi Mbawe	id=g:905665
Msumbazi	id=g:905666
Msumani	id=g:905667
Msukwala	id=g:905668
Msuka	id=g:905669
Msosoka Hills	id=g:905670
Msosoka	id=g:905671
Msoro Mission	id=g:905672
Msoro	id=g:905673
Msonga	id=g:905674
Msondo	id=g:905675
Msomani	id=g:905676
Msolomoko	id=g:905677
Msololo	id=g:905678
Msolola	id=g:905679
Msokoni	id=g:905680
Msitu	id=g:905681
Msitu	id=g:905682
Msitimali	id=g:905683
Msiri	id=g:905684
Msipazi	id=g:905685
Msinkila	id=g:905686
Msinja	id=g:905687
Msinga	id=g:905688
Msindama	id=g:905689
Msidza	id=g:905690
Mshawa	id=g:905691
Mshawa	id=g:905692
Mshawa	id=g:905693
Mshawa	id=g:905694
Mshashu	id=g:905695
Mshampunda	id=g:905696
Mshamba	id=g:905697
Mshalira School	id=g:905698
Msesezi	id=g:905699
Msesa	id=g:905700
Msenza Hill	id=g:905701
Msengule	id=g:905702
Msengerezi	id=g:905703
Msenga	id=g:905704
Msemphe	id=g:905705
Msembe	id=g:905706
Mselele	id=g:905707
Msekere Agricultural Station	id=g:905708
Msekera	id=g:905709
Msekera	id=g:905710
Mseche	id=g:905711
Msanzara	id=g:905712
Msangwa	id=g:905713
Msangu	id=g:905714
Msangazi	id=g:905715
Msanga	id=g:905716
Msanga	id=g:905717
Msanga	id=g:905718
Msandili Native Reserve Number I	id=g:905719
Msandile Agricultural Station	id=g:905720
Msandile	id=g:905721
Msambazi	id=g:905722
Msalungo	id=g:905723
Msalu	id=g:905724
Msaliwa	id=g:905725
Msale	id=g:905726
Msala Hill	id=g:905727
Msala	id=g:905728
Msakula	id=g:905729
Msakanya	id=g:905730
Msakaminga	id=g:905731
Msakalala	id=g:905732
Msajemwa	id=g:905733
Msa	id=g:905734
Mrima	id=g:905735
Mrazi	id=g:905736
Mpyanabwalya	id=g:905737
Mpyana	id=g:905738
Mpyamanse	id=g:905739
Mpweta	id=g:905740
Mpwashi	id=g:905741
Mpwanchi	id=g:905742
Mpuzwa	id=g:905743
Mpuwe	id=g:905744
Mpusu	id=g:905745
Mpusa	id=g:905746
Mpupwa	id=g:905747
Mpupushi	id=g:905748
Mpupulwa	id=g:905749
Mpupo	id=g:905750
Mpupa	id=g:905751
Mpupa	id=g:905752
Mpunza	id=g:905753
Mpungu	id=g:905754
Mpungu	id=g:905755
Mpunga	id=g:905756
Mpunga	id=g:905757
Mpundwe	id=g:905758
Mpundu	id=g:905759
Mpunde	id=g:905760
Mpunda	id=g:905761
Mpunda	id=g:905762
Mpumputa	id=g:905763
Mpumba	id=g:905764
Mpumba	id=g:905765
Mpumba	id=g:905766
Mpulumba	id=g:905767
Mpululwe	id=g:905768
Mpuluki	id=g:905769
Mpuluki	id=g:905770
Mpuluke	id=g:905771
Mpulaushi	id=g:905772
Mpulanya	id=g:905773
Mpulangili	id=g:905774
Mpulamusenga	id=g:905775
Mpulakasenga	id=g:905776
Mpula	id=g:905777
Mpula	id=g:905778
Mpuka	id=g:905779
Mpuka	id=g:905780
Mpoto	id=g:905781
Mposi	id=g:905782
Mposa	id=g:905783
Mpopwa	id=g:905784
Mpopo	id=g:905785
Mponogolo School	id=g:905786
Mpongwe Mission	id=g:905787
Mpongwe	id=g:905788
Mpongwe	id=g:905789
Mpongwe	id=g:905790
Mpongwe	id=g:905791
Mpongolo	id=g:905792
Mpongolo	id=g:905793
Mpongo	id=g:905794
Mpongo	id=g:905795
Mpondo	id=g:905796
Mpondo	id=g:905797
Mponda	id=g:905798
Mponda	id=g:905799
Mponda	id=g:905800
Mpomwa Protected Forest Area	id=g:905801
Mpomwa	id=g:905802
Mpomwa	id=g:905803
Mpomwa	id=g:905804
Mpompo	id=g:905805
Mpombonya	id=g:905806
Mpombo	id=g:905807
Mpomba	id=g:905808
Mpoma	id=g:905809
Mpolowa	id=g:905810
Mpolota	id=g:905811
Mpolomombo	id=g:905812
Mpoko	id=g:905813
Mpoko	id=g:905814
Mpoko	id=g:905815
Mpoka	id=g:905816
Mpoka	id=g:905817
Mpofu	id=g:905818
Mplembe	id=g:905819
Mpita	id=g:905820
Mpita	id=g:905821
Mpiri	id=g:905822
Mpintwa	id=g:905823
Mpini	id=g:905824
Mpingozi	id=g:905825
Mpinga	id=g:905826
Mpindira	id=g:905827
Mpindi	id=g:905828
Mpinda	id=g:905829
Mpimpa	id=g:905830
Mpimbu	id=g:905831
Mpimbizi	id=g:905832
Mpimbi	id=g:905833
Mpimbi	id=g:905834
Mpima Mission	id=g:905835
Mpimabunga	id=g:905836
Mpilwe	id=g:905837
Mpili	id=g:905838
Mpili	id=g:905839
Mpikwa	id=g:905840
Mpikwa	id=g:905841
Mpikwa	id=g:905842
Mpika District	id=g:905843
Mpika Boma Protected Forest Area	id=g:905844
Mpika	id=g:905845
Mpika	id=g:905846
Mpika	id=g:905847
Mpigwa	id=g:905848
Mpidi	id=g:905849
Mpianakunda	id=g:905850
Mphofu	id=g:905851
Mphampha	id=g:905852
Mphaisha	id=g:905853
Mpezeni	id=g:905854
Mpetouki	id=g:905855
Mpete	id=g:905856
Mpete	id=g:905857
Mpetauke	id=g:905858
Mpetauke	id=g:905859
Mpetauke	id=g:905860
Mpeta	id=g:905861
Mpeta	id=g:905862
Mpeta	id=g:905863
Mpesi	id=g:905864
Mpera	id=g:905865
Mpepo	id=g:905866
Mpepo	id=g:905867
Mpepa	id=g:905868
Mpepa	id=g:905869
Mpenya	id=g:905870
Mpeni	id=g:905871
Mpengaula	id=g:905872
Mpendeka	id=g:905873
Mpempele	id=g:905874
Mpemba Hill	id=g:905875
Pemba	id=g:905876
Mpemba	id=g:905877
Mpelembe School	id=g:905878
Mpelabusi Farm	id=g:905879
Mpazo	id=g:905880
Mpazangwe	id=g:905881
Mpayawanthu	id=g:905882
Mpatisha	id=g:905883
Mpati	id=g:905884
Mpataukwe	id=g:905885
Mpatamatu	id=g:905886
Mpatamatu	id=g:905887
Mpatamato Hills	id=g:905888
Mpatamato	id=g:905889
Mpata Hills	id=g:905890
Mupata Gorge	id=g:905891
Mpata Gorge	id=g:905892
Mpata	id=g:905893
Mpata	id=g:905894
Mpata	id=g:905895
Mpata	id=g:905896
Mpasu	id=g:905897
Mpashi	id=g:905898
Mpasha	id=g:905899
Mpase	id=g:905900
Mparaza	id=g:905901
Mpara	id=g:905902
Mpape Friday	id=g:905903
Mpapapilima	id=g:905904
Mpapa	id=g:905905
Mpanza	id=g:905906
Mpanta Point	id=g:905907
Mpanta	id=g:905908
Mpanshya	id=g:905909
Mpanshya	id=g:905910
Mpansha Hill	id=g:905911
Mpanje Hill	id=g:905912
Mpanie	id=g:905913
Mpangwe Hills	id=g:905914
Mpangwe	id=g:905915
Mpangwe	id=g:905916
Mpangwe	id=g:905917
Mpangwe	id=g:905918
Mpangwa	id=g:905919
Mpanguru	id=g:905920
Mpangula	id=g:905921
Mpangu	id=g:905922
Mpango	id=g:905923
Mpango	id=g:905924
Mpango	id=g:905925
Mpango	id=g:905926
Mpange	id=g:905927
Mpangala	id=g:905928
Mpangala	id=g:905929
Mpanga	id=g:905930
Mpando	id=g:905931
Mpando	id=g:905932
Mpandika	id=g:905933
Mpande Hills	id=g:905934
Mpande	id=g:905935
Mpande	id=g:905936
Mpande	id=g:905937
Mpande	id=g:905938
Mpande	id=g:905939
Mpande	id=g:905940
Mpande	id=g:905941
Mpande	id=g:905942
Mpande	id=g:905943
Mpande	id=g:905944
Mpande	id=g:905945
Mpande	id=g:905946
Mpande	id=g:905947
Mpande	id=g:905948
Mpandapanda	id=g:905949
Mpanda Hills	id=g:905950
Mpanda	id=g:905951
Mpanda	id=g:905952
Mpanda	id=g:905953
Mpanda	id=g:905954
Mpanda	id=g:905955
Mpanangule	id=g:905956
Mpamule	id=g:905957
Mpampa	id=g:905958
Mpambeni	id=g:905959
Mpambeni	id=g:905960
Mpamba School	id=g:905961
Mpamba	id=g:905962
Mpamba	id=g:905963
Mpamba	id=g:905964
Mpamba	id=g:905965
Mpamba	id=g:905966
Mpamba	id=g:905967
Mpama	id=g:905968
Mpalusenga	id=g:905969
Mpalo	id=g:905970
Mpali	id=g:905971
Mpalausenga	id=g:905972
Mpalapata Hills	id=g:905973
Mpalapata	id=g:905974
Mpalapala	id=g:905975
Mpalapala	id=g:905976
Mpalala	id=g:905977
Mpalala	id=g:905978
Mpala	id=g:905979
Mpakani	id=g:905980
Mpafya	id=g:905981
Mozyuni	id=g:905982
Moyo	id=g:905983
Moyo	id=g:905984
Moyo	id=g:905985
Moyireka	id=g:905986
Moya	id=g:905987
Moya	id=g:905988
Mowenje	id=g:905989
Mowani	id=g:905990
Mowa	id=g:905991
Mouzi	id=g:905992
Mount Kennedy	id=g:905993
Mount Eugenia	id=g:905994
Motomoto	id=g:905995
Moto	id=g:905996
Moti	id=g:905997
Mota	id=g:905998
Mota	id=g:905999
Mosunga	id=g:906000
Mosi-Oa-Tunya National Park No. 17	id=g:906001
Mosi Chingamba	id=g:906002
Moshoba	id=g:906003
Moshi Rest Camp	id=g:906004
Moshi	id=g:906005
Moses Mulilo	id=g:906006
Moses Mpili	id=g:906007
Moses Chiwone	id=g:906008
Moseni	id=g:906009
Mose	id=g:906010
Mosalankosa	id=g:906011
Mosaka	id=g:906012
Mosa Hill	id=g:906013
Morton Muselo	id=g:906014
Morton Chisulu	id=g:906015
Morris Mwape	id=g:906016
Morris Indakanka	id=g:906017
Morozi	id=g:906018
Mornavale	id=g:906019
Moridanji	id=g:906020
Morgenstar	id=g:906021
Mopolota	id=g:906022
Mopala	id=g:906023
Mopaela	id=g:906024
Moowa	id=g:906025
Moota	id=g:906026
The Moorings	id=g:906027
Moonzwe School	id=g:906028
Moongo	id=g:906029
Moonga	id=g:906030
Moomba School	id=g:906031
Moolo	id=g:906032
Mooli	id=g:906033
Moola	id=g:906034
Moola	id=g:906035
Mookamunga	id=g:906036
Mooka	id=g:906037
Mooka	id=g:906038
Monze-Pemba Intensive Conservation Area	id=g:906039
Monze Forest	id=g:906040
Monze Donga	id=g:906041
Monze District	id=g:906042
Monze	id=g:906043
Monze	id=g:906044
Monze	id=g:906045
Monte Bello	id=g:906046
Monkoyo	id=g:906047
Monica	id=g:906048
Moni	id=g:906049
Moni	id=g:906050
Mongwe	id=g:906051
Mongu District	id=g:906052
Mongu	id=g:906053
Mongu	id=g:906054
Mongu	id=g:906055
Mongoza	id=g:906056
Mongonje	id=g:906057
Mongola	id=g:906058
Mongo	id=g:906059
Monge	id=g:906060
Monga School	id=g:906061
Monga Chifunuka	id=g:906062
Monga	id=g:906063
Monga	id=g:906064
Monga	id=g:906065
Monga	id=g:906066
Monga	id=g:906067
Monga	id=g:906068
Monga	id=g:906069
Monga	id=g:906070
Monga	id=g:906071
Monga	id=g:906072
Monga	id=g:906073
Monga	id=g:906074
Monga	id=g:906075
Moneen	id=g:906076
Mondomona	id=g:906077
Mondola	id=g:906078
Mondo	id=g:906079
Mondo	id=g:906080
Monde Sikamwi	id=g:906081
Monde Lake	id=g:906082
Monde	id=g:906083
Monde	id=g:906084
Monde	id=g:906085
Monde	id=g:906086
Monde	id=g:906087
Monde	id=g:906088
Monde	id=g:906089
Mondake	id=g:906090
Mondaka	id=g:906091
Monce	id=g:906092
Momo	id=g:906093
Mombwi	id=g:906094
Mombwe	id=g:906095
Mombosi	id=g:906096
Mombo School	id=g:906097
Mombola	id=g:906098
Mombo	id=g:906099
Mombo	id=g:906100
Mombo	id=g:906101
Mombe Ulila	id=g:906102
Mombe Ulila	id=g:906103
Mombe	id=g:906104
Momba School	id=g:906105
Momba	id=g:906106
Momba	id=g:906107
Momba	id=g:906108
Momba	id=g:906109
Momba	id=g:906110
Momba	id=g:906111
Momba	id=g:906112
Momba	id=g:906113
Momba	id=g:906114
Momba	id=g:906115
Momba	id=g:906116
Moma	id=g:906117
Molushi	id=g:906118
Moluka	id=g:906119
Molombaka	id=g:906120
Mololo	id=g:906121
Molodzera	id=g:906122
Molo	id=g:906123
Molisa	id=g:906124
Molilo	id=g:906125
Molika	id=g:906126
Moli	id=g:906127
Mole-Kombe	id=g:906128
Moleki	id=g:906129
Molaza	id=g:906130
Mola	id=g:906131
Mokwaes Mafulo	id=g:906132
Mokwae Nolyanga	id=g:906133
Mokulumalwa	id=g:906134
Mokulu	id=g:906135
Mokola	id=g:906136
Mokanelamo	id=g:906137
Mokamba	id=g:906138
Mokabae	id=g:906139
Moka	id=g:906140
Moka	id=g:906141
Moka	id=g:906142
Moiya	id=g:906143
Mofwe	id=g:906144
Mofu	id=g:906145
Mofu	id=g:906146
Moemba Falls	id=g:906147
Moemba	id=g:906148
Mocha Koma	id=g:906149
Mobwa Dambo	id=g:906150
Moboshi	id=g:906151
Mobola School	id=g:906152
Mobola	id=g:906153
Mobola	id=g:906154
Mobi	id=g:906155
Mobeshi	id=g:906156
Mobeshi	id=g:906157
Mobe	id=g:906158
Moba	id=g:906159
Moba	id=g:906160
Mnukwa	id=g:906161
Mnukwa	id=g:906162
Mnthanzi	id=g:906163
Mnsunguzi	id=g:906164
Mnolo	id=g:906165
Mnkwinda	id=g:906166
Mnjancha	id=g:906167
Mnina	id=g:906168
Mngona	id=g:906169
Mnganga	id=g:906170
Mnemano	id=g:906171
Mnchembe	id=g:906172
Mnavyavya	id=g:906173
Mnasangani	id=g:906174
Mnanole	id=g:906175
Mmpolunje	id=g:906176
Mlungavikra	id=g:906177
Mlunga	id=g:906178
Mlozi	id=g:906179
Mlonveni	id=g:906180
Mlomfi	id=g:906181
Mlombozi	id=g:906182
Mlombe	id=g:906183
Mlolo	id=g:906184
Mlolo	id=g:906185
Mloba	id=g:906186
Mlipa	id=g:906187
Mlimba	id=g:906188
Mlilioweni	id=g:906189
Mlila	id=g:906190
Mleya	id=g:906191
Mlenje	id=g:906192
Mlenga	id=g:906193
Mlembe	id=g:906194
Mlawi	id=g:906195
Mlanje	id=g:906196
Mlangeni	id=g:906197
Mkwesi Hill	id=g:906198
Mkwesa	id=g:906199
Mkweri	id=g:906200
Mkwera	id=g:906201
Mkwekwesha	id=g:906202
Mkweke	id=g:906203
Mkweche	id=g:906204
Mkawe Hill	id=g:906205
Mkwawa Hill	id=g:906206
Mkware	id=g:906207
Mkwamba	id=g:906208
Mkwama	id=g:906209
Mkwaira	id=g:906210
Mkuza	id=g:906211
Mkuwaila	id=g:906212
Mkuvula	id=g:906213
Mkusie	id=g:906214
Mkushi Stream	id=g:906215
Mkushi River Hotel	id=g:906216
Mkushi River	id=g:906217
Mkushi Intensive Conservation Area	id=g:906218
Mkushi District	id=g:906219
Mkushi	id=g:906220
Mkushi	id=g:906221
Mkusa	id=g:906222
Mkuru	id=g:906223
Mkunku	id=g:906224
Mkunda	id=g:906225
Mkumu	id=g:906226
Mkumpha	id=g:906227
Mkumpa	id=g:906228
Mkumpa	id=g:906229
Mkum Ngombe	id=g:906230
Mkumbutu	id=g:906231
Mkulungwe Ridge	id=g:906232
Mkulukunyunga	id=g:906233
Mkuli	id=g:906234
Mkule School	id=g:906235
Mkule	id=g:906236
Mkulagi	id=g:906237
Mkukunya	id=g:906238
Mkuka	id=g:906239
Mkubwa	id=g:906240
Mkubu	id=g:906241
Mkowana	id=g:906242
Mkotwe	id=g:906243
Mkota	id=g:906244
Mkoso	id=g:906245
Mkopeka	id=g:906246
Mkope	id=g:906247
Mkopa	id=g:906248
Mkonkola	id=g:906249
Mkonje	id=g:906250
Mkondoluko	id=g:906251
Mkonda	id=g:906252
Mkomera	id=g:906253
Mkoma Hill	id=g:906254
Mkoma Farm	id=g:906255
Mkoma	id=g:906256
Mkoma	id=g:906257
Mkoma	id=g:906258
Mkoma	id=g:906259
Mkoma	id=g:906260
Mkoma	id=g:906261
Mkolama	id=g:906262
Mkokomo	id=g:906263
Mkoko	id=g:906264
Mkoko	id=g:906265
Mkoko	id=g:906266
Mkoko	id=g:906267
Mkoko	id=g:906268
Mkoka	id=g:906269
Mkoka	id=g:906270
Mkerosi	id=g:906271
Mkawati	id=g:906272
Mkata	id=g:906273
Mkasanga	id=g:906274
Mkapatila	id=g:906275
Mkanire	id=g:906276
Mkania	id=g:906277
Mkangazi	id=g:906278
Mkangaza Hill	id=g:906279
Mkangala	id=g:906280
Mkangala	id=g:906281
Mkande	id=g:906282
Mkandabwako	id=g:906283
Mkanda	id=g:906284
Mkanandu	id=g:906285
Mkambwa	id=g:906286
Mkambi	id=g:906287
Mkambi	id=g:906288
Mkamalwe	id=g:906289
M’kama	id=g:906290
Mkaka	id=g:906291
Mkachilenga	id=g:906292
Mjose Msiya	id=g:906293
Mjose	id=g:906294
Mjoro	id=g:906295
Mizenge	id=g:906296
Mize	id=g:906297
Mizambo	id=g:906298
Miyuni	id=g:906299
Miyonda	id=g:906300
Miyombo	id=g:906301
Miyomba	id=g:906302
Miyoba Nakayuwa	id=g:906303
Miyenje	id=g:906304
Miyengebwa	id=g:906305
Miyeba	id=g:906306
Miyambo	id=g:906307
Miwonde Hill	id=g:906308
Miwi	id=g:906309
Miwansi	id=g:906310
Miwanshi	id=g:906311
Miwale	id=g:906312
Mivwe	id=g:906313
Mivungu	id=g:906314
Mivula	id=g:906315
Mivula	id=g:906316
Miunga	id=g:906317
Miunga	id=g:906318
Miumbe Hill	id=g:906319
Miulwe	id=g:906320
Mitwe	id=g:906321
Mitwe	id=g:906322
Mitwa	id=g:906323
Mitupo	id=g:906324
Mitunta	id=g:906325
Mitumba Hill	id=g:906326
Mitumba	id=g:906327
Mitumba	id=g:906328
Mitulu	id=g:906329
Mitula	id=g:906330
Mitukutuku	id=g:906331
Mitukutu	id=g:906332
Mitubiri Farm	id=g:906333
Mituba	id=g:906334
Mitowa Pan	id=g:906335
Mitowa	id=g:906336
Mitondo	id=g:906337
Mitondo	id=g:906338
Mitondo	id=g:906339
Mitonda	id=g:906340
Mitolwe	id=g:906341
Mitoba	id=g:906342
Mitiandwa	id=g:906343
Mitete	id=g:906344
Miteta	id=g:906345
Mitenji	id=g:906346
Mitengu	id=g:906347
Mitengeni	id=g:906348
Mitenda	id=g:906349
Mitenda	id=g:906350
Mitenbo	id=g:906351
Mitembo	id=g:906352
Mitema	id=g:906353
Mitelembe	id=g:906354
Mitatu	id=g:906355
Mitanta	id=g:906356
Mitanshi	id=g:906357
Mitangi	id=g:906358
Mitanga	id=g:906359
Mitanga	id=g:906360
Mitanda	id=g:906361
Mitale	id=g:906362
Mitako	id=g:906363
Mitakata	id=g:906364
Mita Hills Dam	id=g:906365
Mita Hills	id=g:906366
Mitachi	id=g:906367
Mitaba	id=g:906368
Mita	id=g:906369
Miswa	id=g:906370
Miswa	id=g:906371
Misundu	id=g:906372
Misundu	id=g:906373
Misundo	id=g:906374
Misumba	id=g:906375
Misuku	id=g:906376
Mistilira	id=g:906377
Misoshi	id=g:906378
Misongwa	id=g:906379
Misombo	id=g:906380
Misiteli	id=g:906381
Misinji	id=g:906382
Misiasia	id=g:906383
Mishunawe	id=g:906384
Mishoro	id=g:906385
Mishoro	id=g:906386
Mishivi	id=g:906387
Mishishinga	id=g:906388
Mishishi	id=g:906389
Mishishi	id=g:906390
Mishipashi	id=g:906391
Mishinka	id=g:906392
Mishingo Lagoon	id=g:906393
Mishingo	id=g:906394
Mishila	id=g:906395
Mishi	id=g:906396
Mishek Mwanje	id=g:906397
Mishek Mambwe	id=g:906398
Mishangwa	id=g:906399
Misezamanja Hill	id=g:906400
Misewu	id=g:906401
Misewe	id=g:906402
Misero Hill	id=g:906403
Miserikota	id=g:906404
Misenzamanja Farm	id=g:906405
Misenga	id=g:906406
Misenga	id=g:906407
Misenga	id=g:906408
Misenga	id=g:906409
Misenga	id=g:906410
Misenga	id=g:906411
Miselo Lumanshia	id=g:906412
Miselo Luanshika	id=g:906413
Miselo Funga	id=g:906414
Misekese	id=g:906415
Misebe	id=g:906416
Misebe	id=g:906417
Mise	id=g:906418
Misasa	id=g:906419
Misasa	id=g:906420
Misasa	id=g:906421
Misasa	id=g:906422
Misankwa	id=g:906423
Misangwa Island	id=g:906424
Misangwa	id=g:906425
Misangwa	id=g:906426
Misangu	id=g:906427
Misamfu	id=g:906428
Misambo Protected Forest Area	id=g:906429
Misambo	id=g:906430
Misala	id=g:906431
Misala	id=g:906432
Misakalala	id=g:906433
Misakalala	id=g:906434
Misakalala	id=g:906435
Misakalala	id=g:906436
Misakalala	id=g:906437
Misaka	id=g:906438
Misaba	id=g:906439
Mirumi	id=g:906440
Mirumbi	id=g:906441
Mirumbi	id=g:906442
Miroso	id=g:906443
Miritan	id=g:906444
Mirimbo	id=g:906445
Mirangu	id=g:906446
Miputu Hills	id=g:906447
Miputu Forest	id=g:906448
Miputu	id=g:906449
Miputu	id=g:906450
Mipunga	id=g:906451
Mipundu	id=g:906452
Mipulwe	id=g:906453
Mipopo	id=g:906454
Mipopaulu	id=g:906455
Mipondo	id=g:906456
Mipondo	id=g:906457
Mipomba	id=g:906458
Mipili	id=g:906459
Mipayi	id=g:906460
Mipango	id=g:906461
Mipando Chita	id=g:906462
Mipalamba	id=g:906463
Mipa	id=g:906464
Miozi	id=g:906465
Mionshi	id=g:906466
Minzi	id=g:906467
Minyoyi	id=g:906468
Minyongi	id=g:906469
Minyombe	id=g:906470
Minyomba	id=g:906471
Minyayo	id=g:906472
Minyau	id=g:906473
Minya	id=g:906474
Minushi	id=g:906475
Minunga	id=g:906476
Minumbi	id=g:906477
Minswa Island	id=g:906478
Minsundu	id=g:906479
Minsundu	id=g:906480
Minsundu	id=g:906481
Minsosyi	id=g:906482
Minshinshi	id=g:906483
Minshinda	id=g:906484
Minoncoi	id=g:906485
Minkoyo	id=g:906486
Minkonka	id=g:906487
Minkonka	id=g:906488
Minko	id=g:906489
Minjongwe	id=g:906490
Minjenje	id=g:906491
Minitimbi	id=g:906492
Mininga	id=g:906493
Minibinga	id=g:906494
Mingomba	id=g:906495
Mingomba	id=g:906496
Mingomba	id=g:906497
Minge	id=g:906498
Minga Protected Forest Area	id=g:906499
Minga Mission	id=g:906500
Minga Forest Station	id=g:906501
Minga	id=g:906502
Minga	id=g:906503
Minembo	id=g:906504
Minembo	id=g:906505
Minemba	id=g:906506
Minemano	id=g:906507
Minechipeta	id=g:906508
Mindolo Mission	id=g:906509
Mindolo Halt	id=g:906510
Mindolo Dam	id=g:906511
Mindolo	id=g:906512
Mindolo	id=g:906513
Mindolo	id=g:906514
Minango	id=g:906515
Minande	id=g:906516
Minambo	id=g:906517
Mimpolombo	id=g:906518
Mimpilwe	id=g:906519
Mimosa	id=g:906520
Mimkuru	id=g:906521
Mimbulu	id=g:906522
Mimbulu	id=g:906523
Mimbulu	id=g:906524
Mimbulu	id=g:906525
Mimbulu	id=g:906526
Mimbule	id=g:906527
Mimbayakana	id=g:906528
Mima	id=g:906529
Milyoti Game Guard Camp	id=g:906530
Milyoni	id=g:906531
Milungu	id=g:906532
Milungu	id=g:906533
Milunga Hill	id=g:906534
Milunga	id=g:906535
Milunga	id=g:906536
Milundu	id=g:906537
Milumbu	id=g:906538
Milumbe Hill	id=g:906539
Milulu	id=g:906540
Milulu	id=g:906541
Milulu	id=g:906542
Milulu	id=g:906543
Milulu	id=g:906544
Milulu	id=g:906545
Milulu	id=g:906546
Milulu	id=g:906547
Milulu	id=g:906548
Milulu	id=g:906549
Milulu	id=g:906550
Milulu	id=g:906551
Milulu	id=g:906552
Milule	id=g:906553
Milukutu	id=g:906554
Miluko	id=g:906555
Milubula	id=g:906556
Milu	id=g:906557
Milowelowe	id=g:906558
Miloswe	id=g:906559
Miloswe	id=g:906560
Miloso	id=g:906561
Miloso	id=g:906562
Miloshi	id=g:906563
Milopa	id=g:906564
Milopa	id=g:906565
Milongwe	id=g:906566
Milongo	id=g:906567
Milonge	id=g:906568
Milonga	id=g:906569
Milonfe	id=g:906570
Milonda	id=g:906571
Milomwe	id=g:906572
Milomo	id=g:906573
Milomo	id=g:906574
Milomfwe Falls	id=g:906575
Milomfi	id=g:906576
Milomfi	id=g:906577
Milomfi	id=g:906578
Milombwe	id=g:906579
Milombwe	id=g:906580
Milombwe	id=g:906581
Milombwe	id=g:906582
Milombwe	id=g:906583
Milombwa	id=g:906584
Milomboyi	id=g:906585
Milole	id=g:906586
Miloke	id=g:906587
Miloke	id=g:906588
Miloji	id=g:906589
Million Matawu	id=g:906590
Millberg	id=g:906591
Milingo	id=g:906592
Milindi	id=g:906593
Milindi	id=g:906594
Milimo	id=g:906595
Milimbo	id=g:906596
Milimba	id=g:906597
Milima	id=g:906598
Milima	id=g:906599
Mililwe	id=g:906600
Mili	id=g:906601
Mileshi	id=g:906602
Milenji	id=g:906603
Milenje	id=g:906604
Milengu	id=g:906605
Milenge	id=g:906606
Milenge	id=g:906607
Milenge	id=g:906608
Milembo Hills	id=g:906609
Milembo	id=g:906610
Milembo	id=g:906611
Milembe	id=g:906612
Milele	id=g:906613
Milebi Hill	id=g:906614
Milanzi	id=g:906615
Milanzi	id=g:906616
Milanja	id=g:906617
Milangwa	id=g:906618
Milangu	id=g:906619
Milanga	id=g:906620
Milandu	id=g:906621
Milandu	id=g:906622
Milandu	id=g:906623
Milandu	id=g:906624
Milando	id=g:906625
Milambo	id=g:906626
Milambo	id=g:906627
Milambo	id=g:906628
Milambo	id=g:906629
Milamba	id=g:906630
Mikwali	id=g:906631
Mikwala	id=g:906632
Mikwa	id=g:906633
Mikwa	id=g:906634
Mikwa	id=g:906635
Mikuwi	id=g:906636
Mikuta	id=g:906637
Mikuswe	id=g:906638
Mikunsa	id=g:906639
Mikunku	id=g:906640
Mikunku	id=g:906641
Mikunku	id=g:906642
Mikunku	id=g:906643
Mikunku	id=g:906644
Mikunka	id=g:906645
Mikunda	id=g:906646
Mikume	id=g:906647
Mikumbe	id=g:906648
Mikula	id=g:906649
Mikuku	id=g:906650
Mikubi	id=g:906651
Mikua	id=g:906652
Mikowe	id=g:906653
Mikosa	id=g:906654
Mikosa	id=g:906655
Mikonka	id=g:906656
Mikondo	id=g:906657
Mikonda	id=g:906658
Mikonaulo	id=g:906659
Mikomfwa	id=g:906660
Mikolo	id=g:906661
Mikilingi	id=g:906662
Mikenga	id=g:906663
Mikelo	id=g:906664
Mikanso	id=g:906665
Mikanda	id=g:906666
Mikalu	id=g:906667
