Hogenweg	id=g:2795582
Clisore	id=g:2800250
Clipet	id=g:2800251
Clicotia	id=g:2800252
Bois de Clermont	id=g:2800253
Clermont	id=g:2800254
Clermont	id=g:2800255
Clermont	id=g:2800256
Clermont	id=g:2800257
Clermont	id=g:2800258
Clermont	id=g:2800259
Clermont	id=g:2800260
Clermaie	id=g:2800261
Clerheid	id=g:2800262
Clemenshoek	id=g:2800263
Clefay	id=g:2800264
Clef	id=g:2800265
Cleetbos	id=g:2800266
Bois de Cléchamp	id=g:2800267
Cléal	id=g:2800268
Clavier	id=g:2800269
Clavier	id=g:2800270
Bois de Clavia Crimont	id=g:2800271
Clavia	id=g:2800272
Taille du Clavet-Chêne	id=g:2800273
Clarisse	id=g:2800274
Claquedent	id=g:2800275
Claminforge	id=g:2800276
Bois des Clairs Chênes	id=g:2800277
Claire Haie	id=g:2800278
Claire Fontaine	id=g:2800279
Clairefontaine	id=g:2800280
Claire Fange	id=g:2800281
Clair Bois	id=g:2800282
Ferme Claffanes	id=g:2800283
Clachoire	id=g:2800284
Ferme Clac Bois	id=g:2800285
Clabecq	id=g:2800286
Clabecq	id=g:2800287
Cité Cockerill	id=g:2800288
Bois Ciroux	id=g:2800289
Ciply	id=g:2800290
Ciply	id=g:2800291
Ciplet	id=g:2800292
Ciplet	id=g:2800293
Cintrijn	id=g:2800294
Cinquant	id=g:2800295
Cinq Épines	id=g:2800296
Bois de Ciney	id=g:2800297
Ciney	id=g:2800298
Ciney	id=g:2800299
Cierreux	id=g:2800300
Ciergnon	id=g:2800301
Ciergnon	id=g:2800302
Cielle	id=g:2800303
Cicindria	id=g:2800304
Bois du Chy	id=g:2800305
Bois Chutée	id=g:2800306
Choviompré	id=g:2800307
Choupère	id=g:2800308
Fontaine du Chou	id=g:2800309
Chorlet	id=g:2800310
Choque	id=g:2800311
Choorstraatbeek	id=g:2800312
Chokier	id=g:2800313
Chokier	id=g:2800314
Chôdes	id=g:2800315
Choassnaye	id=g:2800316
Chivremont	id=g:2800317
Chiversoux	id=g:2800318
Forêt de Chiny	id=g:2800319
Chiny	id=g:2800320
Chiny	id=g:2800321
Chinelle	id=g:2800322
Bois du Chincul	id=g:2800323
Chîmonti	id=g:2800324
Chimay	id=g:2800325
Chimay	id=g:2800326
Chifontaine	id=g:2800327
Chièvres	id=g:2800328
Chièvres	id=g:2800329
Chevroumont	id=g:2800331
Chevrouheid	id=g:2800332
Chevron	id=g:2800333
Chevron	id=g:2800334
Ferme des Chèvres	id=g:2800335
Chevofosse	id=g:2800337
Chevetogne	id=g:2800338
Chevetogne	id=g:2800339
Chevesnes	id=g:2800340
Chevenia	id=g:2800341
Chevemont	id=g:2800342
Bois de Chevaudos	id=g:2800343
Chevaudos	id=g:2800344
Chevauchoir	id=g:2800345
Bois de Chevaly	id=g:2800346
Cheval de Bois	id=g:2800347
Bois Chétifs-Monts	id=g:2800348
Chestion	id=g:2800349
Bois de Chessonfosse	id=g:2800350
Ruisseau de Chessis	id=g:2800351
Chession	id=g:2800352
Chession	id=g:2800353
Cheslez	id=g:2800354
Cheslé	id=g:2800355
Bois de Chesaut	id=g:2800356
Chertal	id=g:2800357
Ferme de Chermont	id=g:2800358
Cherhal	id=g:2800359
Chercq	id=g:2800360
Chercq	id=g:2800361
Cherau	id=g:2800362
Cheratte	id=g:2800363
Cheratte	id=g:2800364
Cherain	id=g:2800365
Cherain	id=g:2800366
Chéoux	id=g:2800367
Chenu	id=g:2800368
Chensée	id=g:2800369
Chenoy	id=g:2800370
Ferme du Chenois	id=g:2800371
Bois le Chenois	id=g:2800372
Bois du Chenois	id=g:2800373
Bois du Chenois	id=g:2800374
Chenois	id=g:2800375
Chenois	id=g:2800376
Chenois	id=g:2800377
Chenois	id=g:2800378
Chenogne	id=g:2800379
Chennerie	id=g:2800380
Chenne Lisse	id=g:2800381
Cheniat	id=g:2800382
Étang de Cheneux	id=g:2800383
Bois de Cheneux	id=g:2800384
Cheneux	id=g:2800385
Cheneux	id=g:2800386
Cheneumont	id=g:2800387
Bois du Chenet	id=g:2800388
Bois du Chenet	id=g:2800389
Bois de Chenet	id=g:2800390
Chenet	id=g:2800391
Chênet	id=g:2800392
Chenemont	id=g:2800393
Bois du Chêne Houdiez	id=g:2800394
Chênée	id=g:2800395
Chênée	id=g:2800396
Chêneau	id=g:2800397
Chêne al Pierre	id=g:2800398
Chêne à Han	id=g:2800399
Ferme du Chêne	id=g:2800400
Bois de Chêne	id=g:2800401
Bois de Chêne	id=g:2800402
Bois de Chêne	id=g:2800403
Chêne	id=g:2800404
Chêne	id=g:2800405
Chêne	id=g:2800407
Bois Chenais	id=g:2800408
Bois la Chenaie	id=g:2800409
Chemin Vert	id=g:2800410
Ruisseau de la Cheminée	id=g:2800411
Chefneufays	id=g:2800412
Chefna Ville au Bois	id=g:2800413
Chefna	id=g:2800414
Chechy	id=g:2800415
Chebais	id=g:2800416
Ruisseau de Chavresse	id=g:2800417
Chavratte	id=g:2800418
Chavée	id=g:2800419
Chavanne	id=g:2800420
Chavanne	id=g:2800421
Chauveheid	id=g:2800422
Chaussée-Notre-Dame-Louvignies	id=g:2800423
Chaussée-Notre-Dame-Louvignies	id=g:2800424
Chaussée	id=g:2800425
Chaussée	id=g:2800426
Chaussée de Tournai	id=g:2800427
Chaurnaille	id=g:2800428
Chauquenée	id=g:2800429
Chaumont-Gistoux	id=g:2800430
Chaumont-Gistoux	id=g:2800431
Chaumont	id=g:2800432
Chaumont	id=g:2800433
Chaumont	id=g:2800434
Chaumont	id=g:2800435
Chaumont	id=g:2800436
Fort de Chaudfontaine	id=g:2800437
Chaudfontaine	id=g:2800438
Chaudfontaine	id=g:2800439
Chaudeville	id=g:2800440
Chaubrire	id=g:2800441
Bois de Châtillon	id=g:2800442
Châtillon	id=g:2800443
Châtillon	id=g:2800444
Châtelineau	id=g:2800445
Châtelineau	id=g:2800446
Bois de Châtelet	id=g:2800447
Châtelet	id=g:2800448
Châtelet	id=g:2800449
Château Renaud	id=g:2800450
Châteaumont	id=g:2800452
Château le Duc	id=g:2800453
Ruines du Château de Poilvache	id=g:2800454
Ruines du Château de Montaigle	id=g:2800455
Chastre-Villeroux-Blanmont	id=g:2800457
Chastre-Villeroux-Blanmont	id=g:2800458
Chastrès	id=g:2800459
Chastrès	id=g:2800460
Chasse Royale	id=g:2800461
Chassepierre	id=g:2800462
Chassepierre	id=g:2800463
Bois de Chasselan	id=g:2800464
Chassart	id=g:2800465
Chartreuzenbos	id=g:2800466
Charroux	id=g:2800467
Charnoy	id=g:2800468
Charneux	id=g:2800469
Charneux	id=g:2800470
Charneux	id=g:2800471
Charneux	id=g:2800472
Bois de Charneuse	id=g:2800473
Charneuse	id=g:2800474
Charneu	id=g:2800475
Ruisseau aux Charmes	id=g:2800476
Charly des Bois	id=g:2800477
Charleroihoeve	id=g:2800478
Canal de Charleroi à Bruxelles	id=g:2800479
Arrondissement de Charleroi	id=g:2800480
Charleroi	id=g:2800481
Charleroi	id=g:2800482
Bois de Chardonne	id=g:2800483
Étang du Chard	id=g:2800484
Bois de la Charbonnière	id=g:2800485
Charbonnage	id=g:2800486
Bois de Chaque	id=g:2800487
Chapon-Seraing	id=g:2800488
Chapon-Seraing	id=g:2800489
Chapois	id=g:2800490
Bois du Chapître	id=g:2800491
Le Chapitre	id=g:2800492
Bois du Chapely	id=g:2800493
Chapelle Saint-Pierre	id=g:2800494
Chapelle-Saint-Laurent	id=g:2800495
Bois de Chapelle Saint-Lambert	id=g:2800496
Chapelle Saint-Lambert	id=g:2800497
Chapelle Sainte-Anne	id=g:2800498
Chapelle Saint-Donat	id=g:2800499
Chapelle-lez-Herlaimont	id=g:2800500
Chapelle-lez-Herlaimont	id=g:2800501
Chapelle-à-Wattines	id=g:2800502
Chapelle-à-Wattines	id=g:2800503
Ruisseau de Chapelle-à-Oie	id=g:2800504
Chapelle-à-Oie	id=g:2800505
Chapelle-à-Oie	id=g:2800506
Bois de la Chapelle	id=g:2800507
Bois de la Chapelle	id=g:2800508
Chapelle	id=g:2800509
Chapelle	id=g:2800510
Chaos	id=g:2800511
Chanxhe	id=g:2800512
Chantraine	id=g:2800513
Chantraine	id=g:2800514
Vallon des Chantoirs	id=g:2800515
Chantier	id=g:2800516
Chantemelle	id=g:2800517
Chantemelle	id=g:2800518
Chantelet	id=g:2800519
Chant d'Oiseaux	id=g:2800520
Channy	id=g:2800521
Bois de Chanly	id=g:2800522
Chanly	id=g:2800523
Chanly	id=g:2800524
Taille à la Chandelle	id=g:2800525
Champs Saint-Remy	id=g:2800526
Bois du Champs Gilots	id=g:2800527
Champs de la Fontaine	id=g:2800528
Champs Chenets	id=g:2800529
Champs	id=g:2800530
Bois de Champmont	id=g:2800531
Champmont	id=g:2800532
Champ Martin	id=g:2800533
Champ Maret	id=g:2800534
Champlon Famenne	id=g:2800535
Bois de Champlon	id=g:2800536
Champlon	id=g:2800537
Champlon	id=g:2800538
Champles	id=g:2800539
Champ Laurent	id=g:2800540
Champion	id=g:2800541
Champion	id=g:2800542
Champion	id=g:2800543
Champiomont	id=g:2800544
Champia	id=g:2800545
Bois de Champelle	id=g:2800546
Champ du Long Pré	id=g:2800548
Champ du Fort Clicot	id=g:2800549
Champ du Bois	id=g:2800551
Champ de Wooz	id=g:2800552
Champ de Tir	id=g:2800553
Champ des Sarts	id=g:2800554
Champ des Oiseaux	id=g:2800555
Champ des Lièvres	id=g:2800556
Champ de Rance	id=g:2800557
Champ de Mé	id=g:2800558
Champ de la Truie	id=g:2800559
Champ Blandais	id=g:2800560
Champ Benoit	id=g:2800561
Bois Champay	id=g:2800562
Champale	id=g:2800563
Champagne	id=g:2800564
Champagne	id=g:2800565
Chamborgneau	id=g:2800566
Château de Chalsèche	id=g:2800567
Challes	id=g:2800568
Chaleux	id=g:2800569
Chalet	id=g:2800570
Château de Chaityfontaine	id=g:2800571
Chairière	id=g:2800572
Chairière	id=g:2800573
Étang de la Chaire	id=g:2800574
Chaineux	id=g:2800575
Chaineux	id=g:2800576
Chaffours	id=g:2800577
Bois de Chacoux	id=g:2800578
Chabut	id=g:2800579
Chabry	id=g:2800580
Chabreliez	id=g:2800581
Chabotais	id=g:2800582
Cetturu	id=g:2800583
Céroux-Mousty	id=g:2800584
Céroux-Mousty	id=g:2800585
Cernaut	id=g:2800586
Cerivaux	id=g:2800587
Cériseau	id=g:2800588
Bois de Cerfontaine	id=g:2800589
Cerfontaine	id=g:2800590
Cerfontaine	id=g:2800591
Cerfontaine	id=g:2800592
Cerexhe-Heuseux	id=g:2800593
Cerexhe-Heuseux	id=g:2800594
Centri	id=g:2800595
Canal du Centre	id=g:2800596
Centrale Hut	id=g:2800597
Censes Severin	id=g:2800598
Cens	id=g:2800599
Cendron	id=g:2800600
Bois de Cendehill	id=g:2800601
Cémenne	id=g:2800602
Celli	id=g:2800603
Celles	id=g:2800604
Celles	id=g:2800605
Celles	id=g:2800606
Celles	id=g:2800607
Celles	id=g:2800608
Faimes	id=g:2800609
Celles	id=g:2800610
Celie	id=g:2800611
Bois de Cedrogne	id=g:2800612
Cawette	id=g:2800613
Cavrinnes	id=g:2800614
Les Cavins	id=g:2800615
Ruines de Caverenne	id=g:2800616
Cauwenberg	id=g:2800617
Caumont	id=g:2800618
Ferme Cauchie	id=g:2800620
Caturiaux	id=g:2800621
Bois de Castillon	id=g:2800623
Castillon	id=g:2800624
Castillon	id=g:2800625
Castillon	id=g:2800626
Castiau	id=g:2800627
Camp de Casteau	id=g:2800628
Casteau	id=g:2800629
Casteau	id=g:2800630
Bois Castagne	id=g:2800631
Casmatrie	id=g:2800632
Bois des Carrières	id=g:2800633
Carré	id=g:2800634
Carnoy	id=g:2800635
Carnois	id=g:2800636
Carnières	id=g:2800637
Carnières	id=g:2800638
Bois du Carmois	id=g:2800639
Carmoy	id=g:2800640
Bois du Carmois	id=g:2800641
Bois du Carmois	id=g:2800642
Carmois	id=g:2800643
Ferme Carly	id=g:2800644
Carlsbourg	id=g:2800645
Carlsbourg	id=g:2800646
Ferme du Carenberg	id=g:2800647
Caraute	id=g:2800648
Étangs Caprase	id=g:2800649
Capon	id=g:2800650
Cantines	id=g:2800651
Canteleux	id=g:2800652
Étang des Cannes	id=g:2800653
Canivet	id=g:2800654
Canger	id=g:2800655
Canenhof	id=g:2800656
Candries	id=g:2800657
Canada	id=g:2800659
Bois du Camus	id=g:2800660
Camp	id=g:2800661
Cambron-Saint-Vincent	id=g:2800662
Cambron-Saint-Vincent	id=g:2800663
Ferme de Cambronchau	id=g:2800664
Cambron-Casteau	id=g:2800665
Cambron-Casteau	id=g:2800666
Bois de Cambron	id=g:2800667
Ter Kamerenbos	id=g:2800668
Camardebeek	id=g:2800669
Calvenne	id=g:2800670
Calvaire	id=g:2800671
Calonne	id=g:2800672
Calonne	id=g:2800673
Bois du Callois	id=g:2800674
Callenelle	id=g:2800675
Callenelle	id=g:2800676
Calixberg	id=g:2800677
Ferme de Californie	id=g:2800678
Calhuyère	id=g:2800679
Calevoet	id=g:2800680
Cale	id=g:2800681
Cala	id=g:2800682
Caillou qui Bique	id=g:2800683
Ferme le Caillou	id=g:2800684
Caillou	id=g:2800685
Caillois	id=g:2800686
Cahot	id=g:2800687
Cacqhus	id=g:2800688
Cabu	id=g:2800689
Cabij	id=g:2800690
Cabendes	id=g:2800691
By	id=g:2800692
Buzin	id=g:2800693
Buzet	id=g:2800694
Buzet	id=g:2800695
Buzet	id=g:2800696
Buzet	id=g:2800697
Buzenol	id=g:2800698
Buzenol	id=g:2800699
Buyden	id=g:2800700
Buvrinnes	id=g:2800701
Buvrinnes	id=g:2800702
Buvingen	id=g:2800703
Buvingen	id=g:2800704
Buvange	id=g:2800705
Butswerve	id=g:2800706
Butselbos	id=g:2800707
Butsel	id=g:2800708
Butor	id=g:2800709
Bütgenbacher Heck	id=g:2800710
Butgenbach	id=g:2800711
Butgenbach	id=g:2800712
Butay	id=g:2800713
Montagne du Bu	id=g:2800714
Taille de Bussignies	id=g:2800716
Bussemeersen	id=g:2800717
Busselkensbeek	id=g:2800718
Busselkens	id=g:2800719
Bussegem	id=g:2800720
Bussegem	id=g:2800721
Busseboom	id=g:2800722
Busch Brand	id=g:2800723
Busch	id=g:2800724
Buscaille	id=g:2800725
Bus	id=g:2800726
Bury	id=g:2800728
Bury	id=g:2800729
Burtonville	id=g:2800730
Bois de Burteaumont	id=g:2800731
Burst	id=g:2800732
Burst	id=g:2800733
Burre	id=g:2800734
Burnot	id=g:2800735
Burnontige	id=g:2800736
Burnonbois	id=g:2800737
Burnon	id=g:2800738
Burnenville	id=g:2800739
Bois de Burnaimont	id=g:2800740
Fagne de Burnaifoy	id=g:2800741
Burkelpolder	id=g:2800742
Burkel	id=g:2800743
Burkel	id=g:2800744
Burhaimont	id=g:2800745
Burgstraat	id=g:2800746
Burgmolen	id=g:2800747
Burggravenstroom	id=g:2800748
Burgershoeve	id=g:2800749
Burgerhout	id=g:2800750
Burg	id=g:2800751
Burg	id=g:2800752
Burg	id=g:2800753
Buret	id=g:2800754
Buret	id=g:2800755
Buresse	id=g:2800756
Bois de Bure	id=g:2800757
Bure	id=g:2800758
Bure	id=g:2800759
Burdinne	id=g:2800760
Burdinne	id=g:2800761
Burdinne	id=g:2800762
Les Burdiaux	id=g:2800763
Burchtsebeek	id=g:2800764
Burcht	id=g:2800765
Burcht	id=g:2800766
Buquiau	id=g:2800767
Bunt	id=g:2800768
Bunsbeek	id=g:2800769
Bunsbeek	id=g:2800770
Bunderstraat	id=g:2800771
Bunders	id=g:2800772
Bundermolen	id=g:2800773
Bultia	id=g:2800774
Bulteneer	id=g:2800775
Bultehoek	id=g:2800776
Bulsom	id=g:2800777
Bulskamp	id=g:2800778
Bulskamp	id=g:2800779
Bullen Gestel	id=g:2800780
Bullegem	id=g:2800781
Bullange	id=g:2800782
Bullange	id=g:2800783
Ferme de Bulingue	id=g:2800784
Bukten	id=g:2800785
Bukkenbos	id=g:2800786
Bukenberg	id=g:2800787
Buken	id=g:2800788
Buken	id=g:2800789
Buizingen	id=g:2800790
Buizingen	id=g:2800791
Buitenste Einde	id=g:2800792
Buitenland	id=g:2800793
Buitenheide	id=g:2800794
Ferme du Buissot	id=g:2800795
Buissot	id=g:2800796
Bois de Buissonville	id=g:2800797
Buissonville	id=g:2800798
Buissonville	id=g:2800799
Buisson	id=g:2800800
Buisson	id=g:2800801
Buissière	id=g:2800802
Buisseret	id=g:2800803
Buissenal	id=g:2800805
Buissenal	id=g:2800806
Buissen	id=g:2800807
Buisestraat	id=g:2800808
Buisegem	id=g:2800809
Bois de Buis	id=g:2800810
Buis	id=g:2800811
Buikmeershoeve	id=g:2800812
Buikberg	id=g:2800813
Buiblok	id=g:2800814
Buggenhoutbos	id=g:2800815
Buggenhout	id=g:2800816
Buggenhout	id=g:2800817
Bufat	id=g:2800818
Bue	id=g:2800819
Budingsbeek	id=g:2800820
Budingen	id=g:2800821
Budingen	id=g:2800822
Buda	id=g:2800823
Buda	id=g:2800824
Bucquoi	id=g:2800825
Bucq	id=g:2800826
Buck	id=g:2800827
Buchenbusch	id=g:2800828
Buchenberg	id=g:2800829
Buchelbusch	id=g:2800830
Büchel	id=g:2800831
Brye	id=g:2800832
Brye	id=g:2800833
Ferme de Bry	id=g:2800834
Bois de Bry	id=g:2800835
Bois des Bruyères	id=g:2800837
Bruyères	id=g:2800838
Bruyères	id=g:2800839
Bruyères	id=g:2800840
Bruyères	id=g:2800841
Bruyères	id=g:2800842
Les Bruyères	id=g:2800843
Bruyère Polvée	id=g:2800844
Ferme Bruyère Madame	id=g:2800845
Bruyère Madame	id=g:2800846
Bruyère Landuyt	id=g:2800847
Bruyère du Sart	id=g:2800848
Bruyère des Berlus	id=g:2800849
Bruyère à la Croix	id=g:2800850
Ferme de la Bruyère	id=g:2800851
Bois de la Bruyère	id=g:2800852
Bruyère	id=g:2800853
Bruyère	id=g:2800854
Bruyère	id=g:2800855
Bruyère	id=g:2800856
Bruyère	id=g:2800857
Bruyère	id=g:2800858
Bruyère	id=g:2800860
Bruyère	id=g:2800861
Bruyère	id=g:2800862
Bruyelle	id=g:2800863
Bruyelle	id=g:2800864
Arrondissement Brussel	id=g:2800865
Brussels	id=g:2800866
Bruxelles-Capitale	id=g:2800867
Brux	id=g:2800868
Bruwaan	id=g:2800869
Bruulbergen	id=g:2800870
Bruulbeek	id=g:2800871
Bruul	id=g:2800872
Bruul	id=g:2800873
Bruul	id=g:2800874
Brustem	id=g:2800875
Brustem	id=g:2800876
Brusselse Voorstad	id=g:2800877
Brusselsebossen	id=g:2800878
Brusselbaan	id=g:2800879
Brussegem	id=g:2800880
Brussegem	id=g:2800881
Brunfaut	id=g:2800882
Brunehault	id=g:2800883
Brun Culot	id=g:2800884
Brunayet	id=g:2800885
Brume	id=g:2800886
Brumagne	id=g:2800887
Brûly-de-Pesche	id=g:2800888
Brûly-de-Pesche	id=g:2800889
Ruisseau du Brûly	id=g:2800890
Brûly	id=g:2800891
Brûly	id=g:2800892
La Brûlotte	id=g:2800893
Brulle	id=g:2800894
Bruliau	id=g:2800895
Bois des Brulets	id=g:2800896
Brûlée Haie	id=g:2800897
Ferme du Brûlé	id=g:2800898
Bois Brûlé	id=g:2800899
Bois Brûlé	id=g:2800900
Bois Brûlé	id=g:2800901
Bois Brûlé	id=g:2800902
Bois Brûlé	id=g:2800903
Bois Brûlé	id=g:2800904
Bois Brûlé	id=g:2800905
Brûlé	id=g:2800906
Brul	id=g:2800907
Brukskens	id=g:2800908
Brukom	id=g:2800909
Bruisbeke	id=g:2800910
Bruinsbroek	id=g:2800911
Bruinleegte	id=g:2800912
Bruinewal	id=g:2800913
Bruineput	id=g:2800914
Bruinenbaard	id=g:2800915
Bruinekruis	id=g:2800916
Bruinbeek	id=g:2800917
Bruille	id=g:2800918
Brugsvaardeken	id=g:2800919
Brugstraat	id=g:2800920
Brugsken	id=g:2800921
Brugsken	id=g:2800922
Kanaal Brugge-Zeebrugge	id=g:2800923
Bruggewijk	id=g:2800924
Bruggewijk	id=g:2800925
Bruggeplasbeek	id=g:2800926
Bruggenhoek	id=g:2800927
Bruggeneind	id=g:2800928
Kanaal van Brugge naar Sluis	id=g:2800929
Arrondissement Brugge	id=g:2800930
Brugge	id=g:2800931
Brugge	id=g:2800935
Brugelette	id=g:2800936
Brugelette	id=g:2800937
Bruenne	id=g:2800938
Bru	id=g:2800939
Broux	id=g:2800940
Brouwers Goor	id=g:2800941
Le Brouta	id=g:2800942
Brouffe	id=g:2800943
Ruisseau des Broues	id=g:2800944
Brouère	id=g:2800945
Bois de Broué	id=g:2800946
Brouck	id=g:2800947
Brouck	id=g:2800948
Brouck	id=g:2800949
Brou	id=g:2800950
Brooiseinde	id=g:2800951
Broodhoek	id=g:2800952
Bronze	id=g:2800953
Bronromme	id=g:2800954
Brombais	id=g:2800955
Broeseind	id=g:2800956
Broers Bank	id=g:2800957
Broenbeek	id=g:2800958
Broekzijde	id=g:2800959
Broekzijde	id=g:2800960
Broekzijde	id=g:2800961
Broekwatergang	id=g:2800962
Broekstraat	id=g:2800963
Broekstraat	id=g:2800964
Broekstraat	id=g:2800965
Broekstraat	id=g:2800966
Broekstraat	id=g:2800967
Broekstraat	id=g:2800968
Broekstraat	id=g:2800969
Broekstraat	id=g:2800970
Broeksheuvel	id=g:2800971
Broekse Weel	id=g:2800972
Broekom	id=g:2800973
Broekom	id=g:2800974
Broekmeers	id=g:2800975
Broekkant	id=g:2800976
Broekkant	id=g:2800977
Broekkant	id=g:2800978
Broekkant	id=g:2800979
Broekkant	id=g:2800980
Broekhuizen	id=g:2800981
Broekhoven	id=g:2800982
Broekenhoek	id=g:2800983
Broeken	id=g:2800984
Broeken	id=g:2800985
Broekem	id=g:2800986
Broekem	id=g:2800987
Broekelken	id=g:2800988
Broekebeek	id=g:2800989
Broekebeek	id=g:2800990
Broeke	id=g:2800991
Broekberg	id=g:2800992
Broek Beek	id=g:2800993
Broekbeek	id=g:2800994
Broekbeek	id=g:2800995
Broekbeek	id=g:2800996
Broekbeek	id=g:2800997
Broekbeek	id=g:2800998
Broekbeek	id=g:2800999
Broek	id=g:2801000
Broek	id=g:2801001
Broek	id=g:2801002
Broek	id=g:2801003
Broek	id=g:2801004
Broek	id=g:2801005
Broek	id=g:2801006
Broek	id=g:2801007
Broek	id=g:2801008
Broek	id=g:2801009
Broek	id=g:2801010
Broechemhof	id=g:2801011
Fort van Broechem	id=g:2801012
Broechem	id=g:2801013
Broechem	id=g:2801014
Brocuy	id=g:2801015
Brocsous	id=g:2801016
Brochepierre	id=g:2801017
Brochamp aux Plates Aires	id=g:2801018
Brivioule	id=g:2801019
Britania	id=g:2801020
Brisy	id=g:2801021
Brisée	id=g:2801022
Briscol	id=g:2801023
Bois de Briquemont	id=g:2801025
Briquemont	id=g:2801026
Bril	id=g:2801028
Bril	id=g:2801029
Bril	id=g:2801030
Brigaude	id=g:2801031
Briffoeil	id=g:2801032
Hof van Briez	id=g:2801034
Brielen	id=g:2801035
Brielen	id=g:2801036
Briel	id=g:2801037
Briel	id=g:2801038
Briel	id=g:2801039
Briel	id=g:2801040
Kanaal Briegden-Neerharen	id=g:2801041
Briegden-Dok	id=g:2801042
Briegden	id=g:2801043
Brides	id=g:2801044
Bridemont	id=g:2801045
Bridelette	id=g:2801046
Briansart	id=g:2801048
Château de Brialmont	id=g:2801049
Briahan	id=g:2801050
Bois de Breuze	id=g:2801051
Breuze	id=g:2801052
Breuvanne	id=g:2801053
Breutheide	id=g:2801054
Breucq	id=g:2801057
Bretheide	id=g:2801058
Bret	id=g:2801059
Bressoux	id=g:2801060
Bressoux	id=g:2801061
Bresse	id=g:2801062
Breskens	id=g:2801063
Bremt	id=g:2801064
Bremstraat	id=g:2801065
Hof te Brempt	id=g:2801066
Brempt	id=g:2801067
Bremersen	id=g:2801068
Bremberg	id=g:2801069
Brelaarseschans	id=g:2801070
Brelaarheide	id=g:2801071
Brelaar	id=g:2801072
Bois de Brejoul	id=g:2801073
Breitfeld	id=g:2801074
Breit Busch	id=g:2801075
Breissem	id=g:2801076
Breiloop	id=g:2801077
Breikelen	id=g:2801078
Bree Ven	id=g:2801079
Breestraten	id=g:2801080
Breestraat	id=g:2801081
Fort van Breendonk	id=g:2801082
Breendonk	id=g:2801083
Breendonk	id=g:2801084
Breemeers	id=g:2801085
Breem	id=g:2801086
Bree Eik	id=g:2801087
Breedveld	id=g:2801088
Breedhout	id=g:2801089
Breedbroek	id=g:2801090
Breed Bijl	id=g:2801091
Breebeek	id=g:2801092
Bree	id=g:2801093
Bree	id=g:2801094
Bredestraat	id=g:2801095
Bredestraat	id=g:2801096
Bredestraat	id=g:2801097
Bredestraat	id=g:2801098
Bredestraat	id=g:2801099
Bredestraat	id=g:2801100
Brede Rijt	id=g:2801101
Bredensteger	id=g:2801102
Bredene	id=g:2801103
Bredene	id=g:2801104
Bredeheide	id=g:2801105
Brecht	id=g:2801106
Brecht	id=g:2801107
Bray	id=g:2801108
Bray	id=g:2801109
Brauvenn	id=g:2801110
Braunlauf	id=g:2801111
Braunlauf	id=g:2801112
Brassines	id=g:2801113
Fange des Brasseurs	id=g:2801114
Kamp van Brasschaat	id=g:2801115
Fort van Brasschaat	id=g:2801116
Brasschaat	id=g:2801117
Brasschaat	id=g:2801118
Brasmenil	id=g:2801119
Brasmenil	id=g:2801120
Bras-Haut	id=g:2801121
Brasel	id=g:2801122
Bras	id=g:2801123
Bras	id=g:2801124
Bras	id=g:2801125
Braques	id=g:2801126
Brans	id=g:2801127
Brandven	id=g:2801128
Brandstraat	id=g:2801129
Brandstraat	id=g:2801130
Brandkreekpolder	id=g:2801131
Brandhoek	id=g:2801132
Brandhoek	id=g:2801133
Brandheide	id=g:2801134
Branderhoeve	id=g:2801135
Brandemanstraat	id=g:2801136
Brandehaag	id=g:2801137
Brandbeek	id=g:2801138
Brand	id=g:2801139
Brand	id=g:2801140
Brand	id=g:2801141
Branchon	id=g:2801142
Branchon	id=g:2801143
Brakum Kasteel	id=g:2801144
Brakum	id=g:2801145
Brakelbos	id=g:2801146
Braives	id=g:2801147
Braives	id=g:2801148
Brainette	id=g:2801149
Braine-le-Comte	id=g:2801150
Braine-le-Comte	id=g:2801151
Braine-le-Château	id=g:2801152
Braine-le-Château	id=g:2801153
Braine-l'Alleud	id=g:2801154
Braine-l'Alleud	id=g:2801155
Braidise	id=g:2801156
Braibant	id=g:2801157
Braibant	id=g:2801158
Braffe	id=g:2801159
Braffe	id=g:2801160
Bracquegnies	id=g:2801161
Bracht	id=g:2801162
Bracht	id=g:2801163
Brach Kopf	id=g:2801164
Bois des Brachets	id=g:2801165
Brabant Provincie	id=g:2801166
Braam Kasteel	id=g:2801167
Braamdonk	id=g:2801168
Braambeierhoek	id=g:2801169
Braambeierhoek	id=g:2801170
Braambeek	id=g:2801171
Bra	id=g:2801172
Bra	id=g:2801173
Bovigny	id=g:2801174
Bovigny	id=g:2801175
Bovestraat	id=g:2801176
Bovesse	id=g:2801177
Bovesse	id=g:2801178
Bovenwezet	id=g:2801179
Bovenvliet	id=g:2801180
Boven Vliet	id=g:2801181
Bovenvaart	id=g:2801182
Boven Kwartier	id=g:2801183
Bovenknopp	id=g:2801184
Bovenistier	id=g:2801185
Bovenistier	id=g:2801186
Bovenhoek	id=g:2801187
Bovenhoek	id=g:2801188
Bovenheide	id=g:2801189
Boven den Ruid	id=g:2801190
Bovenberg	id=g:2801191
Bovekerkebeek	id=g:2801192
Bovekerke	id=g:2801193
Bovekerke	id=g:2801194
Bouy	id=g:2801195
Bouxhmont	id=g:2801196
Bouwhoeve	id=g:2801197
Bouwelsebeek	id=g:2801198
Bouwel	id=g:2801199
Bouwel	id=g:2801200
