Quebrada de Ruitoque	id=g:3670564
Laguna Palmar	id=g:3673228
Isla del Palmar	id=g:3673229
Ciénaga Palmar	id=g:3673230
Cerro Palmar	id=g:3673231
Cerro Palmar	id=g:3673232
Caño El Palmar	id=g:3673233
Arroyo Palmar	id=g:3673234
Palmar	id=g:3673235
Palmar	id=g:3673236
Palmar	id=g:3673237
Palmar	id=g:3673238
Palmar	id=g:3673239
El Palmar	id=g:3673240
Palmar	id=g:3673241
Palmar	id=g:3673242
Palma Dulce	id=g:3673243
Palma de Vino	id=g:3673244
Palma de Vino	id=g:3673245
Quebrada Palmabrava	id=g:3673246
Palma Alta	id=g:3673247
Quebrada Palma	id=g:3673248
Isla Palma	id=g:3673249
Caño de Palma	id=g:3673250
Alto Palma	id=g:3673251
Ciénaga Palizada	id=g:3673252
Palizada	id=g:3673253
Palitos	id=g:3673254
Palito	id=g:3673255
Caño Palital	id=g:3673256
Río Pali	id=g:3673257
Valle de Paletará	id=g:3673258
Pico de Paletará	id=g:3673259
Paletará	id=g:3673260
Palestina	id=g:3673261
Palestina	id=g:3673262
Palestina	id=g:3673263
Palestina	id=g:3673264
Palestina	id=g:3673265
Palestina	id=g:3673266
Palestina	id=g:3673267
Palestina	id=g:3673268
Palestina	id=g:3673269
Palestina	id=g:3673270
Palestina	id=g:3673271
Palestina	id=g:3673272
Palestina	id=g:3673273
Palestina	id=g:3673274
Palestina	id=g:3673275
Palestina	id=g:3673276
Montaña de Palermo	id=g:3673277
Alto de Palermo	id=g:3673278
Palermo	id=g:3673279
Palermo	id=g:3673280
Palermo	id=g:3673281
Palermo	id=g:3673282
Palermo	id=g:3673283
Palermo	id=g:3673284
Palermo	id=g:3673285
Palermo	id=g:3673286
Palermo	id=g:3673287
Palermo	id=g:3673288
Palermo	id=g:3673289
Palermo	id=g:3673290
Palenquito	id=g:3673291
Palenquito	id=g:3673292
Palenquito	id=g:3673293
Filo Palenquillo	id=g:3673294
Ciénaga Palenquillo	id=g:3673295
Caño Palenquillo	id=g:3673296
Caño Palenquillo	id=g:3673297
Arroyo Palenquillo	id=g:3673298
Palenquillo	id=g:3673299
Palenquillo	id=g:3673300
Ciénaga Palenque	id=g:3673301
Caño Palenque	id=g:3673302
Caño Palenque	id=g:3673303
Palenque	id=g:3673304
Palenque	id=g:3673305
Palenque	id=g:3673306
Palenque	id=g:3673307
Palenque	id=g:3673308
Palenque	id=g:3673309
Río Palay	id=g:3673310
Palanquero	id=g:3673311
Punta Palancal	id=g:3673312
Quebrada Palanca	id=g:3673313
Quebrada Palambí	id=g:3673314
Palambí	id=g:3673315
Arroyo Palaluz	id=g:3673316
Ciénaga de Palagua	id=g:3673317
Caño Palagua	id=g:3673318
Palagua	id=g:3673319
Quebrada de Palacios	id=g:3673320
Cerro Palacios	id=g:3673321
Arroyo Palacios	id=g:3673322
Palacios	id=g:3673323
Palacios	id=g:3673324
Palasinoy	id=g:3673325
Río Palacé	id=g:3673326
Río Pajure	id=g:3673327
Quebrada Pajuila	id=g:3673328
Pajuil	id=g:3673329
Ciénaga Pajui	id=g:3673330
Pajonalito	id=g:3673331
Pajonales	id=g:3673332
Pajonal	id=g:3673333
Pajonal	id=g:3673334
Pajonal	id=g:3673335
Pajonal	id=g:3673336
Pajonal	id=g:3673337
Pajonal	id=g:3673338
Pajonal	id=g:3673339
Pajonal	id=g:3673340
Quebrada Pajitas	id=g:3673341
Pajas Viejas	id=g:3673342
Punta Pájaros	id=g:3673343
Cañada de Pajaro Pinto	id=g:3673344
Punta del Pájaro	id=g:3673345
Caño Pájaro	id=g:3673346
Río Pajarito	id=g:3673347
Cerro Pajarito	id=g:3673348
Alto Pajarito	id=g:3673349
Pajarito	id=g:3673350
Pajarito	id=g:3673351
Pajarito	id=g:3673352
Pajarito	id=g:3673353
Río Pajarel	id=g:3673354
Ciénaga Pajarel	id=g:3673355
Rincón de Pajaral	id=g:3673356
Ciénaga de Pajaral	id=g:3673357
Ciénaga de Pajaral	id=g:3673358
Ciénaga Pajaral	id=g:3673359
Ciénaga Pajaral	id=g:3673360
Ciénaga Pajaral	id=g:3673361
Pajaral	id=g:3673362
Pajalito	id=g:3673363
Pajalito	id=g:3673364
Pajalito	id=g:3673365
Pajal del Medio	id=g:3673366
Paiva	id=g:3673367
Paispamba	id=g:3673368
Paipa	id=g:3673369
Paipa	id=g:3673370
Paipa	id=g:3673371
Paime	id=g:3673372
Paime	id=g:3673373
Quebrada Paimadó	id=g:3673374
Quebrada Paimadó	id=g:3673375
Paimadó	id=g:3673376
Paimadó	id=g:3673377
Río Pailón	id=g:3673378
Pailitas	id=g:3673379
Quebrada Pailas	id=g:3673380
Paila Arriba	id=g:3673381
Río Paila	id=g:3673382
Quebrada Paila	id=g:3673383
Quebrada Paila	id=g:3673384
Alto Paila	id=g:3673385
Paicol	id=g:3673386
Paicol	id=g:3673387
Paicagüita	id=g:3673388
Páhutachom	id=g:3673389
Páhatahin	id=g:3673390
Poza Pahakimahana	id=g:3673391
Pagui	id=g:3673392
Río Pagüey	id=g:3673393
Pagüey	id=g:3673394
Pagagusto	id=g:3673395
Río Páez	id=g:3673396
Páez	id=g:3673397
Belalcazar	id=g:3673398
Páez	id=g:3673399
Padula	id=g:3673400
Padua	id=g:3673401
Padua	id=g:3673402
Padua	id=g:3673403
Padua	id=g:3673404
Alto del Padre Amaya	id=g:3673405
Ciénaga Padilla	id=g:3673406
Padilla	id=g:3673407
Padilla	id=g:3673408
Río Padavida	id=g:3673409
Río Pacual	id=g:3673410
Quebrada Pacú	id=g:3673411
Río Pácora	id=g:3673412
Pácora	id=g:3673413
Pácora	id=g:3673414
Pacomio	id=g:3673415
Pacita	id=g:3673416
Región del Pacífico	id=g:3673417
Costa del Pacífico	id=g:3673418
Pacífico	id=g:3673419
Pacífico	id=g:3673420
Pacífico	id=g:3673421
Pacífico	id=g:3673422
Hacienda Pacho Prieto	id=g:3673423
Pacho	id=g:3673424
Pacho	id=g:3673425
Pachita	id=g:3673426
Laguna Pachipachi	id=g:3673427
Punta de Pacheco	id=g:3673428
Ciénaga de Pacheco	id=g:3673429
Pacheco	id=g:3673430
Pachavita	id=g:3673431
Pachavita	id=g:3673432
Caño Pachaquiaro	id=g:3673433
Pachaquiaro	id=g:3673434
Pachaquiaro	id=g:3673435
Páchaka	id=g:3673436
Río Pacayaco	id=g:3673437
Cerro Pacarní	id=g:3673438
Pacarní	id=g:3673439
Cerro Pacandé	id=g:3673440
Caño Paca	id=g:3673441
Alto Paboncito	id=g:3673442
Río Pabón	id=g:3673443
Caño Pabón	id=g:3673444
Caño Pabón	id=g:3673445
Ciénaga de Pablo	id=g:3673446
Boca de Pablo	id=g:3673447
Montaña del Pabellón	id=g:3673448
Paáshaca	id=g:3673449
Río Ovejera	id=g:3673450
Río Ovejera	id=g:3673451
Río Ovejas	id=g:3673452
Río Ovejas	id=g:3673453
Caño Ovejas	id=g:3673454
Ovejas	id=g:3673455
Ovejas	id=g:3673456
Ovejas	id=g:3673457
Río Oureya	id=g:3673458
Jagüey Ourehi	id=g:3673459
Arroyo Ourech	id=g:3673460
Pozo Ouisimaha	id=g:3673461
Río Otún	id=g:3673462
Laguna Otún	id=g:3673463
Cordillera Otumbe	id=g:3673464
Otú	id=g:3673465
Otu	id=g:3673466
Otromundo	id=g:3673467
Otramina	id=g:3673468
Otra Banda	id=g:3673469
Otoño	id=g:3673470
Quebrada Otengá	id=g:3673471
Otengá	id=g:3673472
Otás	id=g:3673473
Cerro Otaré	id=g:3673474
Otanche	id=g:3673475
Otanche	id=g:3673476
Ciénaga Ostional	id=g:3673477
Ospina Pérez	id=g:3673478
Ospina Pérez	id=g:3673479
Ospina Pérez	id=g:3673480
Ospina Pérez	id=g:3673481
Ospina	id=g:3673482
Ospina	id=g:3673483
Cerro Osos	id=g:3673484
Quebrada Osoguaico	id=g:3673485
Quebrada Osoguaico	id=g:3673486
Río Oso	id=g:3673487
Filo del Oso	id=g:3673488
Cuchilla del Oso	id=g:3673489
Cerro el Oso	id=g:3673490
Caño El Oso	id=g:3673491
Caño del Oso	id=g:3673492
Alto del Oso	id=g:3673493
Alto Oso	id=g:3673494
Alto Oso	id=g:3673495
Cerro el Osito	id=g:3673496
Alto Oseras	id=g:3673497
Alto Osera	id=g:3673498
Quebrada Oscura	id=g:3673499
Río Orú	id=g:3673500
Orú	id=g:3673501
Punta Ortiz	id=g:3673502
Isla Ortiz	id=g:3673503
Ciénaga de Ortiz	id=g:3673504
Alto Ortigal	id=g:3673505
Ortigal	id=g:3673506
Río Orteguaza	id=g:3673507
Estación Ortega Díaz	id=g:3673508
Río Ortega	id=g:3673509
Ortega	id=g:3673510
Ortega	id=g:3673511
Ortega	id=g:3673512
Ortega	id=g:3673513
Ortega	id=g:3673514
Río Orpúa	id=g:3673515
Boca Orpúa	id=g:3673516
Orpúa	id=g:3673517
Río Orozco	id=g:3673518
Río Orotoy	id=g:3673519
Oroto	id=g:3673520
Caño Orosio	id=g:3673521
Oroshó	id=g:3673522
Ororiuohu	id=g:3673523
Quebrada Ororia	id=g:3673524
Quebrada Ororia	id=g:3673525
Cerro Ororia	id=g:3673526
Ororia	id=g:3673527
Río Oroque	id=g:3673528
Oroque	id=g:3673529
Oropeza	id=g:3673530
Oropa	id=g:3673531
Arroyo Oronnio	id=g:3673532
Orokuchi	id=g:3673533
Oroko	id=g:3673534
Caño Orocuecito	id=g:3673535
Orocué	id=g:3673536
Orocué	id=g:3673537
Orocué	id=g:3673538
Jagüey Orochó	id=g:3673539
Orocho	id=g:3673540
Quebrada Orobugó	id=g:3673541
Orobajo	id=g:3673542
Orobajo	id=g:3673543
Río de Oro	id=g:3673544
Río de Oro	id=g:3673545
Quebrada El Oro	id=g:3673546
Cerro de Oro	id=g:3673547
Río Orito	id=g:3673548
Quebrada Orisnó	id=g:3673549
Orisno	id=g:3673550
Río Orisal	id=g:3673551
Caño del Oripopal	id=g:3673552
Oripaya	id=g:3673553
Orinoquito	id=g:3673554
Orinoquia	id=g:3673555
Arroyo Orinoco	id=g:3673556
Orinoco	id=g:3673557
Orinoco	id=g:3673558
Orinoco	id=g:3673559
Quebrada Orihueca	id=g:3673560
Orihueca	id=g:3673561
Orientes	id=g:3673562
Oriente	id=g:3673563
Oriente	id=g:3673564
Cordillera Oriental	id=g:3673565
Quebrada Órganos	id=g:3673566
Cerro Órganos	id=g:3673567
Órganos	id=g:3673568
Cerro del Órgano	id=g:3673569
Cuchilla de Orejerro	id=g:3673570
Orejero	id=g:3673571
Oreganal	id=g:3673572
Río Ordó	id=g:3673573
Río Ordó	id=g:3673574
Oratorio	id=g:3673575
Orán	id=g:3673576
Quebrada Oporapa	id=g:3673577
Oporapa	id=g:3673578
Oporapa	id=g:3673579
Río Oponcito	id=g:3673580
Río Opón	id=g:3673581
Ciénaga Opón	id=g:3673582
Río Opogodó	id=g:3673583
Río Opogodó	id=g:3673584
Opogadó	id=g:3673585
Opogodó	id=g:3673586
Río Opiramá	id=g:3673587
Río Opia	id=g:3673588
Río Onzaga	id=g:3673589
Onzaga	id=g:3673590
Onzaga	id=g:3673591
Once Reses	id=g:3673592
Once Reses	id=g:3673593
Onaca	id=g:3673594
Alto del Olvido	id=g:3673595
Alto La Olleta	id=g:3673596
Charco de La Olla	id=g:3673597
Olivos	id=g:3673598
Arroyo Olivo	id=g:3673599
Caño Olivares	id=g:3673600
Olival	id=g:3673601
Olga	id=g:3673602
Olaya Herrera	id=g:3673603
Olaya Herrera	id=g:3673604
Olaya Herrera	id=g:3673605
Olaya Herrera	id=g:3673606
Olaya Herrera	id=g:3673607
Olaya Herrera	id=g:3673608
Olaya Herrera	id=g:3673609
Ciénaga Olaya	id=g:3673610
Caño Olaya	id=g:3673611
Olaya	id=g:3673612
Olaya	id=g:3673613
Olaya	id=g:3673614
Olaya	id=g:3673615
Olaya	id=g:3673616
Olaya	id=g:3673617
Río Olarte	id=g:3673618
Olarte	id=g:3673619
Olarte	id=g:3673620
Jagüey Okta	id=g:3673621
Isla Ojolargo	id=g:3673622
Punta Ojo de Agua	id=g:3673623
Ciénaga Ojo de Agua	id=g:3673624
Ojo de Agua	id=g:3673625
Ojo de Agua	id=g:3673626
Ojo de Agua	id=g:3673627
Ojo de Agua	id=g:3673628
Ojo de Agua	id=g:3673629
Ojo Caro	id=g:3673630
Páramo de Ojo	id=g:3673631
Pico Ojeda	id=g:3673632
Quebrada Ojal	id=g:3673633
Río Oirá	id=g:3673634
Oicatá	id=g:3673635
Río Oibita	id=g:3673636
Oiba	id=g:3673637
Oiba	id=g:3673638
Laguna Ogontá	id=g:3673639
Río del Oeste	id=g:3673640
Ocusa	id=g:3673641
Ocusá	id=g:3673642
Lagunas Ocubíes	id=g:3673643
Rocas Octavia	id=g:3673644
Ocojori	id=g:3673645
Punta Ocobo	id=g:3673646
Río Ocoa	id=g:3673647
Ciénaga Ocho Palmas	id=g:3673648
Ochinosirra	id=g:3673649
Quebrada Ochindé	id=g:3673650
Montañas de Ochica	id=g:3673651
Río Ochalí	id=g:3673652
Ochalí	id=g:3673653
Ocete	id=g:3673654
Occidente	id=g:3673655
Cordillera Occidental	id=g:3673656
Alto de Ocavita	id=g:3673657
Ocavita	id=g:3673658
Quebrada Ocarena	id=g:3673659
Sierra de Ocaña	id=g:3673660
Ciénaga Ocaña	id=g:3673661
Ocaña	id=g:3673662
Ocaña	id=g:3673663
Ocamonte	id=g:3673664
Ocamonte	id=g:3673665
Río Ocaidó	id=g:3673666
Cerro Ocaidó	id=g:3673667
Ocache	id=g:3673668
Montes de Oca	id=g:3673669
Oca	id=g:3673670
Obrero	id=g:3673671
Obregón	id=g:3673672
Obonuco	id=g:3673673
Obito	id=g:3673674
Alto del Obispo	id=g:3673675
Obando	id=g:3673676
Obando	id=g:3673677
Obando	id=g:3673678
Río Oaya	id=g:3673679
Quebrada Nya	id=g:3673680
Río Nutria	id=g:3673681
Quebrada Nutria	id=g:3673682
Nutibara	id=g:3673683
Río Nusito	id=g:3673684
Río Nus	id=g:3673685
Nurqui	id=g:3673686
Nuro	id=g:3673687
Quebrada Nurilla	id=g:3673688
Río Nuquí	id=g:3673689
Nuquí	id=g:3673690
Nuquí	id=g:3673691
Quebrada Nunguná	id=g:3673692
Núñez	id=g:3673693
Río Nunchía	id=g:3673694
Nunchía	id=g:3673695
Nunchia	id=g:3673696
Nunchía	id=g:3673697
Quebrada Numine	id=g:3673698
Estación auxiliar de bombeo Número 8	id=g:3673699
Numancia	id=g:3673700
Nulpí	id=g:3673701
Río Nulpe	id=g:3673702
Nuge	id=g:3673703
Nuevo Tiempo	id=g:3673704
Nuevos Tiempos	id=g:3673705
Nuevo Retén	id=g:3673706
Nuevo Reino	id=g:3673707
Nuevo Reino	id=g:3673708
Río Presidente	id=g:3673709
Nuevo Paraíso	id=g:3673710
Nuevo Paraíso	id=g:3673711
Nuevo Paraíso	id=g:3673712
Nuevo Oriente	id=g:3673713
Nuevo Oriente	id=g:3673714
Río Mundo Nuevo	id=g:3673715
Cuchilla Nuevo Mundo	id=g:3673716
Nuevo Mundo	id=g:3673717
Nuevo Mundo	id=g:3673718
Nuevo Mundo	id=g:3673719
Nuevo Intento	id=g:3673720
Nuevo Intento	id=g:3673721
Nuevo Horizonte	id=g:3673722
Nuevo Horizonte	id=g:3673723
Nuevo Horizonte	id=g:3673724
Nuevo Horizonte	id=g:3673725
Nuevo Horizonte	id=g:3673726
Nuevo Hogar	id=g:3673727
Nuevo Encanto	id=g:3673728
Nuevo Consuelo	id=g:3673729
Nuevo Colón	id=g:3673730
Nuevo Colón	id=g:3673731
Nuevo Carmen	id=g:3673732
Nuevo Ambiente	id=g:3673733
Nuevo Agrado	id=g:3673734
Río Nuevo	id=g:3673735
Río Nuevo	id=g:3673736
Caño Nuevo	id=g:3673737
Caño Nuevo	id=g:3673738
Caño Nuevo	id=g:3673739
Bajo Nuevo	id=g:3673740
Bajo Nuevo	id=g:3673741
Nueva York	id=g:3673742
Nueva Vida	id=g:3673743
Nueva Victoria	id=g:3673744
Nueva Venecia	id=g:3673745
Nueva Venecia	id=g:3673746
Nueva Unión	id=g:3673747
Nueva Roma	id=g:3673748
Nueva Orleans	id=g:3673749
Nueva Ola	id=g:3673750
Nueva Lucía	id=g:3673751
Nueva Lucha	id=g:3673752
Nueva Idea	id=g:3673753
Serranía Nueva Granada	id=g:3673754
Nueva Granada	id=g:3673755
Nueva Granada	id=g:3673756
Nueva Granada	id=g:3673757
Nueva Granada	id=g:3673758
Nueva Granada	id=g:3673759
Nueva Granada	id=g:3673760
Nueva Gloria	id=g:3673761
Nueva Estrella	id=g:3673762
Nueva Estación	id=g:3673763
Nueva Estación	id=g:3673764
Nueva Esperanza	id=g:3673765
Nueva Esperanza	id=g:3673766
Nueva Esperanza	id=g:3673767
Nueva Esperanza	id=g:3673768
Nueva Esperanza	id=g:3673769
Nueva Envidia	id=g:3673770
Nueva Delhí	id=g:3673771
Nueva Colombia	id=g:3673772
Nueva California	id=g:3673773
Nueva Antioquia	id=g:3673774
Quebrada Nueva	id=g:3673775
Ciénaga Nueva	id=g:3673776
Ciénaga Nueva	id=g:3673777
Quebrada Nudimba	id=g:3673778
Nubia	id=g:3673779
Quebrada Nuanaisí	id=g:3673780
Cuchilla Nuanaisí	id=g:3673781
Quebrada Nóvita	id=g:3673782
Nóvita	id=g:3673783
Nóvita	id=g:3673784
Novirao	id=g:3673785
Novios	id=g:3673786
Sabana de los Novillos	id=g:3673787
Quebrada Novillos	id=g:3673788
Novillero	id=g:3673789
Alto Novagote	id=g:3673790
Cuchilla Novaca	id=g:3673791
Quebrada No Te Veo	id=g:3673792
No Te Pases	id=g:3673793
Notecebes	id=g:3673794
Nótecanses	id=g:3673795
Noruega	id=g:3673796
Nórtichon	id=g:3673797
Departamento de Norte de Santander	id=g:3673798
Norte de Atá	id=g:3673799
Norteamérica	id=g:3673800
Punta Norte	id=g:3673801
Norte	id=g:3673802
Quebrada Norosí	id=g:3673803
Norosí	id=g:3673804
Norosi	id=g:3673805
Normandía	id=g:3673806
Normandía	id=g:3673807
Normandía	id=g:3673808
Quebrada Noreán	id=g:3673809
Noreán	id=g:3673810
Norcasia	id=g:3673811
Noquería	id=g:3673812
Río Noque	id=g:3673813
Río Noncini	id=g:3673814
Nomenome	id=g:3673815
Nomenome	id=g:3673816
Nomenombres	id=g:3673817
No Hay Como Dios	id=g:3673818
No Hay Como Dios	id=g:3673819
Arroyo de Noguera	id=g:3673820
Río Nogón	id=g:3673821
Nogales de La Hermosura	id=g:3673822
Quebrada Nogales	id=g:3673823
Nogales	id=g:3673824
Caño Nocuito	id=g:3673825
Nocaima	id=g:3673826
Nocaima	id=g:3673827
Nocabes	id=g:3673828
Nobsa	id=g:3673829
Nobsa	id=g:3673830
Brazo Noanamito	id=g:3673831
Noanamito	id=g:3673832
Noanamá	id=g:3673833
Quebrada Noá	id=g:3673834
Cuchilla de Noá	id=g:3673835
Quebrada Niverengo	id=g:3673836
Río Nitagá	id=g:3673837
Rincón El Níspero	id=g:3673838
Punta El Níspero	id=g:3673839
Nínive	id=g:3673840
Niña Tilde	id=g:3673841
Quebrada Niña María	id=g:3673842
Río Nimaya	id=g:3673843
Río Nimaya	id=g:3673844
Nimaima	id=g:3673845
Nimaima	id=g:3673846
Río Nima	id=g:3673847
Quebrada Nilo	id=g:3673848
Nilo	id=g:3673849
Nilo	id=g:3673850
Rio Pirá Paraná	id=g:3673851
Quebrada las Nieves	id=g:3673852
Cuchilla de las Nieves	id=g:3673853
Nueva Holanda	id=g:3673854
Arroyo Nieto	id=g:3673855
Nieto	id=g:3673856
Nicoya	id=g:3673857
Quebrada Nicota	id=g:3673858
Nicomar	id=g:3673859
Nicaragua	id=g:3673860
Nicaragua	id=g:3673861
Quebrada La Niata	id=g:3673862
New York	id=g:3673863
Nevamar	id=g:3673864
Río Nevado	id=g:3673865
Río Nevado	id=g:3673866
Sierra Nevada de Santa Marta	id=g:3673867
Sierra Los Coconucos	id=g:3673868
Sierra Nevada del Cocuy	id=g:3673869
Río Neusa	id=g:3673870
Embalse del Neusa	id=g:3673871
Mesa Negra Grande	id=g:3673872
Ciénaga Nerviti	id=g:3673873
Nervití	id=g:3673874
Nerviti	id=g:3673875
Nerlandia	id=g:3673876
Quebrada Nerí	id=g:3673877
Nerete	id=g:3673878
Nereidas	id=g:3673879
Río Nercua	id=g:3673880
Punta de Nenguange	id=g:3673881
Ensenada de Nenguange	id=g:3673882
Nenguange	id=g:3673883
Río Nendó	id=g:3673884
Cuchilla Nencuamala	id=g:3673885
Río Nemotá	id=g:3673886
Nemocón	id=g:3673887
Nemocón	id=g:3673888
Río Nemequeda	id=g:3673889
Quebrada del Neme	id=g:3673890
Río Nembí	id=g:3673891
Quebrada Nemal	id=g:3673892
Isla Nelson	id=g:3673893
Río Neiva	id=g:3673894
Cerro Neiva	id=g:3673895
Neiva	id=g:3673896
Neiva	id=g:3673897
Neiva	id=g:3673898
Neiva	id=g:3673899
Neiva	id=g:3673900
Néiuara	id=g:3673901
Neira	id=g:3673902
Neira	id=g:3673903
Neira	id=g:3673904
Neinasahin	id=g:3673905
Río Neguá	id=g:3673906
Neguá	id=g:3673907
Río Negro	id=g:3673908
Río Negro	id=g:3673909
Río Negro	id=g:3673910
Río Negro	id=g:3673911
Río Negro	id=g:3673912
Rionegro	id=g:3673913
Río Negro	id=g:3673914
Río Negro	id=g:3673915
Río Negro	id=g:3673916
Río Negro	id=g:3673917
Río Negro	id=g:3673918
Río Negro	id=g:3673919
Río Negro	id=g:3673920
Río Negro	id=g:3673921
Río Negro	id=g:3673922
Río Negro	id=g:3673923
Río Negro	id=g:3673924
Rio Negro de Narváez	id=g:3673925
Río Negro	id=g:3673926
Río Negro	id=g:3673927
Río Negro	id=g:3673928
Río Negro	id=g:3673929
Morro Negro	id=g:3673930
Monte Negro	id=g:3673931
Cerro Negro	id=g:3673932
Cerro Negro	id=g:3673933
Cerro Negro	id=g:3673934
Cerro Negro	id=g:3673935
Cerro Negro	id=g:3673936
Cerro Negro	id=g:3673937
Cerro Negro	id=g:3673938
Cerro Negro	id=g:3673939
Caño Negro	id=g:3673940
Caño Negro	id=g:3673941
Caño Negro	id=g:3673942
Caño Negro	id=g:3673943
Caño Negro	id=g:3673944
Caño Negro	id=g:3673945
Caño Negro	id=g:3673946
Caño Negro	id=g:3673947
Caño Negro	id=g:3673948
Caño los Negritos	id=g:3673949
Negritos	id=g:3673950
Negritos	id=g:3673951
Río Negrito	id=g:3673952
Río Negrito	id=g:3673953
Río Negrito	id=g:3673954
Negría	id=g:3673955
Negragaca	id=g:3673956
Quebrada Negra de Armas	id=g:3673957
Quebrada Negra	id=g:3673958
Quebrada Negra	id=g:3673959
Quebrada Negra	id=g:3673960
Quebrada Negra	id=g:3673961
Quebrada Negra	id=g:3673962
Quebrada Negra	id=g:3673963
Punta Negra	id=g:3673964
Punta Negra	id=g:3673965
Peña Negra	id=g:3673966
Laguna Negra	id=g:3673967
Laguna Negra	id=g:3673968
Laguna Negra	id=g:3673969
Laguna Negra	id=g:3673970
Laguna Negra	id=g:3673971
Cuchilla Negra	id=g:3673972
Río Necodá	id=g:3673973
Necoclí	id=g:3673974
Río Nechí	id=g:3673975
Nechí	id=g:3673976
Necesidad	id=g:3673977
Estero de las Neblinas	id=g:3673978
Río Neblina	id=g:3673979
Nazareth	id=g:3673980
Nazareth	id=g:3673981
Nazaret	id=g:3673982
Nazaret	id=g:3673983
Nazareth	id=g:3673984
Nazareth	id=g:3673985
Isla Nayita	id=g:3673986
Río Naya	id=g:3673987
Quebrada Naya	id=g:3673988
Cerro Naya	id=g:3673989
Boca Naya	id=g:3673990
Naya	id=g:3673991
Laguna de Navío Quebrado	id=g:3673992
Boca Navío Quebrado	id=g:3673993
Punta Navío	id=g:3673994
Navidad	id=g:3673995
Navas	id=g:3673996
Navarro	id=g:3673997
Navarro	id=g:3673998
Navarro	id=g:3673999
Río Navarco	id=g:3674000
Punta de Navajita	id=g:3674001
Navajas	id=g:3674002
Arroyo La Navaja	id=g:3674003
Río Nauritá	id=g:3674004
Náunohu	id=g:3674005
Nauca	id=g:3674006
Quebrada Naturco	id=g:3674007
Natividad	id=g:3674008
Estero Natal	id=g:3674009
Natagaima	id=g:3674010
Natagaima	id=g:3674011
Nátaga	id=g:3674012
Nátaga	id=g:3674013
Quebrada Nasmán	id=g:3674014
Río Nasayá	id=g:3674015
Nasayá	id=g:3674016
Río Nasate	id=g:3674017
Río Narváez	id=g:3674018
Río Ñaruje	id=g:3674019
Quebrada Nariño	id=g:3674020
Departamento de Nariño	id=g:3674021
Nariño	id=g:3674022
Nariño	id=g:3674023
Nariño	id=g:3674024
Nariño	id=g:3674025
Nariño	id=g:3674026
Nariño	id=g:3674027
Nariño	id=g:3674028
Nariño	id=g:3674029
Nariño	id=g:3674030
Nariño	id=g:3674031
Nariño	id=g:3674032
Nariño	id=g:3674033
Nárep	id=g:3674034
Río Nare	id=g:3674035
Caño Nare	id=g:3674036
Nare	id=g:3674037
Narap	id=g:3674038
Río Naranjos	id=g:3674039
Quebrada de Naranjos	id=g:3674040
Naranjos	id=g:3674041
Naranjos	id=g:3674042
Naranjo	id=g:3674043
Naranjo	id=g:3674044
Naranjo	id=g:3674045
Río Naranjitos	id=g:3674046
Naranjitos	id=g:3674047
Caño Naranjitas	id=g:3674048
Raudal Naranjillo	id=g:3674049
Río Naranjalito	id=g:3674050
Loma los Naranjales	id=g:3674051
Quebrada Naranjal	id=g:3674052
Quebrada Naranjal	id=g:3674053
Loma de Naranjal	id=g:3674054
Cerro Naranjal	id=g:3674055
Naranjal	id=g:3674056
Naranjal	id=g:3674057
Naranjal	id=g:3674058
Naranjal	id=g:3674059
Naranjal	id=g:3674060
Naranjal	id=g:3674061
Naranjal	id=g:3674062
Naranjal	id=g:3674063
Naranjal	id=g:3674064
Naranjal	id=g:3674065
Naranjal	id=g:3674066
Naranjal	id=g:3674067
Naranjal	id=g:3674068
Naranjal	id=g:3674069
Loma Naranja	id=g:3674070
Río Naquiení	id=g:3674071
Serranía Naquén	id=g:3674072
Caño Naquen	id=g:3674073
Naquen	id=g:3674074
Punta Napú	id=g:3674075
Isla Napú	id=g:3674076
Quebrada Nápoles	id=g:3674077
Nápoles	id=g:3674078
Napoles	id=g:3674079
Nápoles	id=g:3674080
Río Napipí	id=g:3674081
Ciénaga Napipí	id=g:3674082
Río Napí	id=g:3674083
Cerro Napí	id=g:3674084
Jagüey Napah	id=g:3674085
Río Nansalví	id=g:3674086
Nansalví	id=g:3674087
Nanguma	id=g:3674088
Río Nangué	id=g:3674089
Caño Nancuya	id=g:3674090
Río Nanalví	id=g:3674091
Caño Name	id=g:3674092
Río Nambué	id=g:3674093
Río Ñambí	id=g:3674094
Río Namay	id=g:3674095
Estación Namay	id=g:3674096
Río Naispí	id=g:3674097
Naispí	id=g:3674098
Isla Naipo	id=g:3674099
Caño Naipo	id=g:3674100
Naipo	id=g:3674101
Río Naín	id=g:3674102
Naimenes	id=g:3674103
Quebrada Naicioná	id=g:3674104
Caño Naguaya	id=g:3674105
Naguaya	id=g:3674106
Río Nagaradó	id=g:3674107
Quebrada Naculinduecue	id=g:3674108
Río Nacopay	id=g:3674109
Ferrocarriles Nacionales de Colombia	id=g:3674110
Ferrocarriles Nacionales de Colombia	id=g:3674111
Ferrocarriles Nacionales de Colombia	id=g:3674112
