Çayırköy	id=g:749477
Düzce Dere	id=g:6611177
Bilaloğlu	id=g:6611178
Osman Dere	id=g:6611179
Kırıngöl Yayla	id=g:6611180
Kayabaşı Tepe	id=g:6611181
Kılıçarslan Dere	id=g:6611182
Alıncık	id=g:6611183
Bulanık Dere	id=g:6611184
Çiçekyayla	id=g:6611185
Balpınar Dere	id=g:6611186
Tür Çayı	id=g:6611188
Büyük Çaltı	id=g:6611189
Kılsana Dere	id=g:6611190
Akbulut	id=g:6611191
Yeniköy	id=g:6611192
Şerik Dere	id=g:6611193
Sosuna Dere	id=g:6611194
Neh Dere	id=g:6611195
Baraz Dere	id=g:6611196
Kılçadır	id=g:6611197
Gem Dere	id=g:6611198
Yumaklı	id=g:6611199
Hamak Dere	id=g:6611200
Cibin Yayla	id=g:6611201
Çamlıyurt	id=g:6611202
Yüksek Tepe	id=g:6611203
Soğukpınar	id=g:6611204
Güzeldere	id=g:6611205
Avzak Dere	id=g:6611206
Şehitköy	id=g:6611207
Kavaklı	id=g:6611208
Haylan Dere	id=g:6611209
Helikan Dere	id=g:6611210
Kamgelli Pınar	id=g:6611211
Büyükgonaç Tepe	id=g:6611212
Mırsız Dere	id=g:6611213
Şehriate Mağaraları	id=g:6611214
Aşağımitvan Mağaraları	id=g:6611215
Hevindi Mağaraları	id=g:6611216
Davrik Mağarası	id=g:6611217
Dutköy Dere	id=g:6611218
Keloğlu Kuyu	id=g:6611219
Ecemiş	id=g:6611220
Tepeli	id=g:6611221
Ericek	id=g:6611222
Kubak	id=g:6611223
Kılıboğan Tepe	id=g:6611224
Yoncalı	id=g:6611225
Çobançeşme Çayı	id=g:6611226
Çavuşlu	id=g:6611227
Kegi Mağaraları	id=g:6611228
Çaybaşı	id=g:6611229
Sarıbudak	id=g:6611232
Aktoprak Çayı	id=g:6611235
Şenlik	id=g:6611236
Birlik	id=g:6611237
Çağlayan Dere	id=g:6611238
Yaydere	id=g:6611239
Horsel	id=g:6611240
Kumluk Çayı	id=g:6611241
Çukurköy	id=g:6611242
Topçular	id=g:6611243
Köşe Dere	id=g:6611244
Suslu	id=g:6611245
Haran Dere	id=g:6611246
Bölük	id=g:6611247
Algül	id=g:6611248
Konaklı	id=g:6611249
Sualtı Dere	id=g:6611250
Büyükkepı Dere	id=g:6611251
Tatlıçay Dere	id=g:6611252
Yukandibekli	id=g:6611253
Büyük Çay	id=g:6611254
Cerran Tepe	id=g:6611255
Dalek Tepe	id=g:6611256
Cem Dere	id=g:6611257
Güveç Tepe	id=g:6611258
Büyük Yayla	id=g:6611259
Razuke Dere	id=g:6611260
Yallu Dere	id=g:6611261
Soylu	id=g:6611262
Seyran Dere	id=g:6611263
Bahçe Dere	id=g:6611264
Meşkan Yayla	id=g:6611265
Cema Dere	id=g:6611266
Şişol Dağı	id=g:6611267
Çanak Dere	id=g:6611268
Akpınar Yayla	id=g:6611269
Ganan Dere	id=g:6611270
İskender Dere	id=g:6611271
Ovaiçi Dere	id=g:6611272
Resul Tepe	id=g:6611273
Dedeler	id=g:6611274
Baturköy	id=g:6611275
Kaygısız	id=g:6611276
Kuş Tepe	id=g:6611277
Madrap Düzlüğü	id=g:6611278
Doğanlı	id=g:6611279
Kaval Dere	id=g:6611280
Günyazı	id=g:6611281
Çatalca Dere	id=g:6611282
Samala Pınar	id=g:6611283
Beyaztaş Tepe	id=g:6611284
Sağdıçlı	id=g:6611285
Kayalar Dere	id=g:6611286
Kocar Tepe	id=g:6611287
Helana Dere	id=g:6611288
Karacaören	id=g:6611289
Kuruçay Dere	id=g:6611290
Soğanlı	id=g:6611291
Boz Düzü	id=g:6611292
Deveboynu Ziyareti	id=g:6611293
Kengerli	id=g:6611294
Köşk	id=g:6611297
Derin Dere	id=g:6611300
Alan Dere	id=g:6611301
Tuğlu	id=g:6611303
Mirge Pınar	id=g:6611304
Sersul Yayla	id=g:6611305
Tuvi Dere	id=g:6611306
Ağaçyolu Yayla	id=g:6611307
Mosyan Dere	id=g:6611311
Ili Dere	id=g:6611312
Bedri Pınar	id=g:6611313
Güvercinlik Dere	id=g:6611314
Kapıcık Mağaraları	id=g:6611315
Ilıcalar	id=g:6611316
Barzeneka Dere	id=g:6611317
Göltepesi	id=g:6611318
Çukurca	id=g:6611319
Gözer	id=g:6611320
Köklü	id=g:6611321
Şeyhçoban Türbesi	id=g:6611322
Dereli	id=g:6611323
Kambar Dere	id=g:6611324
Mezar Dağı	id=g:6611325
Milla Pınar	id=g:6611326
Maro Tepe	id=g:6611327
Dubeniderge Dere	id=g:6611328
Bayderşeyh Tepe	id=g:6611329
Meşe Sırtı	id=g:6611330
Gözetleme Tepe	id=g:6611331
Fahulhalimi Dere	id=g:6611332
Onbirevler	id=g:6611333
Bağ Dere	id=g:6611334
Ayşe Dağı	id=g:6611335
Han Dere	id=g:6611336
Değirmen Dere	id=g:6611337
Kür Dere	id=g:6611338
Körkörük Dere	id=g:6611339
Kocan Dere	id=g:6611340
Nazik Tepe	id=g:6611341
İncesu	id=g:6611342
Uğur Yayla	id=g:6611343
Dalsı Dere	id=g:6611344
Nazik Dere	id=g:6611345
Deringeçit	id=g:6611346
Toke Pınar	id=g:6611347
Civika Tepe	id=g:6611348
Değirmen Dere	id=g:6611349
Örmetaş Yayla	id=g:6611350
Zıgır Dere	id=g:6611351
Aşağıkarha Mağarası	id=g:6611352
Derince Dere	id=g:6611353
Hoca Pınar	id=g:6611354
Vahkin Dere	id=g:6611355
Pınarbaşı Dere	id=g:6611356
Gökçe Sırtı	id=g:6611357
Şerefin Tepe	id=g:6611358
Kayapınarı Tepe	id=g:6611359
Haşkan Dere	id=g:6611360
Küme Çayı	id=g:6611361
Şeyh Dere	id=g:6611362
Hafun Dere	id=g:6611363
Sallı Dere	id=g:6611364
Taşlık Tepe	id=g:6611365
Mustafa Dere	id=g:6611366
Çayağzı	id=g:6611367
Erdağı	id=g:6611368
Ardıçdibi	id=g:6611369
Erdağı Dere	id=g:6611370
Gamusak Pınar	id=g:6611371
Alımlı Tepe	id=g:6611372
Sualtı Dere	id=g:6611373
Beran Dere	id=g:6611374
Kılıçlı Dere	id=g:6611375
Dereköy	id=g:6611376
Arakol Dere	id=g:6611377
Keklikdere	id=g:6611379
Lenihan Dere	id=g:6611380
Piruf Dere	id=g:6611381
Yumruk Tepe	id=g:6611382
Çevirme	id=g:6611383
Doğanca	id=g:6611384
Direkli	id=g:6611385
Yeniyazı	id=g:6611386
Yazkonağı	id=g:6611387
Büyük Dere	id=g:6611389
Yumurta Tepe	id=g:6611391
Balıkçın Dere	id=g:6611392
Sınk Yayla	id=g:6611393
Gilkendin Yayla	id=g:6611394
Mestan Dere	id=g:6611395
Yolçatı	id=g:6611396
Beyazdağ Tepe	id=g:6611397
Büyükçağ	id=g:6611398
Hun Tepe	id=g:6611399
Tapu Dere	id=g:6611401
Kale Tepe	id=g:6611404
Örtülü	id=g:6611405
Kara Dere	id=g:6611412
Dizyare Dere	id=g:6611413
Ulucak	id=g:6611414
Kılıçlı	id=g:6611415
Armino Dere	id=g:6611416
Çıplak Dağı	id=g:6611417
Hedik	id=g:6611418
Berkilin Mağarası	id=g:6611419
Abalı	id=g:6611420
Ergin	id=g:6611421
Çima Dere	id=g:6611422
Tahtasor Dere	id=g:6611423
Tuzla Dere	id=g:6611424
Mukabbi Dere	id=g:6611425
Diyalesark Dere	id=g:6611426
Davpilki Tepe	id=g:6611427
Gelyedücemi Tepe	id=g:6611429
Yünlüce	id=g:6611430
Çalışaman Tepe	id=g:6611431
Damar	id=g:6611433
Dernek	id=g:6611434
Çeper	id=g:6611435
Dizai Dere	id=g:6611436
Bağla Dere	id=g:6611437
Brika Dere	id=g:6611438
Kadir Dere	id=g:6611441
Eshabıkeyf Mağarası	id=g:6611444
Duruköy	id=g:6611446
Daralan	id=g:6611449
Mashari Dere	id=g:6611450
Çivi Dere	id=g:6611452
Bekiran	id=g:6611454
Işılğan Dere	id=g:6611457
Aksu Mağaraları	id=g:6611464
Gonca Dere	id=g:6611468
Çağdaş	id=g:6611470
Fersesuske Dere	id=g:6611472
Aslan Tepe	id=g:6611473
Gabya Dere	id=g:6611475
Gömeç	id=g:6611476
Dellov Dere	id=g:6611477
Berhahalta Dere	id=g:6611480
Yalaza	id=g:6611484
Yalaza Dere	id=g:6611486
Sümer	id=g:6611490
Adaklı	id=g:6611498
Güvik Ziyareti	id=g:6611499
Güvenli Mağaraları	id=g:6611500
Nazar Dere	id=g:6611501
Ağaçlı	id=g:6611502
Çitlibahçe	id=g:6611503
Benişevika Ziyareti	id=g:6611504
Boyunlu	id=g:6611505
Kürikşehir Tepe	id=g:6611506
Esenler	id=g:6611508
Uğur Dere	id=g:6611511
Gökçe	id=g:6611515
İncili Sırtı	id=g:6611518
Berm Dere	id=g:6611523
Çeşmebaşı Mevki	id=g:6611524
Büyük Dere	id=g:6611525
Arkbaşı	id=g:6611527
Dizgi Dere	id=g:6611528
Seyran Tepe	id=g:6611529
Zivingega Mağaraları	id=g:6611531
Şehitağa Mağaraları	id=g:6611532
Arkbaşı Dere	id=g:6611539
Yerigüzel	id=g:6611541
Günalan	id=g:6611547
Gürlek Dere	id=g:6611549
Gözlü	id=g:6611550
Belhan Dere	id=g:6611551
Yeşilce	id=g:6611553
Kor Tepe	id=g:6611555
Varınca	id=g:6611559
Yasin Tepe	id=g:6611560
Geyiksırtı	id=g:6611561
Beybulak Dere	id=g:6611562
Malatya Çayı	id=g:6611563
Topçay	id=g:6611564
Değirmen Dere	id=g:6611565
Konacık	id=g:6611566
Sarıkaş	id=g:6611567
Beyazgöl Dere	id=g:6611568
Çeşme Dere	id=g:6611569
Kırniya Tepe	id=g:6611570
Tatlıçayır	id=g:6611571
Gayber Tepe	id=g:6611572
Oğuzlar	id=g:6611573
Doluçanak	id=g:6611574
Gökçetevek	id=g:6611575
Yamaçköy	id=g:6611580
Bereketli	id=g:6611585
Seğiran Tepe	id=g:6611586
Duru	id=g:6611588
Şanlı	id=g:6611590
Girebaşı Tepe	id=g:6611599
Silvan Tepe	id=g:6611600
Gülçay	id=g:6611601
Yukarı Veysi	id=g:6611602
Akyol	id=g:6611603
Sarıbuğday	id=g:6611604
Ayrancı Dere	id=g:6611605
Bayırdüzü	id=g:6611606
Onbaşılar	id=g:6611609
Sip Dere	id=g:6611610
Ülgen	id=g:6611611
Uzunargıt	id=g:6611614
Mersin Pınar	id=g:6611618
Navalageli Dere	id=g:6611619
Büyükçay Dere	id=g:6611620
Seyitağzı Tepe	id=g:6611621
Kerpiçören	id=g:6611622
Eylül Dağı	id=g:6611640
Taşköprü	id=g:6611641
Göçer Çayı	id=g:6611642
Yassı Tepe	id=g:6611643
Akbulak	id=g:6611644
Çukurca	id=g:6611645
Dallıca	id=g:6611646
Bağcılar	id=g:6611647
Serince Dere	id=g:6611648
Koceran Dere	id=g:6611649
Kerkan Dere	id=g:6611650
Beyaztaş	id=g:6611658
Karpuzlu	id=g:6611659
Yukarıkarataş	id=g:6611660
Yalçinkaya	id=g:6611662
Düzova	id=g:6611663
Kurudere	id=g:6611664
Kissa Tepe	id=g:6611665
Uygur	id=g:6611668
Yorulmaz Dere	id=g:6611672
Üçdamlar	id=g:6611673
Alaca	id=g:6611674
Pilur Dere	id=g:6611679
Kutluca	id=g:6611681
Bozhöyük	id=g:6611682
Körsu	id=g:6611683
Işıklı	id=g:6611684
Şahin Tepe	id=g:6611685
Küplüce	id=g:6611686
Sarıçoban Çayı	id=g:6611688
Surluk Dere	id=g:6611689
Atmaca	id=g:6611690
Demirkapı	id=g:6611692
Narlıca	id=g:6611693
Gümüşs Çayı	id=g:6611697
Çevirbir Tepe	id=g:6611699
Kulp Dağı	id=g:6611701
Gemigeldano Çayı	id=g:6611714
Geliçukurun Dere	id=g:6611715
Akdoruk	id=g:6611718
Ziku Dere	id=g:6611720
Derecik	id=g:6611722
Kaymaz	id=g:6611724
Kuş Tepe	id=g:6611726
Kalkanlı Tepe	id=g:6611729
Tanrıverdi	id=g:6611732
Geyikdere	id=g:6611735
Aydınca Dere	id=g:6611738
Deveboynu Mevki	id=g:6611739
Sarımçayı Dere	id=g:6611741
Umurlu	id=g:6611742
Elmagünü	id=g:6611744
Binekli	id=g:6611745
Yaylım Tepe	id=g:6611746
Bayırlı	id=g:6611747
Koçsırtı	id=g:6611749
Ara Tepe	id=g:6611750
Yiğitler Dere	id=g:6611751
Yağız Dere	id=g:6611752
Sukyan	id=g:6611755
Demirkapı	id=g:6611759
Gelintepe	id=g:6611764
Soğuksumezrası	id=g:6611765
Gökçeli	id=g:6611767
Kutluca Tepe	id=g:6611768
Çavuşlar	id=g:6611769
Çavuşlar Dere	id=g:6611770
Kamsarık Dere	id=g:6611771
Kel Tepe	id=g:6611772
Esence Dere	id=g:6611773
Beşevler Dere	id=g:6611774
Akça Dere	id=g:6611775
Gündoğdu	id=g:6611777
Dallı Tepe	id=g:6611778
Akça Tepe	id=g:6611779
Yenidal	id=g:6611780
Muratköy	id=g:6611781
Ziyaret Tepe	id=g:6611783
Gülenköy	id=g:6611786
Yumrucuk	id=g:6611787
Kanatlı	id=g:6611788
Tirtim Tepe	id=g:6611789
Altınsu	id=g:6611790
Kuçakadim Tepe	id=g:6611791
Taşyaka	id=g:6611792
İnce Dere	id=g:6611793
Sırt	id=g:6611794
Giridar Tepe	id=g:6611795
Kovanlı	id=g:6611796
Yayıklı	id=g:6611797
Akkoç	id=g:6611799
Karakulak	id=g:6611801
Çiftlibağ	id=g:6611802
Örencik	id=g:6611803
Beso Dere	id=g:6611804
Issız	id=g:6611806
Akçay	id=g:6611807
Top Tepe	id=g:6611808
Sabge Ziyareti	id=g:6611809
Bulgurlu	id=g:6611812
Akça Dere	id=g:6611813
Subaşı	id=g:6611814
Kap Dere	id=g:6611815
Berdak Dere	id=g:6611816
Çayköy	id=g:6611817
Çayköy Dere	id=g:6611819
Harmanlı	id=g:6611820
Yanardağ	id=g:6611821
Dumluca Baraj Göleti	id=g:6611831
Zinarimeşit Tepe	id=g:6611832
Navalakuri Dere	id=g:6611833
Turcel Dağı	id=g:6611878
Yalınağaç	id=g:6611879
Danıma Tepe	id=g:6611880
Beyaz Dere	id=g:6611881
İbrahim Ziyareti	id=g:6611887
Muhammedi Mağarası	id=g:6611888
Kayan Dere	id=g:6611889
Gölüşk Tepe	id=g:6611890
Kocakent	id=g:6611899
Güven Tepe	id=g:6611900
Balpınar	id=g:6611901
Kızım Tepe	id=g:6611902
Aşağıceferk Yayla	id=g:6611903
Kunres Sulama Göleti	id=g:6611904
Şerefli Sulama Göleti	id=g:6611906
Bursuverg Dere	id=g:6611908
Harabe	id=g:6611909
Yukarı Ortaören	id=g:6611910
Ortaören Sulama Göleti	id=g:6611911
Girdavut Yayla	id=g:6611912
Ballıbaba	id=g:6611913
Avdalı	id=g:6611914
Tilver	id=g:6611916
Beykor Tepe	id=g:6611917
Dolusay Mağaraları	id=g:6611918
Hazel Mağarası	id=g:6611919
Page Tepe	id=g:6611921
Kulek Dere	id=g:6611922
Dilaver Köprüsü	id=g:6611923
Melkis Dere	id=g:6611924
Şeyhçoban	id=g:6611925
Kurt Dere	id=g:6611926
Karik Kuyusu	id=g:6611928
Karatas	id=g:6611929
Eşek Tepe	id=g:6611930
Filizören	id=g:6611931
Meydan Dere	id=g:6611932
Tahtaayşe Tepe	id=g:6611934
Hüyükdibi	id=g:6611935
Kuruçay Dere	id=g:6611936
Beşpınar Sulama Göleti	id=g:6611939
Uyandık	id=g:6611941
Çağturan Dere	id=g:6611943
Ayran Tepe	id=g:6611944
Gürbekli	id=g:6611946
Çiçekliyurt	id=g:6611947
Develi	id=g:6611948
Uzunbahçe	id=g:6611949
Taşdirek Dere	id=g:6611950
Sinani Dere	id=g:6611956
Çarıklı	id=g:6611958
Kesikağaç	id=g:6611960
Dönümlü	id=g:6611962
Bağıvar	id=g:6611963
Ağaçgeçit	id=g:6611965
Çanklı	id=g:6611966
Kuyusırtı Dere	id=g:6611967
Hacıhamza Dere	id=g:6611969
Hişto Tepe	id=g:6611971
Yeşilköy	id=g:6611973
Yukarı Kılıçtaşı	id=g:6611974
Dicle Üniversitesi	id=g:6611975
Kabaklı Köprüsü	id=g:6611977
Kabaklı Sulama Göleti	id=g:6611978
Kozan Dere	id=g:6611981
Horhor Dere	id=g:6611982
Tilki Tepe	id=g:6611983
Örencik	id=g:6611984
Göksu Çayı	id=g:6611986
Çayır Dere	id=g:6611987
Körhi Tepe	id=g:6611988
Çukurbaşı	id=g:6611989
Kara Çay	id=g:6611990
Bahçe	id=g:6612010
Karaçolya	id=g:6612011
Hamitali Tepe	id=g:6612012
Uyanık	id=g:6612013
Karatepe	id=g:6612014
Alıncak	id=g:6612015
Kapuzlu Dere	id=g:6612016
Yağmurköy	id=g:6612017
Seki	id=g:6612018
Girbeşik Tepe	id=g:6612019
Sampavar Pınar	id=g:6612020
Cadde Dere	id=g:6612021
Şeyhan Çayı	id=g:6612023
Arafe Dere	id=g:6612024
Torbalı Tepe	id=g:6612025
Eskibağlar Tepe	id=g:6612026
Dengiver Dere	id=g:6612028
Han Mağaraları	id=g:6612029
Çile Mağaraları	id=g:6612031
Haydar	id=g:6612032
Sefa Mağarası	id=g:6612033
Deyrulzafaran Manastirı	id=g:6612034
Beytama Dere	id=g:6612035
Ziyaret Tepe	id=g:6612036
Vedicebbar Dere	id=g:6612037
Amrud Dere	id=g:6612038
Yolüstü	id=g:6612039
Beşyüzevler	id=g:6614241
Gumbet	id=g:6620289
Turgutreis	id=g:6620290
Rūd-e Herātel	id=g:6672088
Ţavre Qāleh	id=g:6672123
Kūrī Jān	id=g:6672141
Sāltūk	id=g:6672142
Yāmān Yūrd	id=g:6672143
Pāsgāh-e Marzī-ye Bolāgh Bāshī	id=g:6672186
Pāsgāh-e Māshāh-e Torkīyeh	id=g:6672221
Kūh-e Ārārāt-e Bozorg	id=g:6672231
Kūh-e Arārāt-e Kūchek	id=g:6672232
Askān Ḩakārī	id=g:6672274
Gelesh	id=g:6672275
Kūh-e Arārāt-e Kūchak	id=g:6676166
Türkelli	id=g:6685633
Hatundere	id=g:6685635
Küçük Sümbüller	id=g:6685686
Sannasuhlar	id=g:6685691
Görece	id=g:6685874
Belan	id=g:6685875
Doğaköy	id=g:6685876
Hasanıar	id=g:6685877
Beyköy	id=g:6685901
Çaltı	id=g:6685904
Karaorman	id=g:6685908
Uzurburun	id=g:6685912
Sancaklı	id=g:6685928
Kayadibi	id=g:6685940
Karayağcıbacılar	id=g:6685941
Kayalıboz Deresi	id=g:6685962
Cötoğlukuyusu Deresi	id=g:6685963
Bağiçi	id=g:6685964
Kaldırımçayır Deresi	id=g:6685965
Kötu Çeşme	id=g:6685966
Ikizce Göleti	id=g:6685967
Zirai Araştırma Enstitüsü	id=g:6685968
Çayır Deresi	id=g:6685969
Posta Telgraf Telefon Uydu Haberleşme Merkezi	id=g:6685970
Teknecik Deresi	id=g:6685974
Avdal	id=g:6685981
Eskiyağcılar	id=g:6685982
Mollasüleymanlı	id=g:6685984
Kocakoru	id=g:6685985
Akarkaya Deresi	id=g:6685986
Gülbahçe	id=g:6685987
Kırançiftiği	id=g:6685988
Çınarlıkuyu	id=g:6685990
Kocagemez Deresi	id=g:6685995
Hacıhasar	id=g:6685996
Yediler Tepesi	id=g:6685997
Paşa Deresi	id=g:6686000
Akgedik	id=g:6686001
Karaali	id=g:6686002
Mirtat Deresi	id=g:6686003
Emlakdere	id=g:6686004
Kavakh Deresi	id=g:6686005
Evrenos	id=g:6686006
Kargabedir Deresi	id=g:6686007
Karağaç Deresi	id=g:6686056
Ímrahor Deresi	id=g:6686110
Yaylabağ	id=g:6686111
Kemalpaşa Çayı	id=g:6686112
Gökçeler	id=g:6686113
Çiçekli	id=g:6686114
Karakoca	id=g:6686115
Göl Düzü	id=g:6686116
Tatlar	id=g:6686117
Cevizin Deresi	id=g:6686118
Çiçektepe	id=g:6686119
Büyükçayır Deresi	id=g:6686120
Horleğın Deresi	id=g:6686121
Ümitköy	id=g:6686352
Hacettepe Üniversitesi Beytepe Kampüsü	id=g:6686383
Milli Kooperatif Enstitüsü	id=g:6686384
Kavaklı Deresi	id=g:6686627
Bayındır	id=g:6686685
Doğançay	id=g:6686808
Değirmenbaşı Deresi	id=g:6686855
Ege Üniversitesi	id=g:6686856
Yeşilyurt	id=g:6686857
Gültepe	id=g:6686858
Yenikent	id=g:6686859
Eryaman	id=g:6686860
Seker Fabrika	id=g:6686861
Susuz Göl	id=g:6686862
Vinç Fabrika	id=g:6686863
Ankara Küçük Sanayi	id=g:6686864
Türk Traktör Fabrika	id=g:6686867
Ílmit Kiremit Fabrika	id=g:6686873
Türkobası	id=g:6686874
Polatlar	id=g:6686875
Sazpınar	id=g:6686879
Cebeci	id=g:6686881
Mamak	id=g:6686882
Yenmiş	id=g:6686883
Sütçüler	id=g:6686884
Gökyaka	id=g:6686885
Çimsit	id=g:6686886
Kemalpaşa Dağı	id=g:6686887
Yeşilköy	id=g:6686888
Türkmen	id=g:6686889
Kösrelik	id=g:6686901
Karaköy	id=g:6686902
Peçenek	id=g:6686903
Kocaçal Tepe	id=g:6686904
Talihin Deresi	id=g:6686905
Kumpınar	id=g:6686906
Iymir	id=g:6686907
Kırtboğozı Dere	id=g:6686908
Su Tünell	id=g:6686909
Kara Terepesi	id=g:6686910
Sancar	id=g:6686911
Uçan	id=g:6686912
Yılmazköy	id=g:6686913
Bahkhisar	id=g:6686923
Sivridağ Tepesi	id=g:6686924
Kayatepe Sırtı	id=g:6686925
Mersinli Tepeler	id=g:6686926
Gediz Mansabı	id=g:6686927
Çamaltı Tuzlası	id=g:6686928
Günerli	id=g:6686929
Koca Tepesi	id=g:6686930
Eskigediz Mecra	id=g:6686931
Kürklüdagi Tepesi	id=g:6686932
Inecikpınar Çeşme	id=g:6686933
Lalahan Deresi	id=g:6686934
Hacımn Çeşme	id=g:6686935
Tahkimatli Tepesi	id=g:6686936
Yunuslar Deresi	id=g:6686937
Topraktaş Pınar	id=g:6686938
Kalabak	id=g:6686939
Payamli	id=g:6686940
Koca Tepe	id=g:6686941
Abdullahağa Çiftlik	id=g:6686942
Elmadağ Deresi	id=g:6686943
Elmalidede Tepesi	id=g:6686944
Arpalık Pınar	id=g:6686945
Yaylacik Tepesi	id=g:6686946
Abalı Tepesi	id=g:6686947
Balaban Çay	id=g:6686948
Karliçardak	id=g:6686949
Yumruca Tepe	id=g:6686950
Kalender Orduevi	id=g:6691402
Harbiye Orduevi	id=g:6691403
Masırdap	id=g:6691684
Osut	id=g:6691685
Gürpınar	id=g:6691767
Düziçi	id=g:6692056
Sumbas	id=g:6692057
Karatay	id=g:6692058
Samandağ	id=g:6692069
Tema Nezahat Gokyigit Park	id=g:6692331
Bitez	id=g:6692497
Gümüldür	id=g:6692499
Kadikalesi	id=g:6692503
Torba	id=g:6692505
Denizyaka	id=g:6692510
Incekum	id=g:6692511
Kargiçak	id=g:6692513
Kiris	id=g:6692514
Kizilagaç	id=g:6692515
Mavikent	id=g:6692517
Titreyengöl	id=g:6692519
Çolakli	id=g:6692520
Sarigerme	id=g:6692524
Ölüdeniz	id=g:6692526
Bagla	id=g:6692630
Yaliciftlik	id=g:6692633
Cengerköy	id=g:6692635
Faralya	id=g:6692639
Mavişehir	id=g:6695616
Yaşmaklı Ağaçbaşı Yaylası	id=g:6697860
Eymür	id=g:6697861
Myra	id=g:6697874
Xanthos	id=g:6697875
Mercan Ağa Camii	id=g:6698015
Emin Sinan Mahallesi	id=g:6698016
FuarSepeti	id=g:6698053
Kefçedede	id=g:6698081
Caferağa	id=g:6698150
Beyazıtağa	id=g:6698152
Akkuyu	id=g:6755966
Arıköy	id=g:6940491
Çatalhöyük	id=g:6940561
Yemişli Mahallesi	id=g:6941024
Yemişli Mah.	id=g:6941025
Aspendos	id=g:6941097
Iskenderköy	id=g:6941767
Sagalassos	id=g:6941906
Karapinar Crater Lake	id=g:6941912
Sumela Monastary	id=g:6942010
Termessos	id=g:6942024
Navaga	id=g:6942202
Numrut Dag	id=g:6942209
Coruh River	id=g:6942300
Turquoise Coast	id=g:6942445
Knidos	id=g:6942516
Sultanahmet	id=g:6944973
Flughafen Istanbul Atatürk	id=g:6947631
Flughafen Istanbul-Sabiha Gökçen	id=g:6947632
Bahnhof Istanbul Haydarpaşa	id=g:6947633
Bahnhof Istanbul Sirkeci	id=g:6947634
Ambarlı Limanı	id=g:6947635
Adalan	id=g:6947636
Ataşehir	id=g:6947637
Başakşehir	id=g:6947638
Başakşehir	id=g:6947639
Beylikdüzü	id=g:6947640
Büyükçekmece	id=g:6947641
Tuzla	id=g:6947642
Archäologisches Museum	id=g:6947643
Atatürk-Olympiastadion	id=g:6947644
Beyazıtturm	id=g:6947645
Beylerbeyi-Palast	id=g:6947646
Blaue Moschee	id=g:6947647
Blaue Moschee	id=g:6947648
Bosporus-Brücke	id=g:6947649
Çırağan-Palast	id=g:6947650
Chora-Kirche	id=g:6947651
Cisterna Basilica	id=g:6947652
Diamond of Istanbul	id=g:6947653
Dolmabahçe-Palast	id=g:6947654
Fatih-Moschee	id=g:6947655
Fatih-Sultan-Mehmet-Brücke	id=g:6947658
Fenerbahçe-Şükrü-Saracoğlu-Stadion	id=g:6947659
Fernsehturm Çamlıca	id=g:6947660
Fernsehturm Endem	id=g:6947661
Galataturm	id=g:6947662
Galataturm	id=g:6947663
Hagia Sophia	id=g:6947664
Hagia Sophia	id=g:6947665
Istanbul Modern	id=g:6947666
Istanbul Sapphire	id=g:6947669
Laleli-Moschee	id=g:6947673
Leanderturm	id=g:6947674
Miniatürk	id=g:6947675
Museum für türkische und islamische Kunst	id=g:6947677
Nuruosmaniye-Moschee	id=g:6947678
Rumeli Hisarı	id=g:6947679
Süleymaniye Moschee	id=g:6947681
Taksim-Platz	id=g:6947682
Türker İnanoğlu Maslak	id=g:6947684
Yıldız-Park	id=g:6947685
Anatolische Festung	id=g:6947686
Messe Istanbul	id=g:6947687
Kanuni-Sultan-Süleyman-Brücke	id=g:6947855
Golturkbuku	id=g:6951036
Olympos	id=g:6951087
Çankaya	id=g:6955677
Pursaklar	id=g:6955843
Evren	id=g:6955844
Kadın Azmağı	id=g:6955906
Bucaklı	id=g:6955922
Çelebi	id=g:6955971
Kurfallı	id=g:6955972
Bozgoca	id=g:6955974
Kalemköy	id=g:6955975
Soğullu	id=g:6955976
Çayırbaşı	id=g:6955978
Meşrutiyet	id=g:6955979
Harem Iskelesi	id=g:6957182
Yenice	id=g:6958029
Kumköy	id=g:6958030
Büyük Mağara	id=g:6958630
Fındıklı Dere	id=g:6958659
Çamurlu Dere	id=g:6958660
Küçükkaranlık Deresi	id=g:6958661
Besdesten Dağı	id=g:6958662
Bağlar Deresi	id=g:6958706
Taşlşgeçit Deresi	id=g:6958707
Teknekayat Deresi	id=g:6958713
Kırbabalar Deresi	id=g:6958714
Demirci Gölü	id=g:6958719
Yılancı Gölü	id=g:6958720
Koca Deresi	id=g:6958721
Koyun Deresi	id=g:6958722
Eğrek Deresi	id=g:6958725
Karakavak Deresi	id=g:6958726
Çengelli Dere	id=g:6958727
Eriklice Burnu	id=g:6958728
Aşağıkalamuş	id=g:6958729
Yukarıkalamuş	id=g:6958730
Tepeköy	id=g:6958731
Eski Çay	id=g:6958732
Şahmelek Deresi	id=g:6958737
Şahmelek Limanı	id=g:6958738
Çeşme Deresi	id=g:6958739
Papaz Burnu	id=g:6958740
Sarı Burun	id=g:6958741
Kemer Körfezi	id=g:6958742
Armutlu Burun	id=g:6958743
Kirazlı Dere	id=g:6958744
Kirazlı Koy	id=g:6958745
Kirazlı Tepe	id=g:6958746
Tatlı Göl	id=g:6958750
Dalyan Burnu	id=g:6958751
Karapınar Deresi	id=g:6958752
