Tunanitas	id=g:3791117
Ensenada Varadero Este	id=g:3796873
Ensenada Varadero Oeste	id=g:3796874
Las Varas	id=g:3796875
Vega Alegre	id=g:3796876
Quebrada Vega Grande	id=g:3796877
Vega Oscura	id=g:3796878
Cerro La Vega	id=g:3796879
La Vega	id=g:3796880
La Vega	id=g:3796881
Las Vegas	id=g:3796882
Las Vegas	id=g:3796883
Las Vegas	id=g:3796884
Las Vegas	id=g:3796885
Quebrada Las Vegas	id=g:3796886
El Vegote	id=g:3796887
Sabanas de Venturini	id=g:3796888
Sabanas de Venturini	id=g:3796889
Ver y Callar	id=g:3796890
La Viciosa	id=g:3796891
Cerro Victor Marín	id=g:3796892
Cerro La Victoria	id=g:3796893
Puerto La Viejo	id=g:3796894
Fila del Viento	id=g:3796895
Cerro El Vigia	id=g:3796896
El Volcán	id=g:3796897
Cerro El Volteo	id=g:3796898
Vuelta de Culebra	id=g:3796899
Vuelta de la Burra	id=g:3796900
Vuelta Larga	id=g:3796901
Vuelta Larga	id=g:3796902
Vuelta Larga	id=g:3796903
Yacua	id=g:3796904
Ensenada Yacua	id=g:3796905
Caño Yaguaina	id=g:3796906
Yaguara	id=g:3796907
Fila Yaguaracual	id=g:3796908
Río Yaguaracual	id=g:3796909
Puerto de Yaguaraparo	id=g:3796910
Yaque	id=g:3796911
Cerro El Yaque	id=g:3796912
Cerro El Yaque	id=g:3796913
El Yaque	id=g:3796914
Yoco Abajo	id=g:3796915
Río Yoraco	id=g:3796916
Cerro El Zamuro	id=g:3796917
Arroyo del Zapatero	id=g:3796918
Punta La Zorra	id=g:3796919
El Zorrito	id=g:3796920
El Zumbador	id=g:3796921
Quebrada Zurita	id=g:3796922
La Naranja	id=g:3796923
Naranjal	id=g:3796924
Naranjal	id=g:3796925
Cerro Naranjal	id=g:3796926
Cerro Naranjal	id=g:3796927
Naranjalito	id=g:3796928
Quebrada Naranjalito	id=g:3796929
Topo Naranjalito	id=g:3796930
El Naranjo	id=g:3796931
El Naranjo	id=g:3796932
El Naranjo	id=g:3796933
Quebrada El Naranjo	id=g:3796934
Río Naranjo	id=g:3796935
Quebrada Los Naranjos	id=g:3796936
Punta Narizona	id=g:3796937
Fila La Navaja	id=g:3796938
Cerro Neblinero	id=g:3796939
Quebrada Negra	id=g:3796940
Río El Pilar	id=g:3796941
Hacienda Zafarrancho	id=g:3796942
Las Trampas	id=g:3796943
Cerro Las Vegas	id=g:3796944
El Abundante	id=g:3796945
Agua Clara	id=g:3796946
Agua Fría Arriba	id=g:3796947
Fila Agua Fría	id=g:3796948
Río Agua Fría	id=g:3796949
Hacienda Agua Santa	id=g:3796950
Quebrada El Aguacate	id=g:3796951
La Aguada	id=g:3796952
Quebrada La Aguada	id=g:3796953
Punta Aguirre	id=g:3796954
El Agustín	id=g:3796955
Quebrada El Agustín	id=g:3796956
El Alambique	id=g:3796957
Cerro El Alcance	id=g:3796958
Alegría	id=g:3796959
Fila Los Alemanes	id=g:3796960
El Algarrobo	id=g:3796961
Altagracia	id=g:3796962
El Alto de San Pedro	id=g:3796963
Alto Parasol	id=g:3796964
Los Altos de Santa María	id=g:3796965
Cordillera Los Andes	id=g:3796966
Los Andes	id=g:3796967
Punta Angoleta	id=g:3796968
Punta La Angoleta	id=g:3796969
Quebrada Las Angustias	id=g:3796970
Las Animas	id=g:3796971
Caño Antica	id=g:3796972
Caño Araca	id=g:3796973
Ruinas del Castillo de Araya	id=g:3796974
Quebrada Arena	id=g:3796975
Cerro Los Arenales	id=g:3796976
Río Arenas	id=g:3796977
Areo	id=g:3796978
Quebrada Areo	id=g:3796979
Quebrada del Arrojata	id=g:3796980
Los Arroyos	id=g:3796981
Cerro Auyamal	id=g:3796982
El Bagre	id=g:3796983
Laguna Bajo Alcatraz	id=g:3796984
Bajo Grande	id=g:3796985
Quebrada Bajo Grande	id=g:3796986
El Bajo	id=g:3796987
Baltasara	id=g:3796988
El Banqueado	id=g:3796989
Cerro La Baqueta	id=g:3796990
Río Bordones	id=g:3796991
Barbas	id=g:3796992
Quebrada Barbas	id=g:3796993
Quebrada Barbascal	id=g:3796994
Barcelona	id=g:3796995
Barrancas	id=g:3796996
Río Bautista	id=g:3796997
Bejucal	id=g:3796998
Río Bejucal	id=g:3796999
Bejuquero	id=g:3797000
Bejuquero	id=g:3797001
Berlín	id=g:3797002
Berlín	id=g:3797003
Quebrada Bernardino	id=g:3797004
El Berral	id=g:3797005
Betania	id=g:3797006
Blanco Lugar	id=g:3797007
Cerro Blanco	id=g:3797008
Boca de Guayabo	id=g:3797009
Quebrada Boca de Mono	id=g:3797010
Hacienda Boche	id=g:3797011
Laguna La Bodega	id=g:3797012
El Boquete	id=g:3797013
Quebrada Abundante	id=g:3797014
Cerro Aceite Castilla	id=g:3797015
Agua Blanca	id=g:3797016
Agua Caliente	id=g:3797017
Agua Caliente	id=g:3797018
Agua Clarita	id=g:3797019
Agua Dulce	id=g:3797020
Agua Fría	id=g:3797021
Agua Fría	id=g:3797022
Cerro Agua Fría	id=g:3797023
El Algarrobo	id=g:3797024
La Alianza	id=g:3797025
Hacienda La Alquería	id=g:3797026
Altagracia	id=g:3797027
Hacienda Altamira	id=g:3797028
Alto Amara	id=g:3797029
Altos de Quebrada Seca	id=g:3797030
Cerro Amarillo	id=g:3797031
Quebrada Arapo	id=g:3797032
Quebrada Los Arenales	id=g:3797033
Arenas	id=g:3797034
Aserradero	id=g:3797035
Quebrada Atravesada	id=g:3797036
Punta Balandra	id=g:3797037
Cerro Barbón	id=g:3797038
Belen	id=g:3797039
Cerro Bella Vista	id=g:3797040
Cerro El Bobo	id=g:3797041
Río Bohordal	id=g:3797042
Bolivita	id=g:3797043
Cumbre del Borrego	id=g:3797044
Botalón	id=g:3797045
Quebrada Botucal	id=g:3797046
Botuco	id=g:3797047
El Brasil	id=g:3797048
Brisas de Londres	id=g:3797049
Bucaral	id=g:3797050
Bucaral	id=g:3797051
Cerro Los Budales	id=g:3797052
Cerro Budares	id=g:3797053
Buena Vista	id=g:3797054
Buena Vista	id=g:3797055
Buena Vista	id=g:3797056
Buena Vista	id=g:3797057
Cerro Buena Vista	id=g:3797058
Quebrada Buena Vista	id=g:3797059
Buenos Aires	id=g:3797060
Buenos Aires	id=g:3797061
Punta del Burro	id=g:3797062
Cerro Caño de la Laguna	id=g:3797063
Fila de Cañón	id=g:3797064
Fila de Cañón	id=g:3797065
La Cabaña	id=g:3797066
Cerro Los Caballos	id=g:3797067
Cerro Las Cabras	id=g:3797068
Cerro Las Cabras	id=g:3797069
Cacahual	id=g:3797070
Cacahual	id=g:3797071
Cacahual	id=g:3797072
Cacahual	id=g:3797073
Cachicamo	id=g:3797074
La Cachimba	id=g:3797075
Cerro Chachimbo	id=g:3797076
Punta Cachimbo	id=g:3797077
Punta Cachimena	id=g:3797078
Quebrada Cachimena	id=g:3797079
Cachipal	id=g:3797080
Río Cachipal	id=g:3797081
Calle Nueva	id=g:3797082
Cerro Camacuay	id=g:3797083
Cambural	id=g:3797084
Quebrada Cambural	id=g:3797085
Río Cambural	id=g:3797086
Campoma	id=g:3797087
Cangrejal	id=g:3797088
Cangrejal	id=g:3797089
Cangrejo	id=g:3797090
Canturria	id=g:3797091
Caraquita	id=g:3797092
Cerro El Cardonal	id=g:3797093
Cariaquita	id=g:3797094
Carmona	id=g:3797095
Carrizal	id=g:3797096
Carrizal	id=g:3797097
Carrizal	id=g:3797098
Cerro Carrizal	id=g:3797099
Cartagena	id=g:3797100
Catana	id=g:3797101
Catuchal	id=g:3797102
Cautaro	id=g:3797103
El Cedro	id=g:3797104
Cerro de La Ceiba	id=g:3797105
El Centavo	id=g:3797106
Punta Cereza	id=g:3797107
Cerro del Diablo	id=g:3797108
Cerro Seco	id=g:3797109
Chacopata	id=g:3797110
Laguna de Chacopata	id=g:3797111
Chagaragato	id=g:3797112
Chaguarama de Sotillo	id=g:3797113
Chaguaramal	id=g:3797114
Hacienda Chaguaramas	id=g:3797115
Chandia	id=g:3797116
El Chaquito	id=g:3797117
El Charal	id=g:3797118
Quebrada El Charal	id=g:3797119
Quebrada El Charal	id=g:3797120
Charallave	id=g:3797121
Cerro Charallave	id=g:3797122
El Charcal	id=g:3797123
Chipichipe	id=g:3797124
Río Chiquito	id=g:3797125
Río Chiquito	id=g:3797126
Río Chiquito	id=g:3797127
El Chispero	id=g:3797128
El Chispero	id=g:3797129
El Chispero	id=g:3797130
El Chispero	id=g:3797131
Río El Chispero	id=g:3797132
La Chivera	id=g:3797133
Punta de Chivo	id=g:3797134
Chopín	id=g:3797135
Punta Chopín	id=g:3797136
Chorochoro	id=g:3797137
Quebrada Chorro Frío	id=g:3797138
Quebrada El Chorro	id=g:3797139
Los Chorros	id=g:3797140
Hacienda Chuare	id=g:3797141
Río Los Chuaros	id=g:3797142
Chuparin	id=g:3797143
Churuapo	id=g:3797144
Cerro Churupal	id=g:3797145
Río Churupal	id=g:3797146
Ensenada de Cipara	id=g:3797147
Río Cipara	id=g:3797148
Fila Los Claveles	id=g:3797149
Clavellino	id=g:3797150
Isla Cochino	id=g:3797151
El Coco	id=g:3797152
Playa Los Cocos	id=g:3797153
Playa Los Cocos	id=g:3797154
Coicual	id=g:3797155
Cerro La Coima	id=g:3797156
Quebrada El Cojo	id=g:3797157
Punta Colorada	id=g:3797158
Río Colorado	id=g:3797159
Compadrón	id=g:3797160
Concepción	id=g:3797161
Contador	id=g:3797162
Fila La Copa	id=g:3797163
Cerro El Copete	id=g:3797164
Copey	id=g:3797165
Corocito	id=g:3797166
La Corona	id=g:3797167
Corozal	id=g:3797168
Corozal	id=g:3797169
Corozal	id=g:3797170
Quebrada Corozal	id=g:3797171
Los Corozales	id=g:3797172
El Corozo	id=g:3797173
Corral Viejo	id=g:3797174
El Costo	id=g:3797175
Cotúa	id=g:3797176
Cruz Blanca	id=g:3797177
Cruz de Agua	id=g:3797178
Cuagua	id=g:3797179
Cerros de Los Cucuruchos de Tacarigua	id=g:3797180
Las Cuentas	id=g:3797181
Alto La Cuesta	id=g:3797182
Las Cuevas	id=g:3797183
Las Cuevas	id=g:3797184
Río Las Cuevas	id=g:3797185
Las Culatas	id=g:3797186
Las Culatas	id=g:3797187
Cerro La Culebra	id=g:3797188
Cumatacal	id=g:3797189
Hacienda Cumatacal	id=g:3797190
Cumbre de Caballo	id=g:3797191
Cumbre de las Flores	id=g:3797192
La Cumbre	id=g:3797193
Quebrada El Cumbre	id=g:3797194
El Curi	id=g:3797195
Cusma	id=g:3797196
Cutabano	id=g:3797197
Cerro La Danta	id=g:3797198
El Desbarrancado	id=g:3797199
Cerro Los Deseos	id=g:3797200
Fila Los Deseos	id=g:3797201
Los Deseos	id=g:3797202
Barrio El Dique	id=g:3797203
Don Pedro	id=g:3797204
El Encanto	id=g:3797205
La Esperanza	id=g:3797206
Cerro Esponja	id=g:3797207
Espuga	id=g:3797208
Punta Evarista	id=g:3797209
Fila La Flojera	id=g:3797210
La Florida	id=g:3797211
La Florida	id=g:3797212
La Florida	id=g:3797213
La Fuente	id=g:3797214
Hacienda La Funcia	id=g:3797215
Punta Galera	id=g:3797216
Galerón	id=g:3797217
Cerro La Gallina	id=g:3797218
Gallinero	id=g:3797219
Gamero	id=g:3797220
Islotes Las Garzas	id=g:3797221
Punta del Gato	id=g:3797222
Gavilán	id=g:3797223
Quebrada La Gloria	id=g:3797224
Cerro La Goajira	id=g:3797225
El Godo	id=g:3797226
Punta Gorda	id=g:3797227
Cerro Grande	id=g:3797228
Río Grande	id=g:3797229
Río Grande	id=g:3797230
Río Grande	id=g:3797231
Río Grande	id=g:3797232
Río Grande	id=g:3797233
Las Guacharacas	id=g:3797234
Guacuco	id=g:3797235
Punta de Guamache	id=g:3797236
Quebrada de Guamache	id=g:3797237
El Guamal	id=g:3797238
Río Guamal	id=g:3797239
Guaraguara	id=g:3797240
Guarama Abajo	id=g:3797241
Guaramita	id=g:3797242
Quebrada Guaranache	id=g:3797243
Guarapiche	id=g:3797244
Guarataro	id=g:3797245
Bajos de Guaraunos	id=g:3797246
Parcelamiento Guaraunos	id=g:3797247
Cerro Guarico	id=g:3797248
Cerro Guaricuco	id=g:3797249
Guaruchal	id=g:3797250
Guasimal	id=g:3797251
Guasimal	id=g:3797252
Guatacaral	id=g:3797253
Guatamare	id=g:3797254
Punta Guatapanare	id=g:3797255
Mocacay	id=g:3797256
Quebrada Mocacay	id=g:3797257
Ensenada de La Mochila	id=g:3797258
Bordo del Mochuelo	id=g:3797259
El Mochuelo	id=g:3797260
Cerro Mocochopo	id=g:3797261
Mocotíes	id=g:3797262
La Montaña	id=g:3797263
Páramo La Montaña	id=g:3797264
Quebrada La Montaña	id=g:3797265
Quebrada La Montaña	id=g:3797266
Quebrada Montañuela	id=g:3797267
Hacienda Monte Bello	id=g:3797268
Monte Carmelo	id=g:3797269
Monte Frío	id=g:3797270
Páramo Monte Frío	id=g:3797271
Quebrada Monte Frío	id=g:3797272
Cañada del Monte	id=g:3797273
Laguna El Monton	id=g:3797274
Fundo Mopol	id=g:3797275
El Morador	id=g:3797276
Quebrada Morador	id=g:3797277
El Moral	id=g:3797278
Caño Los Morales	id=g:3797279
Quebrada Morena	id=g:3797280
Quebrada Moron	id=g:3797281
Laguna Morro Colorado	id=g:3797282
Morro Los Colorados	id=g:3797283
Cerro El Morro	id=g:3797284
El Morro	id=g:3797285
Filo El Morro	id=g:3797286
Quebrada El Morro	id=g:3797287
Hotel Moruco	id=g:3797288
El Mostrenco	id=g:3797289
Quebrada Moteito	id=g:3797290
Muchuntuy	id=g:3797291
La Mucuchache	id=g:3797292
Quebrada La Mucuchache	id=g:3797293
Río Mucujepe	id=g:3797294
Mucumbas	id=g:3797295
Quebrada Mucumbas	id=g:3797296
Mucumpate	id=g:3797297
Mucumpate	id=g:3797298
Quebrada Mucumpis	id=g:3797299
Quebrada Mucunantu	id=g:3797300
Mucuse	id=g:3797301
Mucutujote	id=g:3797302
Caño El Muerto	id=g:3797303
Quebrada El Muerto	id=g:3797304
Páramo Mují	id=g:3797305
Quebrada Las Mulas	id=g:3797306
Quebrada El Munsal	id=g:3797307
Quebrada Murmuquena	id=g:3797308
La Musuy	id=g:3797309
Quebrada La Musuy	id=g:3797310
Mutus	id=g:3797311
Muyapa	id=g:3797312
Río Muyupa	id=g:3797313
Quebrada La Natosa	id=g:3797314
Laguna Negra	id=g:3797315
Laguna Negra	id=g:3797316
Laguna Negra	id=g:3797317
Páramo La Negra	id=g:3797318
Quebrada Negra	id=g:3797319
Quebrada Negra	id=g:3797320
Quebrada La Negra	id=g:3797321
Caño Negro	id=g:3797322
Caño Negro	id=g:3797323
Caño Negro	id=g:3797324
Morro Negro	id=g:3797325
Fila Los Nevados	id=g:3797326
Pico Los Nevados	id=g:3797327
Quebrada Nieto	id=g:3797329
El Niguas	id=g:3797330
Nirgua	id=g:3797331
Hacienda Nueva Era	id=g:3797332
El Nueve Abajo	id=g:3797333
Puerto Nuevo	id=g:3797334
Los Olivos	id=g:3797336
El Olvido	id=g:3797337
Onia Arriba	id=g:3797338
Onia Chiquito	id=g:3797339
Hacienda Onia	id=g:3797340
Quebrada La Osa	id=g:3797341
Quebrada La Osa	id=g:3797342
Caño El Oso	id=g:3797343
El Oso	id=g:3797344
Quebrada del Oso	id=g:3797345
Quebrada El Oso	id=g:3797346
La Otra Banda	id=g:3797347
Quebrada de Ovalles	id=g:3797348
Quebrada La Pañoleta	id=g:3797349
Cerro La Paila	id=g:3797350
Quebrada La Paila	id=g:3797351
Loma La Pailita	id=g:3797352
Páramo de Paiva	id=g:3797353
Quebrada Paiva	id=g:3797354
Loma de Paja	id=g:3797355
Quebrada Palitos Negros	id=g:3797356
Palma Abajo	id=g:3797357
Palma Arriba	id=g:3797358
Palma Sola	id=g:3797359
Cerro La Palma	id=g:3797360
Loma La Palma	id=g:3797361
Cerro Palmar	id=g:3797362
El Palmar	id=g:3797363
Palmarito	id=g:3797364
Hacienda Las Palmas	id=g:3797365
Hacienda Las Palmiras	id=g:3797366
La Palmita	id=g:3797367
Filo de Pantano	id=g:3797368
Cerro Los Pantanos	id=g:3797369
Los Pantanos	id=g:3797370
Quebrada Los Pantanos	id=g:3797371
La Panueleta	id=g:3797372
Las Paraguitas	id=g:3797373
Paraguito	id=g:3797374
Cerro Paraguito	id=g:3797375
El Paraíso	id=g:3797376
Alto El Paramito	id=g:3797377
El Paramito	id=g:3797378
El Paramito	id=g:3797379
Quebrada Paramito	id=g:3797380
Quebrada El Páramo	id=g:3797381
Quebrada El Páramo	id=g:3797382
La Parangula	id=g:3797383
Finca La Parra	id=g:3797384
Pata de Gallina	id=g:3797385
Alto de La Pata	id=g:3797386
Laguna Los Patos	id=g:3797387
Pico Los Patos	id=g:3797388
Quebrada Los Patos	id=g:3797389
Quebrada Pavones	id=g:3797390
Peña Colorada	id=g:3797391
El Peñón	id=g:3797392
El Peñoncito	id=g:3797393
La Pedeca	id=g:3797394
Pedregal	id=g:3797395
Cerro La Pedregosa	id=g:3797396
La Pedregosa	id=g:3797397
Quebrada La Pedregosa	id=g:3797398
La Pereza	id=g:3797399
Pico El Perol	id=g:3797400
Cerro La Petronila	id=g:3797401
Cerro Picacho	id=g:3797402
Pie de Cuesta	id=g:3797403
Quebrada Piedra de Moler	id=g:3797404
Cerro Piedra Negra	id=g:3797405
Quebrada de Piedra	id=g:3797406
Alto de Piedras Blancas	id=g:3797407
Las Piedras	id=g:3797408
Las Piedras	id=g:3797409
Hacienda El Pino	id=g:3797410
Los Pinos	id=g:3797411
Quebrada Los Pinos	id=g:3797412
Quebrada Los Pinos	id=g:3797413
Quebrada Los Pinos	id=g:3797414
Caño Pionio	id=g:3797415
Quebrada Platanal	id=g:3797416
La Platina	id=g:3797417
Quebrada La Platuda	id=g:3797418
Punta Playa Grande	id=g:3797419
Río Playa Grande	id=g:3797420
La Playa	id=g:3797421
Las Playitas	id=g:3797422
Playones	id=g:3797423
Quebrada Pocoito	id=g:3797424
La Popa	id=g:3797425
La Popita	id=g:3797426
Cerro Las Porqueras	id=g:3797427
Fila Las Porqueras	id=g:3797428
Las Porqueras	id=g:3797429
Páramo Las Porqueras	id=g:3797430
Cerro Portachuelo	id=g:3797431
El Portachuelo	id=g:3797432
El Portón	id=g:3797433
Hacienda Porvenir	id=g:3797434
Hato Potrero Nuevo	id=g:3797435
Quebrada Potrero Nuevo	id=g:3797436
El Potrero	id=g:3797437
Filo El Potrero	id=g:3797438
Quebrada El Potrero	id=g:3797439
Quebrada El Potrero	id=g:3797440
Cerro Pozo Negro	id=g:3797441
El Pozo	id=g:3797442
Quebrada El Pozo	id=g:3797443
Los Pozuelos	id=g:3797444
Asentamiento La Providencia	id=g:3797445
Hacienda La Providencia	id=g:3797446
La Providencia	id=g:3797447
Río Pueblo Llano	id=g:3797448
Quebrada del Pueblo	id=g:3797449
Caño Puente Brea	id=g:3797450
Puente Real	id=g:3797451
Puerto Escondido	id=g:3797452
Puerto Escondido	id=g:3797453
Hacienda Puerto Nuevo	id=g:3797454
Puerto Rico	id=g:3797455
Fila La Punta	id=g:3797456
Quebrada Blanca	id=g:3797457
Quebrada Blanca	id=g:3797458
Quebrada de Barro	id=g:3797459
Quebrada de Ovalles	id=g:3797460
Quebrada del Barro	id=g:3797461
Quebrada Negra	id=g:3797462
Las Quebraditas	id=g:3797463
Quebrada Las Quebraditas	id=g:3797464
El Quebradon	id=g:3797465
Río Quebradon	id=g:3797466
Los Quinos	id=g:3797467
Quebrada Los Quinos	id=g:3797468
Caño El Raicero	id=g:3797469
El Raicero	id=g:3797470
Fila El Raicero	id=g:3797471
El Ramal	id=g:3797472
Quebrada Ramírez	id=g:3797473
Quebrada La Rana	id=g:3797474
La Ranchería	id=g:3797475
Matera Rancho Quemado	id=g:3797476
Los Ranchos	id=g:3797477
Los Ranchos	id=g:3797478
Los Ranchos	id=g:3797479
Quebrada Los Ranchos	id=g:3797480
Quebrada Los Rangeles	id=g:3797481
Los Rastrojos	id=g:3797482
La Raya	id=g:3797483
Hacienda El Recreo	id=g:3797484
Pico El Rematadero	id=g:3797485
El Retiro	id=g:3797486
Finca El Retiro	id=g:3797487
Caño Rico	id=g:3797488
Rincón	id=g:3797489
El Rincón del Hato	id=g:3797490
El Rincón	id=g:3797491
El Rincón	id=g:3797492
Quebrada El Rincón	id=g:3797493
Quebrada El Rincón	id=g:3797494
Quebrada El Rincón	id=g:3797495
Quebrada El Rincón	id=g:3797496
quebrada El Rincón	id=g:3797497
Río Abajo	id=g:3797498
Río Blanco	id=g:3797499
Filo de Río Blanco	id=g:3797500
Hacienda El Roble	id=g:3797501
Rodezno	id=g:3797502
Filo El Romeral	id=g:3797503
Quebrada Romero	id=g:3797504
Los Romeros	id=g:3797505
Quebrada La Roncona	id=g:3797506
Quebrada La Roncona	id=g:3797507
La Rosa	id=g:3797508
Hacienda El Rosario	id=g:3797509
Matera Rosario	id=g:3797510
Laguna del Royal	id=g:3797511
Quebrada El Royal	id=g:3797512
Cerro Sabneta	id=g:3797513
Cerro Saisay	id=g:3797514
Quebrada Saisay	id=g:3797515
Quebrada Saisay	id=g:3797516
El Salado	id=g:3797517
San Antonio	id=g:3797518
San Antonio	id=g:3797519
San Antonio	id=g:3797520
Filo San Antonio	id=g:3797521
Fundo San Antonio	id=g:3797522
Hacienda San Antonio	id=g:3797523
Hacienda San Antonio	id=g:3797524
Morro de San Antonio	id=g:3797525
Picacho San Antonio	id=g:3797526
Quebrada San Antonio	id=g:3797527
Vaquera San Antonio	id=g:3797528
Caño San Benito	id=g:3797529
Caño San Clemente	id=g:3797530
Hacienda San Clemente	id=g:3797531
San Felipe	id=g:3797532
Hacienda San Francisco	id=g:3797533
Quebrada San Francisco	id=g:3797534
Capilla San Genaro	id=g:3797535
San Isidro	id=g:3797536
San Isidro Abajo	id=g:3797537
Filo San Isidro	id=g:3797538
Hacienda San Isidro	id=g:3797539
Quebrada San Isidro	id=g:3797540
Hacienda San Joaquín	id=g:3797541
San José	id=g:3797542
San José	id=g:3797543
Hacienda San José	id=g:3797544
Hacienda San José	id=g:3797545
Hacienda San José	id=g:3797546
Hacienda San José	id=g:3797547
San Juan	id=g:3797548
San Juan	id=g:3797549
San Juan Bautista	id=g:3797550
San Juan Grande	id=g:3797551
San Juanito	id=g:3797552
Vaquera San Lorenzo	id=g:3797553
Hacienda San Luis	id=g:3797554
Hacienda San Luis	id=g:3797555
Hacienda San Martín	id=g:3797556
San Miguel	id=g:3797557
San Miguel	id=g:3797558
Hacienda San Miguel	id=g:3797559
Hacienda San Miguel	id=g:3797560
Hacienda San Miguel	id=g:3797561
San Pablo	id=g:3797562
San Pablo	id=g:3797563
Cerro San Pablo	id=g:3797564
Quebrada San Pablo	id=g:3797565
Quebrada San Pablo	id=g:3797566
San Pedro	id=g:3797567
Caño San Pedro	id=g:3797568
Hacienda San Pedro	id=g:3797569
Hacienda San Pedro	id=g:3797570
Hacienda San Pedro	id=g:3797571
Quebrada San Pedro	id=g:3797572
San Rafael	id=g:3797573
Cerro San Rafael	id=g:3797574
Hacienda San Rafael	id=g:3797575
Hacienda San Rafael	id=g:3797576
Hacienda San Rafael	id=g:3797577
Quebrada San Rafael	id=g:3797578
Quebrada San Rafael	id=g:3797579
Caño San Ramon	id=g:3797580
Hacienda San Roman	id=g:3797582
San Roque	id=g:3797583
Hacienda San Simón	id=g:3797584
Santa Ana	id=g:3797585
Santa Ana	id=g:3797586
Caño Santa Ana	id=g:3797587
Hacienda Santa Ana	id=g:3797588
Santa Bárbara	id=g:3797589
Cerro Santa Bárbara	id=g:3797590
Laguna Santa Bárbara	id=g:3797591
Hacienda Santa Cecilia	id=g:3797592
Santa Clara	id=g:3797593
Santa Clara	id=g:3797594
Hacienda Santa Elena	id=g:3797595
Caño Santa Elena	id=g:3797596
Hacienda Santa Filomena	id=g:3797597
Santa Ines	id=g:3797598
Matera Santa Isabel	id=g:3797599
Santa Juana	id=g:3797600
Santa Lucía	id=g:3797601
Hacienda Santa Lucía	id=g:3797602
Hacienda Santa Lucía	id=g:3797603
Hacienda Santa Lucía	id=g:3797604
Santa María	id=g:3797605
Santa Marta	id=g:3797606
Hacienda Santa Marta	id=g:3797607
Hacienda Santa Marta	id=g:3797608
Santa Rosa	id=g:3797609
Santa Rosa	id=g:3797610
Santa Rosa	id=g:3797611
Santa Rosa	id=g:3797612
Santa Rosa Hacienda	id=g:3797613
Hacienda Santa Rosa	id=g:3797614
Hacienda Santa Teresa	id=g:3797615
Hacienda Santa Teresa	id=g:3797616
Hacienda Santa Teresa	id=g:3797617
Matera Santa Teresita	id=g:3797618
Hacienda Santo Domingo	id=g:3797619
Quebrada Santo Domingo	id=g:3797620
Cerro El Say	id=g:3797621
Quebrada Seca	id=g:3797622
Quebrada Seca	id=g:3797623
Quebrada Seca	id=g:3797624
Quebrada Seca	id=g:3797625
Caño Seco	id=g:3797626
El Seis	id=g:3797627
Parque Nacional Sierra Nevada	id=g:3797628
quebrada El Silencio	id=g:3797629
Quebrada El Silencio	id=g:3797630
Quebrada El Silencio	id=g:3797631
La Silveria	id=g:3797632
Páramo La Sinfonía	id=g:3797633
Sinisosal	id=g:3797634
Hacienda El Socorro	id=g:3797635
La Sucia	id=g:3797636
La Sucia	id=g:3797637
La Sucia	id=g:3797638
La Sucia	id=g:3797639
La Sucia Quebrada	id=g:3797640
Río Sucio	id=g:3797641
Hacienda La Suiza	id=g:3797642
Tabacal	id=g:3797643
Quebrada Tabacal	id=g:3797644
Vaquera El Taladro	id=g:3797645
Las Talas	id=g:3797646
Hacienda El Tambor	id=g:3797647
Quebrada El Tambor	id=g:3797648
Quebrada Tampacal	id=g:3797649
Caño Taparito	id=g:3797650
Las Tapias	id=g:3797651
Páramo Las Tapias	id=g:3797652
Fila Las Teas	id=g:3797653
Tenerife	id=g:3797654
Cerro Tenerife	id=g:3797655
Quebrada Tenerife	id=g:3797656
Hacienda El Tesoro	id=g:3797657
Hacienda El Tesoro	id=g:3797658
