Nkoussam	id=g:2229799
Bassa	id=g:2234722
Bassa	id=g:2234723
Bassa	id=g:2234724
Basombé	id=g:2234725
Basolo	id=g:2234726
Mont Baso	id=g:2234727
Ba-Sira	id=g:2234728
Basho II	id=g:2234729
Basé	id=g:2234730
Basari	id=g:2234731
Basak	id=g:2234732
Basa	id=g:2234733
Mayo Barouas	id=g:2234734
Barwa	id=g:2234735
Baro	id=g:2234736
Barsola	id=g:2234737
Barsa	id=g:2234738
Lake Barombi Mbo	id=g:2234739
Barombi Mbo	id=g:2234740
Barombi Koto	id=g:2234741
Barnaké	id=g:2234742
Barna	id=g:2234743
Barlang	id=g:2234744
Barlan	id=g:2234745
Barkeno	id=g:2234746
Mayo Barkedjé	id=g:2234747
Barkaya	id=g:2234748
Barkari	id=g:2234749
Baria Godio	id=g:2234750
Baria Godjo	id=g:2234751
Bari	id=g:2234752
Mayo Bargal	id=g:2234753
Baréto	id=g:2234754
Baréko	id=g:2234755
Barébangé	id=g:2234756
Bare	id=g:2234757
Baré	id=g:2234758
Bardouki	id=g:2234759
Bardouki	id=g:2234760
Barbandi	id=g:2234761
Barapouma	id=g:2234762
Baranka	id=g:2234763
Baran	id=g:2234764
Baran	id=g:2234765
Barampie	id=g:2234766
Lake Barombi Koto	id=g:2234767
Mayo Baram	id=g:2234768
Baram	id=g:2234769
Barae	id=g:2234770
Barabi	id=g:2234771
Bara	id=g:2234772
Bapoúni	id=g:2234773
Poungué	id=g:2234774
Bapingo	id=g:2234775
Bapilé	id=g:2234776
Bapi	id=g:2234777
Montagne de Bapé	id=g:2234778
Bapa	id=g:2234779
Baouri	id=g:2234780
Baouli Ardjaniré	id=g:2234781
Mayel Baoudi	id=g:2234782
Baoudi	id=g:2234783
Baoua	id=g:2234784
Baou	id=g:2234785
Baoré	id=g:2234786
Baoor	id=g:2234787
Baoho	id=g:2234788
Mayo Bao	id=g:2234789
Bao	id=g:2234790
Bao	id=g:2234791
Mayo Banyo	id=g:2234792
Hoséré Banyo	id=g:2234793
Banyo	id=g:2234794
Banyo	id=g:2234795
Banya II	id=g:2234796
Bantso	id=g:2234797
Bantoum I	id=g:2234798
Bantcheu	id=g:2234799
Bantakpa	id=g:2234800
Mayo Bantadjé	id=g:2234801
Bantadjé	id=g:2234802
Bansoa	id=g:2234803
Banso	id=g:2234804
Bansan	id=g:2234805
Banonga	id=g:2234806
Banom	id=g:2234807
Baie Banoko	id=g:2234808
Hoséré Banogoya	id=g:2234809
Mayel Banodjé	id=g:2234810
Bankoam	id=g:2234811
Banki	id=g:2234812
Bankara	id=g:2234813
Banka	id=g:2234814
Banja	id=g:2234815
Baningoang	id=g:2234816
Baningaziouto	id=g:2234817
Hoséré Baninga	id=g:2234818
Banika	id=g:2234819
Bania	id=g:2234820
Mayo Bani	id=g:2234821
Bani	id=g:2234822
Banhékolo	id=g:2234823
Bangwa	id=g:2234824
Bangwa	id=g:2234825
Banguila	id=g:2234826
Hoséré Banguéré	id=g:2234827
Bangué	id=g:2234828
Bangsombi	id=g:2234829
Bangseng	id=g:2234830
Bangoy I Molongodiba	id=g:2234831
Bangoy II	id=g:2234832
Bangoy I Bonbang	id=g:2234833
Bangoy I	id=g:2234834
Hoséré Bangoura	id=g:2234835
Bangoundou	id=g:2234836
Mfenguem	id=g:2234837
Bangoulap	id=g:2234838
Bangou II	id=g:2234839
Bangoué	id=g:2234840
Hoséré Bangou	id=g:2234841
Ngou	id=g:2234842
Bangola	id=g:2234843
Réserve Forestière de Bangobé	id=g:2234844
Bango	id=g:2234845
Bango	id=g:2234846
Bangna	id=g:2234847
Hosere Bangla	id=g:2234848
Bangfio	id=g:2234849
Bangale	id=g:2234850
Mont Bangélé	id=g:2234851
Bangé	id=g:2234852
Bangé	id=g:2234853
Bangé	id=g:2234854
Bangé	id=g:2234855
Bangbel	id=g:2234856
Bangbanku	id=g:2234857
Hosséré Bangay	id=g:2234858
Bangay	id=g:2234859
Mont Bangari	id=g:2234860
Bangari	id=g:2234861
Mayo Bangaran	id=g:2234862
Rapides Bangara	id=g:2234863
Banganké	id=g:2234864
Bangangté	id=g:2234865
Bangang Fokam	id=g:2234866
Bangang	id=g:2234867
Bangang	id=g:2234868
Banganda	id=g:2234869
Bangana	id=g:2234870
Bangan	id=g:2234871
Bangambi	id=g:2234872
Bangam	id=g:2234873
Bangali	id=g:2234874
Bangali	id=g:2234875
Bangalang	id=g:2234876
Bangala	id=g:2234877
Mayo Bangaille	id=g:2234878
Bangagola	id=g:2234879
Ngang Fondji	id=g:2234880
Banga	id=g:2234881
Banga	id=g:2234882
Banga Bekele	id=g:2234883
Banga	id=g:2234884
Bang	id=g:2234885
Bang	id=g:2234886
Banfou	id=g:2234887
Banfelouk	id=g:2234888
Banfelo	id=g:2234889
Banfeko	id=g:2234890
Banena	id=g:2234891
Banekuku	id=g:2234892
Banek	id=g:2234893
Hoséré Bané	id=g:2234894
Bandrefam	id=g:2234895
Mayo Bandozi	id=g:2234896
Bandounga	id=g:2234897
Bandoumkassa	id=g:2234898
Badoumka	id=g:2234899
Bandoumdja	id=g:2234900
Hoséré Bandoumé	id=g:2234901
Bandongwé	id=g:2234902
Bandola	id=g:2234903
Bandjoun	id=g:2234904
Bandjoukri	id=g:2234905
Hoséré Bandjom	id=g:2234906
Bandjim	id=g:2234907
Bandja	id=g:2234908
Bandja	id=g:2234909
Bandim	id=g:2234910
Bandijoé	id=g:2234911
Bandéwouri	id=g:2234912
Bandenkop	id=g:2234913
Bandeng	id=g:2234914
Forêt Bandéne	id=g:2234915
Bandang	id=g:2234916
Bandam, ancien	id=g:2234917
Bandalaré	id=g:2234918
Banda	id=g:2234919
Banda	id=g:2234920
Banda	id=g:2234921
Bancoupen	id=g:2234922
Mayo Bancadie	id=g:2234923
Banbota	id=g:2234924
Banbala	id=g:2234925
Hoséré Banayo	id=g:2234926
Banaouro	id=g:2234927
Banana Kéka	id=g:2234928
Banana	id=g:2234929
Bamé	id=g:2234930
Mayo Banam	id=g:2234931
Banagueré	id=g:2234932
Banabingui	id=g:2234933
Mayo Bana	id=g:2234934
Col de Bana	id=g:2234935
Bana	id=g:2234936
Ban	id=g:2234937
Mayo Bam Yolé	id=g:2234938
Ngao Bam Yanga	id=g:2234939
Bamwo	id=g:2234940
Bamusso	id=g:2234941
Ndop	id=g:2234942
Muambong I	id=g:2234943
Bamundum	id=g:2234944
Bamumkumbit	id=g:2234945
Bamtsi	id=g:2234946
Bamoun I	id=g:2234947
Département de Bamoun	id=g:2234948
Bamougoum II	id=g:2234949
Bamougoum	id=g:2234950
Bamougong	id=g:2234951
Bamoko	id=g:2234952
Bamoko	id=g:2234953
Bamo	id=g:2234954
Baminje	id=g:2234955
Baminga	id=g:2234956
Bamiléké	id=g:2234957
River Bamig	id=g:2234958
Bametsé	id=g:2234959
Bamesso	id=g:2234960
Bamessing	id=g:2234961
Bamessingoe	id=g:2234962
Bamessi	id=g:2234963
Bamenyam	id=g:2234964
Bamenkombo	id=g:2234965
Bamendjo	id=g:2234966
Bamendou	id=g:2234967
Bamendjou	id=g:2234968
Lac de Bamendjing	id=g:2234969
Barrage de Bamendjing	id=g:2234970
Bamendjing	id=g:2234971
Bamendjinda	id=g:2234972
Bamenda Plateau	id=g:2234973
Bamenda	id=g:2234974
Bamena	id=g:2234975
Bamélap	id=g:2234976
Bamékok	id=g:2234977
Bamékok	id=g:2234978
Baméka	id=g:2234979
Bameka	id=g:2234980
Étang Bamedjo	id=g:2234981
Bamchérafa	id=g:2234982
Awing Bambuluwe	id=g:2234983
Lac Bambuluwe	id=g:2234984
Bambula	id=g:2234985
Bambui	id=g:2234986
Réserve Forestière des Bamboutos	id=g:2234987
Département de Bamboutos	id=g:2234988
Monts Bambouto	id=g:2234989
Bambouti	id=g:2234990
Bamboufou	id=g:2234991
Bambodé	id=g:2234992
Bambo	id=g:2234993
Bambo	id=g:2234994
Bambili	id=g:2234995
Bambao	id=g:2234996
Bambalang	id=g:2234997
Bamba	id=g:2234998
Bamali	id=g:2234999
Bamakou	id=g:2235000
Mayo Bam	id=g:2235001
Bam	id=g:2235002
Bam	id=g:2235003
Balveï	id=g:2235004
Balso	id=g:2235005
Balounga	id=g:2235006
Baloum	id=g:2235007
Baloko	id=g:2235008
Baloa	id=g:2235009
Balmomo	id=g:2235010
Mont Balle	id=g:2235011
Hosere Balkosa	id=g:2235012
Balkossa	id=g:2235013
Balkoa	id=g:2235014
Hoséré Balki	id=g:2235015
Hoséré Balinga	id=g:2235016
Balikumbat	id=g:2235017
Baliben	id=g:2235018
Balibangue	id=g:2235019
Bali Bali River	id=g:2235020
Bali-Bagam	id=g:2235021
Baliama	id=g:2235022
Balia	id=g:2235023
Bali	id=g:2235024
Mayo Bali	id=g:2235025
Bali	id=g:2235026
Bali	id=g:2235027
Bali	id=g:2235028
Bali	id=g:2235029
Balgué	id=g:2235030
Balézo	id=g:2235031
Baleveng	id=g:2235032
Balessing	id=g:2235033
Balessé	id=g:2235034
Lac Balesan	id=g:2235035
Hoséré Baléré	id=g:2235036
Baléré	id=g:2235037
Baléré	id=g:2235038
Mayo Baléo	id=g:2235039
Balengué	id=g:2235040
Balengou	id=g:2235041
Réserve Forestière de Baleng	id=g:2235042
Baleng	id=g:2235043
Balembo	id=g:2235044
Baleko	id=g:2235045
Lac Baledjam	id=g:2235046
Lac Baledjam	id=g:2235047
Mayo Balda	id=g:2235048
Hosséré Balda	id=g:2235049
Balda	id=g:2235050
Balda	id=g:2235051
Balda	id=g:2235052
Balda	id=g:2235053
Mayo Balché	id=g:2235054
Hoséré Balché	id=g:2235055
Balché	id=g:2235056
Balché	id=g:2235057
Balaza Alcali	id=g:2235058
Mayel Balaydo	id=g:2235059
Balatchi	id=g:2235060
Blaplata	id=g:2235061
Balandjwok	id=g:2235062
Balamba	id=g:2235063
Balamata	id=g:2235064
Balam	id=g:2235065
Balam	id=g:2235066
Hoséré Balagen	id=g:2235067
Balaforo	id=g:2235068
Bala	id=g:2235069
Bala	id=g:2235070
Bakwa	id=g:2235071
Bakut	id=g:2235072
Bakungo	id=g:2235073
Bakumba	id=g:2235074
Bakumba	id=g:2235075
Bakté	id=g:2235076
Baktala	id=g:2235077
Bakouyou	id=g:2235078
Bakourehi	id=g:2235079
Bakoumbo	id=g:2235080
Bakoumbo	id=g:2235081
Bakoumbo	id=g:2235082
Bakoumba	id=g:2235083
Forêt Bakouma	id=g:2235084
Bakoukoué	id=g:2235085
Bakoukoué	id=g:2235086
Bakouini	id=g:2235087
Bakoua	id=g:2235088
Mayo Bakou	id=g:2235089
Bakou	id=g:2235090
Bakonwa	id=g:2235091
Bakong	id=g:2235092
Bakondo	id=g:2235093
Bakondji	id=g:2235094
Bakonbo	id=g:2235095
Bakona	id=g:2235096
Bakomoiam	id=g:2235097
Bakombélé	id=g:2235098
Bakogo	id=g:2235099
Bakoissié	id=g:2235100
Mont Bakoi	id=g:2235101
Bakoï	id=g:2235102
Bakoa	id=g:2235103
Bakoa	id=g:2235104
Bako	id=g:2235105
Bako	id=g:2235106
Baknay	id=g:2235107
Bakingili	id=g:2235108
Bakha	id=g:2235109
Bakem	id=g:2235110
Bakem	id=g:2235111
Bakebe I	id=g:2235112
Baké	id=g:2235113
Baké	id=g:2235114
Baké	id=g:2235115
Baké	id=g:2235116
Bagué	id=g:2235117
Bakbongo	id=g:2235118
Bakatougé	id=g:2235119
Baka’sa	id=g:2235120
Atabong	id=g:2235121
Bakassi Point	id=g:2235122
Cape Bakassi	id=g:2235123
Bakassi Peninsula	id=g:2235124
Bakassi	id=g:2235125
Bakari-Bata	id=g:2235126
Bakari Bata	id=g:2235127
Bakari	id=g:2235128
Bakanki	id=g:2235129
Bakandji	id=g:2235130
Bakandji	id=g:2235131
Rapides Bakana	id=g:2235132
Bakambé	id=g:2235133
Ngao Bakala	id=g:2235134
Bakala	id=g:2235135
Bakakté	id=g:2235136
Réserve Forestière de Bakaka	id=g:2235137
Baksa	id=g:2235138
Baka	id=g:2235139
Hoséré Baja	id=g:2235140
Bai Sombe	id=g:2235141
Mayo Baïnga	id=g:2235142
Baïna	id=g:2235143
Baina	id=g:2235144
Baïla	id=g:2235145
Baïla	id=g:2235146
Baïkoua	id=g:2235147
Petgom	id=g:2235148
Bai Dieka	id=g:2235149
Baideuk	id=g:2235150
Baïdann	id=g:2235151
Baïdan	id=g:2235152
Baicham	id=g:2235153
Baï	id=g:2235154
Bahouok	id=g:2235155
Bahouan	id=g:2235156
Bahla	id=g:2235157
Hoséré Bahé	id=g:2235158
Baham III	id=g:2235159
Baham II	id=g:2235160
Baham	id=g:2235161
Bahalé	id=g:2235162
Bagué	id=g:2235163
Bagouaka	id=g:2235164
Bagoloul	id=g:2235165
Bagofit	id=g:2235166
Bagodo	id=g:2235167
Bagoalé	id=g:2235168
Bagwor	id=g:2235169
Bago	id=g:2235170
Bago	id=g:2235171
Bagnou	id=g:2235172
Bagma	id=g:2235173
Mayo Baggou	id=g:2235174
Mont Bagési	id=g:2235175
Begon	id=g:2235176
Bagbezé	id=g:2235177
Bagbézé	id=g:2235178
Bagbetout	id=g:2235179
Bagarni	id=g:2235180
Bagarao	id=g:2235181
Bagam	id=g:2235182
Bagalé	id=g:2235183
Bagalaf	id=g:2235184
Bagaboung	id=g:2235185
Bafut	id=g:2235186
Bafreng	id=g:2235187
Bafoussam II	id=g:2235188
Bafoussam	id=g:2235189
Bafouk	id=g:2235190
Bafou	id=g:2235191
Bafoto	id=g:2235192
Bafolé	id=g:2235193
Bafia	id=g:2235194
Bafanji	id=g:2235195
Bafang	id=g:2235196
Bafam	id=g:2235197
Bafaka	id=g:2235198
Baéré	id=g:2235199
Hoséré Baéla	id=g:2235200
Baéla	id=g:2235201
Baé	id=g:2235202
Badzéré	id=g:2235203
Badzer	id=g:2235204
Badun	id=g:2235205
Baduma	id=g:2235206
Badshama	id=g:2235207
Badoume II	id=g:2235208
Badoumé	id=g:2235209
Badoudi	id=g:2235210
Badongo	id=g:2235211
Badola	id=g:2235212
Mayo Badjouna	id=g:2235213
Hoséré Badjouma	id=g:2235214
Badjoki	id=g:2235215
Badjob	id=g:2235216
Badjin	id=g:2235217
Mayo Badji	id=g:2235218
Mayo Badji	id=g:2235219
Mayo Badji	id=g:2235220
Badji	id=g:2235221
Badjer	id=g:2235222
Badjélé	id=g:2235224
Badjel	id=g:2235225
Bache	id=g:2235226
Badjari Toumbinguel	id=g:2235227
Badjari	id=g:2235228
Badjari	id=g:2235229
Badjalalou	id=g:2235230
Baditoum	id=g:2235231
Badissé	id=g:2235232
Badisa	id=g:2235233
Badir	id=g:2235234
Mayo Badi	id=g:2235235
Mayo Badi	id=g:2235236
Mayo Badi	id=g:2235237
Hoséré Badi	id=g:2235238
Badi	id=g:2235239
Hoséré Badessi	id=g:2235240
Bad es Sèm	id=g:2235241
Badeng	id=g:2235242
Badékok	id=g:2235243
Badangué	id=g:2235244
Badan	id=g:2235245
Badam	id=g:2235246
Badakog	id=g:2235247
Badaday	id=g:2235248
Bacita	id=g:2235249
Bachuo Akagbe	id=g:2235250
Bashui	id=g:2235251
Bachéo	id=g:2235252
Bac	id=g:2235253
Bac	id=g:2235254
Babungo	id=g:2235255
Babubok	id=g:2235256
Mayo Babri	id=g:2235257
Babouté	id=g:2235258
Boutcha Fongam	id=g:2235259
Baboutcha	id=g:2235260
Boutcheu	id=g:2235261
Ba Bouri	id=g:2235262
Babouré	id=g:2235263
Baboudji	id=g:2235264
Baboudjé	id=g:2235265
Babwantou	id=g:2235266
Baboua	id=g:2235267
Baboua	id=g:2235268
Babotou	id=g:2235269
Bosa	id=g:2235270
Mont Baboro	id=g:2235271
Babongo	id=g:2235272
Babongo	id=g:2235273
Babongo	id=g:2235274
Babongo	id=g:2235275
Boné	id=g:2235276
Baboate	id=g:2235277
Babma	id=g:2235278
Babio	id=g:2235279
Babinga	id=g:2235280
Babimbi III	id=g:2235281
Babi	id=g:2235282
Babète	id=g:2235283
Babessa	id=g:2235284
Babelengonzo	id=g:2235285
Babélé	id=g:2235286
Babélé	id=g:2235287
Babbabla	id=g:2235288
Hosere Babayel	id=g:2235289
Babaye	id=g:2235290
Baba Yaya	id=g:2235291
Babarkin	id=g:2235292
Babanki	id=g:2235293
Mayo Babanguel	id=g:2235294
Hosséré Babala	id=g:2235295
Babala	id=g:2235296
Baba I	id=g:2235297
Dent de Babadjou	id=g:2235298
Babadjou	id=g:2235299
Babadion	id=g:2235300
Baba	id=g:2235301
Ba	id=g:2235302
Ba	id=g:2235303
Ba	id=g:2235304
Bâ	id=g:2235305
Ba	id=g:2235306
Ba	id=g:2235307
Azonkout	id=g:2235308
Azié	id=g:2235309
Azem	id=g:2235310
Azem	id=g:2235311
Azem	id=g:2235312
Azem	id=g:2235313
Azem	id=g:2235314
Azem	id=g:2235315
Aysonou	id=g:2235316
Ayouri	id=g:2235317
Ayos	id=g:2235318
Ayos	id=g:2235319
Ayos	id=g:2235320
Ayolo	id=g:2235321
Ayolébam	id=g:2235322
Ayéné	id=g:2235323
Ayéné	id=g:2235324
Ayéné	id=g:2235325
Ayéné	id=g:2235326
Ayéné	id=g:2235327
Ayem	id=g:2235328
Ayée	id=g:2235329
Ayan	id=g:2235330
Ayamang	id=g:2235331
Aya	id=g:2235332
Awoutou	id=g:2235333
Awout	id=g:2235334
Awout	id=g:2235335
Awout	id=g:2235336
Awoum	id=g:2235337
Awou	id=g:2235338
Awomo	id=g:2235339
Awolowolo	id=g:2235340
Awolowolo	id=g:2235341
Awoané	id=g:2235342
Awoan	id=g:2235343
Awoan	id=g:2235344
Awazelak	id=g:2235345
Awawa	id=g:2235346
Awasé	id=g:2235347
Awanga	id=g:2235348
Awanda	id=g:2235349
Awaé I	id=g:2235350
Awaé Fala	id=g:2235351
Awaé	id=g:2235352
Awaé	id=g:2235353
Awaé	id=g:2235354
Awaé	id=g:2235355
Awaé	id=g:2235356
Awaé	id=g:2235357
Ekoneman Awa	id=g:2235358
Awa	id=g:2235359
Awa	id=g:2235360
Awa	id=g:2235361
Avoulou	id=g:2235362
Avosse	id=g:2235363
Avoo	id=g:2235364
Avoo	id=g:2235365
Avolo	id=g:2235366
Avoessi	id=g:2235367
Avoé	id=g:2235368
Avoé	id=g:2235369
Avoé	id=g:2235370
Avobengono	id=g:2235371
Avoané	id=g:2235372
Avo	id=g:2235373
Avo	id=g:2235374
Avo	id=g:2235375
Aveubé	id=g:2235376
Avébé	id=g:2235377
Avébé	id=g:2235378
Avébé	id=g:2235379
Avébé	id=g:2235380
Avébé	id=g:2235381
Avébé	id=g:2235382
Avébe	id=g:2235383
Avébé	id=g:2235384
Avéa	id=g:2235385
Avawa	id=g:2235386
Avangane	id=g:2235387
Avanga	id=g:2235388
Ava	id=g:2235389
Ava	id=g:2235390
Atuel	id=g:2235391
Atta	id=g:2235392
Atsoum	id=g:2235393
Attri I	id=g:2235394
Atout	id=g:2235395
Atout	id=g:2235396
Atoui	id=g:2235397
Atooveng	id=g:2235398
Aton Mengé	id=g:2235399
Atonho Ingas	id=g:2235400
Atong	id=g:2235401
Atong	id=g:2235402
Atong	id=g:2235403
Atong	id=g:2235404
Atombenva	id=g:2235405
Atolo	id=g:2235406
Atokzok	id=g:2235407
Atok	id=g:2235408
Atog-Boga	id=g:2235409
Atoasi	id=g:2235410
Atoa	id=g:2235411
Ato	id=g:2235412
Atino Point	id=g:2235413
Atino Creek	id=g:2235414
Ating	id=g:2235415
Atimé Faré	id=g:2235416
Atiek	id=g:2235417
Atiatia	id=g:2235418
Atémeya	id=g:2235419
Atékétéké	id=g:2235420
Atéga	id=g:2235421
Atebong Wire	id=g:2235422
Até	id=g:2235423
Atchoka	id=g:2235424
Atay	id=g:2235425
Atantem	id=g:2235426
Atantem	id=g:2235427
Atala	id=g:2235428
Atak	id=g:2235429
Atagn Pingélé	id=g:2235430
Atabong West	id=g:2235431
Atabong West	id=g:2235432
Atabong East	id=g:2235433
Ashum	id=g:2235434
Assubindéle	id=g:2235435
Assoumwini	id=g:2235436
Assoua	id=g:2235437
Assosseng	id=g:2235438
Assop Mvin	id=g:2235439
Lac Assom	id=g:2235440
Assoli	id=g:2235441
Assok	id=g:2235442
Assok	id=g:2235443
Assok	id=g:2235444
Assok	id=g:2235445
Assok	id=g:2235446
Asso	id=g:2235447
Ashigashiya	id=g:2235448
Assia	id=g:2235449
Assia	id=g:2235450
Asseng	id=g:2235451
Asseng	id=g:2235452
Assek	id=g:2235453
Assandjik	id=g:2235454
Assana	id=g:2235455
Assana	id=g:2235456
Assam-Ebaé	id=g:2235457
Assama	id=g:2235458
Assam	id=g:2235459
Assam	id=g:2235460
Assam	id=g:2235461
Assa	id=g:2235462
Asoumondélé III	id=g:2235463
Asoumondélé II	id=g:2235464
Asoumondélé I	id=g:2235465
Asombo	id=g:2235466
Asok	id=g:2235467
Asok	id=g:2235468
Asok	id=g:2235469
Asok	id=g:2235470
Asok	id=g:2235471
Asip	id=g:2235472
Hosséré Asina	id=g:2235473
Asié	id=g:2235474
Asia	id=g:2235475
Ashunda	id=g:2235476
Ashong	id=g:2235477
Asengele	id=g:2235478
Asé	id=g:2235479
Asanzoa	id=g:2235480
Asamézor	id=g:2235481
Asamba	id=g:2235482
Asam	id=g:2235483
Asala II	id=g:2235484
Asala I	id=g:2235485
Arnégong	id=g:2235486
Arnado Niakoum	id=g:2235487
Arnadola	id=g:2235488
Ariong	id=g:2235489
Ariche	id=g:2235490
Argus Point	id=g:2235491
Argus Creek	id=g:2235492
Arénaba	id=g:2235493
Aregon	id=g:2235494
Akegam	id=g:2235495
Ardo Ntoli	id=g:2235496
Ardo-Goni	id=g:2235497
Ardo Balel	id=g:2235498
Ardo Ardou Etiel	id=g:2235499
Ardo Amadou	id=g:2235500
Ardo Ama	id=g:2235501
Ardebé I	id=g:2235502
Ardeb	id=g:2235503
Mogowa Ardé	id=g:2235504
Ardaf	id=g:2235505
Arcou-Djérine	id=g:2235506
Archibong	id=g:2235507
Araru	id=g:2235508
Arabou	id=g:2235509
Apoussa	id=g:2235510
Apouma	id=g:2235511
Apom	id=g:2235512
Apodyo	id=g:2235513
Apadjop	id=g:2235514
Aoutankouen	id=g:2235515
Aoudou	id=g:2235516
Aoudou	id=g:2235517
Aoudjali	id=g:2235518
Aoudi	id=g:2235519
Aoua	id=g:2235520
Aomo	id=g:2235521
Aokouom	id=g:2235522
Anyoungom	id=g:2235523
Anyoungan	id=g:2235524
Anyougoum	id=g:2235525
Anyanufa Creek	id=g:2235526
Crique Antoine	id=g:2235527
Antobi	id=g:2235528
Antizam	id=g:2235529
Antia	id=g:2235530
Anski	id=g:2235531
Anpel	id=g:2235532
Anpel	id=g:2235533
Anoyé	id=g:2235534
Anolwa	id=g:2235535
Anmvam	id=g:2235536
Anmbarang	id=g:2235537
Anloua	id=g:2235538
Anlao	id=g:2235539
Ankouomb	id=g:2235540
Ankoung	id=g:2235541
Ankom	id=g:2235542
Anioupio	id=g:2235543
Anina	id=g:2235544
Animbé	id=g:2235545
Anie	id=g:2235546
Anguengue	id=g:2235547
Angoya	id=g:2235548
Angossas	id=g:2235549
Angonowo	id=g:2235550
Angongo	id=g:2235551
Angongé	id=g:2235552
Angonfémé	id=g:2235553
Angon	id=g:2235554
Angombé	id=g:2235555
Angolé	id=g:2235556
Angkami	id=g:2235557
Anguie	id=g:2235558
Angelo	id=g:2235559
Angbouké	id=g:2235560
Angari	id=g:2235561
Forêt Angaréné	id=g:2235562
Angali	id=g:2235563
Angalé	id=g:2235564
Angalé	id=g:2235565
Angalé	id=g:2235566
Angala	id=g:2235567
Anga	id=g:2235568
Andoung	id=g:2235569
Andoo	id=g:2235570
Andoo	id=g:2235571
Andon	id=g:2235572
Andom	id=g:2235573
Andom	id=g:2235574
Andom	id=g:2235575
Andom	id=g:2235576
Andom	id=g:2235577
Andom	id=g:2235578
Andokat	id=g:2235579
Andok	id=g:2235580
Andjouk	id=g:2235581
Andjou	id=g:2235582
Andjombé	id=g:2235583
Andjek	id=g:2235584
Andjek	id=g:2235585
Andimdim	id=g:2235586
Andi	id=g:2235587
Andirni	id=g:2235588
Andéké	id=g:2235589
Andanda	id=g:2235590
Andamba	id=g:2235591
Ancien Béka	id=g:2235592
Anboembi	id=g:2235593
Anbodou	id=g:2235594
Anbanga	id=g:2235595
Anangaloso	id=g:2235596
Mayo Anam	id=g:2235597
Anam	id=g:2235598
Ana	id=g:2235599
Amwue	id=g:2235600
Amwamokomo	id=g:2235601
Amwam	id=g:2235602
Amwam	id=g:2235603
Amvyéeu	id=g:2235604
Amvon	id=g:2235605
Amvom	id=g:2235606
Amvila	id=g:2235607
Amvam	id=g:2235608
Amumuno	id=g:2235609
Amsérach	id=g:2235610
Msénéné	id=g:2235611
Amsamka	id=g:2235612
Amsabang	id=g:2235613
Amsa	id=g:2235614
Amre	id=g:2235615
Ampia	id=g:2235616
Ampen	id=g:2235617
Ampaya	id=g:2235618
Amowabi	id=g:2235619
Amouré	id=g:2235620
Amoto	id=g:2235621
Amosé	id=g:2235622
Amosé	id=g:2235623
Amosé	id=g:2235624
Amonetjem	id=g:2235625
Amonan	id=g:2235626
Amomok	id=g:2235627
Amomembol	id=g:2235628
Amomélé	id=g:2235629
Amkodjé	id=g:2235630
Amkoundro	id=g:2235631
Amkindin	id=g:2235632
Aminikéir	id=g:2235633
Amiengou	id=g:2235634
Amgbanin	id=g:2235635
Amfléy	id=g:2235636
Amfara	id=g:2235637
Amedou	id=g:2235638
Amedjoumé	id=g:2235639
Amebeshu	id=g:2235640
Ame	id=g:2235641
Amdobi	id=g:2235642
Amdjéména	id=g:2235643
Amdjagara Déga	id=g:2235644
Amdjagara	id=g:2235645
Amdan	id=g:2235646
Amdagalgui	id=g:2235647
Bouta Amchok	id=g:2235648
Amchilga	id=g:2235649
Am Chidé	id=g:2235650
Amchédiré	id=g:2235651
Am Chédiré	id=g:2235652
Ambum	id=g:2235653
Amboteu	id=g:2235654
Ambidenbuli	id=g:2235655
Ambas Island	id=g:2235656
Ambas Bay	id=g:2235657
Ambane	id=g:2235658
Ambam Essaobam	id=g:2235659
Ambam	id=g:2235660
Ambaka	id=g:2235661
Ambabaré	id=g:2235662
Amba	id=g:2235663
Amba	id=g:2235664
Mayo Amassambo	id=g:2235665
Amasadek	id=g:2235666
Amapep	id=g:2235667
Amantigué	id=g:2235668
Aman	id=g:2235669
Amalufu	id=g:2235670
Amanavil	id=g:2235671
Amalgoss	id=g:2235672
Amak	id=g:2235673
Amma-Hélé	id=g:2235674
Amma-Hélé	id=g:2235675
Amadzili	id=g:2235676
Amadou Nabata	id=g:2235677
Amadoukchi	id=g:2235678
Amadjoura	id=g:2235679
Amadabo	id=g:2235680
Ama Ahélé	id=g:2235681
Hoséré Alpaï	id=g:2235682
Mayo Alowasa	id=g:2235683
Alouma	id=g:2235684
Alouma	id=g:2235685
Alouma	id=g:2235686
Aloum	id=g:2235687
Aloum	id=g:2235688
Aloum	id=g:2235689
Aloum	id=g:2235690
Aloum	id=g:2235691
Aloum	id=g:2235692
Alouambé	id=g:2235693
Alotomé	id=g:2235694
Alop	id=g:2235695
Alombo	id=g:2235696
Alokoum	id=g:2235697
Alo	id=g:2235698
Almeterap	id=g:2235699
Almé	id=g:2235700
Allendé	id=g:2235701
Al Khel	id=g:2235702
Ali Souloum	id=g:2235703
Holio	id=g:2235704
Alinda	id=g:2235705
Alima	id=g:2235706
Mayo Alim	id=g:2235707
Alifaré	id=g:2235708
Aléné	id=g:2235709
Alen	id=g:2235710
Alen	id=g:2235711
Alen	id=g:2235712
Alen	id=g:2235713
Alen	id=g:2235714
Alen	id=g:2235715
Alen	id=g:2235716
Alen	id=g:2235717
Alen	id=g:2235718
Aléla-Béné	id=g:2235719
