Karabekaul’skiy Rayon	id=g:1219147
Groz’ov Dol	id=g:731019
Grozd’ovtsi	id=g:731020
Rakowez	id=g:731021
Grozden	id=g:731022
Gromshin	id=g:731023
Grokhotno	id=g:731024
Grobŭt	id=g:731025
Grivyak	id=g:731027
Grivka	id=g:731028
Grivitsa	id=g:731029
Grigorevo	id=g:731030
Greevtsi	id=g:731031
Grebenets	id=g:731032
Greben	id=g:731033
Grashtitsa	id=g:731034
Grashtitsa	id=g:731035
Grashevo	id=g:731036
Graovo	id=g:731037
Granitsa	id=g:731038
Granitovo	id=g:731039
Granitovo	id=g:731040
Granitets	id=g:731041
Granit	id=g:731042
Granichar	id=g:731043
Granichar	id=g:731044
Granichak	id=g:731045
Gramazhdano	id=g:731046
Gramatitsi	id=g:731047
Gramatikovo	id=g:731048
Gramadlivo	id=g:731049
Gramade	id=g:731050
Gramade	id=g:731051
Gramade	id=g:731052
Gramadata	id=g:731053
Obshtina Gramada	id=g:731054
Gramada	id=g:731055
Gramada	id=g:731056
Grafitovo	id=g:731057
Graf Ignatievo	id=g:731058
Gradŭt	id=g:731059
Gradtsite	id=g:731060
Oblast Sofiya-Grad	id=g:731061
Gradskovski Kolibi	id=g:731062
Gradsko	id=g:731063
Gradoman	id=g:731064
Gradnitsa Obshtina	id=g:731065
Gradnitsa	id=g:731066
Gradnitsa	id=g:731067
Gradlnishka	id=g:731068
Gradishte Planina	id=g:731069
Gradishte	id=g:731070
Gradishte	id=g:731071
Gradishte	id=g:731072
Gradishte	id=g:731073
Gradishte	id=g:731074
Gradishte	id=g:731075
Gradishte	id=g:731076
Gradinska Reka	id=g:731077
Gradinka	id=g:731078
Gradini	id=g:731079
Gradinarovo	id=g:731080
Gradina	id=g:731081
Gradina	id=g:731082
Gradina	id=g:731083
Gradina	id=g:731084
Gradezhnitsa	id=g:731085
Gradevtsi	id=g:731086
Gradevska Reka	id=g:731087
Gradevo	id=g:731088
Gradets	id=g:731089
Gradets	id=g:731090
Gradets	id=g:731091
Gradeshnitsa	id=g:731092
Gradeshnishka Peshtera	id=g:731093
Grabnitsa	id=g:731094
Mount Saint Elias	id=g:731095
Goznitsa	id=g:731096
Gozdeyka	id=g:731097
Gozdevitsa	id=g:731098
Goz	id=g:731099
Gyovren	id=g:731100
Govezhdo Pladnishte	id=g:731101
Govezhda	id=g:731102
Govedartsi	id=g:731103
Govedare	id=g:731104
Gotvarsko	id=g:731105
Alí Boutoús	id=g:731106
Obshtina Gotse Delchev	id=g:731107
Gotse Delchev	id=g:731108
Goten	id=g:731109
Gostun	id=g:731110
Gostina	id=g:731111
Gostilya	id=g:731112
Gostilya	id=g:731113
Gostilitsa	id=g:731114
Gospodintsi	id=g:731115
Gospodinovo	id=g:731116
Gospodinovo	id=g:731117
Gospodarevska Reka	id=g:731118
Goryani	id=g:731119
Gorun’ovo	id=g:731120
Gorunaka	id=g:731121
Gorun	id=g:731122
Gorublyane	id=g:731123
Gortalovo	id=g:731124
Gorsko Slivovo	id=g:731125
Gorsko Selo	id=g:731126
Gorsko Pisarevo	id=g:731127
Gorsko Novo Selo	id=g:731128
Gorsko Kosovo	id=g:731129
Gorsko Kalugerovo	id=g:731130
Gorsko Dyulevo	id=g:731131
Gorsko Ablanovo	id=g:731132
Gorsko	id=g:731133
Gorsko	id=g:731134
Gorski Senovets	id=g:731135
Gorski Izvor	id=g:731136
Gorski Izvor	id=g:731137
Gorski Goren Trŭmbesh	id=g:731138
Gorski Dolen Trŭmbesh	id=g:731139
Gorski Dol	id=g:731140
Gorska Polyana	id=g:731141
Gorska	id=g:731142
Gorovo	id=g:731143
Gorovo	id=g:731144
Gorotsvet	id=g:731145
Gorostanete	id=g:731146
Gorochevtsi	id=g:731147
Gorobiovtsi	id=g:731148
Gornyani	id=g:731149
Gornyak	id=g:731150
Gornoyazovo	id=g:731151
Gorno Yabŭlkovo	id=g:731152
Gorno Vŭrshilo	id=g:731153
Gorno Voyvodino	id=g:731154
Gornova Mogila	id=g:731155
Gorno Uyno	id=g:731156
Gorno Tserovene	id=g:731157
Gorno Trape	id=g:731158
Gornotrakiyska Nizina	id=g:731159
Gornoto Selo	id=g:731160
Gorno Spanchevo	id=g:731161
Gorno Slaveykovtsi	id=g:731162
Gornoslav	id=g:731163
Gorno Shivachevo	id=g:731164
Gornoseltsi	id=g:731165
Gorno Selo	id=g:731166
Gorno Sakhrane	id=g:731167
Gorno Ribno Ezero	id=g:731168
Gorno Prakhovo	id=g:731169
Gorno Pole	id=g:731170
Gorno Peshtene	id=g:731171
Gorno Pavlikene	id=g:731172
Gorno Ozirovo	id=g:731173
Gorno Osenovo	id=g:731174
Gorno Novo Selo	id=g:731175
Gorno Novkovo	id=g:731176
Gorno Lukovo	id=g:731177
Gorno Kŭpinovo	id=g:731178
Gorno Kozarevo	id=g:731179
Gorno Kobile	id=g:731180
Gorno Khŭrsovo	id=g:731181
Gorno Kamartsi	id=g:731182
Gorno Izvorovo	id=g:731183
Gorno Fatovo	id=g:731184
Kvartal Gorno Ezerovo	id=g:731185
Gorno Dryanovo	id=g:731186
Gorno Draglishte	id=g:731187
Gorno Botevo	id=g:731188
Gorno Belevo	id=g:731189
Gorno Aleksandrovo	id=g:731190
Gorno Ablanovo	id=g:731191
Gorni Yurutsi	id=g:731192
Gorni Vŭrpishta	id=g:731193
Gorni Voden	id=g:731194
Gorni Vadin	id=g:731195
Gorni Tsonevtsi	id=g:731196
Gorni Tsibŭr	id=g:731197
Gorni Tanchevtsi	id=g:731198
Gorni Romantsi	id=g:731199
Gorni Rakovets	id=g:731200
Gorni Radkovtsi	id=g:731201
Gorni Pasarel	id=g:731202
Gorni Okol	id=g:731203
Gorni Marentsi	id=g:731204
Gorni Lozen	id=g:731205
Gorni Lom	id=g:731206
Gorni Kray	id=g:731207
Gorni Koriten	id=g:731208
Gornik	id=g:731209
Gorni Glavanak	id=g:731210
Gorni Genovtsi	id=g:731211
Gorni Dŭbnik	id=g:731212
Gorni Dŭbnik	id=g:731213
Gorni Dragoycha	id=g:731214
Gorni Domlyan	id=g:731215
Gorni Damyanovtsi	id=g:731216
Gorni Chukani	id=g:731217
Gorni Chiflik	id=g:731218
Gorni Chiflik	id=g:731219
Gorni Bogrov	id=g:731220
Gorni Bakoytsi	id=g:731221
Gornenite	id=g:731222
Gorna Zlatitsa	id=g:731223
Gorna Vrabcha	id=g:731224
Gorna Verenitsa	id=g:731225
Gorna Vasilitsa	id=g:731226
Gorna Sushitsa	id=g:731227
Gorna Studena	id=g:731228
Gorna Sekirna	id=g:731229
Gorna Rositsa	id=g:731230
Gorna Ribnitsa	id=g:731231
Obshtina Gorna Oryakhovitsa	id=g:731232
Gorna Oryakhovitsa	id=g:731233
Gorna Murna	id=g:731234
Gorna Mitropoliya	id=g:731235
Gorna Melna	id=g:731236
Gorna Margatina	id=g:731237
Obshtina Gorna Malina	id=g:731238
Gorna Malina	id=g:731239
Gorna Makhala	id=g:731240
Gorna Luka	id=g:731241
Gorna Lipnitsa	id=g:731242
Gorna Kula	id=g:731243
Gorna Krushitsa	id=g:731244
Gorna Krepost	id=g:731245
Gorna Kremena	id=g:731246
Gorna Koznitsa	id=g:731247
Gorna Kovachitsa	id=g:731248
Gorna Khubavka	id=g:731249
Gorna Khadzhiyska	id=g:731250
Gorna Kabda	id=g:731251
Gorna Grashtitsa	id=g:731252
Gorna Gradeshnitsa	id=g:731253
Gorna Glogovitsa	id=g:731254
Gorna Dŭbeva	id=g:731255
Gorna Dikanya	id=g:731256
Gorna Breznitsa	id=g:731257
Gorna Brestnitsa	id=g:731258
Gorna Beshovitsa	id=g:731259
Gorna Bela Rechka	id=g:731260
Gorna Banya	id=g:731261
Gorna Arda	id=g:731262
Goritsa	id=g:731263
Goritsa	id=g:731264
Goritsa	id=g:731265
Goritsa	id=g:731266
Gorinachevo	id=g:731267
Gorichevo	id=g:731268
Gorichane	id=g:731269
Goren Izvor	id=g:731270
Goren Enevets	id=g:731271
Goren Chiflik	id=g:731272
Goren Bliznak	id=g:731273
Goreme	id=g:731274
Gorchevo	id=g:731275
Gorazd	id=g:731276
Gorazd	id=g:731277
Gorata	id=g:731278
Goranska Padina	id=g:731279
Goranovtsi	id=g:731280
Goranovtsi	id=g:731281
Goran	id=g:731282
Gomotartsi	id=g:731283
Golyanovtsi	id=g:731284
Golyam Porovets	id=g:731285
Golyam Polich	id=g:731286
Golyam Persenk	id=g:731287
Golyam Perelik	id=g:731288
Golyamo Vranovo	id=g:731289
Golyamo Tsŭrkvishte	id=g:731290
Golyamo Sokolovo	id=g:731291
Golyamo Osoe	id=g:731292
Golyamo Novo	id=g:731293
Golyamo Krushevo	id=g:731294
Golyamo Kamenyane	id=g:731295
Golyamo Kadievo	id=g:731296
Golyamo Gradishte	id=g:731297
Golyamo Dryanovo	id=g:731298
Golyamo Dolyane	id=g:731299
Golyamo Delchevo	id=g:731300
Golyamo Chochoveni	id=g:731301
Golyamo Bukovo	id=g:731302
Golyamo Belovo	id=g:731303
Golyamo Asenovo	id=g:731304
Golyam Mechi Vrŭkh	id=g:731305
Golyam Manastir	id=g:731306
Golyam Klimash	id=g:731307
Golyam Kara Bash	id=g:731308
Golyam Kademliya	id=g:731309
Golyam Izvor	id=g:731310
Golyam Izvor	id=g:731311
Golyam Izvor	id=g:731312
Golyam Dol	id=g:731313
Golyam Devesil	id=g:731314
Golyam Dervent	id=g:731315
Golyam Debelets	id=g:731316
Golyam Chardak	id=g:731317
Golyam Brŭshlen	id=g:731318
Golyama Zhelyazna	id=g:731319
Golyama Vŭshkadalnitsa	id=g:731320
Golyama Voda	id=g:731321
Golyamata	id=g:731322
Golyama Syutkya	id=g:731323
Golyama Smolnitsa	id=g:731324
Golyama Ribnya	id=g:731325
Golyama Reka	id=g:731326
Golyama Reka	id=g:731327
Golyama Reka	id=g:731328
Golyama Reka	id=g:731329
Golyama Kamchiya	id=g:731330
Golyama Gora	id=g:731331
Golyama Dolina	id=g:731332
Golyama Detelina	id=g:731333
Golyama Chinka	id=g:731334
Golyama Brestnitsa	id=g:731335
Golyama Bara	id=g:731336
G’oltepe	id=g:731337
Gol’ovitsa	id=g:731338
Golo Bŭrdo	id=g:731339
Golobradovo	id=g:731340
Golobrad	id=g:731341
Golitsa	id=g:731342
Golishki Prokhod	id=g:731343
Golintsi	id=g:731344
Golets	id=g:731345
Goleshovo	id=g:731346
Golesh	id=g:731347
Golesh	id=g:731348
Golesh	id=g:731349
Golem Vŭrbovnik	id=g:731350
Golem Tsalim	id=g:731351
Golemo Selo	id=g:731352
Golemo Peshtene	id=g:731353
Golemo Malovo	id=g:731354
Golemo Buchino	id=g:731355
Golemo Babino	id=g:731356
Golemi Vrŭkh	id=g:731357
Golemi Stanchovtsi	id=g:731358
Golemi Rŭt	id=g:731359
Golemin	id=g:731360
Golemi Bŭlgareni	id=g:731361
Golemata	id=g:731362
Golemata	id=g:731363
Golema Rakovitsa	id=g:731364
Golema Planina	id=g:731365
Golemantsi	id=g:731366
Golemanovo	id=g:731367
Golemanite	id=g:731368
Golemani	id=g:731369
Golema Ikuna	id=g:731370
Golema Fucha	id=g:731371
Golebina	id=g:731372
Golchinka	id=g:731373
Golchanska Reka	id=g:731374
Gola Mogila	id=g:731375
Golamata	id=g:731376
Golak	id=g:731377
Golak	id=g:731378
Gola Glava	id=g:731379
G’ola	id=g:731380
Godlevo	id=g:731381
Godeshevo	id=g:731382
Obshtina Godech	id=g:731383
Godech	id=g:731384
Gnyazdovo	id=g:731385
Gnilyane	id=g:731386
Gnezdare	id=g:731387
Glutnitsite	id=g:731388
Glushnik	id=g:731389
Glushka	id=g:731390
Glushka	id=g:731391
Glumovo	id=g:731392
Glumche	id=g:731393
Glukhi Vrŭkh	id=g:731394
Glukhar	id=g:731395
Glufishevo	id=g:731396
Glozhene	id=g:731397
Glozhene	id=g:731398
Glova	id=g:731399
Glogovo	id=g:731400
Glogovitsa	id=g:731401
Glogovitsa	id=g:731402
Glogovets	id=g:731403
Glogino	id=g:731404
Gloginka	id=g:731405
Glodzhevo	id=g:731406
Gledzhova Makhala	id=g:731407
Gledka	id=g:731408
Gledka	id=g:731409
Gledatsi	id=g:731410
Gledachevo	id=g:731411
Glazne	id=g:731412
Glavnitsa	id=g:731413
Obshtina Glavinitsa	id=g:731414
Glavinitsa	id=g:731415
Glavinitsa	id=g:731416
Glavatsi	id=g:731417
Glavatartsi	id=g:731418
Glavatartsi	id=g:731419
Glavatar	id=g:731420
Glavantsi	id=g:731421
Glavanovtsi	id=g:731422
Glavanovtsi	id=g:731423
Glavan	id=g:731424
Glavan	id=g:731425
Glava	id=g:731426
Glashatay	id=g:731427
Gita	id=g:731428
Girchevtsi	id=g:731429
Gipsovo	id=g:731430
Giozovitsa	id=g:731431
Giola	id=g:731432
Gintsi	id=g:731433
Ginska Reka	id=g:731434
Gigovo Ravnishte	id=g:731435
Gigintsi	id=g:731436
Gigen	id=g:731437
Getsovo	id=g:731438
Geshanovo	id=g:731439
Gesha	id=g:731440
Gerzovitsa	id=g:731441
German	id=g:731442
Gerlovo	id=g:731443
Gerisowa	id=g:731444
Gergini	id=g:731445
Gergichka	id=g:731446
Gergevets	id=g:731447
Gerena	id=g:731448
Geranovitsa	id=g:731449
Geranya	id=g:731450
Georgi Traykov	id=g:731451
Obshtina Dolni Chiflik	id=g:731452
Dolni Chiflik	id=g:731453
Georgi-Dobrevo	id=g:731454
Koprinka	id=g:731455
Kostenets	id=g:731456
Obshtina Georgi-Damyanovo	id=g:731457
Georgi-Damyanovo	id=g:731458
Georgi	id=g:731459
Genya	id=g:731460
Genovtsi	id=g:731461
Genovo	id=g:731462
Obshtina General-Toshevo	id=g:731463
General-Toshevo	id=g:731464
General-Toshevo	id=g:731465
General Todorov	id=g:731466
General Prapordzhesku	id=g:731467
General-Popovo	id=g:731468
Generalovo	id=g:731469
General-Marinovo	id=g:731470
General Kolevo	id=g:731471
General-Kolevo	id=g:731472
General-Kolevo	id=g:731473
General-Kiselovo	id=g:731474
General-Kantardzhievo	id=g:731475
General-Inzovo	id=g:731476
General-Geshevo	id=g:731477
General-Fichevo	id=g:731478
General-Dobrero	id=g:731479
Genchovtsi	id=g:731480
Genchovtsi	id=g:731481
Gelemenovo	id=g:731482
Gelchini Nivi	id=g:731483
Gelchina Makhala	id=g:731484
Gela	id=g:731485
Gegovi	id=g:731486
Gega	id=g:731487
Gazurnitsite	id=g:731488
Gaytantsi	id=g:731489
Gaytantsi	id=g:731490
Gaytanite	id=g:731491
Gaytaninovo	id=g:731492
Gaytanevo	id=g:731493
Gaykinite	id=g:731494
Gayduritsa	id=g:731495
Gaydari	id=g:731496
Gaydari	id=g:731497
Gavril Genovo	id=g:731498
Gavrailovo	id=g:731499
Gavanite	id=g:731500
Gashtevtsi	id=g:731501
Gashnya	id=g:731502
Garvanovo	id=g:731503
Garvanov Kamŭk	id=g:731504
Garvan	id=g:731505
Garvan	id=g:731506
Garvan	id=g:731507
Gargalyk	id=g:731508
Garevtsi	id=g:731509
Gara Zlati Dol	id=g:731510
Gara Septemvri	id=g:731511
Gara Samuil	id=g:731512
Gara Razgrad	id=g:731513
Gara Oreshets	id=g:731514
Gara Ograzhden	id=g:731515
Gara Oborishte	id=g:731516
Gara Lakatnik	id=g:731517
Gara Kostenets	id=g:731518
Obshtina Khitrino	id=g:731519
Gara Khitrino	id=g:731520
Gara Ivanovo	id=g:731521
Gara Iskŭr	id=g:731522
Gara Elin Pelin	id=g:731523
Gara Dragoman	id=g:731524
Gara Bov	id=g:731525
Ganevtsi	id=g:731526
Ganev Khan	id=g:731527
Ganev Dol	id=g:731528
Ganchovo	id=g:731529
Ganchovets	id=g:731530
Galovo	id=g:731531
Galishte	id=g:731532
Galiche	id=g:731533
Galatin	id=g:731534
Galata	id=g:731535
Galata	id=g:731536
Galata	id=g:731537
Gagovo	id=g:731538
Gagayka	id=g:731539
Gaganitsa	id=g:731540
Gagalya	id=g:731541
Gachovtsi	id=g:731542
Gachovska	id=g:731543
Gabŭrska	id=g:731544
Gabŭrnitsa	id=g:731545
Gabŭr	id=g:731546
Gabrovtsi	id=g:731547
Obshtina Gabrovo	id=g:731548
Gabrovo	id=g:731549
Gabrovo	id=g:731550
Gabrovo	id=g:731551
Gabrovnitsa	id=g:731552
Gabrovnitsa	id=g:731553
Gabrovnitsa	id=g:731554
Gabrovnitsa	id=g:731555
Gabrovnitsa	id=g:731556
Gabrovitsa	id=g:731557
Gabrovitsa	id=g:731558
Gabrovdol	id=g:731559
Gabritsa	id=g:731560
Gabritsa	id=g:731561
Gabrina	id=g:731562
Gabreshevtsi	id=g:731563
Gabrene	id=g:731564
Gabraka	id=g:731565
Gabra	id=g:731566
Gabra	id=g:731567
Gaberevo	id=g:731568
Gaberovo	id=g:731569
Gaber	id=g:731570
Gaber	id=g:731571
Gabarevo	id=g:731572
Gabare Obshtina	id=g:731573
Gabare	id=g:731574
Fŭrtuni	id=g:731575
Fŭrgovtsi	id=g:731576
Fŭrgovo	id=g:731577
Fŭrevtsi	id=g:731578
Furen	id=g:731579
Fŭndŭkliyska Reka	id=g:731580
Fsiganska Reka	id=g:731581
Frolosh	id=g:731582
Frantunskite Koshari	id=g:731583
Frangensko Plato	id=g:731584
Frandŭk Makhala	id=g:731585
Fotovsko Dere	id=g:731586
Fotinska Reka	id=g:731587
Fotinovo	id=g:731588
Fotinovo	id=g:731589
Foros	id=g:731590
Nos Foros	id=g:731591
Florika	id=g:731592
Florentin	id=g:731593
Yazovir Fisek	id=g:731594
Filip Totevo	id=g:731595
Filipovtsi	id=g:731596
Filipovtsi	id=g:731597
Filipovska Reka	id=g:731598
Filipovo	id=g:731599
Filipovo	id=g:731600
Filipovo	id=g:731601
Vŭrbitsa	id=g:731602
Filaretovo	id=g:731603
Feldfebel Denkovo	id=g:731604
Fazanovo	id=g:731605
Fatovo	id=g:731606
Fakiyska Reka	id=g:731607
Fakiya	id=g:731608
Fabrika	id=g:731609
Ezhevitsa	id=g:731610
Ezerovo	id=g:731611
Ezerovo	id=g:731612
Ezerovo	id=g:731613
Ezeroto	id=g:731614
Ezero	id=g:731615
Ezerets	id=g:731616
Ezerets	id=g:731617
Ezerche	id=g:731618
Ezdimirtsi	id=g:731619
Evrenozovo	id=g:731620
Evlogievo	id=g:731621
Eter	id=g:731622
Etropolski Prokhod	id=g:731623
Etropolska Planina	id=g:731624
Obshtina Etropole	id=g:731625
Etropole	id=g:731626
Eshekchidere	id=g:731627
Esenitsa	id=g:731628
Esenishte	id=g:731629
Esen	id=g:731630
Ese	id=g:731631
Erulska Planina	id=g:731632
Erul	id=g:731633
Erovete	id=g:731634
Erma Reka	id=g:731635
Erma Reka	id=g:731636
Erevish	id=g:731638
Ereseler	id=g:731639
Eremiya	id=g:731640
Er Dere	id=g:731641
Erden	id=g:731642
En’ovets	id=g:731643
En’ovche	id=g:731644
Enitsa	id=g:731645
Enina	id=g:731646
Enev Rŭt	id=g:731647
Enevo	id=g:731648
Enevo	id=g:731649
Enchovtsi	id=g:731650
Enchets	id=g:731651
Emona	id=g:731652
Emona	id=g:731653
Emirovo	id=g:731654
Eminska Planina	id=g:731655
Emine	id=g:731656
Emen	id=g:731657
Elvarnika	id=g:731658
Elshitsa	id=g:731659
Elsha	id=g:731660
El’ovo	id=g:731661
Elovitsa	id=g:731662
Elovitsa	id=g:731663
Elovdol	id=g:731664
Elovdol	id=g:731665
Ellepolena	id=g:731666
Elkhovska Reka	id=g:731667
Obshtina Elkhovo	id=g:731668
Elkhovo	id=g:731669
Elkhovo	id=g:731670
Elkhovets	id=g:731671
Eliyska Reka	id=g:731672
Eliseyna	id=g:731673
Obshtina Elin Pelin	id=g:731674
Elin Pelin	id=g:731675
Eleshnitsa	id=g:731676
Eleshnitsa	id=g:731677
Eleshnitsa	id=g:731678
Eleshnitsa	id=g:731679
Eleshnitsa	id=g:731680
Eleshnitsa	id=g:731681
Eleshnitsa	id=g:731682
Elentsite	id=g:731683
Elenski Vrŭkh	id=g:731684
Elenska Reka	id=g:731685
Elenska	id=g:731686
Elenovo	id=g:731687
Elenovo	id=g:731688
Petritch	id=g:731689
Elenov Dol	id=g:731690
Elenova Gora	id=g:731691
Eleno-Tvŭrdishka Planina	id=g:731692
Eleni Vrŭkh	id=g:731693
Elenino	id=g:731694
Obshtina Elena	id=g:731695
Elena	id=g:731696
Elena	id=g:731697
Elena	id=g:731698
Eledzhik	id=g:731699
Elechanova	id=g:731700
Elda	id=g:731701
Ekzarkh Yosif	id=g:731702
Ekzarkh-Antimovo	id=g:731703
Ekrenska Reka	id=g:731704
Ekikhchi	id=g:731705
Egŭlnitsa	id=g:731706
Egrek	id=g:731707
Efreytor-Bakalovo	id=g:731708
Efrem	id=g:731709
Edrevo	id=g:731710
Ednovertsi	id=g:731711
Edinakovtsi	id=g:731712
Edil	id=g:731713
Dzivgeliya	id=g:731714
Dzhurovtsi	id=g:731715
Dzhurovtsi	id=g:731716
Dzhurovo	id=g:731717
Dzhurkovska Reka	id=g:731718
Dzhurkovo	id=g:731719
Dzhurkalitsa	id=g:731720
Dzhunovite Koshari	id=g:731721
Dzhumriite	id=g:731722
Dzhulyunitsa	id=g:731723
Dzhulyunitsa	id=g:731724
Dzhulyunitsa	id=g:731725
Dzhubrena	id=g:731726
Dzhokari	id=g:731727
Dzhivgartsi	id=g:731728
Dzhinot	id=g:731729
Dzhinevra	id=g:731730
Dzhinchovtsi	id=g:731731
Dzhilyaskovitsa	id=g:731732
Dzhigurovo	id=g:731733
Dzherovo	id=g:731734
Dzherman	id=g:731735
Dzherman	id=g:731736
Dzhengal	id=g:731737
Dzhendem Tepe	id=g:731738
Dzhelepsko	id=g:731739
Obshtina Dzhebel	id=g:731740
Dzhebel	id=g:731741
Dzhanka	id=g:731742
Dzhamuzovtsi	id=g:731743
Dzhambaz Tepe	id=g:731744
Dyushun Dere	id=g:731745
Dyulya	id=g:731746
Dyulitsa	id=g:731747
Dyulinski Prokhod	id=g:731748
Dyulino	id=g:731749
Dyulevo	id=g:731750
Dyulevo	id=g:731751
Dyugenite	id=g:731752
Dyavolskoto Blato	id=g:731753
Dyavolskiyat Zaliv	id=g:731754
Dyavolska Reka	id=g:731755
Dyavolska Reka	id=g:731756
Dyankovo	id=g:731757
Dyalŭk	id=g:731758
Dyakovo	id=g:731759
Dyakonovo	id=g:731760
Dyadovtsi	id=g:731761
Dyadovsko	id=g:731762
Dyadovo	id=g:731763
Dyado Strati	id=g:731764
Dyado Dyanko	id=g:731765
Dvoynitsa	id=g:731766
Dvorishte	id=g:731767
Dvorishte	id=g:731768
Dve Topoli	id=g:731769
Obshtina Dve Mogili	id=g:731770
Dve Mogili	id=g:731771
Dve Kŭshti	id=g:731772
Dŭzhdovnitsa	id=g:731773
Dŭzhdovnik	id=g:731774
Dŭzhdino	id=g:731775
Dŭzhdets	id=g:731776
Duvanlii	id=g:731777
Duvan Dere	id=g:731778
Dŭskotna	id=g:731779
Deskot	id=g:731780
Dŭskarite	id=g:731781
Dushka	id=g:731782
Dushintsi	id=g:731783
Dushinkovo	id=g:731784
Dushevski Kolibi	id=g:731785
Dushevo	id=g:731786
Dushantsi	id=g:731787
Dŭrzhaven	id=g:731788
Dŭrzhava	id=g:731789
Dŭrzhanovo	id=g:731790
Dŭrzhanitsa	id=g:731791
Dŭrvenitsa	id=g:731792
Dŭrvena Koshara	id=g:731793
Dŭrvari	id=g:731794
Durovtsi	id=g:731795
Dŭrmantsi	id=g:731796
Dŭrlevtsi	id=g:731797
Durdabak	id=g:731798
Durcha	id=g:731799
Dŭrbolar	id=g:731800
Durat Nova Makhla	id=g:731801
Durankulashko Ezero	id=g:731802
Durankulak	id=g:731803
Dupevitsa	id=g:731804
Dŭngovo	id=g:731805
Dunevtsi	id=g:731806
Dunevo	id=g:731807
Dunavtsi Gradska Obshtina	id=g:731808
Dunavtsi	id=g:731809
Dunavtsi	id=g:731810
Dunavtsi	id=g:731811
Dunavski Bryag	id=g:731812
Dunavska Ravnina	id=g:731813
Dunavets	id=g:731814
Dumnitsite	id=g:731815
Obshtina Dulovo	id=g:731816
Dulovo	id=g:731817
Dulovo	id=g:731818
Dŭlgo Pole	id=g:731819
Dŭlgo Pole	id=g:731820
Obshtina Dŭlgopol	id=g:731821
Dŭlgopol	id=g:731822
Dŭlgodeltsi	id=g:731823
Dŭlgidelska Ogosta	id=g:731824
Dŭlgi Pripek	id=g:731825
Dŭlgi Del	id=g:731826
Dŭlgata Vada	id=g:731827
Dŭlgata Makhala	id=g:731828
Dŭlga Niva	id=g:731829
Dŭlga Luka	id=g:731830
Dŭlga Livada	id=g:731831
Dŭlgach	id=g:731832
Dŭlboko Dere	id=g:731833
Dŭlbok Izvor	id=g:731834
Dulboki Obshtina	id=g:731835
Dŭlboki	id=g:731836
Dolboka	id=g:731837
Dŭlbok Dol	id=g:731838
Dŭlbokata	id=g:731839
Dukovtsi	id=g:731840
Dŭkhovo	id=g:731841
Dukhovets	id=g:731842
Dukhlevtsi	id=g:731843
Duka Zelenkovska	id=g:731844
Duganovo	id=g:731845
Dugan Dere	id=g:731846
Dudevska Makhala	id=g:731847
Dŭbravka	id=g:731848
Dŭbravitsa	id=g:731849
Dŭbravitsa	id=g:731850
Dŭbravite	id=g:731851
Dŭbravino	id=g:731852
Dŭbravata	id=g:731853
Dŭbrava	id=g:731854
Dŭbrava	id=g:731855
Dŭbrava	id=g:731856
Dŭbrava	id=g:731857
Dŭbrava	id=g:731858
Dŭbrash	id=g:731859
Dŭbovo	id=g:731860
Dŭbovo	id=g:731861
Dŭbovitsa	id=g:731862
Dŭbovik	id=g:731863
Dŭbovi	id=g:731864
Dŭbovets	id=g:731865
Dŭbovan	id=g:731866
Dŭbova Makhala	id=g:731867
Dŭbova	id=g:731868
Dŭbova	id=g:731869
Dubnitski	id=g:731870
Dŭbnitsa	id=g:731871
Dŭbnik	id=g:731872
Dŭbene	id=g:731873
Dŭben	id=g:731874
Dŭb	id=g:731875
Dryanŭt	id=g:731876
Dryanska	id=g:731877
Dryanovski Manastir	id=g:731878
Dryanovska Reka	id=g:731879
Obshtina Dryanovo	id=g:731880
Dryanovo	id=g:731881
Dryanovo	id=g:731882
Dryanovo	id=g:731883
Dryanovo	id=g:731884
Dryanovo	id=g:731885
Dryanovets	id=g:731886
Dryanovets	id=g:731887
Dryanovets	id=g:731888
Dryanovets	id=g:731889
Dryanova Glava	id=g:731890
Dryankovets	id=g:731891
Dryanka	id=g:731892
Dryan	id=g:731893
Druzhintsi	id=g:731894
Druzhevo	id=g:731895
Druzhba	id=g:731896
Druzhba	id=g:731897
Drŭvnitsa	id=g:731898
Drundevitsa	id=g:731899
Drŭndarska	id=g:731900
Drŭndar	id=g:731901
Drŭmsha	id=g:731902
Drumokhar	id=g:731903
Drumevo	id=g:731904
Drumche	id=g:731905
Drugan	id=g:731906
Dropla	id=g:731907
Dropla	id=g:731908
Dripka	id=g:731909
Dripchevo	id=g:731910
Drinovo	id=g:731911
Drentsi	id=g:731912
Drenta	id=g:731913
Drenovo	id=g:731914
Drenovo	id=g:731915
Drenovo	id=g:731916
Drenovitsa	id=g:731917
Yazovir Drenovets	id=g:731918
Drenovets	id=g:731919
Drenov	id=g:731920
Drenkovo	id=g:731921
Dren	id=g:731922
Dreatin	id=g:731923
Drazhintsi	id=g:731924
Drazhevo	id=g:731925
Drashkova Polyana	id=g:731926
Drashan	id=g:731927
Drangovska Reka	id=g:731928
Drangovo	id=g:731929
Drangovo	id=g:731930
Drangovo	id=g:731931
Dranderitsa	id=g:731932
Drandarite	id=g:731933
Drama	id=g:731934
Dralfa Obshtina	id=g:731935
Dralfa	id=g:731936
Dralfa	id=g:731937
Drakata	id=g:731938
Draka	id=g:731939
