’Mba Tingkrang Ga	id=g:1309901
Legaung	id=g:1314406
Legan	id=g:1314407
Legan	id=g:1314408
Legan	id=g:1314409
Legaing	id=g:1314410
Legaing	id=g:1314411
Legaing	id=g:1314412
Lega Chaung	id=g:1314413
Leeinzu	id=g:1314414
Le-einzu	id=g:1314415
Le-einzu	id=g:1314416
Le-einzu	id=g:1314417
Le-einzu	id=g:1314418
Le-einzu	id=g:1314419
Le-einzu	id=g:1314420
Le-einzu	id=g:1314421
Le-einzu	id=g:1314422
Le-einzu	id=g:1314423
Le-einzu	id=g:1314424
Le-einzu	id=g:1314425
Le-einzu	id=g:1314426
Le-eingtan	id=g:1314427
Le-eingon	id=g:1314428
Le-eingon	id=g:1314429
Le-ein-dan	id=g:1314430
Le-eindan	id=g:1314431
Le-Ein	id=g:1314432
Leein	id=g:1314433
Le-ein	id=g:1314434
Le-ein	id=g:1314435
Ledwinzin	id=g:1314436
Ledu River	id=g:1314437
Ledugaung Shwegyaung	id=g:1314438
Ledugaung	id=g:1314439
Ledu Chaung	id=g:1314440
Ledu	id=g:1314441
Ledu	id=g:1314442
Ledu	id=g:1314443
Ledu	id=g:1314444
Ledok	id=g:1314445
Ledo	id=g:1314446
Ledichaung	id=g:1314447
Ledi	id=g:1314448
Lèdi	id=g:1314449
Ledi	id=g:1314450
Ledi	id=g:1314451
Ledi	id=g:1314452
Ledi	id=g:1314453
Lèdi	id=g:1314454
Ledi	id=g:1314455
Lèdi	id=g:1314456
Ledet	id=g:1314457
Ledegale	id=g:1314458
Lede	id=g:1314459
Lede	id=g:1314460
Lēdawgyi Chaung	id=g:1314461
Ledawgyi	id=g:1314462
Ledaw Chaung	id=g:1314463
Ledaw	id=g:1314464
Ledaw	id=g:1314465
Ledaungya	id=g:1314466
Ledaungya	id=g:1314467
Ledaung Taung	id=g:1314468
Ledaung Kyun	id=g:1314469
Ledaunggan	id=g:1314470
Ledaunggan	id=g:1314471
Ledaung	id=g:1314472
Ledange	id=g:1314473
Ledan Chaung	id=g:1314474
Ledan	id=g:1314475
Ledan	id=g:1314476
Ledama	id=g:1314477
Ledama	id=g:1314478
Ledaingzin	id=g:1314479
Ledaingzin	id=g:1314480
Ledaing	id=g:1314481
Ledaing	id=g:1314482
Ledagyi	id=g:1314483
Ledagaung	id=g:1314484
Ledagale	id=g:1314485
Leda	id=g:1314486
Lechinbum	id=g:1314487
Lechaungbaing	id=g:1314488
Lechalaw	id=g:1314489
Lebyu Chaung	id=g:1314490
Lebyu	id=g:1314491
Lèbyinzu	id=g:1314492
Lèbyinzu	id=g:1314493
Lebyintha	id=g:1314494
Lebyintha	id=g:1314495
Lebyintha	id=g:1314496
Lebyingyi	id=g:1314497
Lebyingyi	id=g:1314498
Lebyingwet	id=g:1314499
Lebyingan	id=g:1314500
Lebyin	id=g:1314501
Lebyin	id=g:1314502
Lèbyin	id=g:1314503
Lebyaungbyan	id=g:1314504
Lebyauk	id=g:1314505
Lebya	id=g:1314506
Lebya	id=g:1314507
Lebya	id=g:1314508
Lebwe Taung	id=g:1314509
Lebu Chaung	id=g:1314510
Lebu	id=g:1314511
Lebôngyauk	id=g:1314512
Lebon	id=g:1314513
Lebingyo	id=g:1314514
Lebingyin	id=g:1314515
Lebingon	id=g:1314516
Lebinaing	id=g:1314517
Lèbin	id=g:1314518
Lebin	id=g:1314519
Lebin	id=g:1314520
Lebet	id=g:1314521
Lebe	id=g:1314522
Lebè	id=g:1314523
Lebaya	id=g:1314524
Lebaw	id=g:1314525
Lebaw	id=g:1314526
Lè-ba-htang	id=g:1314527
Leba Chaung	id=g:1314528
Nam Le	id=g:1314529
Lazungma Madin	id=g:1314530
Lazum Gahtawng	id=g:1314531
Lazi Gahtawng	id=g:1314532
Lazau	id=g:1314533
Lāzau	id=g:1314534
Lazan Taung	id=g:1314535
Lazan	id=g:1314536
Laza	id=g:1314537
Laywa	id=g:1314538
Lā-yu-to	id=g:1314539
Mè La-yu-awn	id=g:1314540
Mè La-yu	id=g:1314541
Layting Bum	id=g:1314542
Layting	id=g:1314543
Layshi	id=g:1314544
Layla Taung	id=g:1314545
Layawng Ga	id=g:1314546
Layawn Ga	id=g:1314547
Layawng	id=g:1314548
Layaung	id=g:1314549
Lāyau	id=g:1314550
Layanglap	id=g:1314551
Layāng Gahtawng	id=g:1314552
Layang Ga	id=g:1314553
Layang	id=g:1314554
Layang	id=g:1314555
Layagyo	id=g:1314556
Laya	id=g:1314557
Lawywa	id=g:1314558
Law-ywa	id=g:1314559
Lawyang	id=g:1314560
Lawwakodo	id=g:1314561
Lawupu	id=g:1314562
Lawungahtawng	id=g:1314563
Lawu	id=g:1314564
Lawthaing	id=g:1314565
Lawtha	id=g:1314566
Hwè Lawtaw	id=g:1314567
Lawsya	id=g:1314568
Lawsun	id=g:1314569
Lawsuko	id=g:1314570
Lawso Moso	id=g:1314571
Lawse-hku	id=g:1314572
Lawsa-hku	id=g:1314573
Lawrence Island	id=g:1314574
Lawrama Taung	id=g:1314575
Lawra Kawng	id=g:1314576
Lawpum	id=g:1314577
Lawpodo	id=g:1314578
Lawplahta	id=g:1314579
Law-pi-ta	id=g:1314580
Law-pi-ta	id=g:1314581
Law-pi-ta	id=g:1314582
Lawpe	id=g:1314583
Lawpantu	id=g:1314584
Lawnsi	id=g:1314585
Lawn Sai	id=g:1314586
Lawnjepa	id=g:1314587
Lawngyaw	id=g:1314588
Lawngthongklang	id=g:1314589
Lawngte	id=g:1314590
Lawngshe	id=g:1314591
Lawngsawk	id=g:1314592
Lawngsān Nawkun	id=g:1314593
Lawngrit	id=g:1314594
Lawngpu	id=g:1314595
Lawngpawng	id=g:1314596
Lawng-ngaw	id=g:1314597
Lawngmin	id=g:1314598
Lawngmaw Hka	id=g:1314599
Lawngkyaw	id=g:1314600
Lawngkyaw	id=g:1314601
Lawngdu Lui	id=g:1314602
Lawngdu	id=g:1314603
Lawngawng	id=g:1314604
Nam Lawng	id=g:1314605
Nam Lawng	id=g:1314606
Nam Lawng	id=g:1314607
Lawn-en	id=g:1314608
Law Nawyin	id=g:1314609
Law Nawkun	id=g:1314610
Lawmun	id=g:1314611
Lawli	id=g:1314612
Lawlechaung	id=g:1314613
Lawkwadaw	id=g:1314614
Lawkü-hku	id=g:1314615
Lawku	id=g:1314616
Lawku	id=g:1314617
Lawktawkpangchi-hseu	id=g:1314618
Lawksawk	id=g:1314619
Lawkna	id=g:1314620
Lawklung	id=g:1314621
Lawki	id=g:1314622
Lawkhun	id=g:1314623
Lawkhpa	id=g:1314624
Lawkawti	id=g:1314625
Lawkataw	id=g:1314626
Lawkado	id=g:1314627
Lawkadat	id=g:1314628
Lawin Chaung	id=g:1314629
Lawikho	id=g:1314630
Lawigahtawng	id=g:1314631
Lawi Chaung	id=g:1314632
Lawhsu-htang	id=g:1314633
Lawhpum	id=g:1314634
Lawhkumyang	id=g:1314635
Lawhkum	id=g:1314636
Lawhkum	id=g:1314637
Law Hkum	id=g:1314638
Law Hkum	id=g:1314639
Lawhko-hku	id=g:1314640
Lawhkawhtang	id=g:1314641
Lawhkawhku	id=g:1314642
Lawde	id=g:1314643
Lawdawhku	id=g:1314644
Lawdan	id=g:1314645
Lawbyā-kū	id=g:1314646
Lāwawlu Pass	id=g:1314647
Law-aw Kaso	id=g:1314648
Lawaseik	id=g:1314649
Lawang Kumti	id=g:1314650
Lawake	id=g:1314651
Lawadu	id=g:1314652
Lawabauk	id=g:1314653
Lawa	id=g:1314654
Lawa	id=g:1314655
Nam Law	id=g:1314656
Law	id=g:1314657
Lauthu Lui	id=g:1314658
Laungzin Chaung	id=g:1314659
Laungzin Chaung	id=g:1314660
Laungzin	id=g:1314661
Laung Va	id=g:1314662
Laungva	id=g:1314663
Laungtaung Chaung	id=g:1314664
Laung Taung	id=g:1314665
Laung Taung	id=g:1314666
Laungtauk	id=g:1314667
Laungshe	id=g:1314668
Laungshe	id=g:1314669
Laungshe	id=g:1314670
Laungminba Taung	id=g:1314671
Laungminba	id=g:1314672
Laungmin	id=g:1314673
Laungmi	id=g:1314674
Launglon Reserved Forest	id=g:1314675
Launglon Chaung	id=g:1314676
Launglon Bok Islands	id=g:1314677
Launglon	id=g:1314678
Laungkhi	id=g:1314679
Laungkaw	id=g:1314680
Laungkaing	id=g:1314681
Laungkadu	id=g:1314682
Launghpam	id=g:1314683
Launghe	id=g:1314684
Launggyo	id=g:1314685
Launggyin Chaung	id=g:1314686
Launggyin	id=g:1314687
Launggyaung	id=g:1314688
Launggyaing	id=g:1314689
Launggretsa	id=g:1314690
Launggat Chaung	id=g:1314691
Laungdaung	id=g:1314692
Laungdarit	id=g:1314693
Laungdan	id=g:1314694
Laungdaing	id=g:1314695
Laungchaung	id=g:1314696
Laungchaung	id=g:1314697
Laungchaung	id=g:1314698
Laung Chaung	id=g:1314699
Laungbyit	id=g:1314700
Laungbu	id=g:1314701
Laungbok	id=g:1314702
Nam Laung	id=g:1314703
Laule Taung	id=g:1314704
Lau Kung	id=g:1314705
Lauktet In	id=g:1314706
Laukshwe	id=g:1314707
Lauksauk	id=g:1314708
Laukpale	id=g:1314709
Laukpalè	id=g:1314710
Laukok	id=g:1314711
Lauknaw	id=g:1314712
Lauklu	id=g:1314713
Lauk-long	id=g:1314714
Lauklechaung	id=g:1314715
Laukkawn	id=g:1314716
Laukkam	id=g:1314717
Laukchan	id=g:1314718
Laukalausi	id=g:1314719
La-uho	id=g:1314720
Lauhkum	id=g:1314721
Lauhkang	id=g:1314722
Lauhkang	id=g:1314723
Lauhkam	id=g:1314724
La-u Chaung	id=g:1314725
Latyung	id=g:1314726
Latwagyi	id=g:1314727
Latu	id=g:1314728
Lat Swi	id=g:1314729
Latsawn	id=g:1314730
Latot	id=g:1314731
Lato	id=g:1314732
Lat Kwe	id=g:1314733
Latinam	id=g:1314734
Lathton	id=g:1314735
Lat Hka	id=g:1314736
Lathagon	id=g:1314737
Lat Gahtawng	id=g:1314738
Latein	id=g:1314739
Latawtingsa Pum	id=g:1314740
Pulo Lataw	id=g:1314741
Latao	id=g:1314742
Latao	id=g:1314743
Latang	id=g:1314744
La-tai	id=g:1314745
Latagyi	id=g:1314746
Latagaw Chi	id=g:1314747
Latadi	id=g:1314748
Lata	id=g:1314749
Nam Lat	id=g:1314750
La-sya-hso	id=g:1314751
Lasodo	id=g:1314752
Lasin	id=g:1314753
Lasi Hka	id=g:1314754
Lasi Bum	id=g:1314755
Lashu ’Njat Ba	id=g:1314756
Lashu Ga	id=g:1314757
Lashu	id=g:1314758
Lashio	id=g:1314759
Lashin Ga	id=g:1314760
Lashi Hka	id=g:1314761
Lashi	id=g:1314762
Lase	id=g:1314763
La-saw-wo-so	id=g:1314764
Lasaw Auk	id=g:1314765
Lasaung	id=g:1314766
Lāsān	id=g:1314767
Lāsām Taklang	id=g:1314768
Lasām Nawkun	id=g:1314769
Lasām Hka	id=g:1314770
Lasai	id=g:1314771
Lasa Hka	id=g:1314772
Lapyi Ga	id=g:1314773
Lapyep Ga	id=g:1314774
Lapye Chaung	id=g:1314775
Lapude	id=g:1314776
Lapram Ga	id=g:1314777
Lapli	id=g:1314778
Laphettaung	id=g:1314779
Lapet Chaung	id=g:1314780
La Paung	id=g:1314781
Lapauk Chaung	id=g:1314782
Lapauk	id=g:1314783
Lapat	id=g:1314784
Lapanwe	id=g:1314785
La-pang	id=g:1314786
Lapalun	id=g:1314787
Lāpaidan	id=g:1314788
Lāpa Ga	id=g:1314789
Nam Lap	id=g:1314790
Nam Lap	id=g:1314791
Nam Lap	id=g:1314792
Lao-yi-sai	id=g:1314793
Lao-yinhaw	id=g:1314794
Lao-yinhaw	id=g:1314795
Laotiki	id=g:1314796
Lao-sai	id=g:1314797
Lao-sai	id=g:1314798
Lao-pwai	id=g:1314799
Lao-pongchai	id=g:1314800
Lao-paw Chai	id=g:1314801
Lao-pantün	id=g:1314802
Lao-pa-chai	id=g:1314803
La-ong Madin	id=g:1314804
Lao-mun	id=g:1314805
Lao-lyet	id=g:1314806
Laolongko	id=g:1314807
Lao-ka-ya	id=g:1314808
Laokam	id=g:1314809
Laohungai	id=g:1314810
Lao-hpu Chai	id=g:1314811
Lao-hkao Chai	id=g:1314812
Laohkam	id=g:1314813
Laohang Chai	id=g:1314814
Lao-chuhkon	id=g:1314815
Laochang	id=g:1314816
Nam Lao	id=g:1314817
Nam Lao	id=g:1314818
Lanzon	id=g:1314819
Lanywa	id=g:1314820
Lan Va	id=g:1314821
Lanuhka Ga	id=g:1314822
Lantuishan	id=g:1314823
Lan-thaw-in	id=g:1314824
Lanthamaing	id=g:1314825
Khao Lanpi	id=g:1314826
Lanphônngan	id=g:1314827
Lanpa-tang	id=g:1314828
Lan-pa-chai	id=g:1314829
Lanma Taung	id=g:1314830
Lanmadaw	id=g:1314831
Lanlin	id=g:1314832
Lanlegwa	id=g:1314833
Lanlegwa	id=g:1314834
Lānhka Bum	id=g:1314835
Lanhaw	id=g:1314836
Langzang	id=g:1314837
Langyang	id=g:1314838
Langwe	id=g:1314839
Langwang Ga	id=g:1314840
Lang Wāng	id=g:1314841
Langwa	id=g:1314842
Langwa	id=g:1314843
Langwa	id=g:1314844
Langu Chaung	id=g:1314845
Langu	id=g:1314846
Langu	id=g:1314847
Langu	id=g:1314848
Lāngtsāng Pām	id=g:1314849
Lang Ti	id=g:1314850
Langtao	id=g:1314851
Langtai Pungshao	id=g:1314852
Langtai Nawyin	id=g:1314853
Langtai Nawkun	id=g:1314854
Lang Song	id=g:1314855
Langshu Ga	id=g:1314856
Langshing	id=g:1314857
Lang Razi	id=g:1314858
Langpung Pung	id=g:1314859
Langphun	id=g:1314860
Langpho	id=g:1314861
Hwè La-ngong	id=g:1314862
Langokhkaw	id=g:1314863
Langnii	id=g:1314864
Langnem Bum	id=g:1314865
Lāngme Rame	id=g:1314866
Lāngmehtung	id=g:1314867
Lánglong	id=g:1314868
Langloi	id=g:1314869
Langloi	id=g:1314870
Langle	id=g:1314871
Langle	id=g:1314872
Langki Va	id=g:1314873
Langke Taung	id=g:1314874
Langhtin	id=g:1314875
Langhtam Razi	id=g:1314876
Langhpi Ga	id=g:1314877
Langhkö	id=g:1314878
Langhkam	id=g:1314879
Lānggong	id=g:1314880
Langchin	id=g:1314881
Langcheng	id=g:1314882
Langbān	id=g:1314883
La-ngan Ga	id=g:1314884
La-ngan Ga	id=g:1314885
Langan	id=g:1314886
Langa Bum	id=g:1314887
Nam Lang	id=g:1314888
Nam Lang	id=g:1314889
Nam Lang	id=g:1314890
Loi Lang	id=g:1314891
Loi Lang	id=g:1314892
Loi Lang	id=g:1314893
Hwè Lang	id=g:1314894
Lanen Ti	id=g:1314895
Lanem Ga	id=g:1314896
La-ne	id=g:1314897
Lanbyauk Chaung	id=g:1314898
Lampi Island	id=g:1314899
La-naw	id=g:1314900
Lāna-gahtawng	id=g:1314901
Lana	id=g:1314902
Lana	id=g:1314903
Lana	id=g:1314904
Lana	id=g:1314905
Nam Lan	id=g:1314906
Nam Lan	id=g:1314907
Loi Lan	id=g:1314908
Loi Lan	id=g:1314909
Lamzang	id=g:1314911
Lamutabin	id=g:1314912
Lamu-ôk Chaung	id=g:1314913
Lamungzup Ga	id=g:1314914
Lamungkong Hka	id=g:1314915
Lamung Hka	id=g:1314916
Lamung-gahtawng	id=g:1314917
Lamun	id=g:1314918
Lamukho	id=g:1314919
Lamuk	id=g:1314920
Lamugyi	id=g:1314921
Lamugyi	id=g:1314922
Lamudan Auk	id=g:1314923
Lamudan Atet	id=g:1314924
Lamudan	id=g:1314925
Lāmu Chaung	id=g:1314926
Lamuchaing	id=g:1314927
Lāmu	id=g:1314928
Lamtuk	id=g:1314929
Lamtong	id=g:1314930
Lampon	id=g:1314931
Lamp Island	id=g:1314932
Lampha Chaung	id=g:1314933
Lampha	id=g:1314934
Lamotpin	id=g:1314935
Lamongahtawng	id=g:1314936
Lāmong	id=g:1314937
Lāmong	id=g:1314938
Lamien	id=g:1314939
Lamhpa Chaung	id=g:1314940
Nam Lamho	id=g:1314941
Lam Ga	id=g:1314942
Lamegyi	id=g:1314943
Lame	id=g:1314944
Lamchyu	id=g:1314945
Lamawn Ga	id=g:1314946
Lāmawng	id=g:1314947
Lamatu Ga	id=g:1314948
Lamangshi	id=g:1314949
Lamanchi	id=g:1314950
Lamanchaung	id=g:1314951
Laman	id=g:1314952
Lamaipum	id=g:1314953
Lamaingkaw	id=g:1314954
Lamainggyin	id=g:1314955
Lamainggon	id=g:1314956
Lamaing Chaung	id=g:1314957
Lamaingbya	id=g:1314958
Lamaing	id=g:1314959
Lamaing	id=g:1314960
Lamaing	id=g:1314961
Lamaing	id=g:1314962
Lamaing	id=g:1314963
Lamaing	id=g:1314964
Lāmaikawng	id=g:1314965
Lamai Bang	id=g:1314966
Lamai	id=g:1314967
Lamai	id=g:1314968
Lamai	id=g:1314969
Lama-Hpawpawn	id=g:1314970
Lāmagahtawng	id=g:1314971
Lama Chi	id=g:1314972
Lama	id=g:1314973
Lama	id=g:1314974
Lama	id=g:1314975
Lama	id=g:1314976
Nam Lam	id=g:1314977
Nam Lam	id=g:1314978
Loi Lam	id=g:1314979
Loi Lam	id=g:1314980
Loi Lam	id=g:1314981
Lalu Kyaung	id=g:1314982
Laltar	id=g:1314983
Lalong	id=g:1314984
Lalingan	id=g:1314985
La-li-le	id=g:1314986
La-li-lè	id=g:1314987
Lāli Chaung	id=g:1314988
Lālganj	id=g:1314989
La-lè	id=g:1314990
La-lè	id=g:1314991
Lalaya	id=g:1314992
Lalawng Ga	id=g:1314993
Lalawn Ga	id=g:1314994
La-law	id=g:1314995
La-la-hku	id=g:1314996
Lakyokawthi	id=g:1314997
La-kyi-nampai	id=g:1314998
Lakyin	id=g:1314999
Lakyep Bum	id=g:1315000
Lakyen Ga	id=g:1315001
Loi Lakye	id=g:1315002
Lakye	id=g:1315003
Lakyawpa	id=g:1315004
Lakyawn	id=g:1315005
Lākyawn	id=g:1315006
Lakyang Kyaung	id=g:1315007
Lakyāng Ga	id=g:1315008
Lak-yak	id=g:1315009
La-kya Dawhsè	id=g:1315010
Lak Wo	id=g:1315011
Lakun Hka	id=g:1315012
Lakum	id=g:1315013
Lakum	id=g:1315014
Lakting	id=g:1315015
Doi Lak Taeng	id=g:1315016
Lak-teng	id=g:1315017
Laktang	id=g:1315018
Loi Laksang	id=g:1315019
Laksang	id=g:1315020
Lakra Hka	id=g:1315021
Lakpan Daung	id=g:1315022
Loi Lakma	id=g:1315023
Laklukla Klo	id=g:1315024
Laklai	id=g:1315025
Lakinwe	id=g:1315026
Lakin Kyaung	id=g:1315027
Lakin	id=g:1315028
Lakilon	id=g:1315029
Lakhren	id=g:1315030
Loi Lakhkat	id=g:1315031
Lakhkam	id=g:1315032
Lak Hkai	id=g:1315033
Loi Lakhka	id=g:1315034
Loi Lakhka	id=g:1315035
Lakhine	id=g:1315036
Lakhi	id=g:1315037
Lakha	id=g:1315038
Lakeung	id=g:1315039
Lakeng Bum	id=g:1315040
Lakchang Hka	id=g:1315041
Lakchang Ga	id=g:1315042
Lakawng Ga	id=g:1315043
Lakawng Bum	id=g:1315044
Lakawng	id=g:1315045
Lakawng	id=g:1315046
Lakawdo	id=g:1315047
Lakawdo	id=g:1315048
Lakau Va	id=g:1315049
Lakatkawng	id=g:1315050
Lakatkawng	id=g:1315051
Lakat	id=g:1315052
Laka Pum	id=g:1315053
Lakanti Bum	id=g:1315054
Lakang Ga	id=g:1315055
Lakang	id=g:1315056
Lakaman	id=g:1315057
Lakai	id=g:1315058
Laka Bum	id=g:1315059
Nam Lak	id=g:1315060
Lajuttu	id=g:1315061
Lajut	id=g:1315062
Lajung	id=g:1315063
Lajingchi	id=g:1315064
Lajing	id=g:1315065
Lajayang	id=g:1315066
Lajawn Ga	id=g:1315067
Lajawng	id=g:1315068
Lajau Ga	id=g:1315069
Lajakawng	id=g:1315070
Laja Ga	id=g:1315071
Laja	id=g:1315072
Laja	id=g:1315073
Lāja	id=g:1315074
Laizawl	id=g:1315075
Laizawi Va	id=g:1315076
Laiyo	id=g:1315077
La-ya	id=g:1315078
Laivum	id=g:1315079
Lai Va	id=g:1315080
Lai Va	id=g:1315081
Lai Tung	id=g:1315082
Laitui	id=g:1315083
Lai-tok	id=g:1315084
Laiteng Va	id=g:1315085
Lai-tawng	id=g:1315086
Laitang	id=g:1315087
Laitak	id=g:1315088
Laisi	id=g:1315089
Laisaikawng	id=g:1315090
Laisai Ga	id=g:1315091
Laipye	id=g:1315092
Lai-prim	id=g:1315093
Laiphu	id=g:1315094
Laipawng	id=g:1315095
Laiok Taung	id=g:1315096
Lai-noi	id=g:1315097
Laingtwe	id=g:1315098
Laingra	id=g:1315099
Laingmaw Chaung	id=g:1315100
Laing Lon	id=g:1315101
Laingkyin	id=g:1315102
Laingbaung	id=g:1315103
Lainam Hka	id=g:1315104
Laima Hka	id=g:1315105
Lailo	id=g:1315106
Lailente	id=g:1315107
Lailenpi	id=g:1315108
Laile	id=g:1315109
Lailaw	id=g:1315110
Lai-kwa	id=g:1315111
Laikuku	id=g:1315112
Laiknaw Taung	id=g:1315113
Laik Do	id=g:1315114
Laikawng	id=g:1315115
Laikaw	id=g:1315116
Laika-lānglai	id=g:1315117
Laika	id=g:1315118
Lai-htum	id=g:1315119
Lai-hsintai-chang	id=g:1315120
Lai-hsak	id=g:1315121
Lai-hrai	id=g:1315122
Lai-hkam	id=g:1315123
Nam Lai-hka	id=g:1315124
Laihka	id=g:1315125
Lai-hka	id=g:1315126
Laidang	id=g:1315127
Laidang	id=g:1315128
Laichupo	id=g:1315129
Laibung	id=g:1315130
Nam Lai	id=g:1315131
Loi Lai	id=g:1315132
Loi Lai	id=g:1315133
Hwè Lai	id=g:1315134
La-i	id=g:1315135
La-hya-daw	id=g:1315136
Lahu Va	id=g:1315137
La-htu	id=g:1315138
Lahti Ga	id=g:1315139
Lahtaw Hpakkum	id=g:1315140
Lahtaw	id=g:1315141
Lahtang	id=g:1315142
Lahta-gahtawng	id=g:1315143
La-hrai	id=g:1315144
Lahpongsel	id=g:1315145
Lahpi Hka	id=g:1315146
Lahpettaung	id=g:1315147
Lahpet Chaung	id=g:1315148
Lahpet Chaung	id=g:1315149
Lahpān	id=g:1315150
Lahpai	id=g:1315151
Lahpai	id=g:1315152
Lahpai	id=g:1315153
Lahpai	id=g:1315154
Lā-hok	id=g:1315155
La hoi	id=g:1315156
Lahkwe Bum	id=g:1315157
Lahkwe	id=g:1315158
Lahku Taungdan	id=g:1315159
Lahkun	id=g:1315160
Lahkum	id=g:1315161
Lāhkum	id=g:1315162
Lahku Bum	id=g:1315163
Lahksakawng	id=g:1315164
Lahkru Ga	id=g:1315165
Lahkrayang	id=g:1315166
Lahkrau	id=g:1315167
Lahkrang Ga	id=g:1315168
Lahkrang Ga	id=g:1315169
Lahkradaw	id=g:1315170
Lahkra	id=g:1315171
Lahket Razi	id=g:1315172
Loi Lahke	id=g:1315173
Lahkang Ga	id=g:1315174
Lahkam	id=g:1315175
Lahi Chaung	id=g:1315176
Lāhe	id=g:1315177
Lahe	id=g:1315178
Lahe	id=g:1315179
Lahayet	id=g:1315180
La Haw	id=g:1315181
Lahaw	id=g:1315182
Lahaka	id=g:1315183
Lahagyi	id=g:1315184
Lahagyi	id=g:1315185
Lahagamon	id=g:1315186
Lagyep Bum	id=g:1315187
Lagyawng	id=g:1315188
Lagyan Aw	id=g:1315189
Lagya	id=g:1315190
Tz’u-chu Shan-k’ou	id=g:1315191
Lagwi	id=g:1315192
Lagut Bam	id=g:1315193
Lagut	id=g:1315194
Lagunbyo	id=g:1315195
Lagum	id=g:1315196
Lagayet	id=g:1315197
Lagawng Pum	id=g:1315198
Lagawn Gahtawng	id=g:1315199
Lagawng	id=g:1315200
Lagaw	id=g:1315201
Lagaungchaung	id=g:1315202
Lagatyan	id=g:1315203
Lagathku Bum	id=g:1315204
Lagatbum	id=g:1315205
Lagāt Bum	id=g:1315206
Lāgat	id=g:1315207
Lagang Ga	id=g:1315208
Lagalaw	id=g:1315209
Laga Ga	id=g:1315210
Laga Chaung	id=g:1315211
Laga	id=g:1315212
La-e-atet Island	id=g:1315213
La-ē-alē Island	id=g:1315214
Ladung Tinhput Bum	id=g:1315215
Ladung Ga	id=g:1315216
Ladoi Ga	id=g:1315217
Lado Chaung	id=g:1315218
Ladang Ga	id=g:1315219
Ladagwin Taung	id=g:1315220
Ladagwin Myauk	id=g:1315221
Ladagwin Ashe	id=g:1315222
Ladachin	id=g:1315223
Lachuttu Bum	id=g:1315224
Lachunggahtawng	id=g:1315225
Lachung	id=g:1315226
La-chio	id=g:1315227
Lāching Kyaung	id=g:1315228
Lāching	id=g:1315229
Lachi Islands	id=g:1315230
Lachigahtawng	id=g:1315231
Lāchau Ga	id=g:1315232
Lāchau	id=g:1315233
Lachan Hka	id=g:1315234
Lachāng	id=g:1315235
Lāchāng	id=g:1315236
Lachainkawng	id=g:1315237
Labya	id=g:1315238
Labwekhi	id=g:1315239
Labuttalokgyi	id=g:1315240
Labuttalok	id=g:1315241
Labuttalok	id=g:1315242
Labuttalok	id=g:1315243
Labutta	id=g:1315244
Labutkala	id=g:1315245
Lagunbyin Chaung	id=g:1315246
Hwè La-bu-lè	id=g:1315247
Labu	id=g:1315248
Labo Taung	id=g:1315249
Labo Chaung	id=g:1315250
Labo	id=g:1315251
Labo	id=g:1315252
Labo	id=g:1315253
Labin Chaung	id=g:1315254
Pulo Labiaung	id=g:1315255
Labawngkawng	id=g:1315256
Labawkyo	id=g:1315257
Labawdo	id=g:1315258
Labawa	id=g:1315259
Labapya	id=g:1315260
Labāng Rame	id=g:1315261
Labangkawng	id=g:1315262
Labanggahtawng	id=g:1315263
Labang-gahtawng	id=g:1315264
Lābang-gahtawng	id=g:1315265
Labang	id=g:1315266
Labang	id=g:1315267
Labānbum	id=g:1315268
Labān	id=g:1315269
Labaing Thaung Kyun	id=g:1315270
Labaingdin Chaung	id=g:1315271
Labaingdin	id=g:1315272
Labaingdin	id=g:1315273
Labadaw	id=g:1315274
Laba Chaung	id=g:1315275
Laba	id=g:1315276
Laba	id=g:1315277
Laba	id=g:1315278
La-aw Va	id=g:1315279
La-aw Va	id=g:1315280
La-awngbum	id=g:1315281
La-awn Ga	id=g:1315282
La-awn Ga	id=g:1315283
Nam La	id=g:1315284
Nam La	id=g:1315285
Nam La	id=g:1315286
Nam La	id=g:1315287
Nam La	id=g:1315288
Nam La	id=g:1315289
Nam La	id=g:1315290
Nam La	id=g:1315291
Kywindaw	id=g:1315292
Kywibyin	id=g:1315293
Kywèzwè	id=g:1315294
Kywezin	id=g:1315295
Kywèzin	id=g:1315296
Kyweza	id=g:1315297
Kyweywazo	id=g:1315298
Kyweyegon	id=g:1315299
Kywèyè	id=g:1315300
Kyweye	id=g:1315301
Kyweya Taung	id=g:1315302
Kyweyaingbyin	id=g:1315303
Kyweyaik Ywathit	id=g:1315304
Kywè-u	id=g:1315305
Kywettaw	id=g:1315306
Kywetnwe	id=g:1315307
Kywetnapa Reserved Forest	id=g:1315308
Kywetnapa	id=g:1315309
Kywetlè Chaung	id=g:1315310
Kywetlè	id=g:1315311
Kywetkyun	id=g:1315312
Kywetke	id=g:1315313
Kywe-tho-nyima	id=g:1315314
Kywethomyaung	id=g:1315315
Kywèthemyaung	id=g:1315316
Kywethegon	id=g:1315317
Kywethe Chaung	id=g:1315318
Kywethe	id=g:1315319
Kywethe	id=g:1315320
Kywethaung	id=g:1315321
Kywethauk	id=g:1315322
Kywethat	id=g:1315323
Kywèthalin	id=g:1315324
Kywethalin	id=g:1315325
Kywetein Taung	id=g:1315326
Kywetalin	id=g:1315327
Kywetalin	id=g:1315328
Kywetalin	id=g:1315329
Kywetalin	id=g:1315330
