Bollatawa	id=g:1249682
Acharigama	id=g:1252347
Acharigama	id=g:1252348
Acharigama	id=g:1252349
Acharigama	id=g:1252350
Acharigama	id=g:1252351
Acharigama	id=g:1252352
Acharigama	id=g:1252353
Acharigama	id=g:1252354
Acharigama	id=g:1252355
Acharigama	id=g:1252356
Achairigama Wewa	id=g:1252357
Accrawatte	id=g:1252358
Aboyne	id=g:1252359
Aboyne	id=g:1252360
Abokkagama Wewa	id=g:1252361
Abokkagama	id=g:1252362
Ablette	id=g:1252363
Abin Ara	id=g:1252364
Abhayagiriya	id=g:1252365
Abeyesekaragama	id=g:1252366
Abergelle	id=g:1252367
Abergeldie	id=g:1252368
Aberfoyle	id=g:1252369
Aberdeen Falls	id=g:1252370
Aberdeen	id=g:1252371
Abbowa	id=g:1252372
Abbotsford	id=g:1252373
Abbey Rock	id=g:1252374
Abbasi	id=g:1252375
Abasingammedda	id=g:1252376
Abaranaella	id=g:1252377
Abakola Wewa	id=g:1252378
Abakola Wewa	id=g:1252379
Abakolawewa	id=g:1252380
Abakolawewa	id=g:1252381
Abacola Wewa	id=g:1252382
Aandankulam	id=g:1252383
Aalan Villu	id=g:1252384
Aagare	id=g:1252385
Aadneven	id=g:1252386
Kada Rock	id=g:1332910
Mirissa Point	id=g:1332911
Wera Point	id=g:1332912
Veragalle Point	id=g:1332913
Kalcotta Rocks	id=g:1332914
Talarambee Point	id=g:1332915
Mookalle Point	id=g:1332916
Matara Bay	id=g:1332917
Sleet Rock	id=g:1332918
Prinz Heinrich Patch	id=g:1332919
Nuroni Cove	id=g:1332920
Gull Rocks	id=g:1332921
Nilewelli Point	id=g:1332922
Nilewelli Bay	id=g:1332923
Kolonna Point	id=g:1332924
Mahawelli Point	id=g:1332925
Mahawelli Bay	id=g:1332926
Unaeria Rocks	id=g:1332927
Tangalla Rock	id=g:1332928
Ma Rock	id=g:1332929
Kadul Rock	id=g:1332930
Tangalla Bay	id=g:1332931
Rekawa Point	id=g:1332932
Kahandawa Rocks	id=g:1332933
Kalametiya Point	id=g:1332934
Watta Rock	id=g:1332935
Ulandhe Point	id=g:1332936
Swell Rock	id=g:1332937
Rattan Point	id=g:1332938
Godawaye Point	id=g:1332939
Ibha Rock	id=g:1332940
Nehindi Rock	id=g:1332941
Veralawinha Point	id=g:1332942
Hambantota Point	id=g:1332943
Pitawatan Point	id=g:1332944
Patirajje Point	id=g:1332945
Urani Point	id=g:1332946
Dorava Point	id=g:1332947
Dorava Rock	id=g:1332948
Palatupana Point	id=g:1332949
Amaduwa Point	id=g:1332950
Ship Rock	id=g:1332951
Butawa Point	id=g:1332952
Butawa Rock	id=g:1332953
Chiddle Rock	id=g:1332954
Elephant Rock	id=g:1332955
Patanagala Point	id=g:1332956
Pillinawa Point	id=g:1332957
Daedalus Rock	id=g:1332958
Lewin Rock	id=g:1332959
Illukatiya Point	id=g:1332960
Kotavanni	id=g:1332961
Mada Gala	id=g:1332962
Lihini Gala	id=g:1332965
Kopata	id=g:1332966
Goda Gala	id=g:1332967
Manda Gala	id=g:1332968
Angala	id=g:1332969
Hikkaduwa Gala	id=g:1332970
Waal Islet	id=g:1332971
Hikkaduwa Point	id=g:1332972
Telwatta Point	id=g:1332973
Passi Rock	id=g:1332974
Kaluwamodara Point	id=g:1332975
Barberyn	id=g:1332976
Panadura Rocks	id=g:1332977
Palapana Gala	id=g:1332978
Diyumba Alut Rock	id=g:1332979
Diyumba Rocks	id=g:1332980
Modera Pavan Rock	id=g:1332981
Prompt Shoal	id=g:1332982
Little Bolo Rock	id=g:1332983
Great Bolo Rock	id=g:1332984
Ratapane Rock	id=g:1332985
Kotaha Rock	id=g:1332986
Kada Point	id=g:1332987
Weligama Point	id=g:1332988
Sealark Rock	id=g:1332989
Pares Shoal	id=g:1332990
Karamas Rock	id=g:1332991
Ruwana Rock	id=g:1332992
Puhumodal Rock	id=g:1332993
Wahu Rock	id=g:1332994
Gan Island	id=g:1332995
Mora Rock	id=g:1332996
Kapuruwana Rock	id=g:1332997
Virumba Rock	id=g:1332998
Katta Gala	id=g:1336123
Star Bastion	id=g:1336124
Aeolus Bastion	id=g:1336125
Clippenberg Bastion	id=g:1336126
Neptune Bastion	id=g:1336127
Triton Bastion	id=g:1336128
Utrecht Bastion	id=g:1336129
Aurora Bastion	id=g:1336130
Sailors Bastion	id=g:1336131
Glosenburg Pier	id=g:1336132
Medaulpota	id=g:1343099
Galboda Kanda	id=g:1343219
Yagoda	id=g:1350073
Kattimahana	id=g:1350074
Karawita Wewa	id=g:1350075
Wilattawa	id=g:1350076
Kattankudy	id=g:1462565
Kollupita Railroad Station	id=g:1462568
Aluthgama	id=g:1462579
Kelaniya Railroad Station	id=g:1462580
Horawala Junction	id=g:6285792
FCCISL	id=g:6285796
National Insurance Cooperation	id=g:6285797
Katunayake	id=g:6301060
Anuradhapura	id=g:6301061
Batticaloa	id=g:6301062
Trincomalee	id=g:6301063
Ratmalana	id=g:6301870
Mud Cove Pier	id=g:6313550
Drum Pier	id=g:6313589
Vegetable Pier	id=g:6313610
Passenger Pier	id=g:6313626
Town Pier	id=g:6313628
Town Pier	id=g:6313978
Pepperpot Jetty	id=g:6313979
Navy House Pier	id=g:6313980
Keroela Rock	id=g:6313981
Elephant Ridge	id=g:6313982
Surgery Pier	id=g:6313983
Dockyard Shoal	id=g:6313984
Elephant Pier	id=g:6314114
Elephant Pass	id=g:6314116
Hatam Urita Kalle	id=g:6314122
Clappenburg Wharf	id=g:6314125
Southampton Hill	id=g:6314126
South East Head	id=g:6314128
Gravel Hill	id=g:6314142
Sober Creek	id=g:6314145
Sister Shoal	id=g:6314146
Forrester Rock	id=g:6314148
Round Point Shoals	id=g:6314150
China Bay Wharf	id=g:6314155
Hilton Colombo Residence	id=g:6462720
Lighthouse Hotel	id=g:6464268
Hill Top	id=g:6468320
Gran Oriental	id=g:6468385
Mahaweli Reach	id=g:6468899
Galadari	id=g:6468978
Berjaya Mount Royal	id=g:6469127
Topaz and Turmaline	id=g:6469337
Taj Exotica	id=g:6469591
Taj Samudra	id=g:6470007
Serendib	id=g:6470059
Sapphire	id=g:6470139
Lihiniya Surf	id=g:6470229
Trans Asia	id=g:6470406
Mount Lavinia	id=g:6470630
Queens	id=g:6470641
Hilton Colombo	id=g:6483994
Golden Sun Resort	id=g:6491865
The Blue Water	id=g:6491894
Heritance Ahungalle	id=g:6491960
Hibiscus Beach Hotel	id=g:6492030
Dickwella Village	id=g:6492045
Holiday Inn COLOMBO	id=g:6492124
Galle Face Hotel	id=g:6492202
Kosgoda Beach Resort	id=g:6492246
Riverina Hotel	id=g:6493373
Club Palm Garden	id=g:6494304
The Beach	id=g:6494644
Eden Resort & Spa	id=g:6498226
Deer Park Hotel	id=g:6499795
The Heritage	id=g:6518324
Tree Of Life	id=g:6518585
Earls Regency	id=g:6520664
Heritance Kandalama	id=g:6520977
The Tea Factory	id=g:6521019
Neptune Hotel	id=g:6521127
Neptune Ayurveda Village	id=g:6521547
Maison Souvannaphoum Hotel	id=g:6524171
Victoria Lodge Resort	id=g:6524526
The Fortress	id=g:6524696
Amangalla Resort	id=g:6525645
Amanwella	id=g:6526095
Airport Garden Hotel	id=g:6529996
Taj Exotica	id=g:6533322
Parliament of Sri Lanka	id=g:6619102
Duwa Road End - Comunicamos.EU	id=g:6619103
Srilankaanse Kust	id=g:6692473
Udawalawe National Park	id=g:7289325
Mathagal East	id=g:7323936
Mathagal West	id=g:7323937
Mathagal South	id=g:7323938
Sillalai North	id=g:7323939
Panipulam	id=g:7323940
Sillalai South	id=g:7323941
Mullanai	id=g:7323942
Alaveddy North	id=g:7323943
Alaveddy Centre	id=g:7323944
Karunkali	id=g:7323945
Erlalai North	id=g:7323946
Thurkkapuram	id=g:7323979
Ganeswaram	id=g:7323980
Erlalai Centre	id=g:7323981
Erlalai West	id=g:7323982
Erlalai South West	id=g:7323983
Mallakam North	id=g:7323984
Mallakam Centre	id=g:7323985
Mallakam South	id=g:7323986
Alaveddy East	id=g:7323987
Alaveddy West	id=g:7323988
Makiyappitty	id=g:7323989
Sandilipay North	id=g:7323990
Chankanai Centre	id=g:7323991
Sithankerni	id=g:7323992
Alaveddy South	id=g:7323993
Pivanpattu	id=g:7323994
Vadaliyadaippu	id=g:7323995
Chankanai North	id=g:7323996
Pannakam	id=g:7323997
Chulipuram East	id=g:7323998
Chulipuram Centre	id=g:7323999
Chulipuram West	id=g:7324000
Karainagar North	id=g:7324001
Karainagar North East	id=g:7324002
Karainagar North West	id=g:7324003
Karainagar Centre	id=g:7324004
Vaddukkoddai South	id=g:7324005
Tolpuram West	id=g:7324006
Tolpuram East	id=g:7324007
Vaddukoddai North	id=g:7324008
Chankanai South	id=g:7324009
Sandilipay West	id=g:7324010
Sandilipay Centre	id=g:7324011
Sanguveli	id=g:7324012
Kanderoddi	id=g:7324013
Chunnakam Town West	id=g:7324014
Chunnakam Town Centre	id=g:7324015
Uduvil North	id=g:7324016
Uduvil Centre North	id=g:7324017
Chunnakam Town South	id=g:7324018
Chunnakam Town North	id=g:7324019
Chunnakam Town East	id=g:7324020
Urumpirai West	id=g:7324021
Uduvil Centre	id=g:7324022
Manipay North	id=g:7324023
Uduvil South West	id=g:7324024
Manipay East	id=g:7324025
Uduvil South East	id=g:7324026
Suthumalai South	id=g:7324027
Anaikottai	id=g:7324028
Valikamam South Division	id=g:7324029
Manipay South	id=g:7324030
Suthumalai North	id=g:7324031
Navaly North	id=g:7324032
Manipay West	id=g:7324033
Valikamam North Division	id=g:7324034
Araly Centre	id=g:7324035
Vaddukkoddai South West	id=g:7324036
Valikamam West Division	id=g:7324037
Karainagar South East	id=g:7324038
Karainagar South West	id=g:7324039
Valikamam South West Division	id=g:7324040
Navaly East	id=g:7324116
Her Majesty’s Celyon Ship Elara Pier	id=g:7324117
Thavady	id=g:7324118
Urumpiral	id=g:7324119
Her Majesty’s Customs	id=g:7324120
Eachchamoddai	id=g:7324121
Nainativu-Pungudutivu Motor Boat Service	id=g:7324122
Nainativu-Kurikadduwan Motor Boat Service	id=g:7324123
Nainativu North	id=g:7324124
Nainativu Center	id=g:7324125
Jaffna Division	id=g:7324126
Nainativu South	id=g:7324127
Analaitivu North	id=g:7324128
Analaitivu South	id=g:7324129
Pungudutivu North West	id=g:7324130
Puliyadithural	id=g:7324131
Pungudutivu North	id=g:7324132
Pungudutivu Center North	id=g:7324133
Pungudutivu Center West	id=g:7324134
Pungudutivu South	id=g:7324135
Pungudutivu Center East	id=g:7324136
Paruthiadiuppu	id=g:7324137
Karampan East	id=g:7324138
Karampan West	id=g:7324139
Karampan South East	id=g:7324140
Pungudutivu North East	id=g:7324141
Pungudutivu East South	id=g:7324142
Pungudutivu South East	id=g:7324143
Narantanai North West	id=g:7324144
Narantanai North	id=g:7324145
Narantanai South	id=g:7324146
Saravanai West	id=g:7324147
Saravanai East	id=g:7324148
Velanai North	id=g:7324149
Amman Kovil	id=g:7324150
Velanai Center West	id=g:7324151
Velanai North East	id=g:7324152
Velanai South	id=g:7324153
Velanai Center East	id=g:7324154
Velanai South East	id=g:7324155
Anaicoddai	id=g:7324156
Savatkaddu	id=g:7324157
Pannai Causeway	id=g:7324158
Mandaitivu West	id=g:7324159
Mandaitivu East	id=g:7324160
Mandaitivu South	id=g:7324161
University of Jaffna	id=g:7324162
Kantharmadam	id=g:7324163
Nallur Kandaswamy Kovil	id=g:7324164
Koddadi	id=g:7324165
Attiaddy	id=g:7324166
Varmagar	id=g:7324167
Chundukuli	id=g:7324168
Thirunagar	id=g:7324169
Reclamation	id=g:7324170
Gurunagar	id=g:7324171
Durayappah Stadium	id=g:7324172
Maruthady	id=g:7324173
Islands South Division	id=g:7324174
Islands North Division	id=g:7324175
Pungudutivu South West	id=g:7324176
Kalviyankadu	id=g:7324181
Nallur Division	id=g:7324405
Thenmaradchchi Division	id=g:7324406
Vadamaradchchi East Division	id=g:7324407
Pachchilaipallai Division	id=g:7324408
Kopay Center	id=g:7324409
Kondavil North East	id=g:7324410
Neervely North	id=g:7324411
Chirupiddy East	id=g:7324412
Manthuvil North	id=g:7324413
Thavalai Iyattalai	id=g:7324414
Mirusuvil North	id=g:7324415
Elephant Pass	id=g:7324416
Irupalai East	id=g:7324417
Irupalai South	id=g:7324418
Thirunelvely North East	id=g:7324419
Ariyalai Center North	id=g:7324420
Ariyalai Center	id=g:7324421
Ariyalai Center South	id=g:7324422
Navatkuli West	id=g:7324423
Columbuthurai East	id=g:7324424
Ariyalai South East	id=g:7324425
Ariyalai Number Two	id=g:7324426
Kaithady North	id=g:7324427
Kaithady East	id=g:7324428
Mahavil	id=g:7324429
Kaithady West	id=g:7324430
Kaithady Center	id=g:7324431
Kaithady South East	id=g:7324432
Kaithady South	id=g:7324433
Madduvil Nunavil	id=g:7324434
Madduvil Center	id=g:7324435
Madduvil East	id=g:7324436
Nawatkuli East	id=g:7324437
Kovilakkandy	id=g:7324438
Chandrapuram	id=g:7324439
Kalvayal	id=g:7324440
Manduvil	id=g:7324441
Nunavil Center	id=g:7324442
Kovilkudyiruppu	id=g:7324443
Maravanpulo	id=g:7324444
Paramankirai	id=g:7324445
Manthuvil West	id=g:7324446
Manthuvil East	id=g:7324447
Kodikamam North	id=g:7324448
Meesalai West	id=g:7324449
Meesalai East	id=g:7324450
Camavil	id=g:7324451
Kodikamam Center	id=g:7324452
Kodikamam South	id=g:7324453
Chankaththanai	id=g:7324454
Madduvilnaadu West	id=g:7324455
Madduvilnaadu East	id=g:7324456
Mirusuvil South	id=g:7324457
Usan Mirusuvil	id=g:7324458
Karampaham	id=g:7324459
Karukkaithivu	id=g:7324460
Iththavil	id=g:7324461
Arasarkerny	id=g:7324462
Kattiaratan	id=g:7324463
Kachcharveli	id=g:7324464
Puloppalai West	id=g:7324465
Allipalai	id=g:7324466
Nagarkovil East	id=g:7324467
Nagarkovil South	id=g:7324468
Thampagamam	id=g:7324469
Mullaiyady	id=g:7324470
Chempiyanpattu North	id=g:7324471
Maruthankarny	id=g:7324472
Kodukilal Junction	id=g:7324497
Uruththirapuram North	id=g:7324498
Kevil Junction	id=g:7324499
Kokku Thoduvai	id=g:7324500
Punkalyadi	id=g:7324501
Poonakary Division	id=g:7419423
Karachchi Division	id=g:7419424
Akkarayankulam	id=g:7419425
Uruthirapuram	id=g:7419426
Korayaypitti Kalappu	id=g:7419427
Kirimunal	id=g:7419428
Koruman Kulam	id=g:7419429
Karikampiddi Kulam	id=g:7419430
Nochchimoddai	id=g:7419431
Kariyalai Kulam	id=g:7419432
Kariyalaimoddai	id=g:7419433
Murikandy Temple	id=g:7419434
Murikandy Railway Halt	id=g:7419435
Pukkulama	id=g:7419986
Pahala Eluvankulama	id=g:7419987
Palliyawatta	id=g:7419988
Bangalapaduwa	id=g:7419989
Halmessanbokka	id=g:7419990
Kovilkuda	id=g:7419991
Settakuda	id=g:7419992
Paramunai	id=g:7419993
Mukkalai	id=g:7419994
Vellal	id=g:7419995
Kimbulbokka	id=g:7419996
Kaludellmunai	id=g:7419997
Karuwakuda	id=g:7419998
Aligahakele	id=g:7419999
Kuremalai	id=g:7420000
Kollankanatta	id=g:7420001
Vaddukaveli	id=g:7420002
Iantikutain	id=g:7420003
Pukkulam	id=g:7420004
Kattamara Villu	id=g:7420005
Wettukulam	id=g:7420006
Ilantaiyadi Sihna Kulam	id=g:7420007
Kohombansanchaipooval	id=g:7420008
Kottankandal Kulam	id=g:7420009
Pukkulam	id=g:7420010
Alasukulam	id=g:7420011
Pilmadu Tekkam	id=g:7420012
Kulataddi	id=g:7420013
Dutch Bay	id=g:7420014
Pallugaturai	id=g:7420015
Kavuninnegala	id=g:7420111
Nelliyadda	id=g:7420112
Kavuninnegala	id=g:7420113
Moradeniya	id=g:7420114
Mudagala Wewa	id=g:7420115
Pulungasmulla	id=g:7420116
Nilobe Vidyalaya	id=g:7420117
Nuwaragalatenna	id=g:7420118
Konvinna	id=g:7420119
Palaturuwella	id=g:7420120
Kelawinna	id=g:7420121
Wilatalawa	id=g:7420122
Arantalawa	id=g:7420123
Thepalpola	id=g:7420124
Dambadeniya	id=g:7420125
Gallodei	id=g:7420126
Dambana	id=g:7420127
Samagipura	id=g:7420128
Pulawela	id=g:7420129
Periyapullumalai	id=g:7420130
Koppavely	id=g:7420131
Bogamuyaya	id=g:7420132
Kuda Oya	id=g:7420133
Alawakumbura	id=g:7420134
Maldeniya	id=g:7420135
Kekulawala	id=g:7420136
Kanichchagala	id=g:7420137
Mahaoya Division	id=g:7420138
Kanichchagala	id=g:7420139
Kodiunne Ela	id=g:7420140
Karandagahaela	id=g:7420141
Kaludupatana	id=g:7420142
Murugan Kovil	id=g:7420143
Kithul Sri Krishna Vidyalaya	id=g:7420144
Kitulmalai	id=g:7420145
Nagolle Dee Kodiunne Wewa	id=g:7420146
Endaruecamulla	id=g:7420147
Dangala	id=g:7420148
Danagala	id=g:7420149
Omunagala	id=g:7420150
Beragala	id=g:7420151
Tempitiya	id=g:7420152
Kolonisyaya	id=g:7420153
Mundeni Aru	id=g:7420154
Tempitiya	id=g:7420155
Tempitiya Vidyalaya	id=g:7420156
Flag East	id=g:7420157
Periyapullumali	id=g:7420158
Pulaweli Vidyalaya	id=g:7420159
Samagipura	id=g:7420160
Karandana	id=g:7420161
Sinna Pulaweli	id=g:7420162
Bedirekka Vidyalaya	id=g:7420163
Bedirekka Wewa	id=g:7420164
Veragala	id=g:7420165
Unuwatura Bubuta Vidyalaya	id=g:7420166
Malittegala	id=g:7420167
Nelugalgala	id=g:7420168
Pulluvetta	id=g:7420169
Helagalgala	id=g:7420170
Ekkiriyangala	id=g:7420171
Ellegoda Vidyalaya	id=g:7420172
Dewalaya	id=g:7420173
Rawlanayaya	id=g:7420174
Rawlanayaya Wewa	id=g:7420175
Okegala	id=g:7420176
Serankada Vidyalaya	id=g:7420177
Pulungasmulla	id=g:7420178
Kokmadahela	id=g:7420179
Wattegamwela	id=g:7420180
Pilluwatta	id=g:7420181
Pallegama Vidyalaya	id=g:7420182
Diyagahalanda	id=g:7420183
Ponganemadithe Kandiya	id=g:7420184
Kiripitiyatalawa	id=g:7420185
Harasgala Vidyalaya	id=g:7420186
Gallen Baja Naha Viharaya	id=g:7420187
Kiule Wewa	id=g:7420188
Kuda Harasgala Vidyalaya	id=g:7420189
Bulallellakandiya Wewa	id=g:7420190
Damane Wewa	id=g:7420191
Pollebedda Vidyalaya	id=g:7420192
Maduru Oya National Park	id=g:7420193
Ambelande	id=g:7420194
Dambadeniya Vidyalaya	id=g:7420195
Rodigodelle Oya	id=g:7420196
Kolangala	id=g:7420197
Iddapola Vidyalaya	id=g:7420198
Borapola Vidyalaya	id=g:7420199
Borapola Viharaya	id=g:7420200
Timbirana	id=g:7420201
Kadupahara Wewa	id=g:7420202
Keelaobeygala	id=g:7420203
Maldeniya	id=g:7420204
Kekulawela	id=g:7420205
Thepalpola	id=g:7420206
Waguspitiya	id=g:7420207
Hettanamaya Junction	id=g:7420208
Borapola Wewa	id=g:7420209
Arantalawa	id=g:7420210
Petangala	id=g:7420211
Wellayaya	id=g:7420212
Nuwaragalatenna Vidyalaya	id=g:7420213
Galauda Budumedura	id=g:7420214
Madura Oya Reservoir	id=g:7420215
Maduru Oya National Park Office	id=g:7420216
Kamburegala	id=g:7420217
Ellewela	id=g:7420218
Murupedigala	id=g:7420219
Divulpothana	id=g:7420220
Puththa Wewa	id=g:7420221
Neelimalai	id=g:7420222
Peedar Canal	id=g:7420223
Weligahakandiya	id=g:7420225
Tongal Ruins	id=g:7420226
Meegaspathana Wewa	id=g:7420227
Perawalthatawa Wewa	id=g:7420228
Bogamuyaya	id=g:7420229
Dambadeniya	id=g:7420230
Wewaudaha	id=g:7420231
Mahaoya	id=g:7420232
Hingurulanda	id=g:7420233
Keppitipola Maha Vidyalaya	id=g:7420234
Nilobe Wewa	id=g:7420235
Rathupaskandiya	id=g:7420236
Uluketangoda	id=g:7420237
Marawila	id=g:7420238
Omuna Ruins	id=g:7420239
Kotagaswela	id=g:7420240
Serankada Raja Maha Viharaya	id=g:7420241
Veranayaya	id=g:7420242
Tangalla Division	id=g:7420672
Thalapitiyagama	id=g:7420675
Witharandeniya North	id=g:7420677
Thenagama North	id=g:7420679
Thenagama South	id=g:7420681
Moratuwawala Estate	id=g:7420684
Witharandeniya South	id=g:7420686
Nidahasgama East	id=g:7420691
Nidahasgama West	id=g:7420693
Pattiyapola South	id=g:7420695
Jambugas Aru Wewa	id=g:7420697
Bataata South	id=g:7420699
Kiula North	id=g:7420702
Lunama South	id=g:7420704
Kiula South	id=g:7420706
Wellodaya	id=g:7420711
Rekawa East	id=g:7420713
Rekawa West	id=g:7420715
Urawatawangoda	id=g:7420718
Netolpitiya South	id=g:7420720
Wadiyagala	id=g:7420723
Netolpitiya North	id=g:7420726
Francewatta Estate	id=g:7420728
Palathuduwa	id=g:7420731
Aluthgoda	id=g:7420733
Unakuruwa East	id=g:7420738
Godawanagoda	id=g:7420742
Madagama	id=g:7420745
Polommaruwa North	id=g:7420750
Indipokunagoda North	id=g:7420752
Polommaruwa South	id=g:7420755
Indipokunagoda South	id=g:7420758
Bank of Ceylon	id=g:7420761
People’s Bank	id=g:7420763
Kadurupokuna East	id=g:7420765
Kadurupokuna West	id=g:7420767
Kariyalvayal	id=g:7422160
Karukkai Kulam	id=g:7422161
Periya Kulam	id=g:7422162
Pillakudiyiruppu	id=g:7422163
Ramanatpuram	id=g:7422164
Puthukkudiyiruppu Division	id=g:7422165
Puthukkudiyiruppu East	id=g:7422166
Puthukkudiyiruppu West	id=g:7422167
Muttaiyankaddukulam	id=g:7422265
Muttuvinayagapuram	id=g:7422266
Kanagaratnapuram	id=g:7422267
Kalamurippu	id=g:7422268
Pandarawannie	id=g:7422269
Thatcha Adampan	id=g:7422270
Mulliyavalai North	id=g:7422271
Periya Kulam	id=g:7422272
Watershed Point	id=g:7422273
Chinna Kulam	id=g:7422274
Mulliyavala Junction	id=g:7422275
Marailuppi Kulam	id=g:7422276
Chioza Kulam	id=g:7422277
Pulumaichchioati Kulam	id=g:7422278
Ampakamam Kulam	id=g:7422279
Chinna Kulam	id=g:7422280
Keechchi Kulam	id=g:7422281
Kulamutippu Kulam	id=g:7422282
Pejiga Kulam	id=g:7422283
Chinna Kulam	id=g:7422284
Per Aru	id=g:7422285
Panikkan Kulam	id=g:7422286
Manniyar Kulan	id=g:7422287
Kolady Kulam	id=g:7422288
Thatcha Adampan Kulam	id=g:7422289
Karuppaddamurippu Junction	id=g:7422290
Karuppaddamurippu	id=g:7422291
Chinna Kulam	id=g:7422292
Chinna Kulam	id=g:7422293
Kattakady Kulam	id=g:7422294
Puliyankulam Junction	id=g:7422295
Chinna Kulam	id=g:7422296
Putum Kulam	id=g:7422297
Matavashitha Kulam	id=g:7422298
Periya Puliyan Kulam	id=g:7422299
Kaidkhatur Kulam	id=g:7422300
Murlan Kulam	id=g:7422301
Chinna Kulam	id=g:7422302
Periyaittimadu Kulam	id=g:7422303
Kutrchykodari Kulam	id=g:7422304
Kodalikulam	id=g:7422305
Chinna Kulam	id=g:7422306
Natinban Kulam	id=g:7422307
Tanduvan Kulam	id=g:7422308
Eulchu Kulam	id=g:7422309
Vannan Kulam	id=g:7422310
Katkidanku Kulam	id=g:7422311
Periya Kulam	id=g:7422312
Mat Kulam	id=g:7422313
Kunchumuriya Kulam	id=g:7422314
Kotler Kulam	id=g:7422315
Mutiran Kulam	id=g:7422316
Konamadu Aru	id=g:7422317
Kulavisudda Kulam	id=g:7422318
Hunrichchau Kulam	id=g:7422319
Mamadu Junction	id=g:7422320
Mamadu Kulam	id=g:7422321
Palampasi Kulam	id=g:7422322
Karaya Othiamalai Kulam	id=g:7422323
Vannan Kulam	id=g:7422324
Periyamadu Kulam	id=g:7422325
Karappukutti Kulam	id=g:7422326
Otiyamalai Kulam	id=g:7422327
Putuyilbin Kulam	id=g:7422328
Periya Kulam	id=g:7422329
Kanakarayan Kulam	id=g:7422330
Kaddayan Kulam	id=g:7422331
Periya Adampan Kulam	id=g:7422332
Sadavan Kulam	id=g:7422333
Sinna Adampan Kulam	id=g:7422334
Ayiladi Kulam	id=g:7422335
Kuddadgi Kulam	id=g:7422336
Velan Kulam	id=g:7422337
Velan Kulam	id=g:7422338
Nedunkeni Wewa	id=g:7422339
Chinna Kulam	id=g:7422340
Vavuniya South Division	id=g:7422387
Chuma Kulam	id=g:7422388
Patamoddi Town	id=g:7422389
Palaimoddaikkulam	id=g:7422390
Puvarasankulam	id=g:7422391
Veemankallu Kalam	id=g:7422392
Nelukulam	id=g:7422393
Marutamadu Kulam	id=g:7422394
Karampai Kulam	id=g:7422395
Naduk Kulam	id=g:7422396
Ammivaitan Kulam	id=g:7422397
Chyrai Kulam	id=g:7422398
Tarasiya Kulam	id=g:7422399
Chinna Kulam	id=g:7422400
Kaddayan Kulam	id=g:7422401
Ichchan Kulam	id=g:7422402
Tarani Kulam	id=g:7422403
Chinna Kulam	id=g:7422404
Podunkanpila	id=g:7422405
Manaloruk Kulam	id=g:7422406
Padukadduk Kulam	id=g:7422407
Kiragala Wewa	id=g:7422408
Mamaduwa Wewa	id=g:7422409
Nedunkerny Division	id=g:7422410
Gonameriyawa	id=g:7422411
China Kulam	id=g:7422412
Koliya Kulam	id=g:7422413
Vilakkvittakulam	id=g:7422414
Ilamaruthankulam	id=g:7422415
Tavasiyur Kulam	id=g:7422416
Kasavapuliyankulam	id=g:7422417
Chinna Kulam	id=g:7422418
Pudukulam	id=g:7422419
Omantai Kulam	id=g:7422420
Chinna Kulam	id=g:7422421
Kurisuddamadu Kulam	id=g:7422422
Mundumurippukulam	id=g:7422423
Veppankulam	id=g:7422424
Panikkaneeravi Kulam	id=g:7422425
Pandikkeita Kulam	id=g:7422426
Naaddah Kulam	id=g:7422427
Irambai Kulam	id=g:7422428
Arasankulam	id=g:7422429
Sinna Kulam	id=g:7422430
Omantai Kulam	id=g:7422431
Maruthodai Kulam	id=g:7422432
Punnrehan Kulam	id=g:7422433
Marutan Kulam	id=g:7422434
Pandiyankoi Kulam	id=g:7422435
Napan Kulam	id=g:7422436
Vannattikal Kulam	id=g:7422437
Nampan Kulam	id=g:7422438
Kalli Kulam	id=g:7422439
Arasankulam	id=g:7422440
Parayar Sinnakulama	id=g:7422441
Pavaddankulam	id=g:7422442
Kachchakodi Kulam	id=g:7422443
Kachchalkodi	id=g:7422444
Matiyamadu Kulam	id=g:7422445
Tuwaranerik Kulam	id=g:7422446
Alankulam	id=g:7422447
Palayawady Kulam	id=g:7422448
Samalan Kulam	id=g:7422449
Alaikalluppodda Kulam	id=g:7422450
Periyamarailuppai	id=g:7422451
Mahilankulam	id=g:7422452
Kayankulam	id=g:7422453
Ilamaruthan Kulam	id=g:7422454
Periyamarailuppai Kulam	id=g:7422455
Kathirankulam	id=g:7422456
Karunkali Kulam	id=g:7422457
Karunkalikkulam	id=g:7422458
Karunkali Sinnakulam	id=g:7422459
Nelli Kulam	id=g:7422460
Naduk Kulam	id=g:7422461
Melkulam	id=g:7422462
Karunkalisinna Kulam	id=g:7422463
Periyapuliyan Kulam	id=g:7422464
Nainamadu Kulam	id=g:7422465
Sinnapurarasan Kulam	id=g:7422466
Anantharpuliyan Kulam	id=g:7422467
Arachchi Kulam	id=g:7422468
Kunchuttu Wewa	id=g:7422469
Olk Wewa	id=g:7422470
Pan Kulam	id=g:7422471
Ariyamadu Kulam	id=g:7422472
Ariyamadu Garden	id=g:7422473
Kat Kulam	id=g:7422474
Nacci Kulam	id=g:7422475
Sinnakoramoddai Kulam	id=g:7422476
Pachakacimoddai Kulam	id=g:7422477
Unchalkaddi Kulam	id=g:7422478
Maruthodai Kulam	id=g:7422479
Kanchuramoddai Garden	id=g:7422480
