Ostanovochnyy Punkt Roshchitsa	id=g:501292
Potapovka	id=g:505929
Potapovskiy	id=g:505930
Potapovskiy	id=g:505931
Potapovskaya	id=g:505932
Potapovskaya	id=g:505933
Potapovo-Tumbarla	id=g:505934
Stantsiya Potapovo	id=g:505935
Potapovo	id=g:505936
Potapovo	id=g:505937
Potapovo	id=g:505938
Potapovo	id=g:505939
Potapovo	id=g:505940
Potapovo	id=g:505941
Potapovo	id=g:505942
Potapovo	id=g:505943
Potapovo	id=g:505944
Potapovo	id=g:505945
Potapovo	id=g:505946
Potapovo	id=g:505947
Potapovo	id=g:505948
Potapovo	id=g:505949
Potapovo	id=g:505950
Potapovka	id=g:505951
Potapovka	id=g:505952
Potapovka	id=g:505953
Potapovka	id=g:505954
Potapovka	id=g:505955
Potapova	id=g:505956
Potapovo	id=g:505957
Potapov	id=g:505958
Potapov	id=g:505959
Potapov	id=g:505960
Potapkovo	id=g:505961
Potapenko	id=g:505962
Potanino	id=g:505963
Potanina	id=g:505964
Potanikha	id=g:505965
Potanichi	id=g:505966
Potanichi	id=g:505967
Potapovo	id=g:505968
Potakhovo	id=g:505969
Potainovskiy	id=g:505970
Potaf’yevo	id=g:505971
Ozero Pot	id=g:505972
Posypkino	id=g:505973
Posyas’ye	id=g:505974
Posyakovka	id=g:505975
Posulovo	id=g:505976
Posudichi	id=g:505977
Gostochi	id=g:505978
Stantsiya Post Peredacha	id=g:505979
Postoyalyy Dvor	id=g:505980
Postoyalyy	id=g:505981
Postoyal’skaya	id=g:505982
Postoyalovo	id=g:505983
Postoyalovka	id=g:505984
Postoyalik	id=g:505985
Postoy	id=g:505986
Postol’skiy	id=g:505987
Postolka	id=g:505988
Postol	id=g:505989
Postnyy	id=g:505990
Postnikovo	id=g:505991
Pervomayskiy	id=g:505992
Postnikova	id=g:505993
Postna	id=g:505994
Ozero Postel’noye	id=g:505995
Postel’nikovo	id=g:505996
Postash	id=g:505997
Sovkhoz Postanogovskiy	id=g:505998
Postanogi	id=g:505999
Post’	id=g:506000
Pospelovo	id=g:506001
Pospelovka	id=g:506002
Mys Pospelova	id=g:506003
Pospelikha	id=g:506004
Pospelikha	id=g:506005
Posor’	id=g:506006
Posopnaya Pelet’ma	id=g:506007
Posop	id=g:506008
Posolodino	id=g:506009
Posolka	id=g:506010
Posokhovo	id=g:506011
Posokhova	id=g:506012
Posokhlya	id=g:506013
Posmetneva	id=g:506014
Pos'mak	id=g:506015
Raz”yezd Poslovka	id=g:506016
Posledovo	id=g:506017
Poskon’	id=g:506018
Posin’ye	id=g:506020
Raz”yezd Posin’	id=g:506021
Pasikhnovo	id=g:506022
Posiden’	id=g:506023
Poshutovka	id=g:506024
Posht-Ozero	id=g:506025
Ozero Poshma	id=g:506026
Poshma	id=g:506027
Poshkary	id=g:506028
Poshekhon’ye	id=g:506029
Poshekhonskiy Rayon	id=g:506030
Poshchupovo	id=g:506031
Poshatovo	id=g:506032
Poshatovo	id=g:506033
Posha	id=g:506034
Posevkino	id=g:506035
Poserda	id=g:506036
Poserda	id=g:506037
Poser	id=g:506038
Posenur	id=g:506039
Posel'ye	id=g:506040
Posel’skoye	id=g:506041
Posel’skiy	id=g:506042
Kotlovka	id=g:506043
Krasnoye Yartsevo	id=g:506044
Posëlok Vtoroy	id=g:506045
Posëlok Vtoroy	id=g:506046
Posëlok Vtoroy	id=g:506047
Posëlok Vtoroy	id=g:506048
Posëlok Vtoroy	id=g:506049
Posëlok Volot	id=g:506050
Posëlok Vlasovo	id=g:506051
Posëlok Trinadtsatyy Kilometr	id=g:506052
Posëlok Tretiy	id=g:506053
Posëlok Tretiy	id=g:506054
Posëlok Svir’stroya	id=g:506055
Posëlok Stroiteley	id=g:506056
Posëlok STE	id=g:506057
Posëlok Sel’skokhozyaystvennogo Predpriyatiya Sormovskiy Proletariy	id=g:506058
Smerdomskiy	id=g:506059
Sakko i Vantsetti	id=g:506060
Rivitskiy	id=g:506062
Posëlok Radyshevo	id=g:506063
Posëlok Pyatyy	id=g:506064
Posëlok Pyatogo Kilometra	id=g:506065
Posëlok Pyat’desyat Pervyy Kvartal	id=g:506066
Posëlok Psilovskiy	id=g:506067
Progress	id=g:506068
Beregovaya Pogorelovka	id=g:506069
Posëlok Pervyy Estonskiy	id=g:506070
Posëlok Pervyy	id=g:506071
Posëlok Pervyy	id=g:506072
Posëlok Pervyy	id=g:506073
Posëlok Peninga	id=g:506074
Posëlok Panarinskiy	id=g:506075
Posëlok Nomer Vtoroy Ul’yanovskiy	id=g:506076
Posëlok Nomer Vtoroy	id=g:506077
Posëlok Nomer Tretiy	id=g:506078
Posëlok Nomer Tretiy	id=g:506079
Posëlok Nomer Pervyy Ul’yanovskiy	id=g:506080
Posëlok Nomer Pervyy	id=g:506081
Myzino	id=g:506083
Posëlok Mosgortopa	id=g:506084
Posëlok-Matrosy	id=g:506085
Posëlok L’va Tolstogo	id=g:506086
Posëlok Lesnichestva	id=g:506087
Posëlok Leninskiy	id=g:506088
Posëlok Lenina	id=g:506089
Lenina	id=g:506090
Kozlovka	id=g:506091
Posëlok Imeni Vorovskogo	id=g:506092
Posëlok Imeni Volodarskogo	id=g:506093
Posëlok Imeni Tolstogo	id=g:506094
Posëlok Imeni Lenina	id=g:506095
Posëlok Imeni Lenina	id=g:506096
Posëlok Imeni Lenina	id=g:506097
Posëlok Imeni Lenina	id=g:506098
Posëlok Imeni Kalinina	id=g:506099
Posëlok Imeni Kalinina	id=g:506100
Posëlok Imeni Kaganovicha	id=g:506101
Il'icha	id=g:506102
Il’ichëvka	id=g:506103
Posëlok Fridrikha Engel’sa	id=g:506104
Posëlok Dubrovka	id=g:506105
Posëlok Devyatyy Kilometr	id=g:506106
Darovatka	id=g:506107
Chudtsy	id=g:506108
Posëlok Chetvërtyy	id=g:506109
Posëlok Chetvërtogo Uchastka	id=g:506110
Posëlok Bur’kovo	id=g:506111
Bulakovo	id=g:506112
Posëlok Budil’nik	id=g:506113
Posëlok Borodinskogo	id=g:506114
Posëlok Bol’shoye Sotnikovo	id=g:506115
Posëlok Belivskiy	id=g:506116
Annino	id=g:506117
Posëlok	id=g:506118
Posëlok	id=g:506119
Mezhdurech'ye	id=g:506120
Posëlok	id=g:506121
Posëlki	id=g:506122
Poselki	id=g:506123
Posëlki	id=g:506124
Posedovo	id=g:506125
Posechishche	id=g:506126
Posashki	id=g:506127
Sovkhoz Posadskiy	id=g:506128
Posadnitsa	id=g:506129
Posadnitsa	id=g:506130
Ozero Posadnikovskoye	id=g:506131
Posadnikov Ostrov	id=g:506132
Stantsiya Posadnikovo	id=g:506133
Posadnikovo	id=g:506134
Posad	id=g:506135
Posad	id=g:506136
Posad	id=g:506137
Posad	id=g:506138
Posad	id=g:506139
Posad	id=g:506140
Posad	id=g:506141
Posad	id=g:506142
Posad	id=g:506143
Posad	id=g:506144
Pos	id=g:506145
Porzovo	id=g:506146
Boloto Porzolovskoye	id=g:506147
Porzhema	id=g:506148
Porzhala	id=g:506149
Porzhala	id=g:506150
Porzdni	id=g:506151
Porzamka	id=g:506152
Porysh	id=g:506153
Porym	id=g:506154
Poryakhino	id=g:506155
Por’ya Guba	id=g:506156
Poryadinskiye	id=g:506157
Poryadinskaya	id=g:506158
Poryadino	id=g:506159
Poryadino	id=g:506160
Poryadin	id=g:506161
Guba Por’ya	id=g:506162
Por’ya	id=g:506163
Porva	id=g:506164
Porutoma	id=g:506165
Porus’ya	id=g:506166
Porusta	id=g:506167
Poruchka	id=g:506168
Poruchikovo	id=g:506169
Porubovo	id=g:506170
Porubovskiye Bolota	id=g:506171
Porubino	id=g:506172
Porubezhnyy	id=g:506173
Porubanik	id=g:506174
Poruby Vtoryye	id=g:506175
Porub	id=g:506176
Porub	id=g:506177
Portyug	id=g:506178
Portyug	id=g:506179
Portyanur	id=g:506180
Portyanovo	id=g:506181
Port-Vladimir	id=g:506182
Ozero Portozero	id=g:506183
Portovoye	id=g:506184
Bukhta Portovaya	id=g:506185
Stantsiya Portnovskaya	id=g:506186
Portnov	id=g:506187
Port-Katon	id=g:506188
Portena	id=g:506189
Prota	id=g:506190
Porsta	id=g:506191
Porsta	id=g:506192
Pors'kokovo	id=g:506193
Porshur-Tuklya	id=g:506194
Sovkhoz Porshurskiy	id=g:506195
Porshur	id=g:506196
Porshur	id=g:506197
Pershino	id=g:506198
Porshinets	id=g:506199
Porshina	id=g:506200
Porsha	id=g:506201
Porsa	id=g:506202
Porozovskaya	id=g:506203
Porozovo	id=g:506204
Porozovo	id=g:506205
Porozovo	id=g:506206
Porozovo	id=g:506207
Porozovitsa	id=g:506208
Porozovo	id=g:506209
Porozhskaya	id=g:506210
Porozhsk	id=g:506211
Porozhnaya	id=g:506212
Porozhkov	id=g:506213
Porozhki	id=g:506214
Urochishche Porozhki	id=g:506215
Porog	id=g:506216
Porozhek	id=g:506217
Porozhki	id=g:506218
Porozhki	id=g:506219
Porozhki	id=g:506220
Porozhki	id=g:506221
Porozhek	id=g:506222
Porozdnyakovo	id=g:506223
Poroz	id=g:506224
Poro-Yukal	id=g:506225
Ozero Poroyarvi	id=g:506226
Poroy	id=g:506227
Gora Porovara	id=g:506228
Porosyach’ye	id=g:506229
Ostrov Porostrov	id=g:506230
Ozero Porosozero	id=g:506231
Porosozero	id=g:506232
Poros-Ozero	id=g:506233
Ozero Porosloye	id=g:506234
Ozero Poroslovskoye	id=g:506235
Boloto Poroslovo	id=g:506236
Poroslovo	id=g:506237
Poroslovka	id=g:506238
Poroslitsy	id=g:506239
Poroshnichnyy Shor	id=g:506240
Poroshkova	id=g:506241
Poroshkino	id=g:506242
Stantsiya Poroshinskaya	id=g:506243
Poroshinskaya	id=g:506244
Poroshino	id=g:506245
Poroshino	id=g:506246
Poroshino	id=g:506247
Poroshino	id=g:506248
Poroshino	id=g:506249
Poroshevo	id=g:506250
Poropirtti	id=g:506251
Porono-Pokrovskiy	id=g:506252
Poromskiy Ostrov	id=g:506253
Poromes	id=g:506254
Porokhovo	id=g:506255
Porokhovo	id=g:506256
Porokhovyye	id=g:506257
Porokhnovo	id=g:506258
Porokhino	id=g:506259
Dorok	id=g:506260
Porogzha	id=g:506261
Porogovo	id=g:506262
Porogi Medvedets	id=g:506263
Porogi	id=g:506264
Porogi	id=g:506265
Porog	id=g:506266
Porog	id=g:506267
Porog	id=g:506268
Porog	id=g:506269
Porog	id=g:506270
Porochnaya Griva	id=g:506271
Pornya	id=g:506272
Ozero Porkozero	id=g:506273
Porkhovskiy Rayon	id=g:506274
Porkhovok	id=g:506275
Porkhovo	id=g:506276
Porkhovo	id=g:506277
Porkhov	id=g:506278
Parkhachëvo	id=g:506279
Urochishche Por’i Tundry	id=g:506280
Porfirovka	id=g:506281
Porez	id=g:506282
Porez	id=g:506283
Poreyevo	id=g:506284
Poretskoye	id=g:506285
Poretskoye	id=g:506286
Poretskoye	id=g:506287
Poretskiy Rayon	id=g:506288
Poreli	id=g:506289
Porek	id=g:506290
Porech’ye-Rybnoye	id=g:506291
Stantsiya Upa	id=g:506292
Porech’ye	id=g:506293
Porech’ye	id=g:506294
Porech’ye	id=g:506295
Porech’ye	id=g:506296
Porech’ye	id=g:506297
Porech’ye	id=g:506298
Porech’ye	id=g:506299
Porech’ye	id=g:506300
Porech’ye	id=g:506301
Porech’ye	id=g:506302
Porech’ye	id=g:506303
Porech’ye	id=g:506304
Porech’ye	id=g:506305
Porech’ye	id=g:506306
Porech’ye	id=g:506307
Porech’ye	id=g:506308
Porech’ye	id=g:506309
Porech’ye	id=g:506310
Porech’ye	id=g:506311
Porech’ye	id=g:506312
Porebritsa	id=g:506313
Ozero Porchto	id=g:506314
Guba Porchnikha	id=g:506315
Porchnikha	id=g:506316
Poraa-Yoki	id=g:506317
Ostrov Poputnyy	id=g:506318
Poputnyy	id=g:506319
Poputnaya	id=g:506320
Papushevo	id=g:506321
Poptsy	id=g:506322
Poptsovo	id=g:506323
Poptsovo	id=g:506324
Popsuyevo	id=g:506325
Poprudka	id=g:506326
Poprebut	id=g:506327
Popov Vtoroy	id=g:506328
Popov Vtoroy	id=g:506329
Popov Verkh	id=g:506330
Popovtsevo	id=g:506331
Popovskoye	id=g:506332
Popovskoye	id=g:506333
Popovskoye	id=g:506334
Popovskoye	id=g:506335
Popovskoye	id=g:506336
Popovskoye	id=g:506337
Popovskoye	id=g:506338
Popovskoye	id=g:506339
Popovskoye	id=g:506340
Urochishche Popovskoye	id=g:506341
Popovskoye	id=g:506342
Popovskoye	id=g:506343
Popovskoye	id=g:506344
Popovskoye	id=g:506345
Popovskoye	id=g:506346
Popovskiy Vtoroy	id=g:506347
Popovskiye Vyselki	id=g:506348
Popovskiye Dvoriki	id=g:506349
Popovskiy	id=g:506350
Popovskiy	id=g:506351
Popovo	id=g:506352
Popovskiy	id=g:506353
Popovskiy	id=g:506354
Popovskiy	id=g:506355
Popovskiy	id=g:506356
Popovskiy	id=g:506357
Popovskiy	id=g:506358
Popovskiy	id=g:506359
Popovskiy	id=g:506360
Popovskaya	id=g:506361
Popovskaya	id=g:506362
Popovskoye	id=g:506363
Popovskaya	id=g:506364
Popovskaya	id=g:506365
Popovskaya	id=g:506366
Popovshchina	id=g:506367
Urochishche Popovshchina	id=g:506368
Popov Porog	id=g:506369
Popov Pochinok	id=g:506370
Popov Pervyy	id=g:506371
Popov Pervyy	id=g:506372
Popovka	id=g:506373
Popovo-Lezhachi	id=g:506374
Stantsiya Popovo	id=g:506375
Ozero Popovo	id=g:506376
Popovo	id=g:506377
Popovo	id=g:506378
Popovo	id=g:506379
Popovo	id=g:506380
Popovo	id=g:506381
Popovo	id=g:506382
Popovo	id=g:506383
Popovo	id=g:506384
Popovo	id=g:506385
Popovo	id=g:506386
Popovo	id=g:506387
Popovka	id=g:506388
Urochishche Popovo	id=g:506389
Popovo	id=g:506390
Popovo	id=g:506391
Popovo	id=g:506392
Popovo	id=g:506393
Popovo	id=g:506394
Popovo	id=g:506395
Popovo	id=g:506396
Popovo	id=g:506397
Popovo	id=g:506398
Popovkino	id=g:506399
Popovkino	id=g:506400
Popovkino	id=g:506401
Popovkino	id=g:506402
Popovka Vtoraya	id=g:506403
Popovka Vtoraya	id=g:506404
Popovka Pervaya	id=g:506405
Popovka-Kochetovka	id=g:506406
Stantsiya Popovka	id=g:506407
Popovka	id=g:506408
Popovka	id=g:506409
Popovka	id=g:506410
Popovka	id=g:506411
Popovka	id=g:506412
Popovka	id=g:506413
Popovka	id=g:506414
Popovka	id=g:506415
Popovka	id=g:506416
Popovka	id=g:506417
Popovka	id=g:506418
Popovka	id=g:506419
Popovka	id=g:506420
Popovka	id=g:506421
Popovka	id=g:506422
Popovka	id=g:506423
Popovka	id=g:506424
Popovka	id=g:506425
Popovka	id=g:506426
Popovka	id=g:506427
Popovka	id=g:506428
Popovka	id=g:506429
Popovka	id=g:506430
Popovka	id=g:506431
Popovka	id=g:506432
Popovka	id=g:506433
Popovka	id=g:506434
Popovka	id=g:506435
Popovka	id=g:506436
Popovka	id=g:506437
Popovka	id=g:506438
Popovka	id=g:506439
Popovka	id=g:506440
Popovka	id=g:506441
Popovka	id=g:506442
Popovka	id=g:506443
Popovka	id=g:506444
Popovka	id=g:506445
Popovka	id=g:506446
Popovka	id=g:506447
Popovka	id=g:506448
Popovka	id=g:506449
Popovka	id=g:506450
Popovka	id=g:506451
Popovka	id=g:506452
Popovka	id=g:506453
Popovka	id=g:506454
Popovka	id=g:506455
Popovka	id=g:506456
Popovka	id=g:506457
Popovka	id=g:506458
Popovka	id=g:506459
Popovka	id=g:506460
Popovka	id=g:506461
Popovka	id=g:506462
Popovka	id=g:506463
Urochishche Popovka	id=g:506464
Popovka	id=g:506465
Popovka	id=g:506466
Popovka	id=g:506467
Popovka	id=g:506468
Popovka	id=g:506469
Popovka	id=g:506470
Popova Lyada	id=g:506471
Popovka	id=g:506472
Popovka	id=g:506473
Popovka	id=g:506474
Popovka	id=g:506475
Popovka	id=g:506476
Popovka	id=g:506477
Popovka	id=g:506478
Popovka	id=g:506479
Popovka	id=g:506480
Popovka	id=g:506481
Popovka	id=g:506482
Popovka	id=g:506483
Popovka	id=g:506484
Popovka	id=g:506485
Popovka	id=g:506486
Popovka	id=g:506487
Popovka	id=g:506488
Popovka	id=g:506489
Popovka	id=g:506490
Popovka	id=g:506491
Popovka	id=g:506492
Popovka	id=g:506493
Popovka	id=g:506494
Razvaliny Popovka	id=g:506495
Popovka	id=g:506496
Popovka	id=g:506497
Popovikha	id=g:506498
Popovichi	id=g:506499
Popovichi	id=g:506500
Popovets	id=g:506501
Popov Bor	id=g:506502
Popova Mel’nitsa	id=g:506503
Popova Loshchina	id=g:506504
Guba Popova Lakhta	id=g:506505
Popova-Kamenka	id=g:506506
Popova Izhorka	id=g:506507
Guba Popova	id=g:506508
Popova Gorka	id=g:506509
Popova Gora	id=g:506510
Mys Popova	id=g:506511
Popova	id=g:506512
Popova	id=g:506513
Popova	id=g:506514
Popovo	id=g:506515
Popova	id=g:506516
Ruchey Popov	id=g:506517
Popov	id=g:506518
Popov	id=g:506519
Popov	id=g:506520
Popov	id=g:506521
Popov	id=g:506522
Popov	id=g:506523
Popov	id=g:506524
Popov	id=g:506525
Popov	id=g:506526
Popov	id=g:506527
Popov	id=g:506528
Popov	id=g:506529
Popov	id=g:506530
Pavlovskoye	id=g:506531
Buchnëvo	id=g:506532
Pristan’ Popov-Navolok	id=g:506533
Popolzukha	id=g:506534
Boloto Popolznenskoye	id=g:506535
Popoludovo	id=g:506536
Popolta	id=g:506537
Poplevinskiy	id=g:506538
Poplëvino	id=g:506539
Poplëvino	id=g:506540
Poplëvino	id=g:506541
Poplavskiy	id=g:506542
Poplavskiy	id=g:506543
Poplavnya	id=g:506544
Poplavita	id=g:506545
Stantsiya Poplavenets	id=g:506546
Popkovo	id=g:506547
Popkovo	id=g:506548
Popkovo	id=g:506549
Popkovo	id=g:506550
Popkova Gora	id=g:506551
Popkova	id=g:506552
Popki	id=g:506553
Topka	id=g:506554
Popinovo	id=g:506556
Khutora Poperekovka	id=g:506557
Porturnes	id=g:506558
Ostrov Poperechnyy	id=g:506559
Mys Poperechnyy	id=g:506560
Poperechnyy	id=g:506561
Poperechnyy	id=g:506562
Poperechnyy	id=g:506563
Poperechnyy	id=g:506564
Poperechnyy	id=g:506565
Poperechnyy	id=g:506566
Poperechnoye	id=g:506567
Poperëchnik	id=g:506568
Poperechnaya Palya	id=g:506569
Popel’ye	id=g:506570
Popelkovo	id=g:506571
Popelëvo	id=g:506572
Popelevka	id=g:506573
Popelenki	id=g:506574
Popchikha	id=g:506575
Popcha	id=g:506576
Popasnyy	id=g:506577
Popasnyy	id=g:506578
Popasnoye	id=g:506579
Popary	id=g:506580
Popal	id=g:506581
Popad’ino	id=g:506582
Popad’ino	id=g:506583
Popad’ino	id=g:506584
Popad’ino	id=g:506585
Popad’ino	id=g:506586
Popadinki	id=g:506587
Ostrov Popad’ina	id=g:506588
Popadeykino	id=g:506589
Poozer’ye	id=g:506590
Ponzari	id=g:506591
Panyuki	id=g:506592
Ponysh	id=g:506593
Ponysh	id=g:506594
Ponyrovskiy Rayon	id=g:506595
Ponyri Vtoryye	id=g:506596
Ponyri Pervyye	id=g:506597
Ponyri	id=g:506598
Ponyri	id=g:506599
Ponyr’	id=g:506600
Ponylki	id=g:506601
Ozero Pon”yavr	id=g:506602
Stantsiya Ponyatovka	id=g:506603
Ponyatovka	id=g:506604
Ponyashi	id=g:506605
Boloto Ponurskiy Liman	id=g:506606
Ponurovo	id=g:506607
Ponurovka	id=g:506608
Ponura	id=g:506609
Pontyukhi	id=g:506610
Ostrova Pontremoli	id=g:506611
Pontonnyy	id=g:506612
Ostanovochnyy Punkt Pontonnaya	id=g:506613
Ponozheva	id=g:506614
Ostrova Ponoyskiye Ludki	id=g:506615
Ponoy	id=g:506616
Ponoy	id=g:506617
Ponosova	id=g:506618
Ponosova	id=g:506619
Ponor’	id=g:506620
Ponor’	id=g:506621
Ponomar’kovo	id=g:506622
Ponomaritsy	id=g:506623
Ponomarikhi	id=g:506624
Ponomari	id=g:506625
Ponomari	id=g:506626
Ponomari	id=g:506627
Ponomarëvskiy Rayon	id=g:506628
Ponomarëvskiy	id=g:506629
Ponomarëvskiy	id=g:506630
Ponomarëvskaya	id=g:506631
Stantsiya Ponomarëvo	id=g:506632
Ponomarëvo	id=g:506633
Ponomarëvo	id=g:506634
Ponomarëvo	id=g:506635
Ponomarëvo	id=g:506636
Ponomarëvo	id=g:506637
Ponomarëvo	id=g:506638
Ponomarëv	id=g:506639
Mys Ponomarëv Nos	id=g:506640
Ponomarëvka	id=g:506641
Ponomarëvka	id=g:506642
Ponomarëvka	id=g:506643
Ponomarëvka	id=g:506644
Ponomarëvka	id=g:506645
Ponomarëv	id=g:506646
Trudo-Ponomarëvka	id=g:506647
Ozero Ponnoka	id=g:506648
Boloto Ponnoka	id=g:506649
Ponkrat’yevskiy	id=g:506650
Pankratovka	id=g:506651
Poniz’ye	id=g:506652
Ponizov’ye	id=g:506653
Ponizov’ye	id=g:506654
Ponizov’ye	id=g:506655
Ponizov’ye	id=g:506656
Ponizov’ye	id=g:506657
Ponizov’ye	id=g:506658
Ponizov’ye	id=g:506659
Ponizov’ye	id=g:506660
Ponizov’ye	id=g:506661
Ponizovka	id=g:506662
Ponizovka	id=g:506663
Sovkhoz Poninskiy	id=g:506664
Ponino	id=g:506665
Ponikli	id=g:506666
Ponikla	id=g:506667
Ponikiy Klyuch	id=g:506668
Urochishche Ponikarovka	id=g:506669
Ponika	id=g:506670
Pon’goma Rechka	id=g:506671
Stantsiya Pon’goma	id=g:506672
Ozero Pon’goma	id=g:506673
Guba Domashnyaya	id=g:506674
Pon’goma	id=g:506675
Pon’goma	id=g:506676
Pon’gaguba	id=g:506677
Stantsiya Pon’ga	id=g:506678
Ponga	id=g:506679
Ponezhukay	id=g:506680
Ponetayevka	id=g:506681
Ponedel’ka	id=g:506682
Ponebel’	id=g:506683
Proliv Pondorf	id=g:506684
Pondomka	id=g:506685
Ozero Pondolozero	id=g:506686
Pandino	id=g:506687
Pondelovo	id=g:506688
Ozero Ponchozero	id=g:506689
Ponchozero	id=g:506690
Ponchi	id=g:506691
Poncha	id=g:506692
Ponazyrevskiy Rayon	id=g:506693
Stantsiya Ponazyrevo	id=g:506694
Ponazyrevo	id=g:506695
Ponazyrevo	id=g:506696
Ponarino	id=g:506697
Ponarinka	id=g:506698
Ponar’	id=g:506699
Ponamarëv-Ruchey	id=g:506700
Sloboda	id=g:506701
Pomytkino	id=g:506702
Pomyalovo	id=g:506703
Pomshor	id=g:506704
Pomryaskino	id=g:506705
Pomryaskino	id=g:506706
Pomra	id=g:506707
Pompivaraka	id=g:506708
Pomozovo	id=g:506709
Pomozdino	id=g:506710
Pomos”yal	id=g:506711
Pomorskoye	id=g:506712
Pomorskiy Bereg	id=g:506713
Mys Pomorsalya	id=g:506714
Guba Pomorka	id=g:506715
Pomogaylovo	id=g:506716
Pomogalovo	id=g:506717
Pomogalovo	id=g:506718
Pomisovo	id=g:506719
Pominovo	id=g:506720
Pominovo	id=g:506721
Pominovo	id=g:506722
Pominovo	id=g:506723
Stantsiya Pominayevka	id=g:506724
Pomestovo	id=g:506725
Stantsiya Pomeran’ye	id=g:506726
Pomeran’ye	id=g:506727
Pomelovy	id=g:506728
Ostanovochnyy Punkt Pomel’nitsa	id=g:506729
Pomazino	id=g:506730
Pomazikha	id=g:506731
Pomashsola	id=g:506732
Pomazan	id=g:506733
Pomayevo	id=g:506734
Pomaskiny	id=g:506735
Pamashtur	id=g:506736
Stantsiya Pomary	id=g:506737
Pomary	id=g:506738
Polzovo	id=g:506739
Polzikovo	id=g:506740
Polziki	id=g:506741
Pol’za	id=g:506742
Pelyutikha	id=g:506743
Stantsiya Polyustrovo	id=g:506744
Polyustrovo	id=g:506745
Polyudovo	id=g:506746
Polyudov Kryazh	id=g:506747
Gora Polyudov Kamen'	id=g:506748
Polynovka	id=g:506749
Polynovka	id=g:506750
Polynovka	id=g:506751
Polynovka	id=g:506752
Raz”yezd Polynnyy	id=g:506753
Polynnyy	id=g:506754
Polynnyy	id=g:506755
Polynki	id=g:506756
Polynino	id=g:506757
Polyginskaya	id=g:506758
Polyatino	id=g:506759
Polyashovo	id=g:506760
Polyarnyy Krug	id=g:506761
Polyarnyye Zori	id=g:506762
Polyarnyy	id=g:506763
Polyarnyy	id=g:506764
Mys Polyarnogo Siyaniya	id=g:506765
Sovkhoz Polyarnaya Zvezda	id=g:506766
Polyarnaya Zvezda	id=g:506767
Polyany	id=g:506768
Polyany	id=g:506769
Polyany	id=g:506770
Polyany	id=g:506771
Polyany	id=g:506772
Polyany	id=g:506773
Polyany	id=g:506774
Polyany	id=g:506775
Polyany	id=g:506776
Polyane	id=g:506777
Polyany	id=g:506778
Polyany	id=g:506779
Polyany	id=g:506780
Polyany	id=g:506781
Polyany	id=g:506782
Polyany	id=g:506783
Polyana	id=g:506784
Polyany	id=g:506785
Polyany	id=g:506786
Polyany	id=g:506787
Polyany	id=g:506788
Polyantsy	id=g:506789
Polyanskoye	id=g:506790
Polyanskoye	id=g:506791
Sovkhoz Polyanskiy	id=g:506792
Sovkhoz Polyanskiy	id=g:506793
Polyanskiy	id=g:506794
Polyanskiy	id=g:506795
Polyan Redutovo	id=g:506796
Stantsiya Polyanki	id=g:506797
Novyye Polyanki	id=g:506798
Polyanki	id=g:506799
Polyanki	id=g:506800
Polyanki	id=g:506801
Polyanki	id=g:506802
Polyanki	id=g:506803
Malaya Polyanka	id=g:506804
Polyanki	id=g:506805
Polyanki	id=g:506806
Polyanki	id=g:506807
Polyanki	id=g:506808
Polyanki	id=g:506809
Polyanki	id=g:506810
Polyana	id=g:506811
Polyanka	id=g:506812
Polyanka	id=g:506813
Polyanka	id=g:506814
Polyanitsa	id=g:506815
Polyani	id=g:506816
Stantsiya Polyana	id=g:506817
Ozero Polyana	id=g:506818
Pozhn’ya	id=g:506819
Polyana	id=g:506820
Polyana	id=g:506821
Polyana	id=g:506822
Polyana	id=g:506823
Polyany	id=g:506824
Belaya Polyana	id=g:506825
Polyana	id=g:506826
Polyana	id=g:506827
Polyana	id=g:506828
Polyana	id=g:506829
Polyana	id=g:506830
Polyana	id=g:506831
Polyana	id=g:506832
Polyana	id=g:506833
Polyana	id=g:506834
Polyana	id=g:506835
Polyana	id=g:506836
Polyana	id=g:506837
Polyana	id=g:506838
Polyaminskiy	id=g:506839
Polya-Kur’ya	id=g:506840
Polyakovy	id=g:506841
Sovkhoz Polyakovskiy	id=g:506842
Polyakovskiy	id=g:506843
Polyakovo	id=g:506844
Polyakovo	id=g:506845
Polyakovka	id=g:506846
Polyakovka	id=g:506847
Polyakovka	id=g:506848
Polyakovka	id=g:506849
Polyakovka	id=g:506850
Polyakovka	id=g:506851
Polyakovka	id=g:506852
Polyakova	id=g:506853
Polyakova	id=g:506854
Polyakov	id=g:506855
Polyakov	id=g:506856
Polyakov	id=g:506857
Polyakov	id=g:506858
Polyakov	id=g:506859
Polyaninovo	id=g:506860
Polyaki-Maydany	id=g:506861
Polyaki	id=g:506862
Polyaki	id=g:506863
Polyaki	id=g:506864
Polyaki	id=g:506865
Polyaki	id=g:506866
Polya	id=g:506867
Polya	id=g:506868
Polya	id=g:506869
Ozero Polvi-Yarvi	id=g:506870
Polvinen	id=g:506871
Polva	id=g:506872
Polva	id=g:506873
Stantsiya Poluzh’ye	id=g:506874
Poluzh’ye	id=g:506875
Poluyevo	id=g:506876
Poluyanovo	id=g:506877
Poluyanovo	id=g:506878
Poluyanovo	id=g:506879
Poluyanikha	id=g:506880
Poluyakovo	id=g:506881
Polutovskaya	id=g:506882
Polutornitsa	id=g:506883
Polutino	id=g:506884
