La Salina	id=g:3677769
Caño Itiquilla	id=g:3680442
Itiquilla	id=g:3680443
Río Iteviare	id=g:3680444
Iteviare	id=g:3680445
Río Ité	id=g:3680446
Raudal Itapiñima	id=g:3680447
Italia	id=g:3680448
Itaibe	id=g:3680449
Itagüí	id=g:3680450
Itagüí	id=g:3680451
Isugú	id=g:3680452
Istmina	id=g:3680453
Istmina	id=g:3680454
Quebrada Israel	id=g:3680455
Río Ispí	id=g:3680456
Lomas de Isno	id=g:3680457
Islitas	id=g:3680458
Bajos de Isletas	id=g:3680459
Alto Isletas	id=g:3680460
Quebrada Isleta	id=g:3680461
Isla Sola	id=g:3680462
Ciénaga las Islas	id=g:3680463
Islandia	id=g:3680464
Isla Grande	id=g:3680465
Isla Grande	id=g:3680466
Parque Nacional Isla de Salamanca	id=g:3680467
Isla del Rosario	id=g:3680468
Isla del Coco	id=g:3680469
Isla del Coco	id=g:3680470
Isla Batera	id=g:3680471
Caño Isilia	id=g:3680472
Isidro	id=g:3680473
Isidora	id=g:3680474
Arroyo Ishúararu	id=g:3680475
Ishúara	id=g:3680476
Ishoshpana	id=g:3680477
Ishotshimahana	id=g:3680478
Ishíshomuhuna	id=g:3680479
Ishírruhu	id=g:3680480
Ishiehin	id=g:3680481
Ishésut	id=g:3680482
Punta Ishep	id=g:3680483
Ishasirra	id=g:3680484
Isháruohu	id=g:3680485
Ishanekiuoho	id=g:3680486
Ishámahana	id=g:3680487
Quebrada Iselabita	id=g:3680488
Río Iscuandé	id=g:3680489
Quebrada Iscuandé	id=g:3680490
Iscuandé	id=g:3680491
Quebrada Iscalá	id=g:3680492
Estación Isaza	id=g:3680493
Isaza	id=g:3680494
Salto de Isanter	id=g:3680495
Isabel López	id=g:3680496
Sabana de Isabel	id=g:3680497
Cerro Isaac	id=g:3680498
Irúaray	id=g:3680499
Irrujunay	id=g:3680500
Irruarain	id=g:3680501
Pozo Irruapaha	id=g:3680502
Irruahin	id=g:3680503
Irrúahin	id=g:3680504
Irrúachon	id=g:3680505
Laguna Irruachom	id=g:3680506
Irramauriehen	id=g:3680507
Irramashirra	id=g:3680508
Irrá	id=g:3680509
Caño Orocuecito	id=g:3680510
Río Iró	id=g:3680511
Cerro Iró	id=g:3680512
Punta Irle	id=g:3680513
Irlanda	id=g:3680514
Iribira	id=g:3680515
Irho	id=g:3680516
Quebrada de Irco	id=g:3680517
Irca	id=g:3680518
Aráparen	id=g:3680519
Cerro Irapa	id=g:3680520
Quebrada Iragu	id=g:3680521
Isla Iraco	id=g:3680522
Cerro Irachirra	id=g:3680523
Loma Iracal	id=g:3680524
Iracal	id=g:3680525
Río Irabubú	id=g:3680526
Río Irá	id=g:3680527
Serranía de Iquira	id=g:3680528
Río Iquira	id=g:3680529
Cerro de Iquira	id=g:3680530
Íquira	id=g:3680531
Iquira	id=g:3680532
Iquiná	id=g:3680533
Caño Iquía	id=g:3680534
Río Ipurdú	id=g:3680535
Ipunas	id=g:3680536
Ipóruimoho	id=g:3680537
Iporuhu	id=g:3680538
Ipiales	id=g:3680539
Ipiales	id=g:3680540
Quebrada Ipetí	id=g:3680541
Quebrada Ipató	id=g:3680542
Ipáshirrain	id=g:3680543
Ipáshirrain	id=g:3680544
Bahía Ipari	id=g:3680545
Lomas Ipapure	id=g:3680546
Ipapure	id=g:3680547
Caño Ipapa	id=g:3680548
Río Ipanunarí	id=g:3680549
Cayo Ipanu	id=g:3680550
Ipahure	id=g:3680551
Ipahin	id=g:3680552
Ipacarai	id=g:3680553
Inzá	id=g:3680554
Inzá	id=g:3680555
Quebrada Inviyo	id=g:3680556
Inverna	id=g:3680557
Internado Santa Sofia	id=g:3680558
Internado Indígena	id=g:3680559
Aeropuerto Internacional de Crespo	id=g:3680560
Intermedio	id=g:3680561
Insor	id=g:3680562
Inosu	id=g:3680563
Río Iniyá	id=g:3680564
Río Inírida	id=g:3680565
Río Ingüitó	id=g:3680566
Punta del Inglés	id=g:3680567
Alto Inglés	id=g:3680568
Inglés	id=g:3680569
Ingenio Providencia	id=g:3680570
Ingenio de Mayangüez	id=g:3680571
Ingenio Castilla	id=g:3680572
Ingenio Bengala	id=g:3680573
Río Riecito	id=g:3680574
Río Ingará	id=g:3680575
Cerro Inga	id=g:3680576
Caño Inga	id=g:3680577
Punta del Infierno	id=g:3680578
Alto del Infierno	id=g:3680579
Alto del Infierno	id=g:3680580
Infantas	id=g:3680581
Fábrica Indurayon	id=g:3680582
Río Indunque	id=g:3680583
Quebrada Indún	id=g:3680584
Indún	id=g:3680585
Indumil	id=g:3680586
Indro	id=g:3680587
Indostán	id=g:3680588
Indostán	id=g:3680589
Indo	id=g:3680590
Indios Tunebos	id=g:3680591
Cerro del Indio	id=g:3680592
Caño El Indio	id=g:3680593
Arroyo el Indio	id=g:3680594
Indiano	id=g:3680595
Independencia	id=g:3680596
Indenal	id=g:3680597
Río Incheyaco	id=g:3680598
Inantas	id=g:3680599
Quebrada Inanea	id=g:3680600
Imués	id=g:3680601
Imués	id=g:3680602
Quebrada Imbula Grande	id=g:3680603
Quebrada Imbula Chica	id=g:3680604
Río Imbilpí	id=g:3680605
Quebrada Imbilí	id=g:3680606
Imbilí	id=g:3680607
Río Imbi	id=g:3680608
Río Imbi	id=g:3680609
Imarco	id=g:3680610
Río Imamadó	id=g:3680611
Caño Ima	id=g:3680612
Ilusiones	id=g:3680613
Quebrada Ilusión	id=g:3680614
Iló	id=g:3680615
Iles	id=g:3680616
Iles	id=g:3680617
Ilama	id=g:3680618
Río Ijuá	id=g:3680619
Boca Ijuá	id=g:3680620
Ijuá	id=g:3680621
Igüey	id=g:3680622
Río Iguaque	id=g:3680623
Caño Iguanito	id=g:3680624
Estero Iguanero	id=g:3680625
Arroyo Iguanera	id=g:3680626
Iguanare	id=g:3680627
Río Iguana	id=g:3680628
Punta de Iguana	id=g:3680629
Ciénaga Iguana	id=g:3680630
Río Iguambí	id=g:3680631
Iguambí	id=g:3680632
Mesas de Iguaje	id=g:3680633
Iguacito	id=g:3680634
Serranía de Iglesias	id=g:3680635
Quebrada Iglesia	id=g:3680636
Río Igara Paraná	id=g:3680637
Caño Ocumare	id=g:3680638
Río Iculi	id=g:3680639
Icota	id=g:3680640
Icononzo	id=g:3680641
Icononzo	id=g:3680642
Río Ichó	id=g:3680643
Ichipahana	id=g:3680644
Ichipa	id=g:3680645
Jagüey Ichiapu	id=g:3680646
Ichiapu	id=g:3680647
Ichiamahana	id=g:3680648
Cerro Icachui	id=g:3680649
Iboto	id=g:3680650
Iberia	id=g:3680651
Iberia	id=g:3680652
Ibagué	id=g:3680653
Ibagué	id=g:3680654
Ibagué	id=g:3680655
Ibagué	id=g:3680656
Ibagué	id=g:3680657
Río Ibacapí	id=g:3680658
Hurtado	id=g:3680659
Huralamain	id=g:3680660
Alto de la Hundida	id=g:3680661
Río Humus	id=g:3680662
Humpa	id=g:3680663
Caño el Humo	id=g:3680664
Humitaro	id=g:3680665
Río Humea	id=g:3680666
Bahía de Humboldt	id=g:3680667
Humbo	id=g:3680668
Quebrada Humareda	id=g:3680669
Punta Humareda	id=g:3680670
Humareda	id=g:3680671
Humapo B	id=g:3680672
Humapo	id=g:3680673
Río Humadeíta	id=g:3680674
Río Humadea	id=g:3680675
Arroyo Huittachon	id=g:3680676
Huitpanaruhu	id=g:3680677
Cerro Huitpana	id=g:3680678
Arroyo Huitpa	id=g:3680679
Raudal Huitoto	id=g:3680680
Huitachon	id=g:3680681
Río Huisitó	id=g:3680682
Huisitó	id=g:3680683
Huinsarare	id=g:3680684
Huinpansuho	id=g:3680685
Huinkuohu	id=g:3680686
Ensenada de Huina	id=g:3680687
Huímparash	id=g:3680688
Huimatirra	id=g:3680689
Quebrada la Huila	id=g:3680690
Nevado del Huila	id=g:3680691
Departamento del Huila	id=g:3680692
Huila	id=g:3680693
Huiatsa	id=g:3680694
Playones de los Huevos	id=g:3680695
Hueso de Vaca	id=g:3680696
Hueso	id=g:3680697
Huesito	id=g:3680698
Huerto Viejo	id=g:3680699
Huertas Chicas	id=g:3680700
Huerta Grande	id=g:3680701
Río Huertas	id=g:3680702
Huayumahana	id=g:3680703
Huayáskare	id=g:3680704
Punta Huayapain	id=g:3680705
Huayanetamahana	id=g:3680706
Huayánaspohu	id=g:3680707
Huayakasirro	id=g:3680708
Huayájahuri	id=g:3680709
Huauáriuaha	id=g:3680710
Huáttunaruhu	id=g:3680711
Huattapo	id=g:3680712
Huáttapara	id=g:3680713
Huatpana	id=g:3680714
Huashíehin	id=g:3680715
Cerro Huashashpana	id=g:3680716
Huasanó	id=g:3680717
Huasanó	id=g:3680718
Huarúttamahana	id=g:3680719
Punta Huarupay	id=g:3680720
Huarumes	id=g:3680721
Huarrúttaka	id=g:3680723
Huarítpantu	id=g:3680724
Ensenada Huarítcheru	id=g:3680725
Huaritajari	id=g:3680726
Huaripanturehe	id=g:3680727
Huarípanturehe	id=g:3680728
Huareuaren	id=g:3680729
Huáretpa	id=g:3680730
Huarétchom	id=g:3680731
Huárerop	id=g:3680732
Jagüey Huaraurahu	id=g:3680733
Arroyo Huararariuoho	id=g:3680734
Huararachon	id=g:3680735
Huarámararen	id=g:3680736
Molino Huaralamain	id=g:3680737
Lomas Huanurupana	id=g:3680738
Lomas Huanurupaha	id=g:3680739
Huánparet	id=g:3680740
Punta Huanámal	id=g:3680741
Huanain	id=g:3680742
Jagüey Huámayaho	id=g:3680743
Huaramararen	id=g:3680744
Cuchilla Huamanga	id=g:3680745
Huamanga	id=g:3680746
Arroyo Huaittapa	id=g:3680747
Huaittapa	id=g:3680748
Huaina	id=g:3680749
Huaina	id=g:3680750
Huahutta	id=g:3680751
Huadurupiahú	id=g:3680752
Arroyo Huaatkaru	id=g:3680753
Hoyoscuro	id=g:3680754
Hoyoscuro	id=g:3680755
Hoyorrico	id=g:3680756
Hoyo Rico	id=g:3680757
Ciénaga Hoyo León	id=g:3680758
Ciénaga Hoyo Grande	id=g:3680759
Hoyo del Aire	id=g:3680760
Quebrada el Hoyo	id=g:3680761
Ensenada del Hoyo	id=g:3680762
Hoya Pobre	id=g:3680763
Hoya la Manzana	id=g:3680764
Quebrada Hoya Grande	id=g:3680765
Cordillera de Hoya Grande	id=g:3680766
Hoya Grande	id=g:3680767
Hoya Grande	id=g:3680768
Hoya Grande	id=g:3680769
Hora de San José	id=g:3680770
Quebrada de la Hoyada	id=g:3680771
Estación Hospicio	id=g:3680772
Arroyo El Hospicio	id=g:3680773
Río Horta	id=g:3680774
Horta	id=g:3680775
Horqueta de Jaramillo	id=g:3680776
Ciénaga la Horqueta	id=g:3680777
Cerro de la Horqueta	id=g:3680778
Cerro Horqueta	id=g:3680779
La Horqueta	id=g:3680780
Cabo de Hornos	id=g:3680781
Isla El Horno	id=g:3680782
Arroyo El Horno	id=g:3680783
Hornillos	id=g:3680784
Quebrada Hormiguero	id=g:3680785
Arroyo Hormiguero	id=g:3680786
Hormiguero	id=g:3680787
Arroyo Hormigas	id=g:3680788
Ciénaga la Hormiga	id=g:3680789
Sabanas de Horizonte	id=g:3680790
Horizontes	id=g:3680791
Horizonte	id=g:3680792
Horizonte	id=g:3680793
Horizonte	id=g:3680794
Quebrada Horcona	id=g:3680795
Caño Honguito	id=g:3680796
Quebrada Honduras	id=g:3680797
Paradero de Honduras	id=g:3680798
Honduras	id=g:3680799
Honduras	id=g:3680800
Honduras	id=g:3680801
Río Hondo	id=g:3680802
Río Hondo	id=g:3680803
Caño Hondo	id=g:3680804
Caño Hondo	id=g:3680805
Caño Hondo	id=g:3680806
Caño Hondo	id=g:3680807
Arroyo Hondo	id=g:3680808
Arroyo Hondo	id=g:3680809
Arroyo Hondo	id=g:3680810
Arroyo Hondo	id=g:3680811
Arroyo Hondo	id=g:3680812
Arroyo Hondo	id=g:3680813
Arroyo Hondo	id=g:3680814
Hondo	id=g:3680815
Bahía Hondita	id=g:3680816
Quebrada la Hondilla	id=g:3680817
Ciénaga la Hondilla	id=g:3680818
Zanja Honda	id=g:3680819
Quebrada la Honda	id=g:3680820
Quebrada Honda	id=g:3680821
Quebrada Honda	id=g:3680822
Quebrada Honda	id=g:3680823
Quebrada Honda	id=g:3680824
Quebrada La Honda	id=g:3680825
Quebrada La Honda	id=g:3680826
Quebrada Honda	id=g:3680827
Quebrada Honda	id=g:3680828
Quebrada Honda	id=g:3680829
Quebrada Honda	id=g:3680830
Quebrada Honda	id=g:3680831
Quebrada Honda	id=g:3680832
Quebrada Honda	id=g:3680833
Quebrada Honda	id=g:3680834
Ciénaga Honda	id=g:3680835
Caño la Honda	id=g:3680836
Bahía Honda	id=g:3680837
Honda	id=g:3680838
Honda	id=g:3680839
Honda	id=g:3680840
Honda	id=g:3680841
Holguín	id=g:3680842
Playa de Los Holandeses	id=g:3680843
Holanda	id=g:3680844
Holanda	id=g:3680845
Holanda	id=g:3680846
Holanda	id=g:3680847
Hojas Anchas	id=g:3680848
Hojas Anchas	id=g:3680849
Quebrada Hoja Fría	id=g:3680850
Brazo Hoja Blanca	id=g:3680851
Hoja Ancha	id=g:3680852
Cerro Hocha	id=g:3680853
Hobo	id=g:3680854
Hobo	id=g:3680855
Hispania	id=g:3680856
Hispania	id=g:3680857
Hirba	id=g:3680858
Hipólito	id=g:3680859
Hipilandia	id=g:3680860
Hinestrosa	id=g:3680861
Río Hilarco	id=g:3680862
Hilarco	id=g:3680863
Cerro del Hijo	id=g:3680864
Arroyo Higuito	id=g:3680865
Caño Los Higuerones	id=g:3680866
Higueroncito	id=g:3680867
Higuerón	id=g:3680868
Higuerón	id=g:3680869
Higuerón	id=g:3680870
Higuerón	id=g:3680871
Higueretal	id=g:3680872
Ciénaga de Higo Amarillo	id=g:3680873
Quebrada Higado	id=g:3680874
Higabra	id=g:3680875
Hierbabuena	id=g:3680876
Embalse del Río Prado	id=g:3680877
Hibácharo	id=g:3680878
Páramo de Herveo	id=g:3680879
Herveo	id=g:3680880
Herveo	id=g:3680881
Alto Herrero Grande	id=g:3680882
Cordillera del Herrero	id=g:3680883
Herrera	id=g:3680884
Herrera	id=g:3680885
Herrán	id=g:3680886
Herrán	id=g:3680887
Río Herradura	id=g:3680888
Quebrada Herradura	id=g:3680889
Herradura	id=g:3680890
La Herradura	id=g:3680891
Inspección de Policía Mesa de Hernández	id=g:3680892
Caño la Hermosa	id=g:3680893
Cayos Hermanos	id=g:3680894
Alto Herejes	id=g:3680895
Herejes	id=g:3680896
Río Hereje	id=g:3680897
Heredia	id=g:3680898
Heredia	id=g:3680899
Henequén	id=g:3680900
Henequén	id=g:3680901
Heliconia	id=g:3680902
Heliconia	id=g:3680903
Helenita	id=g:3680904
Alto de Cruz de Helecho	id=g:3680905
Cuchilla del Helechal	id=g:3680906
Alto Helechal	id=g:3680907
Alto Helechal	id=g:3680908
Hayos	id=g:3680909
Quebrada Hato Viejo	id=g:3680910
Cuchilla de Hato Viejo	id=g:3680911
Cerro Hato Viejo	id=g:3680912
Alto Hato Viejo	id=g:3680913
Hato Viejo	id=g:3680914
Hato Viejo	id=g:3680915
Hato Viejo	id=g:3680916
Hato Viejo	id=g:3680917
Hato Viejo	id=g:3680918
Hato Viejo	id=g:3680919
Hato Viejo	id=g:3680920
Hatoviejo	id=g:3680921
Hato Viejo	id=g:3680922
Hato Viejo	id=g:3680923
Hato Viejo	id=g:3680924
Hato Viejo	id=g:3680925
Hatoviejo	id=g:3680926
Hato Viejo	id=g:3680927
Hato Viejo	id=g:3680928
Versalles	id=g:3680929
Hato Venecia	id=g:3680930
Valparaíso	id=g:3680931
Sinaí	id=g:3680932
Hato Santa María	id=g:3680933
Hato Santa Euloquia	id=g:3680934
Hato San Miguel	id=g:3680935
Hatos	id=g:3680936
Hato Rumichaca	id=g:3680937
Rascador	id=g:3680938
Rancho Rojo	id=g:3680939
Hato Rancho Bonito	id=g:3680940
Hato Quienquita	id=g:3680941
Hato Punta de Garza	id=g:3680942
Quebrada del Hato Nuevo	id=g:3680943
Hatonuevo	id=g:3680944
Hato Nuevo	id=g:3680945
Hato Nuevo	id=g:3680946
Hato Nuevo	id=g:3680947
Hato Nuevo	id=g:3680948
Hato Nuevo	id=g:3680949
Hato El Morichito	id=g:3680950
Hato Matepalma	id=g:3680951
Hato Mata Redonda	id=g:3680952
Matanegra	id=g:3680953
Marbella	id=g:3680954
Hato Malino	id=g:3680955
Malabares	id=g:3680956
Hato Malabares	id=g:3680957
Hato los Toros	id=g:3680958
Los Patos	id=g:3680959
Hato Los Laureles	id=g:3680960
Los Laureles	id=g:3680961
La Venturosa	id=g:3680962
Hato la Venganza	id=g:3680963
La Unión	id=g:3680964
La Tigra	id=g:3680965
Hato las Plumas	id=g:3680966
Las Mercedes	id=g:3680967
Hato Las Guaras	id=g:3680968
Hato La Rivera	id=g:3680969
Hato La Primavera	id=g:3680970
Hato la Pradera	id=g:3680971
La Piedra	id=g:3680972
Hato La Osa	id=g:3680973
Hato la Morena	id=g:3680974
Hato la Macolia	id=g:3680975
Quebrada Hatolaguna	id=g:3680976
Hato la Gloria	id=g:3680977
La Esperanza	id=g:3680978
La Eneida	id=g:3680979
Las Delicias	id=g:3680980
La Consulta	id=g:3680981
La Colonia	id=g:3680982
Hato la Carpeta	id=g:3680983
La Candelaria	id=g:3680984
Hato la Bonita	id=g:3680985
La Bendición	id=g:3680986
Hato la Barquereña	id=g:3680987
Hato La Atravesada	id=g:3680988
Uramita	id=g:3680989
Guayabal	id=g:3680990
Hato Grande	id=g:3680991
Hato El Gandul	id=g:3680992
Río Hato Frío	id=g:3680993
Hatofrío	id=g:3680994
El Vergel	id=g:3680995
Hato el Totumo	id=g:3680996
Hato El Tigre	id=g:3680997
Hato el Remache	id=g:3680998
Hato El Porvenir	id=g:3680999
Hato El Nudo	id=g:3681000
Hato el Milagro	id=g:3681001
Hato El Medano	id=g:3681002
Hato el Guafal	id=g:3681003
Hato el Diamante	id=g:3681004
El Caribe	id=g:3681005
Hato de Simón	id=g:3681006
Hato de Manuel	id=g:3681007
Municipio Hato Corozal	id=g:3681008
Hato Corozal	id=g:3681009
Hato Corozal	id=g:3681010
Hato Chico	id=g:3681011
Chaparrito	id=g:3681012
Chaparrito	id=g:3681013
Hato Chaparrito	id=g:3681014
El Ceibal	id=g:3681015
Hato Casirba	id=g:3681016
Caribe	id=g:3681017
Canarias	id=g:3681018
Hato Buenavista	id=g:3681019
Buenavista	id=g:3681020
El Bracero	id=g:3681021
Hato Boquerones	id=g:3681022
Hato Agualinda	id=g:3681023
Laguna Hato	id=g:3681024
Hato	id=g:3681025
Hato	id=g:3681026
Hato	id=g:3681027
Hatillo de Loba	id=g:3681028
Hatillo de Loba	id=g:3681029
Quebrada Hatillo	id=g:3681030
Hatillo	id=g:3681031
El Hatillo	id=g:3681032
Sabana de Hatillo	id=g:3681033
Hatillo	id=g:3681034
Hatillo	id=g:3681035
Isla Hatí	id=g:3681036
Hasmón	id=g:3681037
Harákuoh	id=g:3681038
Haraganazo	id=g:3681039
Punta Hamaca	id=g:3681040
Cayo Córdoba	id=g:3681041
Hacienda Yaví	id=g:3681042
Hacienda Vizerta	id=g:3681043
Hacienda Vira Vira	id=g:3681044
Hacienda Villa Rita	id=g:3681045
Hacienda Villa Rita	id=g:3681046
Hacienda Villa Mery	id=g:3681047
Hacienda Veracruz	id=g:3681048
Hacienda Ventorrillo	id=g:3681049
Hacienda Tolima	id=g:3681050
Hacienda Terronal	id=g:3681051
Hacienda Tabacal	id=g:3681052
Hacienda Silverio	id=g:3681053
Hacienda Silolleva	id=g:3681054
Hacienda Sereno	id=g:3681055
Hacienda Santo Domingo	id=g:3681056
Hacienda Santa Rosa	id=g:3681057
Santa Marta	id=g:3681058
Hacienda Santa Catalina	id=g:3681059
Hacienda San Rafael	id=g:3681060
Hacienda San Pedrito	id=g:3681061
Hacienda San Miguel	id=g:3681062
Hacienda San José	id=g:3681063
Hacienda San Carlos	id=g:3681064
Hacienda Sahino	id=g:3681065
Hacienda Sabanita	id=g:3681066
Hacienda Río Dulce	id=g:3681067
Hacienda La Revancha	id=g:3681068
Hacienda Rancho Grande	id=g:3681069
Hacienda Puntonuevo	id=g:3681070
Hacienda Pua	id=g:3681071
Hacienda Providencia	id=g:3681072
Hacienda Providencia	id=g:3681073
Hacienda Prosperidad	id=g:3681074
Hacienda Popano	id=g:3681075
Hacienda Plamparejo	id=g:3681076
Hacienda Patón	id=g:3681077
Hacienda Palotal	id=g:3681078
Hacienda Palangana	id=g:3681079
Hacienda Pacificó	id=g:3681080
Hacienda Pachomata	id=g:3681081
Hacienda Ojo de Agua	id=g:3681082
Hacienda Molinero	id=g:3681083
Hacienda Mohán	id=g:3681084
Hacienda Mata de Piedra	id=g:3681085
Hacienda Maria Teresa	id=g:3681086
Hacienda Mandinga	id=g:3681087
Hacienda Manates	id=g:3681088
Hacienda Mahoma	id=g:3681089
Hacienda Los Papayos	id=g:3681090
Hacienda Los Gonzáles	id=g:3681091
Hacienda Los Carretones	id=g:3681092
La Nenera	id=g:3681093
Hacienda Las Olivas	id=g:3681094
Hacienda Las Margaritas	id=g:3681095
Hacienda Las Margaritas	id=g:3681096
Hacienda La Reserva	id=g:3681097
Hacienda La Rechola	id=g:3681098
Hacienda La Palma	id=g:3681099
La Palma	id=g:3681100
Hacienda La Oropéndola	id=g:3681101
Hacienda La Mariela	id=g:3681102
Hacienda La Lucha	id=g:3681103
Hacienda La Libertad	id=g:3681104
Hacienda La Isabelita	id=g:3681105
Hacienda La Isabel	id=g:3681106
Hacienda La Experiencia	id=g:3681107
Hacienda La Eugenia	id=g:3681108
La Esperanza	id=g:3681109
Hacienda La Escuela	id=g:3681110
Hacienda La Escondida	id=g:3681111
Hacienda La Danta	id=g:3681112
Hacienda La Culata	id=g:3681113
Hacienda La Candelaria	id=g:3681114
Hacienda La Buria	id=g:3681115
Hacienda La Bertha	id=g:3681116
Hacienda La Beatriz	id=g:3681117
Hacienda Josepilla	id=g:3681118
Hacienda Guanani	id=g:3681119
Hacienda Guabinas	id=g:3681120
Hacienda Gobí Número Dos	id=g:3681121
Hacienda Gallego	id=g:3681122
Hacienda Forzado	id=g:3681123
Hacienda El Triángulo	id=g:3681124
Hacienda El Trabajo	id=g:3681125
Hacienda El Santuario	id=g:3681126
Hacienda El Rosario	id=g:3681127
Hacienda El Marqués	id=g:3681128
Hacienda El Lucero	id=g:3681129
Hacienda El Guayabo	id=g:3681130
Hacienda El Encanto	id=g:3681131
Hacienda El Desierto	id=g:3681132
Hacienda El Coposo	id=g:3681133
Hacienda El Castillo	id=g:3681134
Hacienda El Carmen	id=g:3681135
Hacienda El Cañón	id=g:3681136
Hacienda El Bajo	id=g:3681137
Hacienda Ecuador	id=g:3681138
Hacienda Doña Manuela	id=g:3681139
Hacienda Cristalina	id=g:3681140
Hacienda Ciénaga de Oro	id=g:3681141
Hacienda Chorro	id=g:3681142
Caribaní	id=g:3681143
Hacienda Caraballo	id=g:3681144
Hacienda Caimito	id=g:3681145
Hacienda Cacagualito	id=g:3681146
Hacienda Buritaca	id=g:3681147
Hacienda Brasil	id=g:3681148
Hacienda Borinque	id=g:3681149
Hacienda Bojabá	id=g:3681150
Hacienda Bijagual	id=g:3681151
Hacienda Betulia	id=g:3681152
Hacienda Bejucoprieto	id=g:3681153
Hacienda Barravieja	id=g:3681154
Hacienda Bajo Miranda	id=g:3681155
Hacienda Bajo Grande	id=g:3681156
Bajo Grande	id=g:3681157
Hacienda Ariguaní	id=g:3681158
Hacienda Altamira	id=g:3681159
Hacienda Aguaviva	id=g:3681160
Quebrada Hachayaco	id=g:3681161
Río Hacha	id=g:3681162
Raudal Hacha	id=g:3681163
Raudal El Hacha	id=g:3681164
Quebrada Hacha	id=g:3681165
Hacha	id=g:3681166
Hacaritama	id=g:3681167
Hacarí	id=g:3681168
Hacarí	id=g:3681169
Río Habitas	id=g:3681170
Río Hábita	id=g:3681171
Cerro Guzmán	id=g:3681172
Guayabala	id=g:3681173
Estación Gutiérrez	id=g:3681174
Gutiérrez	id=g:3681175
Gutiérrez	id=g:3681176
Gutiérrez	id=g:3681177
Gustiquia	id=g:3681178
Caño Gusas	id=g:3681179
Gurupal	id=g:3681180
Gurungú	id=g:3681181
Caño Gumulla	id=g:3681182
Gumersindo	id=g:3681183
Punta Gumarra	id=g:3681184
Quebrada Gulupalito	id=g:3681185
Quebrada Gulupal	id=g:3681186
Gularco	id=g:3681187
Río Güiza	id=g:3681188
Huitora	id=g:3681189
Guitarrilla	id=g:3681190
Río Guisía	id=g:3681191
Caño Guirripa	id=g:3681192
Caño Güirripa	id=g:3681193
Caño Güirripa	id=g:3681194
Güirripa	id=g:3681195
Caño Guirapali	id=g:3681196
Caño Guiramiri	id=g:3681197
Caño Güira	id=g:3681198
Caño Güira	id=g:3681199
Caño Guio	id=g:3681200
Guinulte	id=g:3681201
Güinulete	id=g:3681202
Estero Güinul	id=g:3681203
Güintar	id=g:3681204
Guinparen	id=g:3681205
Quebrada Guingui	id=g:3681206
Río Guineo	id=g:3681207
Isla El Guineo	id=g:3681208
Ensenada Guineo	id=g:3681209
Ciénaga del Guineo	id=g:3681210
Guineal	id=g:3681211
Quebrada Guinea	id=g:3681212
Guinea	id=g:3681213
Río Güina	id=g:3681214
Cuchilla Güimalaca	id=g:3681215
Guillermo Valencia	id=g:3681216
Quebrada Güigra	id=g:3681217
Guidones	id=g:3681218
Río Guicía	id=g:3681219
Puerto Porfía	id=g:3681220
Güicheral	id=g:3681221
Güicán	id=g:3681222
Güicán	id=g:3681223
Río Güía	id=g:3681224
Páramo de Guerrero	id=g:3681225
Páramo Guerrero	id=g:3681226
Arroyo Guerrero	id=g:3681227
Guerrero	id=g:3681228
Loma La Guerrera	id=g:3681229
Laguna La Guerrera	id=g:3681230
Cerro La Guerrera	id=g:3681231
Guerrera	id=g:3681232
Ciénaga Guerra	id=g:3681233
Güepsa	id=g:3681234
Güepsa	id=g:3681235
Guepi	id=g:3681236
Güepi	id=g:3681237
Güepí	id=g:3681238
Río Güengüé	id=g:3681239
Quebrada Guemao	id=g:3681240
Río Guelmambí	id=g:3681241
Río Güejar	id=g:3681242
Río Guecochará	id=g:3681243
Río Guazo	id=g:3681244
Guazo	id=g:3681245
Quebrada Guazá	id=g:3681246
Río Guayuyaco	id=g:3681247
Río Guayuriba	id=g:3681248
Guayuriba	id=g:3681249
Guayurente	id=g:3681250
Guayepo	id=g:3681251
Guayepo	id=g:3681252
Guayepo	id=g:3681253
Arroyo Guayeno	id=g:3681254
Guayatá	id=g:3681255
Guayatá	id=g:3681256
Río Guayas	id=g:3681257
Guayaquil	id=g:3681258
Guayaquil	id=g:3681259
Guayaquil	id=g:3681260
Guayaque	id=g:3681261
Caño Guayanas	id=g:3681262
Guayanache	id=g:3681263
Caño Guayamena	id=g:3681264
Guayame	id=g:3681265
Quebrada Guayambul	id=g:3681266
Guayacundo	id=g:3681267
Guayacón	id=g:3681268
Represa Guayacanes	id=g:3681269
Quebrada Guayacanes	id=g:3681270
Mina de Guayacanes	id=g:3681271
Guayacanes	id=g:3681272
Guayacanal	id=g:3681273
Quebrada Guayacana	id=g:3681274
Guayacana	id=g:3681275
Guayacana	id=g:3681276
